Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
	8.5 tỷ	https://batdongsan.vn/gap-ban-nha-hem-xe-hoi-thong-3-tang-le-van-tho-go-vap-121m2-gia-85-ty-r265783	121	4	3	nan	"❌ GẤP BÁN NHÀ HẺM XE HƠI THÔNG - LÊ VĂN THỌ GÒ VẤP -3 TẦNG- 121M2-GIÁ 8.5 TỶ.
- 5m * 24.5m
- Nhà 1 trệt 2 lầu BTCT,sân thượng ,4PN
- Hẻm xe hơi, gần đường Quang Trung, thông ra Lê Đức Thọ, Thống Nhất..
- Tiện ích an sinh xã hội đầy đủ.
- Sổ vuông đẹp, hoàn công đầy đủ.
????ZALO-0896.666.073 gọi em Phượng tư vấn xem nhà miễn phí!"
	4.9 tỷ	https://batdongsan.vn/can-ban-nha-moi-xay-1-tret-2-lau-4pn-3wc-51m2-so-hong-hoan-cong-gia-chi-4-ty-9-thuong-luong-lh-0388668882-gap-tam-zalo-r265781	51	4	3	Đường Lò Lu, Phường Trường Thạnh, Q9	"Bán Căn Nhà Phố 1 Trệt 2 Lầu vừa xây mới tại Hẻm 230 Lò Lu,P.Trường Thạnh Quận 9


Nhà có Vị trí gần VinHomes Q9, ĐH FPT,Samsung,Khu Công Nghệ Cao
Nhà DT Đất 50,6m2 + 4 m2 sử dụng có 4PN,3WC, sân trước, sân sau thoáng

Sổ Hồng riêng,hoàn công đầy đủ
đường nhựa ôtô tận nhà, Dân cư dân trí cao
Nhà Thiết Kế hiện đại, đẹp và rất thoáng mát

Giá bán 4,9 tỷ có bớt Lộc may mắn
View Đông Nam
LH: 0388668882 gặp Tâm ( zalo ) xem nhà"
	2.6 tỷ	https://batdongsan.vn/ban-nha-1-tret-1-lau-70m2-duong-o-to-p-buu-hoa-chi-26-ti-r265780	70	3	2	nan	"???????? Bán nhà 1 Trệt 1 lầu 70m2 SHR thổ cư đường ô tô (P. Bửu Hoà)
+ Vị trí: Gần chợ Đồn,cách đường Bùi Hữu Nghĩa khoảng 30m
+ Diện tích: 4x15m (70m2)
+ Sổ hồng riêng thổ cư có hoàn công nhà trên sổ
+ Nhà 1 Trệt 1 lầu thiết kế năng động,trẻ trung gồm:1 phòng khách,3 phòng ngủ,2 tolet,nhà bếp và sân để xe."
	6 tỷ	https://batdongsan.vn/ban-nha-mt-kinh-doanh-bui-huu-nghia-93m2-tho-cu-chi-6-ti-r265779	93	2	nan	nan	"Bán nhà MT Bùi Hữu Nghĩa ( ngang 7.2m) gần ngay chợ Đồn phường Bữu Hòa Biên Hòa
Vị trí : nhà măt tiền kinh doanh sầm uất gần ngay chợ Đồn Bữu Hòa
Nhà có phòng khách 2 phòng ngủ bếp wc
Diện tích ( 7.2 x 13 ) 93m2
Pháp lý : SHR ,thổ cư 100%"
	4.2 tỷ	https://batdongsan.vn/gia-bao-dau-tu-tan-binh-hem-o-to-40m2-3-tang-gia-chua-toi-80trm2-r265778	40	nan	nan	nan	"* 5 phút tới Công viên Lê Thị Riêng, 2 phút tới Trung tâm Quận 10.
* Nhà gần chợ, siêu thị, trường học các cấp, bệnh viện.
Giá 4.2 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."
	620 triệu	https://batdongsan.vn/hang-hiem-duy-nhat-1-can-220m2-ban-gia-ngot-620trieu-nguyen-van-bua-r265776	93	3	nan	nan	"Nhà 1 trệt 1 lầu 1 lửng gồm sân xe hơi 7 chỗ, phòng khách, bếp, phòng thờ, phòng sinh hoạt chung, 3 phòng ngủ, 3 nhà tắm + toilet, sân thượng.

Diện tích đất 5x19m tổng 93m2 thổ cư 80m2.

Diện tích sàn sử dựng 220m2.

- Tiện Ích xung quanh đầy đủ như gần Siêu Thị, Nhà thiếu nhi, Chợ, Trường nầm non và cấp 123, Bệnh viện Sài Gòn, Giáo Xứ,....

Vị trí mặt tiền đường nhựa rộng 5m xe hơi chạy. Khu dân cư tri thức, an ninh tốt, xung quanh hàng xóm thân thiện, văn minh toàn xây nhà lầu, biệt thự.

Pháp Lý: Sổ hồng riêng, giấy phép xây dựng, hoàn công đầy đủ . Không lộ giới, không mồ mả, Sổ rất đẹp.

Không gian nhiều cây xanh thông thoáng, thích hợp làm nơi an cư lạc nghiệp cho gia đình.

Liên Hệ 0372870144 để biết thông tin chi tiết"
	620 triệu	https://batdongsan.vn/ba-ngoai-toi-can-ban-nha-nguyen-can-110m2-mat-tien-my-hanh-bac-duc-hoa-r265775	60	3	3	nan	"Bà ngoại tôi cần bán nhà nguyên căn 110m2 mặt tiền Mỹ Hạnh Bắc Đức Hòa
- DT : 5m X 12m
- Nhà tầng trệt có 1 phòng ngủ dưới đất, lầu 1 có 2 phòng ngủ, 1 phòng thờ, nhà 2 WC, ban công, nhà có vỉa hè.
- Nhà nội thất cao cấp Bếp Gỗ Bên, tặng 1 bộ Sofa, 3 giường, 3 tủ quần Áo, bàn trang điểm, năng lượng mặt trời nóng lạnh, rèm cửa
- Hướng : Đông Nam mát mẻ.
- Tiện ích: Thích hợp mua định cư lâu dài,Gần Trường 123, Bệnh viện Sài Gòn, Giáo Xứ, Chợ Mỹ Hạnh, Trường Nầm Non,....
- Nhà vị trí đẹp, thuận tiện mở: VPCT, tiệm tóc, tiệm nail,... hoặc KD mua bán nhỏ tại nhà hoặc cho thuê
- Giá Bán 620tr. Thương lượng.
Liên hệ 0372870144 để biết thêm thông tin"
	620 triệu	https://batdongsan.vn/ba-ngoai-toi-can-ban-nha-nguyen-can-110m2-mat-tien-my-hanh-bac-duc-hoa-r265774	60	3	3	nan	"Bà ngoại tôi cần bán nhà nguyên căn 110m2 mặt tiền Mỹ Hạnh Bắc Đức Hòa
- DT : 5m X 12m
- Nhà tầng trệt có 1 phòng ngủ dưới đất, lầu 1 có 2 phòng ngủ, 1 phòng thờ, nhà 2 WC, ban công, nhà có vỉa hè.
- Nhà nội thất cao cấp Bếp Gỗ Bên, tặng 1 bộ Sofa, 3 giường, 3 tủ quần Áo, bàn trang điểm, năng lượng mặt trời nóng lạnh, rèm cửa
- Hướng : Đông Nam mát mẻ.
- Tiện ích: Thích hợp mua định cư lâu dài,Gần Trường 123, Bệnh viện Sài Gòn, Giáo Xứ, Chợ Mỹ Hạnh, Trường Nầm Non,....
- Nhà vị trí đẹp, thuận tiện mở: VPCT, tiệm tóc, tiệm nail,... hoặc KD mua bán nhỏ tại nhà hoặc cho thuê
- Giá Bán 620tr. Thương lượng.
Liên hệ 0372870144 để biết thêm thông tin"
	4.5 tỷ	https://batdongsan.vn/nha-duoi-5-ty-o-ngay-go-vap-nguyen-van-khoi-p8-35m2-2-tang-45-ty-r265770	35	2	2	Nguyễn Văn Khối	"MS 8523
* Vị trí: nhà hẻm đường Số 10 (Nguyễn Văn Khối) Phường 8 Gò Vấp.
* Diện tích 35m2, ngang 3.5m dài 10m, 2 tầng. Kết cấu 1 trệt, 1 lầu, 2 phòng ngủ, 2WC, phòng khách, bếp.
* Nhà mới, đẹp. Tặng toàn bộ nội thất cho khách mua có thiện chí.
* Hẻm ba gác, sạch sẽ, an ninh.
* Pháp lý chuẩn. Công chứng ngay."
	5 tỷ	https://batdongsan.vn/ban-gap-nha-duong-huong-lo-3-binh-tan-50trm2-r265767	100	nan	nan	GẦN NGÃ 3 HƯƠNG LỘ 3 - BỜ BAO TÂN THẮNG	"Thông tin thật 100%.

Nhà còn mới vào ở ngay.
Vị trí: Nhà đường Hương Lộ 3 Giáp Tân Phú, cách 2 phút xe máy ra đến AEON Tân Phú, Khu vực đầy đủ tiện ích.
+ DT: 8 x 12.5m vuông vức.
+ Kết cấu: 1 trệt, 1 lầu BTCT, GPXD 5 tầng.
+ Sổ đẹp hoàn công đủ, mua bán nhanh.
+ Giá: 5.1 tỷ

Liên hệ Mr. Nhớ 0933024233 (có Zalo)
Gặp chính chủ TL"
