Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
Nhà Gia Thụy, Long Biên, lô góc 42m x 4, MT 4m hướng ĐN, ô tô, hơn 4 tỷ	4.4	https://batdongsan.vn/nha-gia-thuy-long-bien-lo-goc-42m-x-4-mt-4m-huong-dn-o-to-hon-4-ty-r266058	42.0	4.0	3.0	Long Biên	"do nhu cầu chuyển chỗ ở, cần bán căn nhà phường gia thụy, long biên. diện tích 42m xây dựng 4 tầng, lô góc thoáng mát.
+ vị trí nhà nằm cách trường gia thụy 3 phút đi bộ, cách đường nguyễn văn cừ tới nhà hơn 300m.
+ nhà nằm trục ngõ lớn của đường nguyễn văn cừ, ô tô chạy vòng quan các ngả thông gia thụy, hoàng minh đạo, nguyễn sơn, lâm hạ ..., giao thông kết nối. khu vực văn minh, dân trí cao. các trường học quanh nhà, chợ, siêu thị, bệnh viện, ... đủ các tiện ích.
+ nhà thiết kế cầu thang giữa, mỗi tầng 2 phòng, hiện tại để lại toàn bộ trang thiết bị tất các các phòng cho người mua. khách chỉ việc dọn quần áo đến ở. nhà đẹp, nội thất gỗ, hướng đn mát mẻ.
+ sổ đỏ vuông đẹp, sẵn sàng sang tên.
lh: 0904.882258"	True	False	True	False	0	8.0	phường Gia Thụy, Quận Long Biên	Long Biên	phường Gia Thụy, Quận Long Biên
Bán nhà mặt tiền Đường số 59 Phường 14 Gò Vấp, 76m2 5 tầng chỉ 10.3 tỷ	10.3	https://batdongsan.vn/ban-nha-mat-tien-duong-so-59-phuong-14-go-vap-76m2-5-tang-chi-103-ty-r266055	76.0	4.0	5.0	Đường Số 59	"ms 8923
* vị trí: mặt tiền đường số 59 phường 14 gò vấp, khu vực kinh doanh sầm uất, tiện ích không thiếu thứ gì. mặt tiền kinh doanh đa ngành nghề, thuận tiện vừa ở, vừa mở văn phòng công ty, shop, spa, v.v.
* diện tích 76m2, ngang 4.2m dài 18m, 5 tầng btct, 4 phòng ngủ lớn, 5wc, phòng thờ, sân phơi, sân để xe, sân thượng.
* nội thất gỗ có giá trị tặng lại hết cho chủ mới.
* sổ hồng hoàn công đầy đủ."	False	False	True	True	1	5.0	đường số 59, Phường 14, Quận Gò Vấp	Đường Số 59	đường số 59, Phường 14, Quận Gò Vấp
Nhà mặt tiền Đường số 59 Phường 14 Gò Vấp, 79m2, 5 tầng chỉ 10.99 tỷ	10.99	https://batdongsan.vn/nha-mat-tien-duong-so-59-phuong-14-go-vap-79m2-5-tang-chi-1099-ty-r266052	79.0	5.0	16.0	Đường Số 59	"ms 9023
* vị trí: mặt tiền đường số 59, phường 14, gò vấp. khu vực an ninh, dân trí. thuận tiện vừa ở vừa mở văn phòng công ty, shop, spa, v.v. mặt tiền đường rộng, xe hơi, xe tải thoải mái quay đầu. nhà một mặt tiền đường, một mặt hẻm, vài bước chân là ra công viên nội bộ.
* diện tích 79m2, ngang bề thế 5m, dài 16m, 5 tầng btct với 5 phòng ngủ khép kín, tổng 6wc, phòng khách, bếp, phòng thờ
* hình sổ đẹp, hoàn công đủ, không quy hoạch lộ giới."	True	False	False	True	2	5.0	đường số 59, Phường 14, Quận Gò Vấp	Đường Số 59	đường số 59, Phường 14, Quận Gò Vấp
Siêu hiếm chỉ 1,35 tỷ có nhà 3 tầng Vạn Phúc, Hà Đông, ô tô dừng đỗ cách 20m 0962780005	1.35	https://batdongsan.vn/sieu-hiem-chi-135-ty-co-nha-3-tang-van-phuc-ha-dong-o-to-dung-do-cach-20m-0962780005-r266051	15.0	2.0		Hà Đông	"siêu hiếm chỉ 1,35 tỷ có nhà 3 tầng vạn phúc, hà đông, ô tô dừng đỗ cách 20m 0962780005

- nhà đẹp gần đường ngô thì sỹ, cầu am, cách 20m nhà ra đường ô tô đỗ ngày đêm, gần trường học, bưu điện hà đông, chợ hà đông, bạt ngàn tiện ích.
- nhà thiết kế 3 tầng, 2 phòng ngủ.
- sổ đỏ cất két, sẫn sàng giao dịch.
- liên hệ 0962780005"	True	False	True	False	3	3.0	đường Vạn Phúc, Quận Hà Đông	Hà Đông	đường Vạn Phúc, Quận Hà Đông
Bán nhà 6 tầng phân lô, ô tô đỗ cửa đường Chiến Thắng, Văn Quán, Hà Đông chỉ 2,1 tỷ. LH 0962780005	2.1	https://batdongsan.vn/ban-nha-6-tang-phan-lo-o-to-do-cua-duong-chien-thang-van-quan-ha-dong-chi-21-ty-lh-0962780005-r266040				Hà Đông	"bán nhà 6 tầng phân lô, ô tô đỗ cửa đường chiến thắng, văn quán, hà đông chỉ 2,1 tỷ. lh 0962780005

- nhà nằm trong khu phân lô cán bộ, dân trí cao, an ninh đảm bảo.
- vị trí cực đẹp, ô tô đỗ cửa, 10m ra đường ô tô tránh.
- nhà xây 6 tầng đẹp chắc chắn, về ở luôn; có 4 phòng ngủ.
- sổ đỏ cất két, sẫn sàng giao dịch.
- cam kết thông tin nhà và ảnh thật 100%
- liên hệ 0962780005"	True	False	False	False	4	6.0	đường Chiến Thắng, Văn Quán, Hà Đông	Hà Đông	đường Chiến Thắng, Văn Quán, Hà Đông
Siêu phẩm ô tô tránh, vỉa hè kinh doanh Him Lam Vạn Phúc, Hà Đông, thang máy chỉ 12,5 tỷ. 0962780005	12.5	https://batdongsan.vn/sieu-pham-o-to-tranh-via-he-kinh-doanh-him-lam-van-phuc-ha-dong-thang-may-chi-125-ty-0962780005-r266039	46.0			Hà Đông	"siêu phẩm ô tô tránh, vỉa hè kinh doanh him lam vạn phúc, hà đông, thang máy chỉ 12,5 tỷ. 0962780005
➡️ vị trí kinh doanh buôn bán, mở văn phòng, siêu thị mini- tạp hoá, hiệu thuốc, spa ...
khu vực đáng sống trung tâm quận hà đông tiện ích ngập tràn , nơi đang tập trung dân trí cao víp
➡️ nhà thiết kế 7, tầng, 4 phòng ngủ, của hàng, phòng khách và sân phơi.
- ảnh thật 100%
- liên hệ 0962780005"	True	False	True	False	5	7.0	vỉa hè kinh doanh Him Lam Vạn Phúc, Hà Đông	Hà Đông	vỉa hè kinh doanh Him Lam Vạn Phúc, Hà Đông
Bán nhà 2 tầng 2 phòng ngủ kiệt 3m đường Chính Hữu khu biển Phạm Văn Đồng, Sơn Trà, Đà Nẵng.	5.0	https://batdongsan.vn/ban-nha-2-tang-2-phong-ngu-kiet-3m-duong-chinh-huu-khu-bien-pham-van-dong-son-tra-da-nang-r266036	95.0	2.0	3.0	kiệt 3m đường Chính Hữu, Sơn Trà, Đà Nẵng.	"-bán nhà 2 tầng 2 phòng ngủ kiệt 3m đường chính hữu khu biển phạm văn đồng, sơn trà, đà nẵng.
-diện tích đất 95m2, ngang 4.7m dài 20m. đường trước nhà rộng 3m thông ra đường chính 10.5m và 5.5m.
-gía bán: 5 tỷ còn thương lượng.
-liên hệ: 0934888243 xem nhà."	False	False	False	False	6	2.0	đường Chính Hữu khu biển Phạm Văn Đồng, Phường Sơn Trà, Đà Nẵng	kiệt 3m đường Chính Hữu, Sơn Trà, Đà Nẵng.	đường Chính Hữu khu biển Phạm Văn Đồng, Phường Sơn Trà, Đà Nẵng
114m2 - chỉ 9 tỷ 700 Bán nhà mặt tiền phường Hiệp Phú - Quận 9 - TP. Thủ Đức.	9.7	https://batdongsan.vn/114m2-chi-9-ty-700-ban-nha-mat-tien-phuong-hiep-phu-quan-9-tp-thu-duc-r266035	114.0	4.0	2.0	đường Lê Văn Việt, phường HIệp Phú, Quận 9, thành phố Thủ Đức.	"114m2 - bán nhà mặt tiền phường hiệp phú - quận 9 - tp. thủ đức.
vị trí: gần đường lê văn việt, trương văn thành, lã xuân oai, gần ngã tư thủ đức.
di chuyển qua đường võ chí công, thông qua đường lã xuân oai.
cơ sở hạ tầng đầy đủ.
chợ, trường học, uỷ ban, vincom lê văn việt.
. hướng đông bắc, đông nhiều hơn bắc.
. đường trước nhà 8m, xe hơi tránh, đường thông nhiều hướng.
. tầng trệt chủ đang kinh doanh."	True	False	True	True	7	1.0	đường Mặt Tiền, Phường Hiệp Phú, Quận 9, TP. Thủ Đức	đường Lê Văn Việt, phường HIệp Phú, Quận 9, thành phố Thủ Đức.	đường Mặt Tiền, Phường Hiệp Phú, Quận 9, TP. Thủ Đức
Giá tốt, Nhà đẹp cho một căn phường Thạch Bàn. Giá chỉ 3,75 tỷ. 6 tầng, lô góc mặt tiền rộng, ô tô vào nhà.	3.7	https://batdongsan.vn/gia-tot-nha-dep-cho-mot-can-phuong-thach-ban-gia-chi-375-ty-6-tang-lo-goc-mat-tien-rong-o-to-vao-nha-r266033					"thông tin mô tả
+ vị trí nhà mặt ngõ thông. ô tô vào nhà, căn góc thoáng sáng .
+ dt: 35m2 x 6 tầng. 4,7m mặt tiền.

kết cấu.
+ nhà xây 6 tầng mới .
- tầng 1: gara ô tô và wc.
- tầng 2: khách và bếp.
- tầng 3,4,5: mỗi tầng 1 phòng, vệ sinh khép kín.
- tầng 6: phòng thờ, sân phơi.

+ sổ đỏ, nở hậu đẹp.
+ giá chỉ 3 tỷ 75.( có thương lượng khách thiện chí )
+ liên hệ :0979868919 trọng tiến. thêm thông tin cùng xem nhà miễn phí !
* luôn đặt lợi ích khách hàng hơn lợi ích cá nhân !!!"	True	False	False	True	8	6.0	phường Thạch Bàn	phường Thạch Bàn	phường Thạch Bàn
Giá tốt, Nhà đẹp cho một căn phường Thạch Bàn. Giá chỉ 3,75 tỷ. 6 tầng, lô góc mặt tiền rộng, ô tô vào nhà.	3.7	https://batdongsan.vn/gia-tot-nha-dep-cho-mot-can-phuong-thach-ban-gia-chi-375-ty-6-tang-lo-goc-mat-tien-rong-o-to-vao-nha-r266032					"thông tin mô tả
+ vị trí nhà mặt ngõ thông. ô tô vào nhà, căn góc thoáng sáng .
+ dt: 35m2 x 6 tầng. 4,7m mặt tiền.

kết cấu.
+ nhà xây 6 tầng mới .
- tầng 1: gara ô tô và wc.
- tầng 2: khách và bếp.
- tầng 3,4,5: mỗi tầng 1 phòng, vệ sinh khép kín.
- tầng 6: phòng thờ, sân phơi.

+ sổ đỏ, nở hậu đẹp.
+ giá chỉ 3 tỷ 75.( có thương lượng khách thiện chí )
+ liên hệ :0979868919 trọng tiến. thêm thông tin cùng xem nhà miễn phí !
* luôn đặt lợi ích khách hàng hơn lợi ích cá nhân !!!"	True	False	False	True	9	6.0	Phường Thạch Bàn	Phường Thạch Bàn	Phường Thạch Bàn
