Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
BÁN NHÀ MẶT PHỐ LONG BIÊN 72M x 5TẦNG, MẶT TIỂN 9.5M, VỈA HÈ, DÒNG TIỀN ỔN ĐỊNH	16.5	https://batdongsan.vn/ban-nha-mat-pho-long-bien-72m-x-5tang-mat-tien-95m-via-he-dong-tien-on-dinh-r284446	72	6.0	8.0		"bán nhà mặt phố long biên 72m x 5tầng, mặt tiển 9.5m, vỉa hè, dòng tiền ổn định
-vị trí : khu vực hồng tiến-nguyễn văn cừ-hoàng như tiếp
-thiết kế : 5 tầng, 6 ngủ khép kín, dòng tiền 50tr/tháng
+tầng 1 : thông sàn kinh doanh
+tầng 2-4: 6 ngủ khép kín
+tầng 5 : phòng thờ , sân phơi
pháp lý : sổ đỏ
giá : 16.5 tỷ ( có thương lượng )
liên hệ xem nhà miễn phí và tư vấn : trần hải 0906098086"	False	True	False	True	0	5.0	đường Hồng Tiến, quận Long Biên	đường Hồng Tiến, quận Long Biên	đường Hồng Tiến, quận Long Biên
Bán Khách sạn đường 38 khu Tên lửa	22.5	https://batdongsan.vn/ban-khach-san-duong-38-khu-ten-lua-r284445	185				"- gía 22,5 tỷ
- dt 8x23
- vị trí đẹp, đường 12m vài bước chân ra đường số 7 mọi dịch vụ nhà hàng, văn phòng, công ty... khách sạn kinh doanh tốt doanh thu 120 triệu /1 tháng đường số thông, an ninh.
- kết cấu: trệt , 3 lầu 1 sân thượng.hiện trạng nhà 2 sổ riêng biệt nhưng sửa thông nhau kinh doanh khách sạn rất đông khách.
gara xe ôt ô vào nhà, phòng khách lớn, bếp, phòng không gian chung, 2 thang máy và 2 thang bộ riêng biệt kết cấu quá vững chắc btct, 22 phòng kép kín từng phòng rộng rãi thoáng phòng nào cũng có cửa sổ, có sân thượng trồng cây phơi đồ, nội thất đầy đủ các phòng, hệ thống điện năng lượng mặt trời, nóng lạnh, có riêng biệt phòng thờ, cây cảnh. gia chủ làm xây dựng nên xây dựng kiên cố công năng hoàn hảo.
- sổ hoàn công đầy đủ.

- lh 0938 925 326"	True	True	False	False	1	18.4	đường 38, Khu Tên Lửa	đường 38, Khu Tên Lửa	đường 38, Khu Tên Lửa
Bán nhà đường số 3 khu Tên Lửa	11.5	https://batdongsan.vn/ban-nha-duong-so-3-khu-ten-lua-r284442	60				"- gía 11.5 tỷ
- dt 4x15
- + nhà mặt tiền đường khu phân lô bàn cờ, đường nhựa 8m, lề đường 4m. ,
- + vị trí ngay khu vip quận bình tân, khu vực sầm uất kinh doanh đỉnh. , ,
- + nhà mới đẹp, thiết kế cực chắc chắn, 1 trệt 2 lầu sân thượng trước. tổng 4 phòng ngủ lớn, 5wc , đầy đủ công năng. ,
- + sổ vuông như tờ a4, hoàn công đầy đủ, pháp lý cực chuẩn.
- lh 0938 925 326"	False	False	True	True	2	3.8	đường số 3, Khu Tên Lửa, Quận Bình Tân	đường số 3, Khu Tên Lửa, Quận Bình Tân	đường số 3, Khu Tên Lửa, Quận Bình Tân
BÁN NHÀ LONG BIÊN 100M X 5TẦNG, MẶT TIỀN 5M, GARA ÔTÔ, Ô CHỜ THANG MÁY	10.5	https://batdongsan.vn/ban-nha-long-bien-100m-x-5tang-mat-tien-5m-gara-oto-o-cho-thang-may-r284441	100	4.0	4.0		"bán nhà long biên 100m x 5tầng, mặt tiền 5m, gara ôtô, ô chờ thang máy
-vị trí: khu vực ngọc thuỵ, cách mipec long biên, cầu long biên 500m
-thiết kế : 100m, 5 tầng, 4 ngủ, ô chờ thang máy
+ tầng 1: gara ôtô
+ tầng 2: phòng khách, bếp
+ tầng 3-4: mỗi tầng 2 ngủ, ban công rộng
+ tầng 5: phòng thờ, sân phơi
pháp lý: sổ đỏ chính chủ
giá: 10.5 tỷ ( có thương lượng )
liên hệ xem nhà miễn phí và tư vấn : trần hải 0906098086"	True	False	False	True	3	5.0	Long Biên	Long Biên	Long Biên
CHỦ CẦN BÁN NHANH ĐỂ ĐI NƯỚC NGOÀI NÊN HẠ GIÁ KỊCH SÀN NHÀ 3 TẦNG GÓC 2 MẶT TIỀN DÃ TƯỢNG CHỈ CÒN 10.2 TỶ	10.2	https://batdongsan.vn/chu-can-ban-nhanh-de-di-nuoc-ngoai-nen-ha-gia-kich-san-nha-3-tang-goc-2-mat-tien-da-tuong-chi-con-102-ty-r284438	65	5.0	3.0	Dã Tượng, Nha Trang, Khánh Hoà	"chủ cần bán nhanh để đi nước ngoài nên hạ giá kịch sàn nhà 3 tầng góc 2 mặt tiền dã tượng chỉ còn 10.2 tỷ
- diện tích: 65,4m²; dtsd 234m².
- hướng đông nam.
- đường trước nhà rộng 25m thuận tiện kinh doanh buôn bán.
- nhà thiết kế hiện đại 1 trệt 3 lầu rất đẹp gồm 5 phòng ngủ, 3wc, phòng khách, bếp, phòng thờ và sân thượng rộng rãi.
- vị trí đẹp, kinh doanh sầm uất, đi bộ xuống bãi biển
- hiện đang cho thuê 30tr/th.
giá bán : 10 tỷ 200tr ( giá cũ 11 tỷ 7 )
liên hệ xem nhà: 0922 868 898 - chương."	False	True	True	True	4	4.2	đường Dã Tượng	Dã Tượng, Nha Trang, Khánh Hoà	đường Dã Tượng
Bán nhà mặt tiền đường số 12 khu Tên Lửa	9.6	https://batdongsan.vn/ban-nha-mat-tien-duong-so-12-khu-ten-lua-r284431	84				"- gía 9,6 tỷ
- dt 4.2x20
- vị trí: đường số 12 song song với đường vành đai trong, trung tâm kdc tên lửa,
- + nhà đúc 1 trệt 2 lầu đúc kiên cố với 4pn, 3wc, do từng cho thuê kd nên hơi cũ, chỉ cần vài thùng sơn là lại đẹp lung linh., ,
- + mặt tiền đường 8m, thích hợp để ở, làm văn phòng cty,..., ,
- + sổ vuông vức, pháp lý chuẩn, công chứng ngay. chủ sẵn sàng hỗ trợ nếu khách có nhu cầu vay vốn thêm.
- lh 0938 925 326"	False	False	False	True	5	3.0	đường số 12, khu Tên Lửa	đường số 12, khu Tên Lửa	đường số 12, khu Tên Lửa
Nhà 5 tầng, diện tích 30m2, mặt tiền 3.6m	4.4	https://batdongsan.vn/nha-5-tang-dien-tich-30m2-mat-tien-36m-r284430	30				"✅cách mặt phố lê đức thọ 70m, bến xe mỹ đình 300m. an sinh không thiếu gì.
ô tô đỗ cổng, ngõ thông tứ tung.
mảnh đất vuông vắn, nhà xây hiện đại, tối ưu công năng sử dụng diện tích.
✅thiết kế:
tầng 1: để xe, bếp, vệ sinh.
tầng 2: tầng lửng, vệ sinh.
tầng 3,4,5: 3 phòng ngủ, vệ sinh.
✅sổ đỏ đẹp, pháp lý sạch, giao dịch ngay.
✅dọn vào ở ngay trong tháng 12/2023.
☎️ liên hệ xem nhà : 0396851136"	True	False	False	False	6	5.0	phố Lê Đức Thọ	phố Lê Đức Thọ	phố Lê Đức Thọ
MẶT TIỀN KHỦNG, VỊ TRÍ ĐẸP MIỄN BÀN, NGÕ Ô TÔ THÔNG CHẠY VÒNG QUANH	8.2	https://batdongsan.vn/mat-tien-khung-vi-tri-dep-mien-ban-ngo-o-to-thong-chay-vong-quanh-r284429	63	4.0	2.8		"mô tả:

❤️thiết kế:

- tầng 1: thông sàn, gara, vs.

- tầng 2,3 : mỗi tầng 2 phòng, 1 vs.

- tầng 4: phòng thờ, sân phơi.

- sổ đỏ hoa hậu, sẵn sàng giao dịch"	True	False	False	False	7	4.0	NGÕ Ô TÔ THÔNG CHẠY VÒNG QUANH	NGÕ Ô TÔ THÔNG CHẠY VÒNG QUANH	NGÕ Ô TÔ THÔNG CHẠY VÒNG QUANH
Gần BẮC HẢI Bán nhà kế HXH 3 Tầng Full nội thất xịn giá 4 tỷ bé	4.79	https://batdongsan.vn/gan-bac-hai-ban-nha-ke-hxh-3-tang-full-noi-that-xin-gia-4-ty-be-r284428	36				""" gần bắc hải đẹp - full nội thất xịn - 3 tầng lô góc - 4 tỷ bé
- kết cấu: 3 tầng dẹp, chủ cực tâm huyết
- nội thất toàn gỗ xin, toàn mùi sang
- lô góc 2 mặt thoáng, mát mẻ cả ngày
- giá có 4 tỷ nhỉnh, xung quanh đầy đủ tiện ích: trường học, siêu thị, bệnh viện,.. cv lê thị riêng """	False	False	True	False	8	3.0	đường Kế HXH, gần Bắc Hải	đường Kế HXH, gần Bắc Hải	đường Kế HXH, gần Bắc Hải
❌ NHÀ GÁC LỬNG KIÊN CỐ KV5 HƯƠNG SƠ GIÁ CHỈ 1,3X TỶ.	1.35	https://batdongsan.vn/nha-gac-lung-kien-co-kv5-huong-so-gia-chi-13x-ty-r284427	60	2.0	2.0	KQH Hương Sơ	"nay
???????????? bán nhanh nhà gác lửng 2 phòng ngủ hương sơ kv5 giá chỉ 1,3x tỷ - lh: 096_262_8872
-------------------------
- diện tích 60m2 ( ngang 4m )
- đường 13m5
- hướng tây bắc
- nhà gác lửng xây kiên cố, có thể lên 2 3 tầng. có 2 phòng ngủ 2 wc, bếp, phòng khách,....
- khu dân cư đông đúng, dân trí cao, cơ sở hạ tầng hoàn thiện
- pháp lý đã có sổ hồng
- giá : 1,3x tỷ ( thương lượng nhẹ )
- liên hệ: 096_262_8872 - ms hoà gọi để được tư vấn và xem nhà"	False	False	False	False	9	2.0	Hương Sơ, KV5	KQH Hương Sơ	Hương Sơ, KV5
