Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
Bán nhà mặt tiền QL 51 ngay cổng chợ Bến Gỗ Đồng Nai	6.3	https://batdongsan.vn/ban-nha-mat-tien-ql-51-ngay-cong-cho-ben-go-dong-nai-r266764	203.0				"bán nhà mặt tiền ql 51 ngay cổng chợ bến gỗ đồng nai
đối diện bệnh viện shink mark đồng nai, gần ubnd phường an hoà
diện tích 7x29m ( sổ hồng full thổ cư)
giá bán: 6.3 tỷ (thương lượng nhẹ chính chủ)
liên hệ: 0934088007"	False	False	True	True	0	0.4	Quốc lộ 51, Cổng chợ Bến Gỗ, Đồng Nai	Quốc lộ 51, Cổng chợ Bến Gỗ, Đồng Nai	Quốc lộ 51, Cổng chợ Bến Gỗ, Đồng Nai
Nhà mới Làng Trạm, Cổ Linh, ngõ thông rộng ô tô vào nhà, diện tích 56m2x 5 tầng, giá 5 tỷ 9	5.9	https://batdongsan.vn/nha-moi-lang-tram-co-linh-ngo-thong-rong-o-to-vao-nha-dien-tich-56m2x-5-tang-gia-5-ty-9-r266761	56.0			Cổ Linh, Long Biên	"+ nhà xây mới đẹp, chất lượng xây dựng cực tốt, thiết kế đẹp, vài bước ra khu phố sầm uất.
+ vị trí đẹp, ngõ thông tứ tung gần cầu vĩnh tuy, aeon, đàm quang trung.
+ thiết kế cầu thang giữa, tổng 4 ngủ đủ công năng thoáng trước sau .
- tầng 1. gara ô tô, bếp.
- tầng 2. phòng khách, 1 phòng ngủ.
- tầng 3,4 mỗi tầng 2 ngủ, wc
- tầng 5. phòng thờ, sân thoáng
- sổ phân lô, vuông vắn, sẵn sàng giao dịch.
- liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	True	False	True	False	1	5.0	Làng Trạm, Phường Cổ Linh	Cổ Linh, Long Biên	Làng Trạm, Phường Cổ Linh
Sở Hữu Ngay Nhà Phân Lô Vỉa Hè, Ô Tô Để Trong Nhà, Ngõ Thông, Ô Tô Tránh – Nguyên Hồng, Đống Đa	9.6	https://batdongsan.vn/so-huu-ngay-nha-phan-lo-via-he-o-to-de-trong-nha-ngo-thong-o-to-tranh-nguyen-hong-dong-da-r266760	40.0	4.0	4.0		"sở hữu ngay nhà phân lô vỉa hè, ô tô để trong nhà, ngõ thông, ô tô tránh – nguyên hồng, đống đa

khu vực cực kỳ nhiều tiện ích, phân lô ô tô tránh nhau chạy quanh nhà, khách sở hữu chỉ việc ở.

gần các trục đường lớn, trường học các cấp, tiện đi lại khắp nơi.

thiết kế nhà đầy đủ công năng, dt 40m2 x 5 tầng.

sổ đỏ phân lô, chính chủ - giá 9.6 tỷ.

lh: 0825420555."	True	False	True	False	2	5.0	Ngõ Nguyên Hồng, Đống Đa	Ngõ Nguyên Hồng, Đống Đa	Ngõ Nguyên Hồng, Đống Đa
Bán đất ngõ 423 Phú Thượng, Tây Hồ, Hà Nội	9.0	https://batdongsan.vn/ban-dat-ngo-423-phu-thuong-tay-ho-ha-noi-r266758	90.0			số nhà 15, ngõ 423 Phú Thượng Tây Hồ Hà Nội	mặt tiền, hậu: 4,8 m; diện tích 90m2, số nhà 15, ngõ 423 an dương vương, phú thượng, tây hồ, hà nội. ngõ thông, ô tô 6 chỗ vào tận nhà. giá 100 triệu/m2.	True	False	False	True	3	0.0	ngõ 423 An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	số nhà 15, ngõ 423 Phú Thượng Tây Hồ Hà Nội	ngõ 423 An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội
Bán nhà THIẾT KẾ đẹp Lê Văn Phan -  VIP Tân Phú - 40m2 - Nhỉnh 3 TỶ.	3.8	https://batdongsan.vn/ban-nha-thiet-ke-dep-le-van-phan-vip-tan-phu-40m2-nhinh-3-ty-r266757	40.0	2.0	2.0		"+ kết cấu: 4 x 10m, 2 tầng btct, 2pn, 2wc, nhà mới, chủ là nhà thiết kế nổi tiếng.

+ vị trí: 15m ra lê văn phan, gần ubnd quận, lũy bán bích, khu vực trung tâm đi đâu cũng tiện.

+ pháp lý: chuẩn, sổ vuông vức, công chứng nhanh.

+ giá bán: 3.8 tỷ (thương lượng với ace thiện chí).

**lh: mr nhớ 0933024233 (có zalo) xem nhà và xem sổ ngay."	False	False	False	False	4	2.4	Lê Văn Phan, Quận Tân Phú	Lê Văn Phan, Quận Tân Phú	Lê Văn Phan, Quận Tân Phú
Bán gấp nhà đẹp HXH Đ.Dương Bá Trạc P1 Q8, 4x16m, 5 tầng chỉ 7.6 tỷ.	7.6	https://batdongsan.vn/ban-gap-nha-dep-hxh-dduong-ba-trac-p1-q8-4x16m-5-tang-chi-76-ty-r266755	64.0			DƯƠNG BÁ TRẠC P1	"mô tả:
+ diện tích: 4m x 16m.
+ kết cấu: nhà mới đẹp 5 tầng gồm 4 pn 5wc.
+ vị trí trung tâm q8 cực vip và hot của quận, tiện di chuyển sang q1,q5,q7.
+ hẻm xe hơi, tiện ích không phải bàn.
+ pháp lý chuẩn, công chứng ngay.

+ liên hệ: 0333097948 ( minh triệu) cam kết thông tin thật và hình ảnh thật, miễn môi giới và trung gian."	True	False	True	False	5	5.0	Đường Đ.Dương Bá Trạc, Phường 1, Quận 8	DƯƠNG BÁ TRẠC P1	Đường Đ.Dương Bá Trạc, Phường 1, Quận 8
Bán nhà phố Nguyễn Ngọc Nại, Thanh Xuân 45m, 4 tầng. Giá: 6.3 tỷ	6.3	https://batdongsan.vn/ban-nha-pho-nguyen-ngoc-nai-thanh-xuan-45m-4-tang-gia-63-ty-r266752	45.0	4.0		Hà Nội	"""bán nhà phố nguyễn ngọc nại, thanh xuân 45m, 4 tầng. giá: 6.3 tỷ
nhà vị trí đẹp, thuộc khu phân lô quân đội, an ninh tốt
nhà thiết kế hợp lý 4 phòng ngủ, đầy đủ tiện nghi, về ở ngay
ngõ thông thoáng, cách mặt phố 30m, đi lại thuận tiện
sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.
giá: 6.3 tỷ, có thương lượng
liên hệ trực tiếp hoặc zalo: 0937.158.386"	False	False	False	False	6	4.0	phố Nguyễn Ngọc Nại, Quận Thanh Xuân	Hà Nội	phố Nguyễn Ngọc Nại, Quận Thanh Xuân
Bán nhà phố Kim Ngưu, Hai Bà Trưng 48m, 4tầng. Giá: 4.4 tỷ	4.4	https://batdongsan.vn/ban-nha-pho-kim-nguu-hai-ba-trung-48m-4tang-gia-44-ty-r266751	48.0	5.0		Hà Nội	"""bán nhà phố kim ngưu, hai bà trưng 48m, 4tầng. giá: 4.4 tỷ
nhà đẹp về ở ngay, cách đường ô tô tránh nhau 10m, cách bãi gửi xe 30m.
diện tích 48m, nhà 4 tầng, công năng đầy đủ.
thiết kế 5 phòng ngủ, phù hợp với mọi hộ gia đình
sổ đỏ chính chủ, sẵn sàng giao dịch
giá: 4.4 tỷ, có thương lượng
liên hệ trực tiếp hoặc zalo: 0937.158.386"	True	False	False	False	7	4.0	phố Kim Ngưu, Quận Hai Bà Trưng	Hà Nội	phố Kim Ngưu, Quận Hai Bà Trưng
Chỉ 2.75 tỷ Nhà 4 tầng 3 ngủ riêng Tổ 10 Yên Nghĩa. Ko quy hoạch. Ô tô cách 40m2.	2.75	https://batdongsan.vn/chi-275-ty-nha-4-tang-3-ngu-rieng-to-10-yen-nghia-ko-quy-hoach-o-to-cach-40m2-r266750	33.0			Yên Lộ Yên Nghĩa	"chỉ 2.75 tỷ nhà 4 tầng 3 ngủ riêng tổ 10 yên nghĩa. ko quy hoạch. ô tô cách 40m2.
- gần trường, chợ, kđt đô nghĩa, công viên âm nhạc...
- cuối tố hữu kéo dài, giao thông vô cùng thuận tiện.
- nhà tổ 10,11,12 cạnh kđt đô nghĩa được thiết kế 4 tầng 3 ngủ, phòng thờ khách, bếp, 3vs.
- sổ đỏ chính chủ.
- lh: 0819508701 để được tư vấn, xem nhà miễn phí, gặp trực tiếp chủ thương lượng về giá."	True	False	True	False	8	4.0	Tổ 10 Yên Nghĩa	Yên Lộ Yên Nghĩa	Tổ 10 Yên Nghĩa
Biệt thự Hồng Tiến, Long Biên, ô tô tránh, 95m2 x4 t thang máy, mặt tiền rộng: 7.3m, 23 tỷ	23.0	https://batdongsan.vn/biet-thu-hong-tien-long-bien-o-to-tranh-95m2-x4-t-thang-may-mat-tien-rong-73m-23-ty-r266746	95.0			Hồng Tiến, Bồ Đề, Long Biên	"+ căn nhà biệt thự trong lòng long biên. hội tụ đầy đủ phong thủy đẳng cấp.
- đường thông ô tô tránh nhau, gần mặt phố, thông sang ái mộ, sang phố cổ chỉ mất vài phút.
+ thiết kế hiện đại có thang náy xịn mịn, nội thất đẹp, tặng lại cho chủ mới.
- tầng 1: bếp, khách, sân vườn
- tầng 2: 3: mỗi tầng 2 phòng ngủ và vệ sinh.
- tầng 4, trồng hoa và phơi quần áo.
+ sổ đỏ chính chủ, vuông đẹp, chờ khách hữu duyên.
- liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	True	False	False	True	9	4.0	Biệt thự Hồng Tiến, Long Biên	Hồng Tiến, Bồ Đề, Long Biên	Biệt thự Hồng Tiến, Long Biên
