Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
Bán nhà MP An Trạch. Dt 40m2 x 6T, MT 8,5m,vỉa hè 2m,KD sầm uất. Giá 14,3 tỷ	14.3	https://batdongsan.vn/ban-nha-mp-an-trach-dt-40m2-x-6t-mt-85mvia-he-2mkd-sam-uat-gia-143-ty-r268820	40.0	4.0	5.0	mặt phố An Trạch	"bán nhà mp an trạch. dt 40m2 x 6t, mt 8,5m,vỉa hè 2m,kd sầm uất. giá 14,3 tỷ.
bán nhà mặt phố an trạch, đống đa, hà nội.
- diện tích 40m2 xây 6 tầng, mặt tiền 8,5m.
- vị trí đẹp, phố to vỉa hè 2m, cách sân vẫn động hàng đậy khoảng hơn 100m.
- khu vực trung tâm xung quanh nhiều tiện ích, rất thuận tiện để vừa ở vừa kinh doanh tất cả các loại mặt hàng.
- hiện tại đang cho thuê tàng 1 và tầng 2 = 2o triệu/tháng.
- giao thông kết nối nhiều tuến phố lớn như tôn đưc thắng, cát linh, hào nam... nên đi lại rất thuận tiện.
- sổ đỏ chính chủ.
- giá 14,3 tỷ có thương lượng.
- lh 0978243971"	False	True	True	True	0	6.0	Mặt Phố An Trạch, Đống Đa, Hà Nội	mặt phố An Trạch	Mặt Phố An Trạch, Đống Đa, Hà Nội
CỰC HIẾM_chính chủ cần bán nhà mặt phố Thái Hà 70m2, mặt tiền 6m, KD siêu đỉnh 41,9 tỷ	41.9	https://batdongsan.vn/cuc-hiem-chinh-chu-can-ban-nha-mat-pho-thai-ha-70m2-mat-tien-6m-kd-sieu-dinh-419-ty-r268816	70.0			thái hà, đống đa, hà nội	"cực hiếm_chính chủ cần bán nhà mặt phố thái hà 70m2, mặt tiền 6m, kd siêu đỉnh 41,9 tỷ
hiện gia đình cần vốn làm ăn nên bán nhà:
- nhà nằm ngay mặt phố thái hà, trung tâm quận đống đa. đây là con phố rộng oto tránh thoải mái, vỉa hè rộng, kinh doanh buôn bán sầm uất.
- ngay gần có nhiều trường đại học lớn như: học viện ngân hàng, thuỷ lợi, công đoàn,.. cùng các trung tâm thương mại mua sắm lớn, bệnh viện, toà nhà các cơ quan, công ty lớn.
- diện tích 70m2, mặt tiền rộng 6m được xây 4 tầng. hiện tại, gia đình đang cho thuê kinh doanh hợp đồng lâu dài với giá 4.500$/tháng. rất phù hợp cho khách mua mới, tiếp hợp đồng thuê luôn với dòng tiền thu về tốt.
- sổ đỏ chính chủ, thiện chí bán
=== giá 41,9 tỷ
=== liên hệ: thu hương 098.7274.966"	False	True	True	True	1	4.0	mặt phố Thái Hà, Quận Đống Đa	thái hà, đống đa, hà nội	mặt phố Thái Hà, Quận Đống Đa
Nhà mới xây, cạnh mặt tiền Agribank Tân Sơn Nhì, 2.9 tỷ	2.9	https://batdongsan.vn/nha-moi-xay-canh-mat-tien-agribank-tan-son-nhi-29-ty-r268814	28.0	2.0	2.0	Trường Chinh, P.14, Tân Bình	"nhà mới xây 1 trệt 1 lầu, 1 phòng ngủ lớn, có thể ngăn thành 2 phòng nhỏ. hẻm 3m thông, gần mặt tiền, công năng đầy đủ, phù hợp với gia đình nhỏ 2 3 người. vị trí ngay đầu tân sơn nhì - trường chinh, gần âu cơ, đi bộ đến chợ võ thành trang.
nhà cạnh khu phố nướng hải sản, gần nh agribank. tiện ích xung quanh đầy đủ như chợ, trường học các cấp, bệnh viện mỹ đức. nhà sổ hồng vuông vức. công chứng trong ngày. liên hệ anh võ: 0909 100 817. không tiếp trung gian."	False	False	True	True	2	2.0	Tân Sơn Nhì, Quận Tân Bình	Trường Chinh, P.14, Tân Bình	Tân Sơn Nhì, Quận Tân Bình
Bán nhà 4 tầng 47m2 giá siêu hấp dẫn chỉ 3 tỷ đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	3.0	https://batdongsan.vn/ban-nha-4-tang-47m2-gia-sieu-hap-dan-chi-3-ty-do-thi-himlam-hung-vuong-hong-bang-hai-phong-r268812	47.0	4.0	3.0	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	"???? chào bán căn nhà 4 tầng giá cực rẻ tại khu đô thị himlam, hùng vương, hồng bàng, hải phòng
3 tỷ - 47,1 m²
hồng bàng, hải phòng

- diện tích: 47,1m - mặt tiền: 4,2m
- hướng: đông bắc

???? pháp lý rõ ràng: công chứng chuyển nhượng sang tên luôn (bao toàn bộ thuế phí ra bìa)

???? giá siêu hấp dẫn chỉ: 3 tỷ

✅ công năng đầy đủ: phòng khách, bếp, 4 phòng ngủ, phòng thờ, sân phơi… công năng hoàn hảo dành cho các gia đình 2-3 thế hệ.

???? cơ sở hạ tầng đồng bộ đường rộng 11m có vỉa hè, có công viên, trường học, chợ và các tiện ích khoại khu cách chỉ vài trăm mét

???? mọi thông tin chi tiết lh mrs tâm: 0796-336-866 công ty bán nhà hải phòng “ uy tín- tận tâm- chuyên nghiệp”"	False	False	True	True	3	4.0	đường Hùng Vương, Khu đô thị Himlam, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	đường Hùng Vương, Khu đô thị Himlam, Hồng Bàng, Hải Phòng
Ô TÔ ĐỖ CỬA NGÀY ĐÊM, GẦN PHỐ, PHÂN LÔ, NGÕ Ô TÔ TRÁNH NHAU – VĂN CAO, BA ĐÌNH	5.5	https://batdongsan.vn/o-to-d-cua-ngay-dem-gan-pho-phan-lo-ngo-o-to-tranh-nhau-van-cao-ba-dinh-r268811	33.0	3.0	4.0		"ô tô đỗ cửa ngày đêm, gần phố, phân lô, ngõ ô tô tránh nhau – văn cao, ba đình

nhà phân lô, trước nhà thoáng, dân xây chắc chắn, ban công rộng rãi, đầy đủ công năng.

ngõ 2 ô tô tránh nhau, trước nhà để xe ô tô 24/7, gần mặt phố nên đi lại rất thuận lợi.

tiện ích xung quanh nhiều bệnh viện, trường học, bãi đậu ô tô,…

sổ đỏ chính chủ, vuông vắn – 5.5 tỷ.

liên hệ: 0825420555"	True	False	True	True	4	0.4	phố Văn Cao, Phường Ba Đình	phố Văn Cao, Phường Ba Đình	phố Văn Cao, Phường Ba Đình
Hết ý bài thơ,Hồ Tùng Mậu,28m2,4T,nhỉnh 2 tỷ,Nam Từ Liêm	2.75	https://batdongsan.vn/het-y-bai-thoho-tung-mau28m24tnhinh-2-tynam-tu-liem-r268810	28.0	2.0	3.0	Hồ Tùng Mậu	"+ khu vực giá trị, trung tâm, nhiều tiện ích
+ đi nhẹ vài bước chân ra hồ tùng mậu
+ ngõ thông thoáng ô tô đỗ ngoài cổng, an ninh, dân trí cao
+ khu vực gần đại học thương mại, công nghiệp, fpt, vinhome gardenia
+ để lại toàn bộ nội thất
+ sổ đỏ cất két


liên hệ: 0379809132"	True	False	True	False	5	4.0	Hồ Tùng Mậu, Quận Nam Từ Liêm	Hồ Tùng Mậu	Hồ Tùng Mậu, Quận Nam Từ Liêm
Bán Nhà Phố Tôn Đức Thắng- Quận Đống Đa, Ngõ Rộng thênh Thang, 31m x5 tầng, giá 3,x tỷ	3.47	https://batdongsan.vn/ban-nha-pho-ton-duc-thang-quan-dong-da-ngo-rong-thenh-thang-31m-x5-tang-gia-3x-ty-r268809	31.0	3.0	4.0	Đống Đa	"+ cần bán căn nhà thuộc phố tôn đức thắng quận đống đa, khu vực trung tâm, dtsd 31m x5 tầng. mt3,7m giá 3,x tỷ (thương lượng mạnh)
+ ngõ trước nhà rộng thênh thang, 3 gác tránh xe máy, chỉ 30m ra mặt phố tôn đức thắng, ngõ thông tứ tung. chỉ mất vài phút lên lăng chủ tịch hồ chí minh, văn miếu quốc tử giám
+ bán kính xung quanh tiện ích bạt ngàn như : chợ, siêu thị, gara oto, ngân hàng, trường học cấp 1,2. đh thủy lợi, học viện ngân hàng, đh công đoàn
+ kết nôi nhiều trục đường chính: xã đàn, la thành, văn hương, văn chương, quốc tử giám, cát linh, phan phù tiên, hàng bột, hào nam….
+ sổ đỏ chính chủ, đẹp long lanh. sẵn sàng giao dịch.
liên hệ e vũ 0333040265 để xem nhà, làm việc chính chủ,"	True	False	True	True	6	5.0	phố Tôn Đức Thắng, Quận Đống Đa	Đống Đa	phố Tôn Đức Thắng, Quận Đống Đa
Bán Nhà Nhân Chính Quận Thanh Xuân, Ngõ rộng thênh thang, gần Phố. 49m x5 tầng. MT4m	5.75	https://batdongsan.vn/ban-nha-nhan-chinh-quan-thanh-xuan-ngo-rong-thenh-thang-gan-pho-49m-x5-tang-mt4m-r268808	49.0	4.0	4.0	Thanh Xuân	"+ chủ nhà người quen cần bán căn nhà phường nhân chính, quận thanh xuân, nhà mới đẹp long lanh, chỉ vài bước chân ra phố, nội thất đẹp long lanh xịn sò, ngõ thông tứ tung giao thông thuận tiện. nhà trước do giám đốc ngân hàng xây để ở, rất vượng khí. chủ hiện giờ cũng là con cháu quan chức, ở rất có lộc, nay đã chuyển ra mặt đường lớn.
+ di chuyển mất 2 phút sang royal city, ngã tư sở.
+ bán kính 200m gồm có: chợ, siêu thị, ngân hàng, trường học cấp 1,2,3. đh thủy lợi, đh khoa học xã hội và nhân văn.....
+kết nôi nhiều phố vip như : ngã tư sở, nguyễn trãi, ngụy như kontum, nguyễn tuân, hoàng ngân, vũ trọng phụng, chính kinh, nguyễn trãi.....
+ giá chào 5,x tỷ(thương lượng mạnh).
+ sổ đỏ chính chủ, pháp lý chuẩn. khách đến là sang tên.
liên hệ trực tiếp e vũ 0333040265. xem nhà và gặp chính chủ
(chuyên thanh xuân)."	False	False	True	True	7	5.0	Ngõ Nhân Chính, Phường Nhân Chính, Quận Thanh Xuân	Thanh Xuân	Ngõ Nhân Chính, Phường Nhân Chính, Quận Thanh Xuân
Nhà mặt tiền Phước Lý, 90m2, đường 7m5 lề 4m, gần bến xe, chỉ 2 tỷ 8x Triệu, 0919051718	2.47	https://batdongsan.vn/nha-mat-tien-phuoc-ly-90m2-duong-7m5-le-4m-gan-ben-xe-chi-2-ty-8x-trieu-0919051718-r268806	90.0	3.0	2.0	Thành phố Đà Nẵng	"vị tri đắc địa, kinh doanh khỏi bàn, tiện ích không thiếu thứ gì, sát nguyễn huy tưởng,
đinh liệt, yên thế - bắc sơn, gần bên xe trung tâm đà nẵng, lô đất sập hầm, đầu tư
hay ở đều vô cùng hợp lý.
+ đất vuông đẹp, sát lô góc, 90m2 (5x18).
+ nhà chủ xây tâm huyết, mới, đẹp, ở ngay, đầy đủ công năng cho đại gia đình.
+ giá sập hầm !!! chỉ 2 tỷ 850 triệu.
+ hàng xóm thân thiện, trí thức, giao dịch phút mốt.
liên hệ: mr.sơn 091051718 chuyên thổ cư đà nẵng, chuyên nhà phố mọi phân khúc.
uy tín, nhanh chóng ( miễn tg, mg)"	True	False	True	False	8	0.8	Phước Lý, Đà Nẵng	Thành phố Đà Nẵng	Phước Lý, Đà Nẵng
“ CƠ HỘI CÓ MỘT KHÔNG HAI ” cho nhà đầu tư thông thái Khu nhà phố cực kỳ tiềm năng	2.47	https://batdongsan.vn/co-hoi-co-mot-khong-hai-cho-nha-dau-tu-thong-thai-khu-nha-pho-cuc-ky-tiem-nang-r268792	77.0			Bồ Đề, Long Biên	"- vị trí đẹp trung tâm quận long biên, ngõ rộng thoáng thông nhau, ô tô vào thoái mái.
- gần công viên bồ đề xanh, bệnh viện tâm anh, trường học c1;c2 quốc tế, sang đường là trường chuyên gia thiều.
- nhà mình xây mới thiết kế 6 tầng thang máy, nội thất nhập khẩu đức, xây chắc chắn, cực kỳ đẹp thoáng, hệ thống chiếu sáng cao cấp, có hệ thống thông khí thoáng đãng, có giếng trời.
+ t1,2,3: thông sàn, kinh doanh, gara, wc
+ t4,5: tổng 4pn + 2 wc
+ t6 phòng thờ, bếp, sân phơi
- pháp lý: sổ đỏ đep cất két, chờ khách hữu duyên.
- liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	True	False	True	False	9	6.0	quận Long Biên	Bồ Đề, Long Biên	quận Long Biên
