Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
nhà đẹp Long Biên, 55m x 5tầng, mặt tiền 6.5m, nở hậu, gara 7 chỗ, thang máy, full nội thất	8.0	https://batdongsan.vn/nha-dep-long-bien-55m-x-5tang-mat-tien-65m-no-hau-gara-7-cho-thang-may-full-noi-that-r284957	55	4.0	4.0		"nhà đẹp long biên, 55m x 5tầng, mặt tiền 6.5m, nở hậu, gara 7 chỗ, thang máy, full nội thất
-vị trí : khu vực nguyễn lam-chu huy mân-mai phúc, hàng xóm vinhomes riverside, cách cầu vĩnh tuy 1km
-thiết kế hiện đại, thang máy, tặng full nội thất cao cấp, vệ sinh inax :
+ tầng 1 : gara 7 chỗ + nhiều xe máy
+ tầng 2 : phòng khách,bếp, phòng ăn
+ tầng 3-4 : 4 ngủ khép kín
+ tầng 5 : phòng thờ rộng rãi, sân phơi có mái che
pháp lý: sổ đỏ nở hậu
giá: 8 tỷ ( có thương lượng )
liên hệ xem nhà miễn phí và tư vấn : trần hải 0906098086"	True	False	False	True	0	5.0	nguyễn lam-chu huy mân-mai phúc, Long Biên	nguyễn lam-chu huy mân-mai phúc, Long Biên	nguyễn lam-chu huy mân-mai phúc, Long Biên
Bán nhà 4 tầng lô góc đường Đồng Thiện, quận Lê Chân, Hải Phòng, 43m2	2.7	https://batdongsan.vn/ban-nha-4-tang-lo-goc-duong-dong-thien-quan-le-chan-hai-phong-43m2-r284954	43			đường Đồng Thiện, quận Lê Chân, Hải Phòng	"* nhà 4 tầng lô góc mặt ngõ. xây năm 2020. do ít ở nên còn mới 90%
nhà sạch đẹp, thiết kế hiện đại, công năng sử dụng cao, bố trí các phòng thông thoáng, hợp lý
* diện tích : 43m2 x 4 tầng, ngang: 4m
* ngõ rộng 3 m, thẳng tắp
* kết cấu: phòng khách, phòng thờ, 3 phòng ngủ, phòng ăn, sân phơi, 3 toilet.
* dân cư văn minh không ồn ào. giao thông sinh hoạt thuận tiện. gần aeon mall, trường học, chợ …
* sổ đỏ chính chủ
* giá: 2.7 tỷ (có thỏa thuận)"	False	False	True	False	1	4.0	Đường Đồng Thiện, Quận Lê Chân, Hải Phòng	đường Đồng Thiện, quận Lê Chân, Hải Phòng	Đường Đồng Thiện, Quận Lê Chân, Hải Phòng
Nhà rộng ô tô đỗ cửa và vào trong. Cạnh C/c Bàu Cát, 4.9 tỷ	4.9	https://batdongsan.vn/nha-rong-o-to-do-cua-va-vao-trong-canh-cc-bau-cat-49-ty-r284952	56	2.0	2.0	Hồng Lạc, P.10, Tân Bình	nhà 1 trệt 1 lững. giấy phép xây dựng 5 tầng. hẻm ô tô đỗ cửa và vào trong nhà, cách 3 căn ra mặt tiền. vị trí thông lạc long quân, ni sư huỳnh liên, gần khu bàu cát. giao thông thuận tiện đi lại các hướng. nhà gần chợ, trường học các cấp, gần siêu thị chung cư bàu cát. khu vực an ninh, tiện ích xung quanh đầy đủ. sổ hồng riêng, nở hậu. liên hệ anh võ: 0909 100 817. không tiếp trung gian.	True	False	True	True	2	2.0	Long Quân, Ni Sư Huỳnh Liên, Bàu Cát	Hồng Lạc, P.10, Tân Bình	Long Quân, Ni Sư Huỳnh Liên, Bàu Cát
Bán nhà hẻm 4m Phạm Văn Chiêu Phường 14 Gò Vấp, 50m2 2 tầng chỉ 4.7 tỷ	4.7	https://batdongsan.vn/ban-nha-hem-4m-pham-van-chieu-phuong-14-go-vap-50m2-2-tang-chi-47-ty-r284950	50	3.0	2.0	Phạm Văn Chiêu	"ms 31723
* vị trí: gần nguyễn văn khối, trường tiểu học an hội, thcs phạm văn chiêu. thuận tiện đi vào các quận tân bình, tân phú, 11, 12, v.v.
* diện tích 50m2 công nhận đủ, xây dụng full diện tích, hình sổ vuông vức.
* nhà gồm 1 trệt, 1 lầu, 3 phòng ngủ (có phòng ngủ tầng trệt), 2wc.
* đường trước nhà 4m, thông.
* pháp lý sạch sẽ, công chứng ngay."	False	False	True	False	3	2.0	hẻm Phạm Văn Chiêu, Phường 14, Quận Gò Vấp	Phạm Văn Chiêu	hẻm Phạm Văn Chiêu, Phường 14, Quận Gò Vấp
Bán nhà mặt tiền Đường số 4 phường 11 Gò Vấp, 42m2, 4 tầng chỉ 6.25 tỷ	6.25	https://batdongsan.vn/ban-nha-mat-tien-duong-so-4-phuong-11-go-vap-42m2-4-tang-chi-625-ty-r284947	42	3.0	3.0	Đường Số 4	"ms 31823
* vị trí: mặt tiền đường số 4 phường 11 gò vấp. thuận tiện giao thông, vừa ở vừa kinh doanh.
* thiết kế với phong cách hiện đại sử dụng thiết bị thông minh cao cấp smarthome (cửa cuốn, hệ thống chiếu sáng, rèm cửa...).
* diện tích 42m2, 4 tầng với 3 phòng ngủ, 3wc.
* hình sổ vuông đẹp. sổ hồng riêng, hoàn công đầy đủ."	False	False	True	True	4	4.0	Đường số 4, Phường 11, Quận Gò Vấp	Đường Số 4	Đường số 4, Phường 11, Quận Gò Vấp
Phạm Văn Hai – HXH 1 xẹc gần Trường Sa, DTSD 88M2, 5 tỷ	7.5	https://batdongsan.vn/pham-van-hai-hxh-1-xec-gan-truong-sa-dtsd-88m2-5-ty-r284945	44	2.0	2.0	Thành phố Hồ Chí Minh	"phạm văn hai – hxh 1 xẹc gần trường sa, dtsd 88m2, 5 tỷ
. vị trí: ngay chợ phạm văn hai nhộn nhịp, gần q.10, phú nhuận.
. 44m2, 1 trệt 1 lầu, 2 wc, sổ vuông vức.
. hẻm xe hơi một trục phạm văn hai, thuận tiện đi các hướng.
. sổ riêng pháp lý chuẩn, hoàn công đủ, mua bán trong ngày.
lh 0902177052 xem nhà thương lượng chính chủ."	True	False	True	False	5	2.0	Phạm Văn Hai, Quận Phú Nhuận	Thành phố Hồ Chí Minh	Phạm Văn Hai, Quận Phú Nhuận
BÁN NHÀ ĐỐNG ĐA- 42M X 4 TẦNG- Ở LUÔN- FULL NỘI THẤT- DÂN XÂY-NGÕ RỘNG-CHỈ 3 TỶ 450 TRIỆU	3.45	https://batdongsan.vn/ban-nha-dong-da-42m-x-4-tang-o-luon-full-noi-that-dan-xay-ngo-rong-chi-3-ty-450-trieu-r284936	42				"bán nhà đống đa- 42m x 4 tầng- ở luôn- full nội thất- dân xây-ngõ rộng-chỉ 3 tỷ 450 triệu
- ngõ thoáng, rộng, sh quay đầu thoải mái, vài phút ra cv thống nhất,văn miếu,lăng bác
- nhà xây 4 tầng, móng 6 tầng
- sổ đỏ đẹp
liên hệ: 0375851091(zalo)/0934220220"	False	False	False	False	6	4.0	Đống Đa	Đống Đa	Đống Đa
BÁN KHỐI VĂN PHÒNG 123m2 HUỲNH THÚC KHÁNG - ĐỐNG ĐA - MT:23m2 VỈA HÈ KD CHỈ 64 TỶ	64.0	https://batdongsan.vn/ban-khoi-van-phong-123m2-huynh-thuc-khang-dong-da-mt23m2-via-he-kd-chi-64-ty-r284935	123	14.0	14.0	Thái Thịnh - Đống Đa	"vị trí:
+ nhà bán vị trí lô góc, vỉa hè 2 mặt ngõ oto tránh, đối diện trường tiểu học, ngõ thông tứ tung ra nguyên hồng, trúc khê, vị trí đắc địa tọa lạc trên con phố đẹp nhất quận, làm văn phòng, kinh doanh.
+ nối hai trục đường chính nguyễn chí thanh và láng hạ, cắt con đường huỳnh thúc kháng thông ra đường láng và vành đai 2.
+ tiện ích xung quanh đa dạng với nhiều khu vui chơi ăn uống giải trí lớn nhỏ. ba bước chân ra hồ thành công, nằm giữa các trường học các cấp như: trường thpt phan huy chú, trường đh luật hà nội, ba bước chân ra hồ thành công,...

thiết kế:
- tầng 1: khách rộng, bếp, sân để xe
- tầng 2: 1 phòng rộng khép kín + 2 phòng + wc
- tầng 3: 2 phòng cực rộng khép kín + ban công cực rộng uống trà, thư giãn..
- tầng 4: 4 phòng + 2 wc + ban công
- tầng 5: phòng thờ, sân phơi, sân tiểu cảnh…

• pháp lý: sổ đỏ đẹp, chính chủ sẵn sàng giao dịch
+ khu vực yên tĩnh an sinh đỉnh
+ dân trí cao hàng xóm thân thiện

liên hệ ngay : 0948320002 hỗ trợ nhiệt tình 24/7
trong kho hàng của còn có rất nhiều căn tương tự, quý khách có thể tham khảo thêm"	False	False	True	False	7	5.0	đường Huỳnh Thúc Kháng, Đống Đa	Thái Thịnh - Đống Đa	đường Huỳnh Thúc Kháng, Đống Đa
Duy nhất cả phố một nhà bán, phân lô ngay cạnh sân vận động Hà Đông, 47m2, 7.8 tỷ	7.8	https://batdongsan.vn/duy-nhat-ca-pho-mot-nha-ban-phan-lo-ngay-canh-san-van-dong-ha-dong-47m2-78-ty-r284930	47	4.0	4.0	Nhuệ Giang	"+nhà nằm ở phố nhuệ giang, ngõ rộng 2 ô tô tránh thoải mái.
+ diện tích 47m2, nhà 6 tầng dân xây chắc chắn, phòng ngủ nào cũng rộng và thoáng.
+ nằm trong khu tập thể sở thủy lợi, hàng xóm toàn cán bộ có công với nhà nước, dân trí cao, an ninh rất tốt.
+ nhà ngay cạnh sân vận động hà đông, gần chợ hà đông, trường cấp 1,2,3 lê lợi, thpt lê quý đôn, lê hồng phong,..
+ chủ nhà bác hiệp nay bán đi để về ở chung với con cháu.
+ giá 7,8 tỷ ( có thương lượng với khách thiện chí)
+ liên hệ e quân nhà đẹp 0934503893 xem nhà ngay."	True	False	True	False	8	6.0	phố Nhuệ Giang, Hà Đông	Nhuệ Giang	phố Nhuệ Giang, Hà Đông
Bán nhà 32m2 Mậu Lương , Hà Đông - 5 Tầng , 3,75 Tỷ	3.75	https://batdongsan.vn/ban-nha-32m2-mau-luong-ha-dong-5-tang-375-ty-r284928	32		3.0	Mậu Lương	"+ nhà cực đẹp gần phố, kinh doanh hay ở đều được.
+ vị trí kinh doanh thỏai mái, chủ lúc trước cho thuê làm văn phòng, vừa ở vừa cho thuê thỏa mái.
+ mặt tiền 3.6m

thiết kế:
- tầng 1: kinh doanh.
- tầng 2: bếp và phòng khách.
- tầng 3,4 : tổng 3 ngủ.
- tầng 5: phòng thờ, sân phơi.
- thiết kế lệch tầng số vuông vắn đẹp."	False	False	False	True	9	5.0	Mậu Lương, Hà Đông	Mậu Lương	Mậu Lương, Hà Đông
