Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
Bán nhà phố Tôn Đức Thắng, gần phố, ở ngay 4 tầng 16m2 giá 1.95 tỷ	1.95	https://batdongsan.vn/ban-nha-pho-ton-duc-thang-gan-pho-o-ngay-4-tang-16m2-gia-195-ty-r283380	16	2.0	2.0		"nhà đẹp - lô góc – gần phố - ngõ thông - nhỏ có võ.
- vị trí: mặt ngõ thông, gần phố, để ở an sinh đẳng cấp, khu vực có an ninh bảo đảm, tập trung dân trí cao, trước nhà rộng để xe vô tư, đi bộ vài bước ra phố mua sắm, tiện ích ngập tràn
- thửa đất vuông đẹp, trước nhà rộng rãi, gần phố, tầm tiền hiếm nhà bán.
- nhà được gia đình thiết kế và xây dựng 4 tầng với phong cách trẻ trung, sáng tạo, thoáng sáng, đầy đủ công năng sử dụng.
+ tầng 1: phòng khách, bếp.
+ tầng 2: 1 ngủ ,1wc
+ tầng 3: 1 ngủ
+ tầng 4: sân phơi, tiểu cảnh.
sổ đỏ pháp lý chuẩn ssgd
giá có thương lượng"	False	False	True	False	0	4.0	phố Tôn Đức Thắng	phố Tôn Đức Thắng	phố Tôn Đức Thắng
Bán nhà phố Giáp Nhất đẹp không tì vết 36m2 xây mới 5 tầng giá 6.5 tỷ	6.5	https://batdongsan.vn/ban-nha-pho-giap-nhat-dep-khong-ti-vet-36m2-xay-moi-5-tang-gia-65-ty-r283375	36	4.0			"* do việc gia đình nên gia chủ phải “nhịn đau” để bán đi ngôi nhà vừa xây với mục đích để ở đầy “tâm huyết” thuộc mặt ngõ 213 phố giáp nhất, phường nhân chính, quận thanh xuân, hà nội. ngôi nhà được xây dựng và hoàn thiện nội thất có thể nói là đẹp “lung linh” có một không hai, xứng đáng để cho những người khó tính nhất cũng phải hài lòng. một bác già sau khi xem xong nhà đã nói:” tôi năm nay hơn 70 tuổi mà tôi chưa gặp ngôi nhà nào đẹp như thế này…”
* nhà nằm vị trí trung tâm quận thanh xuân, tiện ích ngập tràn, mặt ngõ thông thoáng nối liền phố giáp nhất và đường nguyễn trãi. nhà cách royal city chỉ chưa đầy 100m đường thông hè thoáng đi lại vô cùng thuận tiện.
* nhà có diện tích 36m2 mặt tiền 3.6m được xây dựng 5 tầng với 4 phòng ngủ cùng các phòng chức năng như: bếp, khách, phòng thờ và sân phơi… có thể nói nhà có công năng sử dụng khá phù hợp cho một gia đình đa thế hệ ở thoải mái. trên cơ sở nội thất “sang-xịn-mịn” được lựa chọn kỹ càng và tỉ mỉ thì mức giá hơn 6 tỷ cho ngôi nhà có vị trí như thế này là đặc biệt hiếm trong thời điểm hiện tại. nếu bạn đang tìm một vị trí nhà mặt đất với nguồn tài chính vừa phải lại được sở hữu những tiện nghi sang chảnh thì đây chính là lựa chọn hoàn hảo.
* nhà có pháp lý rõ ràng, sổ đỏ chính chủ sẵn sàng giao dịch. giá bán hiện tại là 6.5 tỷ.
* quan tâm liên hệ điện thoại/zalo: 0963146879 gặp anh dũng."	False	False	True	True	1	5.0	phố Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	phố Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	phố Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội
Bán nhà gần cầu Lê Thanh Nghị - 6tỷ ( thương lương)????????????????????	6.0	https://batdongsan.vn/ban-nha-gan-cau-le-thanh-nghi-6ty-thuong-luong-r283374	90	3.0	4.0		"bán nhà gần cầu lê thanh nghị
nhà xây tâm huyết để ở … gặp một số lý do nên cần bán gấp. hoàn công năm 2019.
nhà còn rất mới, có nội thất đầy đủ, anh/chị mua ở hay kinh doanh đều rất tiện.

diện tích: 90m2( 5x18) - diện tích xây dựng: 286m2
nhà hướng: đông
kết cấu: 3 tầng + 1 tầng lửng ( có giếng trời)
công năng: 3pn , 4wc, phòng khách, phòng bếp, phòng thờ…

khu dân cư đông dân cư, dân trí cao...cạnh cà phê, quán ăn…
đường trước nhà 19m, đỗ xe oto thoải mái.

giá: 6tỷ ( thương lượng cho khách thiện chí)
liên hệ em lộc đi xem nhà ngay!
call | zalo: 0383 824 867"	True	False	False	False	2	4.0	gần cầu Lê Thanh Nghị	gần cầu Lê Thanh Nghị	gần cầu Lê Thanh Nghị
Bán nhà dân mới xây phường Mễ Trì, Quận Nam Từ Liêm, 35m, 5 Tầng gần ô tô tránh giá 3.85 tỷ	3.85	https://batdongsan.vn/ban-nha-dan-moi-xay-phuong-me-tri-quan-nam-tu-liem-35m-5-tang-gan-o-to-tranh-gia-385-ty-r283367	35	3.0	4.0	Phường Mễ Trì, Quận Nam Từ Liêm, TP HN	"bán nhà phường mễ trì, quận nam từ liêm,diện tích 37m 5 tầng, mựt tiền 3.8m, 3 ngủ gần ô tô, giáp đường phạm hùng đối diện tòa nhà kaengnam.
nhà dân xây vô cùng chắc chắn, đi lại thuận tiện gần đường vàng đai 4 di chuyển ra các bên xe phía bắc vào miền trung.
gần trung tâm thương mại big c, gần cấc trường đh thương mại hn, đh sân khấu điện ảnh, đh ngoại thương hn, đh luật, gần bv nhi, phụ sản hn, bv thu cúc...

- nhà xây kiên cố chắc chắn với 5 tầng:
+ t1: bếp + khách.
+ t2 - 3 - 4: mỗi tầng 1 ngủ.
+ t5: sân phơi.
- sổ đỏ vuông vắn giao dịch ngay.
liên hệ: 0977 786 667 lê thu. (miễn trung gin)"	True	False	True	False	3	5.0	phường Mễ Trì, Quận Nam Từ Liêm	Phường Mễ Trì, Quận Nam Từ Liêm, TP HN	phường Mễ Trì, Quận Nam Từ Liêm
Nhà hẻm ô tô khu phân lô đường Nguyễn Văn Lượng Gò Vấp.	1.05	https://batdongsan.vn/nha-hem-o-to-khu-phan-lo-duong-nguyen-van-luong-go-vap-r283363					"nhà hẻm ô tô khu phân lô đường nguyễn văn lượng gò vấp. đi bộ vài bước chân là ra siệu thịị lotte mart

+4 tầng 4 pn, 5 toliet, ban công giếng trời đủ công năng.

+ không dính lộ giới, xe ô tô quay đầu thoải mái.


phone: 0934083856/ zalo - 0938885369"	True	False	True	False	4	4.0	đường Nguyễn Văn Lượng, Quận Gò Vấp	đường Nguyễn Văn Lượng, Quận Gò Vấp	đường Nguyễn Văn Lượng, Quận Gò Vấp
Bán nhà ngay chợ đo đạc, 7.5 tỷ, Q2, khu dân trí, ở ngay, không ngập, 4.5mx10.5m	7.5	https://batdongsan.vn/ban-nha-ngay-cho-do-dac-75-ty-q2-khu-dan-tri-o-ngay-khong-ngap-45mx105m-r283361	46	2.0	1.0	Quận 2, Hồ Chí Minh	"bán nhà đường số 8, bình an, q2
vị trí ngay chợ đo đạc, đường lớn, 7.5 tỷ không thương lượng
dt 4.5x10.5m
sổ vuông, công chứng ngay
phân khúc không có căn thứ 2 để so sánh.
lh tâm 0815813400 để xem nhà. uy tín"	False	False	True	False	5	0.4	đường số 8, Phường Bình An, Quận 2	Quận 2, Hồ Chí Minh	đường số 8, Phường Bình An, Quận 2
BÁN NHÀ 5 TẦNG TRUNG TÂM KHU ĐÔ THỊ VẠN PHÚC TP THỦ ĐỨC	26.5	https://batdongsan.vn/ban-nha-5-tang-trung-tam-khu-do-thi-van-phuc-tp-thu-duc-r283360	145			Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	"bán nhà 5 tầng trung tâm khu đô thị vạn phúc tp thủ đức
- vị trí : sát mặt tiền đường trục chính . nguyễn thị nhung và quốc lộ 13
- giá bán : 26,5 tỷ ( thương lượng cho khách thiện chí mua nhanh )
- diện tích 145 m² : 7m x 19m (nở hậu 8.47m), dtsd 503,5 m²
- pháp lý : sổ hồng riêng, hoàn công đầy đủ , sang tên nhanh
– thiết kế nhà hiện đại gồm có: 1 trệt 4 lầu, sân thượng, full nội thất.
– tầng trệt có thể kinh doanh quán cafe rất thuận tiện.....................
– thích hợp kinh doanh buôn bán, mở spa, văn phòng, showroom……..
– vị trí đẹp tiềm năng sinh lời cao, khu dân cư sầm uất, văn minh, giao thông thuận tiện.
– tiện ích xung quanh bán kính vài bước chân như: trường học, siêu thị, trung tâm thương mại, khu vui chơi giải trí, bv…khu vực có bộ phận an ninh 24/24.
liên hệ em long 0898 408 677 để được xem và mua nhanh nhất!! mong tiếp khách thiện chí"	False	False	True	False	6	5.0	đường Nguyễn Thị Nhung và Quốc Lộ 13, Khu Đô Thị Vạn Phúc, TP Thủ Đức	Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	đường Nguyễn Thị Nhung và Quốc Lộ 13, Khu Đô Thị Vạn Phúc, TP Thủ Đức
Bán nhà hẻm 220 Nguyễn Văn Khối Phường 9, Gò Vấp, 42m2, 4 tầng, 6.6 tỷ	6.6	https://batdongsan.vn/ban-nha-hem-220-nguyen-van-khoi-phuong-9-go-vap-42m2-4-tang-66-ty-r283352	42	4.0	5.0	Nguyễn Văn Khối	"ms 31323
* vị trí: hẻm 220 đường nguyễn văn khối phường 9 gò vấp
* nhà xây dựng theo phong cách hiện đại, 4 tầng, 4 phòng ngủ, 5wc, phòng thờ, sân thượng trước sau. nhà full nội thất, khách chỉ cần xách vali vào ở.
* diện tích 42m2.
* hẻm an ninh, yên tĩnh.
* pháp lý chuẩn."	False	False	False	False	7	4.0	hẻm 220 Nguyễn Văn Khối, Phường 9, Quận Gò Vấp	Nguyễn Văn Khối	hẻm 220 Nguyễn Văn Khối, Phường 9, Quận Gò Vấp
Bán nhà dân mới xây phường Mễ Trì, Quận Nam Từ Liêm, 35m, 5 Tầng gần ô tô tránh giá 3.85 tỷ	3.85	https://batdongsan.vn/ban-nha-dan-moi-xay-phuong-me-tri-quan-nam-tu-liem-35m-5-tang-gan-o-to-tranh-gia-385-ty-r283350	35	3.0	4.0	phường Mễ Trì, Quận Nam Từ Liêm,TP HÀ NỘI	"bán nhà phường mễ trì, quận nam từ liêm,diện tích 37m 5 tầng, mựt tiền 3.8m, 3 ngủ gần ô tô, giáp đường phạm hùng đối diện tòa nhà kaengnam.
nhà dân xây vô cùng chắc chắn, đi lại thuận tiện gần đường vàng đai 4 di chuyển ra các bên xe phía bắc vào miền trung.
gần trung tâm thương mại big c, gần cấc trường đh thương mại hn, đh sân khấu điện ảnh, đh ngoại thương hn, đh luật, gần bv nhi, phụ sản hn, bv thu cúc...

- nhà xây kiên cố chắc chắn với 5 tầng:
+ t1: bếp + khách.
+ t2 - 3 - 4: mỗi tầng 1 ngủ.
+ t5: sân phơi.
- sổ đỏ vuông vắn giao dịch ngay.
liên hệ: 0977 786 667 lê thu. (miễn trung gin)"	True	False	True	False	8	5.0	phường Mễ Trì, Quận Nam Từ Liêm	phường Mễ Trì, Quận Nam Từ Liêm,TP HÀ NỘI	phường Mễ Trì, Quận Nam Từ Liêm
Bán nhà Mỗ Lao, ngõ thông, ô tô đỗ cửa, 1 bước ra phố, 46m2, 8,5 tỷ	8.5	https://batdongsan.vn/ban-nha-mo-lao-ngo-thong-o-to-do-cua-1-buoc-ra-pho-46m2-85-ty-r283347	46	7.0	4.0	Thanh Bình Mỗ Lao Hà Đông	"+bán nhà mỗ lao, vị trí đẹp, ngõ thông 2 đầu ô tô tránh, 1 bước ra mặt phố.
+diện tích 46m2, nhà dân xây khung cột chắc chắn, thiết kế 5 tầng, 7 phòng ngủ đầy đủ công năng.
+ hưởng trọn tiện ích kđt mỗ lao, xung quanh nhiều trường học, chợ, siêu thị, gần các trường đh lớn như hv an ninh, bưu chính viễn thông, đh kiến trúc,...
+ giao thông thuận tiện, dễ dàng di chuyển sang văn quán, tố hữu, quang trung, trần phú, nguyễn trãi,...
+ chủ nhà chị lương nay bán đi chuyển sang mặt phố ở kinh doanh cho tiện.
+ giá 8,5 tỷ ( có thương lượng với khách thiện chí)
+ sổ đỏ chính chủ, vuông vắn.
+ liên hệ e quân nhà đẹp 0934503893 xem nhà ngay."	True	False	True	True	9	5.0	Mỗ Lao	Thanh Bình Mỗ Lao Hà Đông	Mỗ Lao
