Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
Bán Nhà Mặt Đường Lý Thường Kiệt, Quang Trung, Hồng Bàng, Hải Phòng 79m2 giá 13 tỷ	13.0	https://batdongsan.vn/ban-nha-mat-duong-ly-thuong-kiet-quang-trung-hong-bang-hai-phong-79m2-gia-13-ty-r281093	79	5.0	6.0	Lý Thường Kiệt, Hồng Bàng, Hải Phòng	"bán nhà mặt đường lý thường kiệt, quang trung, hồng bàng, hải phòng - cơ hội kinh doanh hấp dẫn!
liên hệ: mrs tâm - 0796-336-866
thông tin chi tiết:
✅ diện tích đất: 79.5m2, mặt tiền rộng 4m, nằm trên mặt đường rộng 10m.
✅ hướng tây.
✅ nhà xây chắc chắn, chỉ cần sơn sửa lại là có thể ở và kinh doanh ngay.
✅ cấu trúc nhà gồm phòng khách, bếp, 5 phòng ngủ, 6 phòng vệ sinh, phòng thờ, sân phơi.
✅ vị trí đắc địa ngay chân cầu lạc long, rất thuận lợi cho việc mở văn phòng hoặc kinh doanh buôn bán.
giá bán: 13 tỷ.
hãy liên hệ ngay với mrs tâm - sđt 0796-336-866 để biết thêm chi tiết và xem nhà trực tiếp!
cdt group - sàn bán nhà hải phòng - đơn vị uy tín chuyên nghiệp trong lĩnh vực bất động sản tại hải phòng."	False	False	True	True	0	2.6	đường Lý Thường Kiệt, Phường Quang Trung, Quận Hồng Bàng, Hải Phòng	Lý Thường Kiệt, Hồng Bàng, Hải Phòng	đường Lý Thường Kiệt, Phường Quang Trung, Quận Hồng Bàng, Hải Phòng
Bán nhà ngõ Văn Hương, Tôn Đức Thắng, ở ngay 3 tầng 21m2 giá 1.95 tỷ	1.95	https://batdongsan.vn/ban-nha-ngo-van-huong-ton-duc-thang-o-ngay-3-tang-21m2-gia-195-ty-r281089	21	2.0	2.0		"- siêu hiếm văn hương, đống đa, nhỏ nhỏ xinh xinh, diện tích 21m, 3 tầng, giá chào bán chưa đầy 2 tỷ, khu vực cực kỳ sầm uất, rất thuận tiện cho gia đình nhỏ, ra phố tôn đức thắng, văn miếu rất gần.
- thiết kế 3 tầng.
+ tầng 1: phòng khách, bếp, vs.
+ tầng 2: 1 ngủ.
+ tầng 3: 1 ngủ, 1 vs, sân phơi.
- sổ đỏ chính chủ mua bán nhanh."	False	False	True	False	1	3.0	ngõ Văn Hương, Tôn Đức Thắng, Đống Đa	ngõ Văn Hương, Tôn Đức Thắng, Đống Đa	ngõ Văn Hương, Tôn Đức Thắng, Đống Đa
LIỀN KỀ KĐT VĂN QUÁN Ở HAY KINH DOANH VP QUÁ ĐỈNH 70M 4 TẦNG GIÁ NHỈNH 13 TỶ	13.8	https://batdongsan.vn/lien-ke-kdt-van-quan-o-hay-kinh-doanh-vp-qua-dinh-70m-4-tang-gia-nhinh-13-ty-r281082	70	4.0	4.0	văn quán	"liền kề kđt văn quán ở hay kinh doanh vp quá đỉnh 70m 4 tầng giá nhỉnh 13 tỷ
- nhà thuộc kđt văn quán, nhưng nằm ở mặt phố văn quán, gần trường thực nghiệm vitori, trường ban mai, học viện an ninh, hồ văn quán... tiện ích bạt ngàn.
- nhà được thiết kế 4 tầng thoáng trước thoáng sau.
+ tầng 1: gaza ô tô, phòng khách, bếp vs.
+ tầng 2,3: tổng 4 ngủ, 2 vs.
+ tầng 4: phòng thờ, vs, sân phơi.
- sổ đỏ phân lô, vuông đẹp.
- ace quan tâm liên hệ 0819508701"	True	False	True	True	2	4.0	mặt phố Văn Quán, KĐT Văn Quán	văn quán	mặt phố Văn Quán, KĐT Văn Quán
LIỀN KỀ KĐT VĂN QUÁN Ở HAY KINH DOANH VP QUÁ ĐỈNH 70M 4 TẦNG GIÁ NHỈNH 13 TỶ	13.8	https://batdongsan.vn/lien-ke-kdt-van-quan-o-hay-kinh-doanh-vp-qua-dinh-70m-4-tang-gia-nhinh-13-ty-r281081	70	4.0	4.0	văn quán	"liền kề kđt văn quán ở hay kinh doanh vp quá đỉnh 70m 4 tầng giá nhỉnh 13 tỷ
- nhà thuộc kđt văn quán, nhưng nằm ở mặt phố văn quán, gần trường thực nghiệm vitori, trường ban mai, học viện an ninh, hồ văn quán... tiện ích bạt ngàn.
- nhà được thiết kế 4 tầng thoáng trước thoáng sau.
+ tầng 1: gaza ô tô, phòng khách, bếp vs.
+ tầng 2,3: tổng 4 ngủ, 2 vs.
+ tầng 4: phòng thờ, vs, sân phơi.
- sổ đỏ phân lô, vuông đẹp.
- ace quan tâm liên hệ 0819508701"	True	False	True	True	3	4.0	mặt phố Văn Quán, KĐT Văn Quán	văn quán	mặt phố Văn Quán, KĐT Văn Quán
BÁN GẤP NHÀ RẺ TÂN BÌNH P10 - 53M2 – CÁCH MT 5 CĂN – HXH – CHỈ 7.9 TỶ	7.9	https://batdongsan.vn/ban-gap-nha-re-tan-binh-p10-53m2-cach-mt-5-can-hxh-chi-79-ty-r281078	53	3.0	2.0	Trần Văn Quang, Tân Bình, - Dự án -	"***hẻm xe hơi – cách mặt tiền chỉ 5 căn – nở hậu tài lộ
- nhà 2 tầng, ngang nở hậu gần 4m, 3 pn, 2 wc, có ban công và sân để xe rộng rãi.
- vị trí rất đẹp, tiện ích đầy đủ gần chợ, siêu thị , trường học...
- sổ đẹp, gấp bán mong khách thiện chí.
- môi giới tránh làm phiền, xin cảm ơn.
liên hệ: 0868590168 – em diễm( chuyên nhà mặt phố và hẻm ô tô. nhận mua bán – ký gửi nhà, đất tại tất cả các quận tại sài gòn).
ichiroha.ichisa"	True	False	True	False	4	2.0	đường HXH, Phường 10, Quận Tân Bình	Trần Văn Quang, Tân Bình, - Dự án -	đường HXH, Phường 10, Quận Tân Bình
NHÀ MỚI ĐẸP, NỞ HẬU – TÂN BÌNH – 65M2 – 3 TẦNG – HXH GIÁ RẺ CHỈ NHỈNH 8 TỶ	4.8	https://batdongsan.vn/nha-moi-dep-no-hau-tan-binh-65m2-3-tang-hxh-gia-re-chi-nhinh-8-ty-r281077	65	4.0	3.0	Trần Văn Quang, Tân Bình, - Dự án -	"hàng hiếm trần văn quang - nhà mới đẹp kiến trúc sư tự thiết kế - hxh - cách mặt tiền 20m.

nhà kết cấu 3 tầng btct,1 trệt 2 lầu + sân thượng trước rộng rãi.
???? 4 phòng ngủ 3wc, nhà nở hậu tài lộc.
???? chính chủ 15 năm, nhà kiến trúc sư tự thế kế tinh tế, cực kỳ chắc chắn.
???? vị trí: tiện ích xung quanh đầy đủ, gần chợ vải tân bình, ngay trung tâm gần quận 10, về sân bay tân sơn nhất cũng chỉ 15 phút.
lh: em diễm 0868590168 ( chuyên nhà mặt phố và hẻm ô tô. nhận mua bán- ký gửi nhà, đất tất cả các quận tại sài gòn).
ichisaro.ro"	True	False	True	False	5	3.0	Trần Văn Quang, Quận Tân Bình	Trần Văn Quang, Tân Bình, - Dự án -	Trần Văn Quang, Quận Tân Bình
CẦN TIỀN BÁN NHÀ 3 LẦU ST vị TRÍ ĐẸP HẺM XE HƠI BÙI VĂN BA, P.TÂN THUẬN ĐÔNG, QUẬN 7, DT 5X13m CN 208m2	6.2	https://batdongsan.vn/can-tien-ban-nha-3-lau-st-vi-tri-dep-hem-xe-hoi-bui-van-ba-ptan-thuan-dong-quan-7-dt-5x13m-cn-208m2-r281072	62	4.0	5.0		"hàng thơm - nhà 3 lầu st mặt tiền hẻm xe hơi bùi văn ba, quận 7
- diện tích: 5x13m.
- kết cấu: trệt, 3 lầu, sân thượng, 4pn, 5wc, p.thờ.
- mặt tiền hẻm thông thoáng, cao ráo, xe hơi đậu trước nhà.
- khu dân cư hiện hữu, an ninh, thích hợp đầu tư, ở hoặc cho thuê.
- ngay chợ bùi văn ba, gần trường học các cấp, siêu thị, đầy đủ tiện ích.
- pháp lý: sổ hồng riêng, hoàn công đầy đủ.
=================================

- giá bán: 6.2 tỷ
- liên hệ: 0971.737.786(mr.hiếu)"	True	False	True	True	6	3.0	hẻm Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7	hẻm Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7	hẻm Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7
CẦN TIỀN BÁN NHÀ 3 LẦU ST vị TRÍ ĐẸP HẺM XE HƠI BÙI VĂN BA, P.TÂN THUẬN ĐÔNG, QUẬN 7, DT 5X13m CN 208m2	6.2	https://batdongsan.vn/can-tien-ban-nha-3-lau-st-vi-tri-dep-hem-xe-hoi-bui-van-ba-ptan-thuan-dong-quan-7-dt-5x13m-cn-208m2-r281071	62	4.0	5.0		"hàng thơm - nhà 3 lầu st mặt tiền hẻm xe hơi bùi văn ba, quận 7
- diện tích: 5x13m.
- kết cấu: trệt, 3 lầu, sân thượng, 4pn, 5wc, p.thờ.
- mặt tiền hẻm thông thoáng, cao ráo, xe hơi đậu trước nhà.
- khu dân cư hiện hữu, an ninh, thích hợp đầu tư, ở hoặc cho thuê.
- ngay chợ bùi văn ba, gần trường học các cấp, siêu thị, đầy đủ tiện ích.
- pháp lý: sổ hồng riêng, hoàn công đầy đủ.
=================================

- giá bán: 6.2 tỷ
- liên hệ: 0971.737.786(mr.hiếu)"	True	False	True	True	7	3.0	hẻm xe hơi Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7	hẻm xe hơi Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7	hẻm xe hơi Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7
Mặt tiền Lạc Long Quân, gần BV Thống Nhất, DTSD 65M2, 4 tỷ 95	4.95	https://batdongsan.vn/mat-tien-lac-long-quan-gan-bv-thong-nhat-dtsd-65m2-4-ty-95-r281070	32	2.0	1.0	Thành phố Hồ Chí Minh	"mặt tiền lạc long quân, gần bv thống nhất, dtsd 65m2, 4 tỷ 95
. kinh doanh nhộn nhịp ngày đêm.
. 1 trệt 1 gác suốt. nhà cũ tiện sửa hoặc xây mới.
. sổ vay agribank 2 tỷ.
. chính chủ chưa qua mua bán trong 20 năm.
liên hệ xem nhà 0902177052 thương lượng chính chủ."	False	False	True	True	8	1.0	đường Lạc Long Quân, gần BV Thống Nhất	Thành phố Hồ Chí Minh	đường Lạc Long Quân, gần BV Thống Nhất
Hot Hot! Bán Nhà 2 Lầu ST Mặt Tiền Hẻm Xe Hơi Lê Văn Lương, DT 4x16m CN 159m2 Gía 8,8Tỷ(TL)	8.8	https://batdongsan.vn/hot-hot-ban-nha-2-lau-st-mat-tien-hem-xe-hoi-le-van-luong-dt-4x16m-cn-159m2-gia-88tytl-r281066	64	3.0	3.0		"hot hot! bán nhà 2 lầu st mặt tiền hẻm xe hơi lê văn lương, dt 4x16m cn 159m2
--------------------------
???? giá bán: 8.8 tỷ(tl)
- diện tích: 4x16m.
- kết cấu: trệt 2 lầu, sân thượng, 3pn, wc riêng.
- nhà mới đẹp, xây btct kiên cố, xách vali vào ở ngay.
- mặt tiền hẻm xe hơi 6m thông ra trần xuân soạn, bế văn cấm.
- gần chợ tân kiểng, 5p đi lotte mart, tiện vừa ở vừa kd, làm vp, cho thuê.
- pháp lý: sổ hồng riêng, hoàn công đầy đủ.
=========================="	True	False	True	True	9	2.0	Hẻm Xe Hơi Lê Văn Lương	Hẻm Xe Hơi Lê Văn Lương	Hẻm Xe Hơi Lê Văn Lương
Bán nhà 1 Trệt 1 lầu 52m2 đường ô tô (P. Tân Vạn) chỉ 1.850 tỉ	1.85	https://batdongsan.vn/ban-nha-1-tret-1-lau-52m2-duong-o-to-p-tan-van-chi-1850-ti-r281065	52	2.0			"???????? bán nhà 1 trệt 1 lầu 52m2 shr thổ cư đường ô tô (p. tân vạn)
+ vị trí: gần chợ,cách đường bùi hữu nghĩa khoảng 50m
+ diện tích: 4,2x10m (nở hậu 6m)
+ sổ hồng riêng thổ cư 100%
+ nhà 1 trệt 1 lầu thiết kế hiện đại trẻ trung gồm: 1 phòng khách,2 phòng ngủ,2 tolet,nhà bếp đường ô tô chạy vi vu"	True	False	True	False	10	1.8	đường ô tô, Phường Tân Vạn	đường ô tô, Phường Tân Vạn	đường ô tô, Phường Tân Vạn
