Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
BÁN NHÀ MẶT TIỀN Đ.SỐ 19 (QUANG TRUNG) P.8, GÒ VẤP. KINH DOANH ĐA NGÀNH, 81M2- CHỈ 8,79 TỶ	8.79	https://batdongsan.vn/ban-nha-mat-tien-dso-19-quang-trung-p8-go-vap-kinh-doanh-da-nganh-81m2-chi-879-ty-r282934	81	5.0	5.0	ĐƯỜNG SỐ 19 (QUANG TRUNG), P.8, GÒ VẤP	"## hãy gọi ngay: thiện 0908.708.835 (zalo) (niềm nở, chân thành, uy tín).
+ diện tích: 81.3m² (4m*20m, nở hậu 5.4m). 1 trệt, 3 lầu
+ vị trí: gần công viên làng hoa, trường học các cấp, chợ hạnh thông tây, … tiện ích cuộc sống vây quanh
+ sổ hồng riêng, công chứng ngay.
+ giá bán: 8 tỷ 790 triệu (còn thương lượng)
## liên hệ ngay: thiện 0908.708.835 (zalo) – phục vụ tận tình 24/24 (miễn tiếp môi giới, quảng cáo,..)"	False	False	True	False	0	4.0	đường Số 19 (Quang Trung), Phường 8, Quận Gò Vấp	ĐƯỜNG SỐ 19 (QUANG TRUNG), P.8, GÒ VẤP	đường Số 19 (Quang Trung), Phường 8, Quận Gò Vấp
BÁN NHÀ DIỆP MINH CHÂU TÂN PHÚ 72M2, GIÁ 13.5 TỶ	13.5	https://batdongsan.vn/ban-nha-diep-minh-chau-tan-phu-72m2-gia-135-ty-r282932	72	6.0	6.0		"- hiện tại chủ nhà cần bán gấp hạ giá từ 16 tỷ xuống còn 13.5 tỷ.
- diện tích 72m2, ngang 4m, dài 18m.
- kết cấu nhà 5 tầng btct, 1 trệt 3 lầu và sân thượng, 6 phòng ngủ, 6 toilet, có sân thượng trước và sau, và có cả phòng thờ.
- nhà chính chủ, sổ hồng đẹp vuông ngang 4m, công chứng trong ngày
- đường 20m có lề 4m thoải máy đậu xe hơi và xe tải.

liên hệ: em diễm 0868590168 ( chuyên mua bán – ký gửi nhà phố, hẻm ô tô tại các quận sài gòn). iisi"	True	False	False	False	1	5.0	đường Diệp Minh Châu, Tân Phú	đường Diệp Minh Châu, Tân Phú	đường Diệp Minh Châu, Tân Phú
Rẻ nhà ở Ngay Văn điển, Thanh Trì gần hoàng mai 45m, giá 2.4 tỷ	2.4	https://batdongsan.vn/re-nha-o-ngay-van-dien-thanh-tri-gan-hoang-mai-45m-gia-24-ty-r282928	40				"+ bán nhà khu vực thị trấn văn điển, huyện thanh trì 40m² x 2t, nhỉnh 2 tỉ. có thương lượng sâu.

+ hơn 10m là ra mặt đường oto tránh

+ vị trí kết nối các xã đông mỹ, văn điển, ngũ hiệp, liên ninh, ngọc hồi đến các tuyến phố lớn như giải phóng, trương định, trần thủ độ, phan trọng tuệ, đến các quận trung tâm hà nội như hoàng mai, hai bà trưng, hà đông, thanh xuân

+ giáp ranh với các khu đô thị pháp vân, linh đàm, công viên yên sở đến các bến xe nước ngầm, giáp bát...

+ trung tâm của thanh trì, tập trung mọi cơ sở ban ngành lớn của huyện.

+ tiện ích đầy đủ không thiếu thứ gì

+ nằm ngay sau ủy ban nhân dân huyện, chợ thị trấn văn điển.

+ nhà 2 tầng ở ngay, có sân để xe và 2 phòng ngủ



giá bán: thương lượng



liên hệ: trương hiền"	False	False	True	True	2	2.0	thị trấn Văn Điển, Huyện Thanh Trì	thị trấn Văn Điển, Huyện Thanh Trì	thị trấn Văn Điển, Huyện Thanh Trì
SÁT ĐƯỜNG ÔTÔ 6M PHAN VĂN TRỊ, PHƯỜNG 11, BÌNH THẠNH, 2 TẦNG BTCT, 45M2, 4.x TỶ	4.2	https://batdongsan.vn/sat-duong-oto-6m-phan-van-tri-phuong-11-binh-thanh-2-tang-btct-45m2-4x-ty-r282927	45	2.0	2.0		"- diện tích: 3.5 x 13m
- kết cấu: 1 trệt 1 lầu btct; 2 pn, 2 wc. phòng khách, bếp, ban công bao rộng
- hiện có dòng tiền 12 triệu/tháng
- đường thông, an ninh, sạch sẽ. khu vực phạm văn đồng, phan văn trị
- gần emart, chợ cây thị, đh văn lang, ca phường; tiện ích tràn ngập
- sổ hồng chính chủ, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay"	False	True	True	False	3	2.0	 đường Phan Văn Trị, Phường 11, Quận Bình Thạnh	 đường Phan Văn Trị, Phường 11, Quận Bình Thạnh	 đường Phan Văn Trị, Phường 11, Quận Bình Thạnh
Bán nhà riêng phố Khâm Thiên, Đống Đa, kinh doanh nhỏ, ở ngay 4 tầng 46m2 giá 5.4 tỷ	5.4	https://batdongsan.vn/ban-nha-rieng-pho-kham-thien-dong-da-kinh-doanh-nho-o-ngay-4-tang-46m2-gia-54-ty-r282921	46	4.0	3.0		"chính chủ bán nhà mặt ngõ hoà bình, khâm thiên, gần ngã 6 ô chợ dừa khu vực trung tâm quận đống đa, tiện ích xung quanh nhiều vô vàn
- ngõ xe 3 gác tránh xe máy, thoáng trước sau, sân cổng để xe thoải mái.
- hàng xóm thân thiện, phù hợp ở, kinh doanh nhỏ
- dt 46 m2×4 tầng, mặt tiền 3.6m, mới xây sửa tháng 6/2022.
tầng 1: khách, bếp, wc
tầng 2,3: tầng 2 phòng, wc.
tầng 4: p. thờ, sân phơi. - sổ đỏ chính chủ, nở hậu.
- chủ để lại gần như toàn bộ nội thất.
- sổ đỏ chính chủ, ssgd
- giá có thương lượng,"	False	False	True	True	4	4.0	phố Khâm Thiên, Quận Đống Đa	phố Khâm Thiên, Quận Đống Đa	phố Khâm Thiên, Quận Đống Đa
Bán mặt tiền kinh doanh sầm uất Tân Sơn Nhì- Tân Phú 50m2 ngang 4.15m2 chỉ 9 tỷ 6.	9.6	https://batdongsan.vn/ban-mat-tien-kinh-doanh-sam-uat-tan-son-nhi-tan-phu-50m2-ngang-415m2-chi-9-ty-6-r282920	50	1.0	1.0	Tân Sơn Nhì, Tân Phú	"*** nhà mặt tiền diệp minh châu kinh doanh sầm uất hoặc dễ cho thuê.
_ kết cấu: 1 trệt 1 lửng để thông sàn , tiện cho chủ mới kinh doanh.
_ khu đỉnh kinh doanh mọi ngành, nghề.tân sơn nhì tiện ích xung quanh đầy đủ.
_ sổ vuông đẹp, pháp lý chuẩn.
_ hỗ trợ về pháp lý và thương lượng giá tốt.miễn trung gian.
lh: 0858346038 hoặc 0868590168 ( em diễm)
chuyên nhà mặt phố và hẻm ô tô. nhận mua bán – ký gửi nhà, đất tất cả các quận tại sài gòn.
nize"	True	False	True	True	5	1.8	đường Diệp Minh Châu, Phường Tân Sơn Nhì, Quận Tân Phú	Tân Sơn Nhì, Tân Phú	đường Diệp Minh Châu, Phường Tân Sơn Nhì, Quận Tân Phú
Bán Shophouse Hoàng Huy Mall, Lê Chân, Hải Phòng - Căn Góc mặt tiền 15m	14.5	https://batdongsan.vn/ban-shophouse-hoang-huy-mall-le-chan-hai-phong-can-goc-mat-tien-15m-r282919	75	4.0	4.0	Nguyễn Tất Tố, Lê Chân, Hải Phòng	"bán shophouse hoàng huy mall, lê chân, hải phòng - căn góc mặt tiền 15m đối diện 3 tòa tháp hoàng huy commerce - giá: 14,5 tỷ( tt)
lh mrs tâm: 0796-336-866
✅ vị trí đắc địa, đối diện 3 tòa tháp chung cư cao cấp hoàng huy commerce.
✅ diện tích: 75m2; mặt tiền: 15m buôn bán dễ dàng
✅ khách bước ra khỏi nhà là thấy cửa hàng trước mặt, nên buôn bán cực dễ.
✅ căn góc đối diện chung cư, quá lý tưởng để đầu tư cho thuê, ai cũng mong muốn được sở hữu.
✅ các căn tương tự đang cho thuê được 30-35tr/tháng.
lh mrs tâm: 0796-336-866 cdt group sàn bán nhà hải phòng."	False	True	True	True	6	0.8	Hoàng Huy Mall, Lê Chân, Hải Phòng	Nguyễn Tất Tố, Lê Chân, Hải Phòng	Hoàng Huy Mall, Lê Chân, Hải Phòng
Gấp bán giảm sâu 3 tỷ nhà mặt tiền Diệp Minh Châu 72m2, 5 tầng BTCT chỉ 13,5 tỷ.	13.5	https://batdongsan.vn/gap-ban-giam-sau-3-ty-nha-mat-tien-diep-minh-chau-72m2-5-tang-btct-chi-135-ty-r282913	72	6.0	6.0	Tân Sơn Nhì, Tân Phú	"*** mặt tiền kinh doanh mọi ngành nghề, chủ gấp bán giá chỉ bớt lộc.
_ nhà 5 tầng bê tông cốt thép siêu đẹp, gồm 6 phòng ngủ, 6 toles.
_ khu vực an ninh, đại gia sinh sống là chủ yếu. biệt thự bao phủ xung quanh.
_ sổ đẹp, vuông vức, ngang 4m bề thế. đường 20m có lề 4m rộng để xe thoải mái.
_ nhà hiếm bán của khu vực này nên chủ mới xem sẽ thích ngay.
liên hệ: 0858346038 hoặc 0868590168 ( em diễm)
chuyên nhà mặt phố và hẻm ô tô. nhận mua bán – ký gửi nhà, đất tất cả các quận tại sài gòn.
iisi"	True	False	False	True	7	5.0	đường Diệp Minh Châu	Tân Sơn Nhì, Tân Phú	đường Diệp Minh Châu
Bán nhà KĐT Văn Quán, vỉa hè rộng thênh thang, 52m2, 10.2 tỷ	10.2	https://batdongsan.vn/ban-nha-kdt-van-quan-via-he-rong-thenh-thang-52m2-102-ty-r282909	52		3.0	Yên Phúc Hà Đông	"+ nhà nằm trong quần thể kđt văn quán sầm uất, ổn định, thông thương các ngả.
+ khu phân lô, vỉa hè rộng thênh thang, kinh doanh vô đối các loại ngành nghề như spa, tiệm thuốc, văn phòng, phòng khám, cafe, trung tâm dạy học,...
+ đường trước nhà ô tô tránh, vỉa hè rộng thênh thang, 2 ô tô đỗ vẫn thừa.
+ diện tích 52m2, nhà 5 tầng đẹp lung linh, thiết kế mỗi tầng 2 ngủ.
+ chủ nhà làm bên kiến trúc nên thiết kế nhà cực tâm huyết và tỉ mỉ đến từng chi tiết nhỏ.
+ giá 10.2 tỷ ( có thương lượng với khách thiện chí )
+ sổ đỏ phân lô vuông đét.
+ liên hệ e quân nhà đẹp 0934503893 để đi xem nhà ngay."	True	False	True	False	8	5.0	KĐT Văn Quán	Yên Phúc Hà Đông	KĐT Văn Quán
BÁN NHÀ DIỆP MINH CHÂU TÂN PHÚ 50M2, GIÁ 9.6 TỶ	9.6	https://batdongsan.vn/ban-nha-diep-minh-chau-tan-phu-50m2-gia-96-ty-r282900	50				"- diện tích 50m2, ngang 4.15m, dài 12m.
- kết cấu nhà 2 tầng, 1 trệt 1 lửng để thông sàn, thuận tiện cho việc kinh doanh.
- nhà mặt tiền kinh doanh sầm uất, dễ cho thuê.
- vị trí nằm ngay ngã 3 tân sơn nhì, kết nối nguyễn thế truyện và nguyễn cửu đàm
liên hệ: em diễm 0868590168 ( chuyên mua bán – ký gửi nhà phố, hẻm ô tô tại các quận sài gòn). nize"	True	False	True	True	9	1.6	đường Diệp Minh Châu, Phường Tân Phú	đường Diệp Minh Châu, Phường Tân Phú	đường Diệp Minh Châu, Phường Tân Phú
