Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
TẶNG NỘI THẤT, LÊ ĐÌNH CẨN, BÌNH TÂN, 65M2, 2 TẦNG CHỈ 4,5 TỶ, LH 0948362610	4.5	https://batdongsan.vn/tang-noi-that-le-dinh-can-binh-tan-65m2-2-tang-chi-45-ty-lh-0948362610-r277813	65			Lê Đình Cẩn, Tân Tạo, Bình Tân	"tặng nội thất, lê đình cẩn, bình tân, 65m2, 2 tầng chỉ 4,5 tỷ, lh 0948362610
_ hẻm ô tô thông sát mặt tiền lê đình cẩn, tân tạo, bình tân.
_ chủ để lại nội thất, 1 đời chưa qua đầu tư.
_ diện tích 65m2, 4x16m
_ kết cấu 1 trệt 1 lầu 4pn, nhà còn mới đẹp ở ngay.
_ shr, mua bán công chứng ngay.
_ liên hệ hoa kho 1000 căn nhà phố sài gòn 0948362610"	True	False	False	False	0	2.0	Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân	Lê Đình Cẩn, Tân Tạo, Bình Tân	Lê Đình Cẩn, Phường Tân Tạo, Quận Bình Tân
Nhà mới nở hậu, 3 tầng BTCT,ngay Nguyễn Văn Đậu, nhỉnh 3 tỷ	3.3	https://batdongsan.vn/nha-moi-no-hau-3-tang-btctngay-nguyen-van-dau-nhinh-3-ty-r277807	22	2.0	3.0	Nguyễn Văn Đậu	"khu vực dân trí cao, gần trường học, ủy ban, gần chợ.
chạy xe máy khoảng 10 phút ra quận 1, 5 phút ra phú nhuận và gò vấp.
nhà 1 trệt 2 lầu. tặng toàn bộ nội thất.
pháp lý rõ ràng. công chứng ngay.
liên hệ hưng 0931809347 chuyên nhà nguyên căn."	False	False	True	False	1	3.0	Nguyễn Văn Đậu	Nguyễn Văn Đậu	Nguyễn Văn Đậu
Tân Bình, Nhà 4tầng 86m2, khu vip Bàu Cát, ôtô, kinh doanh, Giá rẻ	9.68	https://batdongsan.vn/tan-binh-nha-4tang-86m2-khu-vip-bau-cat-oto-kinh-doanh-gia-re-r277805	86	4.0	4.0	Thành phố Hồ Chí Minh	"tân bình- hẻm xe tải kế mặt tiền,nguyễn hồng đào, gần trường chinh- khu vip bàu cát- đồng đen- khu vực kinh doanh đa nghành.
nhà đẹp 4 tầng 4pn, wc, nở hậu tài lộc..
nhỉnh 9 t.ỷ tl mạnh, pháp lý chuẩn.
☎️zalo 0938059388.nhà phố sg.
vị trí hẻm xe hơi, ngay khu bàu cát, gần trường chinh..hẻm an ninh, dân trí cao."	True	False	True	True	2	4.0	Nguyễn Hồng Đào, Khu vip Bàu Cát, Quận Tân Bình	Thành phố Hồ Chí Minh	Nguyễn Hồng Đào, Khu vip Bàu Cát, Quận Tân Bình
Quận 3 nhà 4 lầu, 8 PN, có thang máy, kinh doanh tốt, 38 tỷ, 2 mặt tiền	38.0	https://batdongsan.vn/quan-3-nha-4-lau-8-pn-co-thang-may-kinh-doanh-tot-38-ty-2-mat-tien-r277798	67	8.0	8.0		"- bán nhà mặt tiền trương định, p6, q3
- dtcn 67 m2 ( 3.8mx18m) , 4 lầu,sân thượng gồm 8pn , 8wc, 2mt trước sau, nhà có thang máy
- gần tao đàn , gần ngã tư , lề rộng để được 10-12 chiếc.
- phù hợp ở & kinh doanh. vị trí sang trọng khu vực hiếm nhà bán dưới 70 tỷ.
- bớt ít cho khách công chứng ngay. nhà trống giao ngay hoặc hđ 85 triệu / tháng .
- giá 38 tỷ.
- hướng đông bắc
- lh tâm 0815813400 để xem nhà."	False	False	False	True	3	4.0	đường Trường Định, Phường 6, Quận 3	đường Trường Định, Phường 6, Quận 3	đường Trường Định, Phường 6, Quận 3
Nhà mới đầy đủ nội thất dọn vào ở ngay, hẻm ô tô, giáp Bình Thạnh	4.8	https://batdongsan.vn/nha-moi-day-du-noi-that-don-vao-o-ngay-hem-o-to-giap-binh-thanh-r277796	38	2.0	2.0		"nhà dương quảng hàm, phường 5, gò vấp.
+ diện tích: 4m x 10m = 38m2
kết cấu: 1 trệt 1 lầu btct: 2 phòng ngủ, 2wc
+ vị trí: hẻm 4m.
nhà mới tặng toàn bộ nội thất sang xịn, cao cấp.
hotline : duyên 0908638007 để biết thêm chi tiết.
hình minh họa"	False	False	False	False	4	2.0	đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp	đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp	đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp
NHÀ HẺM ÔTÔ 6M TRUNG TÂM PHƯỜNG 3, BÌNH THẠNH, 3 TẦNG BTCT, 35M2, 4.x TỶ	4.2	https://batdongsan.vn/nha-hem-oto-6m-trung-tam-phuong-3-binh-thanh-3-tang-btct-35m2-4x-ty-r277792	35	2.0	3.0		"- kết cấu: 1 trệt 2 lầu btct, 2 pn, 3 wc; phòng khách, bếp rộng rãi; căn góc có ban công gió cực mát. nhà siêu mới siêu đẹp, khách đặt cọc xách đồ vào ở luôn
- đường nhựa, hẻm thông khắp nơi, ôtô chạy thoải mái; khu vực giáp ranh và cách quận 1 chỉ 1 cây cầu, sạch sẽ, an ninh. xung quanh là các đường lớn như lê văn duyệt, phan xích long, phan đăng lưu, bạch đằng, trường sa; đi đâu cũng gần cũng tiện cũng nhanh
- gần chợ bà chiểu, coopmart, bv hoàn mỹ, bv bình thạnh, ubnd quận, phố ẩm thực; bao la tiện ích
- sổ hồng nở hậu và chính chủ, hoàn công đủ, pháp lý chuẩn, công chứng mua bán trong ngày"	True	False	True	False	5	3.0	hẻm đường Trung Tâm, Phường 3, Quận Bình Thạnh	hẻm đường Trung Tâm, Phường 3, Quận Bình Thạnh	hẻm đường Trung Tâm, Phường 3, Quận Bình Thạnh
Nhà MT đường xe tải gần Dương Đình Hội, 4 tầng đẹp BTCT,đang cho thuê dòng tiền	4.98	https://batdongsan.vn/nha-mt-duong-xe-tai-gan-duong-dinh-hoi-4-tang-dep-btctdang-cho-thue-dong-tien-r277791	75	5.0	4.0		"nhà mt đường xe tải gần dương đình hội, 4 tầng đẹp btct,đang cho thuê dòng tiền
????diện tích 75m2
????đường thông đỗ xuân hợp , dương đình hội
????nhà xây bền chắc, 5 pn 4 wc, ban công thoáng đón gió thoáng mát
????phía trước được quy hoạch công viên
????khu vực dân cư ổn định, trung tâm q.9
????sổ vuông vắn, hoàn công đầy đủ
????giá chỉ 4,98 tỷ"	True	True	False	False	6	4.0	đường xe tải, gần Dương Đình Hội, Quận 9	đường xe tải, gần Dương Đình Hội, Quận 9	đường xe tải, gần Dương Đình Hội, Quận 9
BÁN NHÀ MÃ LÒ, BÌNH TÂN - 62M2 ( 4x15.5 ) A4 - 3 TẦNG - HẺM 7M THÔNG - CHỈ NHỈNH 4 TỶ.	4.9	https://batdongsan.vn/ban-nha-ma-lo-binh-tan-62m2-4x155-a4-3-tang-hem-7m-thong-chi-nhinh-4-ty-r277786	62			Thành phố Hồ Chí Minh	"mô tả:
???? kết cấu: 1 trệt, 1 lầu, sân thượng, phòng khách, bếp, sân để xe.
???? diện tích: 62m2 ( 4x15.5 ) sổ vuông a4.
???? hẻm 7m gần mặt tiền, khu dân trí cao, đồng bộ nhà cao tầng.
???? vị trí ngay ngã 4 xã, hương lộ 2, lê văn quới, giáp tân phú, tiện ích bùa vây xung quanh.
???? sổ hồng a4, pháp lý cực chuẩn, công chứng ngay.
===================================
???? hãy gọi xem nhà ngay: 0354 299 320"	False	False	True	True	7	3.0	Mã Lò, Bình Tân	Thành phố Hồ Chí Minh	Mã Lò, Bình Tân
NHÀ MỚI ĐẸP, 2 TẦNG, LÊ QUANG ĐỊNH, BÌNH THẠNH, 12.4m2, , NHỈNH 2 TỶ.	2.1	https://batdongsan.vn/nha-moi-dep-2-tang-le-quang-dinh-binh-thanh-124m2-nhinh-2-ty-r277785	12	1.0	2.0		"mô tả:
+ kết cấu: 1 trệt, 1 lầu. ban công thoáng mát.
+ nhà mới đẹp với 1pn, 2wc.
+ hẻm ba gác, cách hxh 10m.
+ vị trí đẹp, dân trí sạch sẽ an ninh.
+ sổ đẹp vuông vức. hoàn công đầy đủ. công chứng ngay."	False	False	False	False	8	2.0	Lê Quang Định, Bình Thạnh	Lê Quang Định, Bình Thạnh	Lê Quang Định, Bình Thạnh
Bán nhà Lý Thường Kiệt, Hà Đông, vỉa hè rộng, kinh doanh đỉnh, 44m2, 7.2 tỷ	7.2	https://batdongsan.vn/ban-nha-ly-thuong-kiet-ha-dong-via-he-rong-kinh-doanh-dinh-44m2-72-ty-r277784	44			Lý Thường Kiệt Hà Đông	"+bán nhà lý thường kiệt hà đông, đường rộng 3 ô tô tránh, dừng đỗ ngày đêm, cho thuê kinh doanh cực tốt.
+nhà 4 tầng, diện tích 44m2, khu vực hiếm nhà bán.
+vị trí cực đẹp, ngay mặt phố, 3 bước ra phố quang trung, sát quận ủy hà đông, siêu thị metro, trung tâm hành chính,..
+giao thông rất thuận tiện, thông các phố quang trung, trần đăng ninh, lý thường kiệt, tô hiệu, cầu đơ, hoàng đôn hòa,...
+chủ nhà bác quang bác sỹ bệnh viện công an hà nội, nay bán nhà chuyển sang ocean park ở.
+giá 7.2 tỷ ( có thương lượng với khách thiện chí )
+sổ đỏ vuông vắn, sẵn sàng giao dịch.
+liên hệ e quân nhà đẹp 0934503893 để đi xem nhà ngay."	True	False	True	True	9	4.0	đường Lý Thường Kiệt, Hà Đông	Lý Thường Kiệt Hà Đông	đường Lý Thường Kiệt, Hà Đông
