Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
Bán nhà gần Emart2, Đường Số 44 Phường 14 Gò Vấp, 45m2, 3 tầng, 4.5 tỷ	4.5	https://batdongsan.vn/ban-nha-gan-emart2-duong-so-44-phuong-14-go-vap-45m2-3-tang-45-ty-r284177	45	3.0	4.0	Đường Số 44	"ms 30123
* vị trí: gần emart 2 gò vấp. thuận tiện di chuyển sang tân bình, quận 11, v.v.
* diện tích 45m2, 3 tầng btct gồm trệt lửng lầu với 3 phòng ngủ, 4 wc, phòng khách, bếp,..,
* hẻm thông, hàng xóm thân thiện.
* hình sổ vuông vức, hoàn công đủ"	False	False	True	False	0	3.0	Đường Số 44, Phường 14, Quận Gò Vấp	Đường Số 44	Đường Số 44, Phường 14, Quận Gò Vấp
NHÀ MỚI BÌNH TÂN OTO NGỦ GIÁP TÂN PHÚ 72M2, 4,X TỶ TL 0948362610	4.8	https://batdongsan.vn/nha-moi-binh-tan-oto-ngu-giap-tan-phu-72m2-4x-ty-tl-0948362610-r284172	72			Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	"nhà mới bình tân oto ngủ chính chủ chưa qua đầu tư 72m2, 4,8 tỷ còn tl 0948362610
+ ô tô ngủ nhà nhỉnh 55tr/m2, khu đồng bộ bình hưng hòa a, bình tân.
+ vị trí gần chợ lê văn quới, khu vực đồng bộ nhà cao tầng.
+ giáp tân phú, q11, hẻm lớn thuận tiện di chuyển.
+ dt 72m2 vuông vức 1 trệt 1 lầu 2 pn, 2 wc, nhà chủ tự xây trang trí hiện đại.
+ đường xe hơi vào nhà, hẻm 1 sẹc sát mặt tiền.
+ hàng xóm thân thiện, khu vực an ninh, tiện ích bao quanh.
+ sổ hồng pháp lý chuẩn, giao dịch nhanh gọn."	True	False	True	False	1	2.0	Bình Tân, gần chợ Lê Văn Quới	Lê Văn Quới, Bình Hưng Hòa A, Bình Tân	Bình Tân, gần chợ Lê Văn Quới
Bán nhà riêng chính chủ 90m2 khu phố Tây Nha Trang	10.19	https://batdongsan.vn/ban-nha-rieng-chinh-chu-90m2-khu-pho-tay-nha-trang-r284171	90	1.0	1.0	120/73 Nguyễn Thiện Thuật	nhà hẻm 2 mặt tiền - hẻm ô tô khu phố tây sầm uất, gần biển, gần các dịch vụ phục vụ khách du lịch. diện tích trên sổ 90 m2, diện tích thực tế 100m2. thiện chí bán.	True	False	True	True	2	0.0	đường, Khu phố Tây, Nha Trang	120/73 Nguyễn Thiện Thuật	đường, Khu phố Tây, Nha Trang
Duy nhất 1 căn hơn75m2 Nguyễn Văn Bảo giá 4tỷ8 gần Trường Đại học Công nghiệp TP.HCM	4.8	https://batdongsan.vn/duy-nhat-1-can-hon75m2-nguyen-van-bao-gia-4ty8-gan-truong-dai-hoc-cong-nghiep-tphcm-r284169	75			nguyễn văn bảo gò vấp	"nhà chủ hẻm nguyễn văn bảo.p4.gò vấp , 1 trệt ,2 lầu, 4pn, 2 toilet, 1 phòng quần áo.
dt (5x15m) = 75m2
hẻm oto 6m, gần trường đại học công nghiệp tp.hcm
nhà mới xây sửa lại gần 1tỷ, nhà được thiết kế nhà thông minh, điều khiển trên điện thoại tất cả mọi chức năng.
nhà ở lâu năm chính chủ, có thể vào ở ngay hoặc cho thuê lại..!
miễn tiếp môi giới!
giá 4tỷ8 thương lượng cho khách thiện chí!
hẹn trước khi đến xem nhà 1 ngày để sắp xếp vì đi làm."	False	False	True	False	3	3.0	hẻm Nguyễn Văn Bảo, phường 4, Quận Gò Vấp	nguyễn văn bảo gò vấp	hẻm Nguyễn Văn Bảo, phường 4, Quận Gò Vấp
Duy nhất 1 căn hơn75m2 Nguyễn Văn Bảo giá 4tỷ8 gần Trường Đại học Công nghiệp TP.HCM	4.8	https://batdongsan.vn/duy-nhat-1-can-hon75m2-nguyen-van-bao-gia-4ty8-gan-truong-dai-hoc-cong-nghiep-tphcm-r284168	75			nguyễn văn bảo gò vấp	"nhà chủ hẻm nguyễn văn bảo.p4.gò vấp , 1 trệt ,2 lầu, 4pn, 2 toilet, 1 phòng quần áo.
dt (5x15m) = 75m2
hẻm oto 6m, gần trường đại học công nghiệp tp.hcm
nhà mới xây sửa lại gần 1tỷ, nhà được thiết kế nhà thông minh, điều khiển trên điện thoại tất cả mọi chức năng.
nhà ở lâu năm chính chủ, có thể vào ở ngay hoặc cho thuê lại..!
miễn tiếp môi giới!
giá 4tỷ8 thương lượng cho khách thiện chí!
hẹn trước khi đến xem nhà 1 ngày để sắp xếp vì đi làm."	False	False	True	False	4	3.0	 Nguyễn Văn Bảo, Phường 4, Quận Gò Vấp	nguyễn văn bảo gò vấp	 Nguyễn Văn Bảo, Phường 4, Quận Gò Vấp
HẺM 5M THÔNG XE HƠI VÀO NHÀ - NHÀ MỚI ĐẸP Ở NGAY - CHỦ NGỘP KHÁCH VÀO LÀ CHỐT - NHỈNH 4 TỶ	4.6	https://batdongsan.vn/hem-5m-thong-xe-hoi-vao-nha-nha-moi-dep-o-ngay-chu-ngop-khach-vao-la-chot-nhinh-4-ty-r284158	35	2.0	3.0	Đường Cây Trâm, Phường 8, Quận Gò Vấp, TP. HCM	"+ 3,5x10m nở hậu
+ nhà mới đẹp ở ngay, trệt lầu gồm 2 pn, 3wc. tặng hết nội thất có trong nhà.
+ hẻm 5m thông, khu phân lô toàn nhà cao tầng. dân trí cao, an ninh.
+ gần công viên làng hoa, trường học các cấp, chợ...
+ sổ gửi bank 2 tỷ, pháp lý chuẩn, chủ rất ngộp muốn bán nhanh."	False	False	True	False	5	2.0	hẻm Thông Xe Hơi Vào Nhà	Đường Cây Trâm, Phường 8, Quận Gò Vấp, TP. HCM	hẻm Thông Xe Hơi Vào Nhà
Bán nhà Nguyễn Văn Cừ, Long Biên, 55m x 5 tầng, MT 4m, 7 tỷ 3	7.3	https://batdongsan.vn/ban-nha-nguyen-van-cu-long-bien-55m-x-5-tang-mt-4m-7-ty-3-r284156	55	5.0	5.0	Nguyễn Văn Cừ, Long Biên	"- bán căn nhà tâm huyết trên đường nguyễn văn cừ, phường bồ đề, long biên. nhà nằm ngay đầu nguyễn văn cừ - hồng tiến, ngõ to ô tô thông, diện tích 55m, xây dựng tỉ mỉ 5 tầng, mặt tiền 4m vuông đẹp.
- nhà nằm ngay gần ngã tư nguyễn văn cừ, hồng tiến, khu vực giao thương buôn bán sầm uất. ngõ vào nhà ô tô thông thoáng có thể đi các hướng khác nhau vào, nhà nằm cách vài bước chân là ra tới mặt đường nguyễn văn cừ, đi lại thuận tiện các hướng thông thoáng như hoàng như tiếp, hồng tiến, ái mộ.
- nhà xây dựng cẩn thận theo không gian nhà phố tận dụng vừa ở vừa kinh doanh, thiết kế 5 tầng:
+ tầng 1: thông sàn, wc
+ tầng 2: phòng khách, bếp, wc
+ tầng 3, 4: mỗi tầng 2 phòng ngủ, wc
+ tầng 5: phòng thờ, sân phơi.
- sổ đỏ sẵn sàng giao dịch. tặng lại nội thất cho khách thiện chí mua.
- lh: 0904.882258"	True	False	True	True	6	5.4	đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên	Nguyễn Văn Cừ, Long Biên	đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên
Bán nhà hẻm xe hơi thông Quang Trung P. 8 Gò Vấp - 58m2 - đúc thật BTCT - 3PN - nhỉnh 4 tỷ	4.9	https://batdongsan.vn/ban-nha-hem-xe-hoi-thong-quang-trung-p-8-go-vap-58m2-duc-that-btct-3pn-nhinh-4-ty-r284155	58			Đường Quang Trung, Phường 8, Quận Gò Vấp, TP. HCM	"nhà chính chủ hẻm xe hơi thông quang trung p. 8 gò vấp.

+ diện tích 3.75 x 16m, nở hậu nhẹ.
nhà trệt lầu btct với 3 phòng ngủ, 2 wc, có ban công, sân xe rộng.

+ đường trước nhà 5m thông, xe hơi ngủ trong nhà. cách mặt tiền quang trung tầm 50m.

+ vị trí: đối diện mercedes quang trung, gần chợ hạnh thông tây, cv làng hoa, gần các trường điểm của quận như nguyễn công trứ, vàng anh, lương thế vinh,... ngân hàng, siêu thị, khu vui chơi,... chỉ vài bước chân."	True	False	True	False	7	2.0	hẻm xe hơi thông Quang Trung, Phường 8, Quận Gò Vấp	Đường Quang Trung, Phường 8, Quận Gò Vấp, TP. HCM	hẻm xe hơi thông Quang Trung, Phường 8, Quận Gò Vấp
NHÀ BÌNH TÂN MẶT TIỀN KINH DOANH KẾ CHỢ 54M2, 6,1 TỶ LH 0948362610	6.1	https://batdongsan.vn/nha-binh-tan-mat-tien-kinh-doanh-ke-cho-54m2-61-ty-lh-0948362610-r284154	54			Kinh Dương Vương, An Lạc, Bình Tân	"nhà bình tân mặt tiền kinh doanh kế chợ 54m2, 6,1 tỷ lh 0948362610
+ kế chợ khu phố an lạc, kinh dương vương, bình tân.
+ ngay võ văn kiệt, an dương vương, đối diện aeon mall tên lửa.
+ khu dân cư không quy hoạch ko lộ giới.
+ dt 54m2 vuông vức 1 trệt 1 lửng 1 lầu 3 phòng ngủ, phòng thờ, sân thượng, ban công thoáng mát.
+ nhà có phòng tầng trệt cho người lớn tuổi.
+ sổ hồng pháp lý chuẩn, giao dịch nhanh gọn."	False	False	True	True	8	3.2	mặt tiền kinh doanh kế chợ, Khu phố An Lạc, Quận Bình Tân	Kinh Dương Vương, An Lạc, Bình Tân	mặt tiền kinh doanh kế chợ, Khu phố An Lạc, Quận Bình Tân
Bán nhà phố Tây Sơn, Đống Đa, ô tô đỗ cửa, kinh doanh tốt, 4 tầng 25m2 giá 3.2 tỷ	3.2	https://batdongsan.vn/ban-nha-pho-tay-son-dong-da-o-to-do-cua-kinh-doanh-tot-4-tang-25m2-gia-32-ty-r284151	25	2.0	3.0		"- bán nhà mặt ngõ tây sơn, đống đa, ôtô qua nhà, mặt ngõ thông, kinh doanh tốt
- gần phố, thoáng đãng, đi lại thuận tiện, vị trí đẹp, sát với gò đống đa bên trong công viên rộng rãi, nhiều trường đại học bán kính mấy trăm mét, giao thông thuận tiện ra các phố lớn.
nhà nhỏ xinh thiết kế ở + kinh doanh nhỏ
- tầng 1: kinh doanh + bếp
- tầng 2,3: mỗi tầng 1 phòng
khách về lên thêm tầng ở sướng
- sổ đỏ chính chủ ssgd ngay."	True	False	True	False	9	4.0	phố Tây Sơn, Đống Đa	phố Tây Sơn, Đống Đa	phố Tây Sơn, Đống Đa
