Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Nhà Siêu Rẻ Sát Mặt Tiền Âu Cơ Tân Phú Chỉ Nhỉnh 3 tỷ.	4.9	57			Âu Cơ Phú Trung Tân Phú	"Nhà Siêu Rẻ Sát Mặt Tiền Âu Cơ Tân Phú Chỉ Nhỉnh 3 tỷ.
Nhà 1 trệt 1 lầu, 3PN, 3WC, chủ ngăn thành 2 căn để cho thuê 10tr/tháng. Nhà mới dọn vào ở ngay, có phòng ngủ dưới trệt cho người già, trên lầu để suốt có thể ngăn thêm phòng.
Vị trí sát mặt tiền, cách hẻm xe hơi 10m, gần chợ, trường học, Ủy Ban Nhân Dân Phường, tiện ích xung quanh không thiếu gì, giáp Tân Bình, Quận 11.
Pháp lý chuẩn, sổ hồng riêng, công chứng ngay.
Giá chỉ 3.4 tỷ thương lượng tốt."	False	True	True	False	đường Âu Cơ, Quận Tân Phú	Âu Cơ Phú Trung Tân Phú	đường Âu Cơ, Quận Tân Phú
Bán nhà Lạc Long Quân 108m2, ngõ ô tô, MT 6m 5 tầng kinh doanh giá 28 tỷ 500tr	3.4	108	5.0	5.0	Lạc Long Quân, Xuân La, Tây Hồ, Hà Nội	"Bán nhà Lạc Long Quân 108m2, ngõ ô tô, MT 6m 5 tầng kinh doanh giá 28 tỷ 500tr

- Diện tích thực tế sử dụng 113m2, phía trước nhà để sân rộng, phía sau nhà có khe thoáng. Nhà xây vuông vắn, cầu thang bộ rộng rãi, có ô chờ thang máy.

- Nhà thông sàn 3 tầng dưới để kinh doanh hoặc có thể làm văn phòng.
- Tầng 4 để ở có phòng ăn, bếp, phòng khách và phòng ngủ.
- Tầng 5: 1 phòng rộng và sân.
- Vị trí sát mặt đường Võ Chí Công, ra Hồ Tây , quảng trường 2 con rồng vài trăm mét.
- Sổ vuông đủ 108m2

* Giá cả có thể thương lượng trực tiếp
Em Huy 0819860128

Xin cảm ơn"	False	False	True	False	Lạc Long Quân	Lạc Long Quân, Xuân La, Tây Hồ, Hà Nội	Lạc Long Quân
Chính Chủ Bán Nhà Mỹ Đình, Nam Từ Liêm, Diện Tích 43m2, 6 Tầng, Mặt Tền 6m, Chỉ Hơn 4 Tỷ.	28.5	43	6.0	6.0		"Nhà Chính Chủ Muốn Bán Rẻ Nhất Khu Vực Mỹ Đình, Nam Từ Liêm, Hà Nội, Diện Tích Rộng 43m2, 6 Tầng Kinh Doanh, 6m Mặt Tiền, Gía Bán Nhanh Nhỉnh 4 Tỷ.
+Giao Thông :
Thuận tiện di chuyển trong trung tâm nội thành Hà Nội, chỉ mất 500m ra trục đường chính Hồ tùng mậu,Phạm Hùng, Đình Thôn, Mỹ đình….là trung tâm giao nối giữa các tuyến đường xung quanh khu vực nam từ liêm-Hà Nội.
- Tiện ích:
Tiện ích xung quanh đầy đủ, trung tâm của đại hội thể dục thể thao quốc gia, sân vận động quốc gia Mỹ Đình chỉ cách 500m, xung quanh có nhiều trường ĐH Quốc Gia Hà Nội, ĐH Ngoại Ngữ, ĐH Thương Mại và trường học các cấp từ cấp 1,2,3 chỉ trong bán kính 1km.
-Dân Trí:
Khu vực dân trí cao, đông dân cư kinh doanh cực kỳ sầm uất.
-Thiết kế:
Nhà thiết kế chắc chắn, gồm 6 tầng chắc chắn.
+ Tầng 1: Để xe, bếp.
+ Tầng 2: 1 phòng ngủ rộng, vệ sinh.
+ Tầng 3,4: Mỗi tầng 2 phòng ngủ, vệ sinh.
+ Tầng 5 : 1 phòng ngủ, 1 vệ sinh.
+ Tầng 6: tiểu cảnh, vườn trà, nướng BBQ.
Hiện Tại đang cho thuê lợi nhuận dòng tiền 240tr/năm.
- Pháp lý: Sổ đỏ nở hậu vuông nét chính chủ.
- Vui lòng liên hệ: Em Bền chuyên Bds Hà Nội - 034.226.24.56"	False	True	True	True	đường(percent, Quận Nam Từ Liêm, Tổng công ty Mỹ Đình, Hà Nội	đường(percent, Quận Nam Từ Liêm, Tổng công ty Mỹ Đình, Hà Nội	đường(percent, Quận Nam Từ Liêm, Tổng công ty Mỹ Đình, Hà Nội
Nhà Ngô Quyền, Taxi đỗ cửa, 40m2, nhỉnh 4 tỷ	4.6	40	4.0	3.0		"- Vị trí trung tâm phường, gần ngay khu đô thị Văn Khê, hạ tầng giao thông đồng bộ, thuận tiện kết nối đi ra các phố lớn Hà Đông và đi các tỉnh khác. Nhà nằm ở khu vực trung tâm, hưởng trọn tiện ích các khu đô thị.
- Căn nhà được thiết kế hiện đại, xây dựng chắc chắn, gồm 4 phòng ngủ, phòng khách, bếp…
- Chuẩn pháp lý, đã sẵn sàng cho giao dịch.
- Anh/Chị quan tâm liên hệ anh Bình 0945936168 để biết thêm thông tin về căn nhà."	False	False	True	False	Ngô Quyền, khu đô thị Văn Khê	Ngô Quyền, khu đô thị Văn Khê	Ngô Quyền, khu đô thị Văn Khê
Bán nhà hẻm 4.5m Nguyễn Văn Khối Phường 11 Gò Vấp 55m2 4 tầng chỉ 7 tỷ	4.25	55	4.0	5.0	Nguyễn Văn Khối	"MS 32023
* Vị trí: gần siêu thị, chợ, trường học các cấp, bệnh viện, công viên Làng Hoa, dịch vụ tiện ích xung quanh bao la. Thuận tiện giao thông.
* Hẻm xe hơi ngủ trong nhà, rộng 4.5m, an ninh, sạch sẽ. Dãy nhà cao tầng, dân trí.
* Diện tích 55m2, 4 tầng, 4 phòng ngủ, 5WC.
* Pháp lý: không lộ giới, sổ hồng hoàn công đầy đủ."	False	False	True	False	hẻm 4.5m, Nguyễn Văn Khối, Phường 11, Quận Gò Vấp	Nguyễn Văn Khối	hẻm 4.5m, Nguyễn Văn Khối, Phường 11, Quận Gò Vấp
Bán nhà 1 Trệt 2 Lầu 75m2 đường ô tô (P.Hóa An) chỉ 3,7 tỉ	7	75	3.0	4.0		"????????????GIÁ 3.7 TỶ ( NGANG 5x15)
????BÁN NHÀ HOÀN CÔNG MỚI XÂY 1 trệt 2 lầu HOÁ AN -SÂN THƯỢNG VIEW SÔNG ĐỒNG NAI????????
????ĐỐI DIỆN NGÂN HÀNG HD BANK
????Đường Bùi Hữu Nghĩa vô 50m.
????Ngay nhà bác sĩ liễu

✅Diện tích : 75m2 - Ngang 5m Dài 15m ( DTSD 210m )

????Sổ Hồng Riêng Thổ Cư 100% Đường oto thông thoáng

✅Nhà 1 Trệt 2 lầu gồm: 1 phòng khách,3 phòng ngủ,4 tolet và sân đậu xe thoải mái"	True	False	False	False	đường Bùi Hữu Nghĩa, Phước Hòa, Quận Hóa An	đường Bùi Hữu Nghĩa, Phước Hòa, Quận Hóa An	đường Bùi Hữu Nghĩa, Phước Hòa, Quận Hóa An
Bán nhà riêng chính chủ đầy đủ giấy tờ Pháp lý và cách trung tâm Tp 05phút	3.7	442	6.0	2.0	23 Nơ Trang Long	"Bán nhà hẻm lớn (xe 16 chỗ vào được). Gần BV Ung Bướu, BV Gia Định, BV Bình Thạnh,.. Gần trường học, Bưu Điện, Điện lực, Cty Cấp Nước, Trung Tâm TDTT, siêu thị, chợ truyền thống, quán cafe, cây xăng, Cách sân bay 15p đi xe.. Đầy đủ sổ hồng và các giấy tờ pháp lý. Kg tranh chấp!

Nhà có diện tích rộng hơn 400m2, Hướng Đông. Rất thích hợp mở cty, trường học mầm non, hoặc các mục đích kinh doanh khác..

Giá có thể thương lượng với người thiện chí.
LH: Anh Đạt (không chín không 2 bảy một 2 một 68)"	False	False	True	False	Bán nhà riêng chính chủ đầy đủ giấy tờ Pháp lý và cách trung tâm Tp 05phút	23 Nơ Trang Long	Bán nhà riêng chính chủ đầy đủ giấy tờ Pháp lý và cách trung tâm Tp 05phút
bán nhà, mặt phố, mới tinh, ngõ thông tứ phía, gần bệnh viện và các trường học	85					"Mặt phố lớn, khu vực dân trí, tiện ích xung quanh gần trường học, chợ, siêu thị,...
+ Đường rộng ba gác vào, cách ô tô tránh chỗ ngày đêm 100m
????THIẾT KẾ :
+ Nhà thiết kế 5 tầng, bê tông cốt thép chắc chắn.
+ Tầng 1: khách, bếp, wc khép kín
+ Tầng 2,3,4: Mỗi tầng 1 phòng ngủ, wc khép kín
+Tầng 5: phòng thờ, sân phơi và kho"	False	False	True	False	mặt phố lớn, khu vực dân trí, gần trường học, chợ, siêu thị...	mặt phố lớn, khu vực dân trí, gần trường học, chợ, siêu thị...	mặt phố lớn, khu vực dân trí, gần trường học, chợ, siêu thị...
Giá Siêu Tốt Diện Tích Lớn Gần Mặt Tiền Cống Lỡ Tân Bình.	3450	82			Cống Lỡ P15 Tân Bình	"Giá Siêu Tốt Diện Tích Lớn Gần Mặt Tiền Cống Lỡ Tân Bình.

Diện tích: 82m2 (4.6 x 18)

Vị trí khoảng 100m ra mặt tiền. Hẻm 1 trục thẳng dễ tìm nhà

Nhà cửa thoáng mát rộng rãi, phong thủy tốt

Kết cấu 2 tầng (trệt, lầu) 4PN, 2WC. Trong đó, có 1 PN dưới trệt rất tiện cho gia đình có người lớn tuổi sinh hoạt.

Hẻm vào ba gác, bên trong rộng 4-5m thuận tiện quay đầu xe và bán hàng ăn trước cửa nhà.

Sổ đẹp vuông vức chính chủ.

Cần đi định cư nước ngoài chỉ 6.1 tỷ thương lượng tốt."	False	False	True	False	Cống Lỡ, Quận Tân Bình	Cống Lỡ P15 Tân Bình	Cống Lỡ, Quận Tân Bình
Giá Siêu Tốt Diện Tích Lớn Gần Mặt Tiền Cống Lỡ Tân Bình.	6.1	82			Cống Lỡ P15 Tân Bình	"Giá Siêu Tốt Diện Tích Lớn Gần Mặt Tiền Cống Lỡ Tân Bình.

Diện tích: 82m2 (4.6 x 18)

Vị trí khoảng 100m ra mặt tiền. Hẻm 1 trục thẳng dễ tìm nhà

Nhà cửa thoáng mát rộng rãi, phong thủy tốt

Kết cấu 2 tầng (trệt, lầu) 4PN, 2WC. Trong đó, có 1 PN dưới trệt rất tiện cho gia đình có người lớn tuổi sinh hoạt.

Hẻm vào ba gác, bên trong rộng 4-5m thuận tiện quay đầu xe và bán hàng ăn trước cửa nhà.

Sổ đẹp vuông vức chính chủ.

Cần đi định cư nước ngoài chỉ 6.1 tỷ thương lượng tốt."	False	False	True	False	Cống Lỡ, Quận Tân Bình	Cống Lỡ P15 Tân Bình	Cống Lỡ, Quận Tân Bình
