Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Bán nhà đẹp 4 tầng Bùi Tá Hán, An Phú, Q2 4x20m 15.8 tỷ, không lỗi phong thuỷ	6.5	80	4.0	4.0	Quận 2, Hồ Chí Minh	"- Bán nhà mặt tiền Bùi Tá Hán, An Phú, Q2
- DT 4mx20m
- Giá 15.8 tỷ bớt lộc
- Vị trí gần công viên Cao Đức Lân, tiện di chuyển, thích hợp làm văn phòng hay ở
- Kết cấu 1 trệt, 2 lầu, Sân thượng
- Đường trước nhà 10m có vỉa hè
- LH Tâm 0815813400 để xem nhà. UY TÍN"	False	False	True	False	Bùi Tá Hán, An Phú, Quận 2	Quận 2, Hồ Chí Minh	Bùi Tá Hán, An Phú, Quận 2
(VH25) BÁN NHÀ 3 TẦNG MẶT TIỀN ĐƯỜNG 19/5 KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG	15.8	138	5.0	6.0	ĐƯỜNG 19 THÁNG 5, KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG, NHA TRANG	"(VH25) BÁN NHÀ 3 TẦNG MẶT TIỀN ĐƯỜNG 19/5 KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG
- Diện tích 138m2 full ONT
- Ngang 6m. Hướng Tây Nam
- Đường trước nhà rộng 30m
- Pháp Lý sổ hồng hoàn công
- Kết cấu 1 trệt 2 lầu với 5pn, 6wc, bếp, p.khách, tầng trệt decor sẵn kinh doanh cà phê, p.thờ, sân phơi,...
- Trong bán kính 500m có đầy đủ tiện ích như bệnh viện đa khoa - trường Quốc Tế - siêu thị Big C Go - Nhà hàng và quán cà phê,...
- Thích hợp vừa ở vừa kinh doanh, đầu tư cho thuê, làm trung tâm dạy học - Anh Ngữ, làm phòng khám chuyên khoa, làm spa - beauty cao cấp,....
=>> Giá bán 9.2 tỷ. Thuế bên nào bên đó chịu
=>> LH 0935785259 - 0705017559"	False	False	True	False	đường 19/5, khu đô thị Vĩnh Điềm Trung	ĐƯỜNG 19 THÁNG 5, KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG, NHA TRANG	đường 19/5, khu đô thị Vĩnh Điềm Trung
(VH25) BÁN NHÀ 3 TẦNG MẶT TIỀN ĐƯỜNG 19/5 KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG	9.2	138	5.0	6.0	ĐƯỜNG 19 THÁNG 5, KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG, NHA TRANG	"(VH25) BÁN NHÀ 3 TẦNG MẶT TIỀN ĐƯỜNG 19/5 KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG
- Diện tích 138m2 full ONT
- Ngang 6m. Hướng Tây Nam
- Đường trước nhà rộng 30m
- Pháp Lý sổ hồng hoàn công
- Kết cấu 1 trệt 2 lầu với 5pn, 6wc, bếp, p.khách, tầng trệt decor sẵn kinh doanh cà phê, p.thờ, sân phơi,...
- Trong bán kính 500m có đầy đủ tiện ích như bệnh viện đa khoa - trường Quốc Tế - siêu thị Big C Go - Nhà hàng và quán cà phê,...
- Thích hợp vừa ở vừa kinh doanh, đầu tư cho thuê, làm trung tâm dạy học - Anh Ngữ, làm phòng khám chuyên khoa, làm spa - beauty cao cấp,....
=>> Giá bán 9.2 tỷ. Thuế bên nào bên đó chịu
=>> LH 0935785259 - 0705017559"	True	False	True	False	đường 19/5, Khu Đô Thị Vĩnh Điềm Trung	ĐƯỜNG 19 THÁNG 5, KHU ĐÔ THỊ VĨNH ĐIỀM TRUNG, NHA TRANG	đường 19/5, Khu Đô Thị Vĩnh Điềm Trung
HXH-NGUYỄN HỮU TIẾN, TÂN PHÚ-57M2 ngang 4.1m- 4 tầng-6.1 tỷ (TL)	9.2	57	4.0	3.0		"- Vị trí trung tâm Tân Phú gần trường Đại học Công Nghệ
- Kết cấu 4 tầng gồm 1 trệt, 2 lầu, sân thượng với 4PN, 3WC, ban công rộng rãi , thiết kế thoáng mát.
- Diện tích 57m2 ( 4.1 *14m)
- Đặc biệt: gia chủ tặng một số nội thất cho khách thiện chí.
- sổ vuông A4 , chủ thiện chí bán.
- giá : 6.1 tỷ ( thương lượng tốt )
☎️ Liên hệ Trang 0899.892121xem nhà trực tiếp!"	False	True	True	False	Nguyễn Hữu Tiến, Quận Tân Phú	Nguyễn Hữu Tiến, Quận Tân Phú	Nguyễn Hữu Tiến, Quận Tân Phú
Bán nhà kế Phạm Văn Hai Phường 6 Tân Bình, 55m2, 3 Tầng, Ô tô gần giá 5 tỷ nhỏ	6.1	55				"KẾ PHẠM VĂN HAI PHƯỜNG 6 TÂN BÌNH - DT TO 55M2 - KẾT CẤU 3 TẦNG ĐÚC - VÀI BƯỚC RA HẺM Ô TÔ - SỔ ĐẸP GẤP BÁN - CÓ 5 TỶ NHỎ
+ Vị trí giao thông thuận tiện tương lai tuyến Mettro đi qua, chợ vải Tân Bình, Quận 10 Quận 3 Quận 1 kế
bên. Khu vực dân trí cao an ninh, gần công viên Lê Thị Riêng, trường học uỷ ba nhân dân các cấp"	False	False	True	False	Phạm Văn Hai, Phường 6, Quận Tân Bình	Phạm Văn Hai, Phường 6, Quận Tân Bình	Phạm Văn Hai, Phường 6, Quận Tân Bình
Bán nhà gần Hồng Lạc Phường 8 Tân Bình, 35m2, Ô tô đậu, 4 TẦNG, giá rẻ	5.75	35				"GẦN HỒNG LẠC TÂN BÌNH - DT VUÔNG VẮN 35M2 - GẦN MẶT TIỀN Ô TÔ ĐẬU - 4 TẦNG ĐẸP NHỨT NÁCH - SỔ ĐẸP VUÔNG 90 ĐỘ - GIÁ RẺ
RẺ
+ Nhà mới kết cấu cứng, DT khủng, gần MẶt tiền ô tô đậu, vuông vắn, di chuyển trung tâm Tân Bình, gần chợ vải Tân Bình, 5 phút đi cư xá Bắc Hải, Lữ Gia, Phú Thọ"	False	False	True	False	Hồng Lạc, Phường 8, Quận Tân Bình	Hồng Lạc, Phường 8, Quận Tân Bình	Hồng Lạc, Phường 8, Quận Tân Bình
TÂN PHÚ-HXH LŨY BÁN BÍCH-NHÀ ĐẸP SMARTHOME-3 TẦNG BTCT- NHỈNH 4 TỶ ☘️	5.5	31	4.0	3.0		"- Vị trí trung tâm gần đường Thoại Ngọc Hầu, Hòa Bình, Nguyễn Sơn... thuận tiện di chuyển qua Q11, TÂN BÌNH...
- Kết cấu 3 tầng gồm 1 trệt, 2 lầu với 4PN, 3WC, ban công rộng rãi , thiết kế thoáng mát, hiện đại , trang thiết bị nội thất đầy đủ
- Diện tích 31m2 ( 3.1 *10.4m)
- Nhà hệ thống smarthome+camera+ tự động điều khiển từ xa.Đặc biệt: gia chủ tặng full nội thất.
- sổ vuông A4 , chủ thiện chí bán.
- giá : 4.69 tỷ ( thương lượng tốt )
☎️ Liên hệ Trang 0899.892121xem nhà trực tiếp!"	False	False	True	False	Vị trí trung tâm, gần đường Thoại Ngọc Hầu, Hòa Bình, Nguyễn Sơn	Vị trí trung tâm, gần đường Thoại Ngọc Hầu, Hòa Bình, Nguyễn Sơn	Vị trí trung tâm, gần đường Thoại Ngọc Hầu, Hòa Bình, Nguyễn Sơn
Bán nhà Hà Đông, khu vực yên tĩnh, phân lô cán bộ, ô tô tránh đỗ, 36m2, 6,5 tỷ	4.69	36		3.0	Cao Thắng Yết Kiêu Hà Đông	"+ Nhà bán nằm ở gần Vạn Phúc, ngõ thông, rộng rãi 2 ô tô tránh, dừng đỗ ngày đêm.
+ Khu phân lô cán bộ, hàng xóm toàn dân trí hiền lành, con cháu thành đạt giỏi giang.
+ Diện tích 36m2, nhà 4 tầng tự xây chắc chắn, thiết kế hiện đại.
+ Xung quanh gần Bệnh Viện Đa Khoa Hà Đông, Bưu Điện Hà Đông, Tiểu Học Yết Kiêu, hồ Đầm Khê,...
+ Chủ nhà cô Hương cán bộ giáo viên về hưu, nay bán đi ra biệt thự trông cháu.
+ Giá 6,5 tỷ ( có thương lượng với khách thiện chí)
+ Sổ đỏ phân lô, vuông đẹp.
+ Liên hệ E Quân Nhà Đẹp 0934503893 xem nhà ngay."	False	False	True	False	Khu vực gần Vạn Phúc, ngõ thông, Quận Hà Đông	Cao Thắng Yết Kiêu Hà Đông	Khu vực gần Vạn Phúc, ngõ thông, Quận Hà Đông
Cần bán gấp nhà 1 trệt 2 lầu 80m2 5x16, đường 30m, sổ hồng hoàn công, giá chỉ 8 tỷ 3 Thương lượng, Lh: 0388668882 gặp Tâm ( zalo )	6.5	80	4.0	5.0	Đường Trường Lưu, Phường Long Trường, Q9	"Cần bán gấp, giảm giá mạnh 10 tỷ nay giảm còn 8,3 tỷ TL mạnh
Bán nhà mặt tiền đường 30m
Nằm trong quần thể khu dân cư Centana Điền Phúc Thành, Long Trường, Quận 9. Đối diện Sông là chung cư MT EasmarkCity đang xây dựng.
- Diện tích: 80m2 (5x16) - Hướng Đông.
- Kiến trúc: 1 trệt 2 lầu, 1 tum.
- Công năng: 1 phòng khách, 1 phòng bếp, 4PN, 5WC... Thiết kế hiện đại, sạch sẽ thoáng mát.
Địa chỉ: Đường Trường Lưu, Phường Long TRường, Q9
LH: 0388668882 gặp Tâm ( zalo ) xem nhà"	False	True	True	False	đường Trường Lưu, Phường Long Trường, Quận 9	Đường Trường Lưu, Phường Long Trường, Q9	đường Trường Lưu, Phường Long Trường, Quận 9
bán nhà ở và kinh doanh thuận tiện	8.3	150	3.0	3.0	đường chánh phú hòa tx bến cát bình dương	"Bán nhà 1 trệt 1 lầu và 3 căn phòng trọ ngay trung tâm Mỹ Phước 3, Bến Cát Bình Dương.
- Ngay đường NE4 Phường Chánh Phú Hòa, Bến Cát Tp Bình Dương.
- Vị trí như trên hình, vừa đất, vừa nhà mà giá chỉ từ: 1,9 tỷ/căn, bao gồm:
- Đất full thổ cư: 5x30 + Nhà (1 trệt 1 lầu hoàn thiện) + 3 phòng trọ đúc tấm đẹp, được xây dựng tự do + Gói cho thuê mỗi năm thu về 100 triệu đồng.
- Bao giá tốt nhất toàn thị trường luôn.
- Đường 16m và Quy hoạch 2 mặt tiền.
- Đã có sổ, cọc là công chứng ngay.
- Đất trung tâm phường, đối diện khu công nghiệp Mỹ Phước 3, cách bến xe miền Đông Bình Thạnh chưa tới 40Km.
- Vị trí sầm uất, trung tâm, ngay bên cạnh và đối diện là: Khu nhà phố, biệt thự, tiệm vàng, cafe, cửa hàng xe, chợ, nhà hàng, khu công nghiệp.
- Liên Hệ: 0394054892 ( Đoàn Đầu Đất)"	False	False	True	False	NE4, Phường Chánh Phú Hòa, Bến Cát, Tp. Bình Dương	đường chánh phú hòa tx bến cát bình dương	NE4, Phường Chánh Phú Hòa, Bến Cát, Tp. Bình Dương
Đất đẹp mặt tiền kinh doanh Bùi Tá Hán Q2, 14.5tỷ, ĐB, sổ vuông, tiện ích đầy đủ	1.9	71			Quận 2, Hồ Chí Minh	"Địa chỉ : mặt tiền Bùi Tá Hán, An Phú, Q2
Diện tích: 4x17,8m = 71,5m2 (CN)
Kết cấu: Đất trống tiện xây. Khu vực xây trệt, 2 lầu, Sân thượng
Hướng: ĐB
Pháp lý : SHCC
Giá chào bán: 14,5 tỷ
Thông qua Cao Đức Lân, Nguyễn Hoàng nên thuận tiện di chuyển tất cả các quận
LH Tâm 0815813400 để xem vị trí"	False	False	True	False	mặt tiền Bùi Tá Hán, An Phú, Quận 2	Quận 2, Hồ Chí Minh	mặt tiền Bùi Tá Hán, An Phú, Quận 2
BÁN NHÀ PHỐ LÊ TRỌNG TẤN 68M - 04 TẦNG - MT 6.7M - NGÕ THÔNG Ô TÔ - DÒNG TIỀN 360TR. LH: 0393838449	14.5	67				"+ Chủ nhà cần bán gấp nhà phố Lê Trọng Tấn -tt quận Thanh Xuân 67m - 04 tầng - mặt tiền 6m -ngõ ô tô thông - dòng tiền 360 triệu.

+ Trung tâm quận Thanh Xuân gần các tuyến phố lớn: Vương Thừa Vũ,Trường Chinh, Tôn Thất Tùng, Hoàng Văn Thái, Giải Phóng vài bước ra mặt phố 6 làn ô tô vỉa hè 5m.

+ Ngõ ô tô to đẹp, ô tô chạy vòng quanh, trước nhà rộng rãi, sáng thoáng, an sinh tuyệt vời vài phút ra chợ.

+ Nhà gần Bệnh viện Đại học Y, Bệnh Viện Bạch Mai. Gần ĐH Y HN, Đại học Thủy Lơi, Học Viện Ngân Hàng, ĐH Kinh Tế quốc dân, ĐH Xây Dựng, ĐH Bách Khoa, ĐH Quốc Gia.

+ Nhà chủ xây cẩn thận, khung cột chắc chắn, chia thành 02 nhà riêng biệt mỗi nhà 35m tầng 04 đang. Mỗi nhà 3 ngủ đủ công năng. Hiện đang cho 02 hộ gia đình thuê lâu dài.
+ Sổ đỏ chính chủ, sẵn sàng giao dịch.

+ Giá chào: 10 tỷ 5 (có thương lượng).

Liên hệ: Mr. Thái Sơn chuyên nhà đẹp Thanh Xuân-Đống Đa
Để được xem nhà và tư vấn miễn phí 24/7

Gọi ngay: 0393838449 (Zalo)"	True	True	True	False	Lê Trọng Tấn, Quận Thanh Xuân	Lê Trọng Tấn, Quận Thanh Xuân	Lê Trọng Tấn, Quận Thanh Xuân
