Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Siêu vị trí! Bán gấp nhà MT Nguyễn Trãi, Quận 1 - (4x22m) CN đủ - 2 tầng - giá rẻ bất ngờ 18 tỷ	10.7	88			Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1	"Siêu vị trí! Bán gấp nhà MT Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1.

- Diện tích: 4x22m.
- Kết cấu: 2 tầng.
- Giá bán chỉ: 18 tỷ."	False	False	True	False	Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1	Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1	Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1
Hxh 3 lầu 5x14 Phan Văn Trị P10 Gò Vấp 5,8 tỷ	18	70	5.0	5.0		"3 lầu 5x14 Hxh Phan Văn Trị P10 Gò Vấp 5,8 tỷ

+ 1 trệt 2 lầu sân thượng 5 phòng ngủ 5wc kiên cố
+ Nhà đẹp, oto vào nhà gần đường lớn
+ An ninh, dân trí, quanh quanh nhà biệt thự
+ Quang Trung, Thống Nhất, Cityland, Lotte"	False	False	True	False	Phan Văn Trị, P.10, Quận Gò Vấp	Phan Văn Trị, P.10, Quận Gò Vấp	Phan Văn Trị, P.10, Quận Gò Vấp
Siêu rẻ! Bán gấp MT Cao Bá Nhạ, Quận 1 - (4,5x24m) - 5 tầng nhà mới - Giá bán chỉ 28 tỷ	5.8	96			Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1	"Đang cần tiền gấp nên bán hạ giá mặt tiền Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1.

- Diện tích: 4,2x23m.
- Kết Cấu: 5 tầng.
- Giá: 28 tỷ.
Vị trí đẹp ngay Trần Đình Xu và gần Trần Hưng Đạo."	False	False	True	False	Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1	Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1	Cao Bá Nhạ, Phường Nguyễn Cư Trinh, Quận 1
Bán gấp nhà hẻm xe hơi Hòa Bình Tân Phú,sát cạnh NOVALAND 80M2- 3Tầng-3PN- SHR- Gía 6,8 tỷ	28	80	3.0	3.0		"- Hòa Bình, Tân Phú sát ỦY BAN Quận Hẻm nhựa 6m nhà đẹp rộng rãi, mát mẽ thông thoáng
- Diện tích : 80m2 (4m x 20m ) công nhận đủ không lộ giới không quy hoạch

- Kết cấu : 3 Tầng gồm 3 phòng ngủ, 1 phòng khách , bếp, 2 wc,chủ xây chắc chắn thiết kế nội thất đẹp khách mua vào ở ngay
-Vị trí : Đẹp khu dân cư yên tĩnh, an ninh, xung quanh trường học các cấp, gần công viên, chợ Hiệp Tân
- Gía nhỉnh 6tỷ
-LH : 0901668469 Chị Nhạn gặp trực tiếp chủ thương lượng giá tốt."	False	False	True	False	Hòa Bình, Quận Tân Phú	Hòa Bình, Quận Tân Phú	Hòa Bình, Quận Tân Phú
Bán gấp nhà 2 tầng Nam Hòa,1 căn ra MT ,ngang 5.5m, oto,cho thuê	68	44	3.0	2.0	Nam Hòa, Phước Long A, Tp. Thủ Đức	"Bán gấp nhà 2 tầng Nam Hòa,1 căn ra MT ,ngang 5.5m, oto,cho thuê
+Chủ bán cần tiền giảm sâu 300 tr
+Diện tích 5.5x8m
Nhà 2 tấm BTCT, ban công từng phòng ,có 3 PN , 2 WC
+Vị trí cách MT Nam Hòa chỉ 1 căn nhà
+Khu vực toàn dân cư đông đúc , sát bên Xa lộ Hà Nội , ngã 4 Bình Thái , Metro đi đâu cũng tiện
+Phù hợp cho gia đình trẻ , tài chính thấp ,cho thuê , kinh doanh
+Giá chỉ 2.5 tỷ
+Lh ngay em gửi TT chi tiết
TP nhà phố TP Thủ Đức
Nguồn nhà phong phú , chính chủ , khách tha hồ lựa chọn căn ưng ý."	True	True	True	False	Nam Hoà, TP Thủ Đức	Nam Hòa, Phước Long A, Tp. Thủ Đức	Nam Hoà, TP Thủ Đức
Bán nhà Lê Hồng Phong, Hà Đông, cách 1 nhà ra phố, Dân trí tuyệt vời, tiện ích bạt ngàn, 81m2 5 tầng 7,7 tỷ	2.5	81			Nguyễn Trãi, Hà Đông, HN	"Bán nhà Lê Hồng Phong, Hà Đông. Vị trí hiếm nhà bán, khu vực trung tâm, vài bước ra chợ Hà Đông, 3 phút ra Vườn Hoa Hà Đông và Công Viên Nguyễn Trãi. Rất gần Bưu điện Hà Đông, Cầu Trắng. Chủ nhà chú Nam chuyển công tác nên bán nhà xây tâm huyết.
- Nhà 81m, 5 tầng, cách mặt phố Lê Hồng Phong chỉ 20m, 2 thoáng, vài bước ra chợ Hà Đông.
+ Sổ đỏ chính chủ, pháp lý chuẩn, cất két sẵn sàng giao dịch.
+ Giá: 7.7 tỷ (có thương lượng với khách thiện chí).
+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.
+ Miễn tiếp trung gian và môi giới.
+ Liên hệ em Việt nhiệt tình, tận tâm để đi xem nhà ngay 0866408286"	False	True	True	False	Lê Hồng Phong, Hà Đông	Nguyễn Trãi, Hà Đông, HN	Lê Hồng Phong, Hà Đông
Bán nhà Phan Đình Phùng, Hà Đông, mặt phố vỉa hè kinh doanh sầm uất, 50m2 5 tầng 7,x tỷ	4.6					"Cần bán gấp nhà mặt chợ Vồ, Hà Đông. Mặt đường 12m, ô tô tránh, vỉa hè rộng kinh doanh sầm uất ngày đêm. Gần bệnh viện Đa khoa, Bưu điện Hà đông, chỉ 100m ra phố Quang trung đi lại thuận tiện. Rất gần Bưu điện Hà Đông, Cầu Trắng. Chủ nhà Chú Huy là nhạc sỹ xây cực kiên cố và đẹp mắt, nay chú bán để chuyển về Bách Khoa sống cùng con trai.
+ Nhà 50m2 5 tầng, thiết kế chuẩn công năng mặt tiền rộng 4.8m tiện kinh doanh
+ Giá: 7.x tỷ (có thương lượng với khách thiện chí).
+ Cam kết: Không thu bất cứ loại phí gì kể cả giao dịch thành công.
+ Miễn tiếp trung gian và môi giới.
+ Liên hệ em Việt nhiệt tình, tận tâm để đi xem nhà ngay 0866408286"	False	False	True	False	đường Phan Đình Phùng, Hà Đông	đường Phan Đình Phùng, Hà Đông	đường Phan Đình Phùng, Hà Đông
Bán nhà phố Xã Đàn, Đống Đa, gần phố, ở ngay 5 tầng 34m2 giá 5.6 tỷ	5.8	34	3.0	4.0		"LÔ GÓC - 50M RA MẶT PHỐ XÃ ĐÀN - NHÀ ĐẸP Ở NGAY - NỘI THẤT XỊN XÒ
Vị trí mặt ngõ, 50m ra mặt phố Xã Đàn, ngõ thông tứ tung sang Phạm Ngọc Thạch, Hồ Đắc Di giao thông đi lại thuận tiện, tiện ích bạt ngàn
Nhà thiết kế vô cùng đẹp cầu thang cuối. Khách mua về ở ngay.
- Tầng 1: Phòng khách và bếp ăn.
- Tầng 2,3,4,: Mỗi tầng 1 phòng + WC.
- Tầng 5: Phòng thờ và sân rộng thoáng.
Sổ đỏ chính chủ, luôn sẵn sàng giao dịch."	False	False	True	False	Phố Xã Đàn, Quận Đống Đa	Phố Xã Đàn, Quận Đống Đa	Phố Xã Đàn, Quận Đống Đa
CHDV mới, có sẵn dòng tiền 50 triệu với 30 giường, ngay trường ĐH Công Nghiệp.	5.6	43	6.0	6.0		"Nhà CHDV Lê Lợi, Phường 4, Gò Vấp.
+ Diện tích: nở hậu 6.2m x 7.5m = 43m2
Kết cấu: 1 trệt 2 lầu sân thượng: 6 phòng ngủ, 6wc
+ vị trí: hẻm ba gác, 8m ra hẻm ô tô, gần trường ĐH, chợ Gò Vấp, Phạm Văn Đồng.
Nhà mới có dòng tiền 50 triệu/tháng
Hotline : Duyên 0908638007 để biết thêm chi tiết.
Hình minh họa"	True	True	True	False	Lê Lợi, Phường 4, Gò Vấp	Lê Lợi, Phường 4, Gò Vấp	Lê Lợi, Phường 4, Gò Vấp
Bán nhà đường Hương Lộ 3 Bình Tân 12x19 xây 4 lầu 24 phòng trọ gần Eon Tân Phú.	4.97	180	24.0	24.0	Phường Bình Hưng Hòa , Quận Bình Tân, TP. HCM	"Nhà Hương Lộ 3 phường Bình Hưng Hòa quận Bình Tân.
DT 12 X 16 tổng 180m2 đất thổ cư ko lộ giới.
Sổ hồng riêng vuông vức.
Nhà thiết kế hầm và 4 lầu có 24phòng trọ và mặt bằng đang cho thuê thu nhập tốt 50tr.
Hẻm trước 4m, hẻm sau 6m .
Gần chợ 26tháng 3, Eon Tân Phú.
Tách được 3 sổ riêng (chủ bao).
Nhà còn mới 90%,phòng trọ sạch đẹp.
Giá bán 12ty5. Thương lượng.
LH 0931494298."	False	True	True	False	Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân	Phường Bình Hưng Hòa , Quận Bình Tân, TP. HCM	Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân
