Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Nhà 3 lầu ST hẻm xe hơi Lâm Văn Bền, Phường Tân Kiểng, Quận 7	4.15	77				"Nhà 3 lầu ST hẻm xe hơi Lâm Văn Bền, Phường Tân Kiểng, Quận 7
- DT: 4.3x18m, Hướng Đông.
- Kết cấu: Trệt 3 Lầu, Sân thượng trước sau, 3PN, 4WC.
- Gara để xe hơi trong nhà, nhà đẹp, xây dựng kiên cố, chắc chắn.
- Không gian thoáng mát, KDC thân thiện, dân trí cao.
- Hẻm nhựa thông thoáng, cao ráo, xe hơi ra vào thoải mái.
- Cạnh trường Nguyễn Hữu Thọ, chợ, siêu thị, đầy đủ tiện ích.
- Pháp lý: Sổ hồng riêng, hoàn công đầy đủ.
=================================

- Giá bán: 10.3 Tỷ(TL)
- Liên hệ: 0971.737.786 (Mr.HIẾU)"	False	True	True	False	Lâm Văn Bền, Phường Tân Kiểng, Quận 7	Lâm Văn Bền, Phường Tân Kiểng, Quận 7	Lâm Văn Bền, Phường Tân Kiểng, Quận 7
Nhà đẹp 3 lầu ST hẻm xe hơi Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	10.3	57				"Nhà đẹp 3 lầu ST hẻm xe hơi Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7
- Diện tích: 4.5x13m.
- Kết cấu: Trệt, 3 Lầu, Sân thượng trước sau.
- Nhà mới đẹp, thiết kế hiện đại, xe hơi đậu trong nhà.
- Mặt tiền hẻm 6m thông thoáng, cao ráo, cách đường chính chỉ 50m.
- Liền kề Phú Mỹ Hưng, khu dân trí cao, nhà cao tầng đồng bộ.
- Pháp lý: Sổ hồng riêng, hoàn công đầy đủ.
=================================

- Giá bán: 8.7 Tỷ
- Liên hệ: 0971.737.786 (Mr.Hiếu)"	False	False	False	False	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7	Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7
NHÀ HOÀN THIỆN GẦN PHƯỜNG TÂN PHONG, THÀNH PHỐ BIÊN HÒA SỔ RIÊNG	4.85	100	4.0	2.0	thạnh phú	"NHÀ HOÀN THIỆN NGAY CHỢ THẠNH PHÚ GẦN CHANGSHIN, THANH TOÁN 700TR NHẬN NHÀ
- Cách cây xăng 26 Đồng Khởi chỉ 3km
- Thiết kế hiện đại 4pn, 2wc, sân oto...
- Xây dựng chắc chắn, bảo hành 24 tháng
- Đường 5m, điện nước máy vô tận nhà
- Dân ở đông kín, 200m đầy đủ tiện ích
- Diện tích 4.1x21 ( sổ riêng thổ cư 100% )
Thanh toán 700tr nhận nhà, NH hỗ trợ 70%
Giá chỉ 1ty7 ( bao mọi thuế phí sang tên )
Xem nhà 03 567 567 39 làm việc chính chủ ❤️"	False	False	True	False	Đồng Khởi, Phường Tân Phong, Thành phố Biên Hòa	thạnh phú	Đồng Khởi, Phường Tân Phong, Thành phố Biên Hòa
Nguyễn Văn Nam	1700	62	2.0	2.0	Phường Giang Biên, Quận Long Biên, Hà Nội	"+ Vị trí tuyệt đẹp, nhà thoáng trước sau, khu phân lô quân đội, ô tô đỗ cửa vào nhà thoải mái.
+ Khu vực dân trí cao, toàn tướng tá quân đội ở, an sinh tuyệt vời.
+ Nhà còn mới nguyên, thiết kế hiện đại 1 tầng, 1 lửng, gồm: sân để xe, phòng khách, bếp, 02 phòng ngủ rộng rãi, 02 WC, phòng thờ, sân phơi, chủ mới mua về ở tiếp hoặc đập đi xây lại một căn nhà mới khang trang hiện đại thì tùy.
+ Sổ đỏ hoa hậu"	False	False	True	False	Nguyễn Văn Nam	Phường Giang Biên, Quận Long Biên, Hà Nội	Nguyễn Văn Nam
Bán nhà 5 TẦNG đường NGUYỄN THỊ ĐỊNH, phường Bình Trưng Tây, Quận 2, Giá 86tr/m2.	5.5	120	4.0	7.0		"SIÊU PHẨM QUẬN 2 BÊN HÔNG QUẬN 1 - Ô TÔ 7 CHỖ VÀO NHÀ
XD 5 TẦNG - NGANG 7M - CÓ BỂ BƠI TRONG NHÀ.
+ Giá 9.9 tỷ (có thương lượng)
+ Nhà Mặt tiền đường số 34, phường Bình Trưng Tây, Quận 2 - TP Thủ Đức.
+ 3p ra đường Nguyễn Thị Định, 5p tới UBND Thành Phố Thủ Đức, Đảo Kim Cương, 15p vào Quận 1.
+ Kết cấu: 1 Trệt +Lửng + 2 Lầu +Sân Thượng, gồm:
- 4 Phòng ngủ rộng ( Có thể làm thêm phòng nếu cần ) 7 WC,
- Phòng khách, Quầy Bar, Bếp,
- MT bề thế với ngang 7m, có sẵn hồ bơi, sân thương ngắm Bitexco, Landmark 81
+ Hướng: Tây Bắc
+ Khu Nhà cao đồng bộ, có nhiều biệt thự, hàng xóm là những người có địa vị, tiện ích đầy đủ, không thiếu thứ gì.
+ Sổ vuông vức đẹp, Hoàn công đầy đủ, Công chứng trong ngày.
Cam kết thông tin, hình ảnh xác thực 100%.
Liên hệ xem- làm việc chính chủ."	False	False	False	False	đường số 34, phường Bình Trưng Tây, Quận 2, TP Thủ Đức	đường số 34, phường Bình Trưng Tây, Quận 2, TP Thủ Đức	đường số 34, phường Bình Trưng Tây, Quận 2, TP Thủ Đức
Nhà mặt tiền Lạc Long Quân	9.9	77				"Nhà mặt tiền Lạc Long Quân, ngang 4,2 m, nở hậu 5m, P10, QTB. (Đường LLQ quy hoạch mở rộng 30m)
Diện tích công nhận: 77 m2
Diện tích được xây dựng: 46 m2
Diện tích được bồi thường khi mở lộ giới: 77 - 46 = 31 m2
Đã xây dựng: 1 trệt, 1 lửng, 4 lầu, thang máy
Giá: 20 tỷ
Liên hệ: 0989609199"	False	False	True	False	Lạc Long Quân, Phường 10, Quận Tân Bình	Lạc Long Quân, Phường 10, Quận Tân Bình	Lạc Long Quân, Phường 10, Quận Tân Bình
Nhà Xe Hơi Ngủ QL1A 111m2 BTCT Nhà Mới Nội Thất Đẹp Giáp Tân Phú	2200	111			Thành phố Hồ Chí Minh	"DT : 4 x 28 = 111m2, 6.3 tỷ
+ Diện tích công nhận đủ, đang cho thuê.
+ Nhà 1 trệt 1 lầu, BTCT, 3PN 3WC, nhà chắc chắn, nội thất đẹp, dọn vào ở ngay.
+ Hẻm xe hơi tránh, xe hơi ngủ trong nhà, gần chợ, trường học, giáp Mã Lò, gần Cầu vượt Hương Lộ 2, Tân Kỳ Tân Quý..
✅ Tài sản rất đáng để sỡ hữu
☎️ Gọi: 0906691380 e Văn xem nhà T820"	False	True	True	False	Quốc lộ 1A, Giáp Tân Phú	Thành phố Hồ Chí Minh	Quốc lộ 1A, Giáp Tân Phú
Nhà đẹp đường số thông Lê Văn Việt, 55m2 , 2 tầng, khu phân lô đẹp , cho thuê , ô tô đậu	6.3	55	3.0	2.0	Lê Văn Việt, Tăng Nhơn Phú A, Tp. Thủ Đức	"Nhà đẹp đường số thông Lê Văn Việt, 55m2 , 2 tầng, khu phân lô đẹp , đắt giá nhất Tăng Nhơn Phú A
????Đường số thông Lê Văn Việt, Làng Tăng Phú
✅️Diện tích 5,2x11m , 3PN, 2 WC , ban công rộng rãi. Diện tích sử dụng tận 100m2
✳️Khu vực gần nhiều Đại học như GTVT , Tài Chính Marketing, KTX Sư phạm kỹ thuật.
Chỉ 5ph ra đến khu công nghệ cao
Đường 6m ô tô đậu nhà thoải mái
????Nhà phù hợp cho thuê, kinh doanh, gia đình trẻ
Sổ hồng riêng, hoàn công đầy đủ
????Giá chỉ nhỉnh 4 tỷ còn thương lượng
......
Đảm bảo tin thật, nhà thật
Liên hệ e Dũng xem nhà thực tế và xem sổ"	True	True	True	False	đường số thông Lê Văn Việt, Làng Tăng Phú, Quận Tăng Nhơn Phú A	Lê Văn Việt, Tăng Nhơn Phú A, Tp. Thủ Đức	đường số thông Lê Văn Việt, Làng Tăng Phú, Quận Tăng Nhơn Phú A
Nhà ngay chợ Trần Văn Quang 22m2 SHR hoàn công 2 tỷ chốt	4.2	22	2.0	2.0	Thành phố Hồ Chí Minh	"Nhà ngay chợ Trần Văn Quang 22m2 SHR hoàn công 2 tỷ chốt
. Kết cấu 1 trệt 1 lầu, 2PN, 2 WC.
. Diện tích đất 22m2.
. Vị trí gần chợ Tân Bình, 1phút ra chợ Trần Văn Quang.
. Nhà mới khách chỉ dọn vào ở ngay, phù hợp với gia đình nhỏ.
. Khu vực an ninh, gần chợ, trường học, liên thông Âu Cơ, Lạc Long Quân, …
Liên hệ 0902177052 để xem nhà."	False	False	True	False	chợ Trần Văn Quang, Tân Bình	Thành phố Hồ Chí Minh	chợ Trần Văn Quang, Tân Bình
Nhà Sát Mặt Tiền Hẻm 2 Xe Tải, Lê Văn Quới, 5 Tầng BTCT, 80m2, 5PN Giáp Tân Phú	2	78			Thành phố Hồ Chí Minh	"✅ DT: 4x19 = 76m2 - 5 tầng BTCT 5PN 6WC

➖ Kết cấu: 1 trệt 3 lầu, 1 sân thượng ( 1 phòng khách, 1 nhà bếp, 5 phòng ngủ, 6 WC, sân thượng trước sau, ban công đầy đủ.
➖ Đường nhựa 10m 2 xe tải song song, xe hơi tha hồ quay đầu vào nhà, khu vực sầm uất, nhộn nhịp nhất, tiện nghi cao cấp VIP nhất con đường Lê Văn Quới.
➖ Nhà 1 sẹt, vị trí đẹp cách mặt tiền 2 căn, phù hợp ở kinh doanh/ cho thuê giữ tiền.
➖ Nhà chủ xây tâm huyết để ở, cực kì kiên cố, khách xem nhà sẽ cảm nhận được sự tâm huyết.

✅ Tài sản rất đáng để sỡ hữu

???? Chủ đã giảm 500tr còn 6.9 tỷ ( Có thương lượng )

☎ Gọi/zalo: 0906691380 e Văn để xem nhà ạ."	False	True	True	False	Hẻm 2 Xe Tải, Lê Văn Quới, Quận Tân Phú	Thành phố Hồ Chí Minh	Hẻm 2 Xe Tải, Lê Văn Quới, Quận Tân Phú
