Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Nhà cạnh mặt tiền Hoàng Văn Thụ, 6 tầng, thang máy, kinh doanh CHDV, 0909469065	6900000	108	11.0	1.0	Hoàng Văn Thụ, Tân Bình	"Nhà cạnh mặt tiền Hoàng Văn Thụ, 6 tầng, thang máy, kinh doanh CHDV, 0909469065

+ Vị trí gần sân bay, cạnh Lê Văn Sỹ, Nguyễn Thái Bình, Út Tịch, nhà hàng tiệc cưới Adora Center, trường Cao đẳng Lý Tự Trọng, bệnh viện quận Tân Bình, CGV Hoàng Văn Thụ, tập chung nhiều ngân hàng.......

+ Hẻm xe hơi thông, thẳng, vài căn ra ngay mặt tiền.

+ 4.5 x 24m, mới xây 6 tầng, thang máy, đang kinh doanh căn hộ dịch vụ - doanh thu hơn 80tr/th.

+ Sổ vuông, không lỗi phong thủy.

+ Chỉ 18 tỷ thương lượng nhận nhà ngay, kinh doanh liền.

+ Alo em Trung 0909469065 chốt gấp ạ."	False	True	True	False	số -corner of Hoàng Văn Thụ, Tân Bình	Hoàng Văn Thụ, Tân Bình	số -corner of Hoàng Văn Thụ, Tân Bình
BÁN SHOPHOUSE TRUNG TÂM KHU DU LỊCH SAPA GIÁ CHỈ TỪ 5,1 TỶ/ LÔ	18	92	4.0	4.0	đường Điện Biên Phủ, phưởng Phan Si Păng, thị xã Sa Pa	"SAPA HERITAGE
???? Sổ lâu dài ODT.
???? Vị trí vàng nằm trên đường Điện Biên Phủ cạnh trung tâm hành chính, cách Nhà Thờ Đá và hồ Sapa 500m.
???? Shophouse 2 mặt tiền xây 4 tầng hoàn thiện mặt ngoài.
???? Khai thác cho thuê nhà hàng, khách sạn, homestay lợi nhuận cực tốt.
????️ Đón sóng hạ tầng cao tốc Lào Cai - Sapa tháng 9/2023 thông xe và cầu cạn
✈️ Sân bay Quốc tế Sapa 2026 khai thác
???? Diện tích đa dạng: 92m² - 216m²
♻️ Kết nối toàn bộ các điểm checkin như: cáp treo Fansipan, Đỉnh đèo Ô Quy Hồ, Cổng Trời, Thác Bạc, Cầu Kính Rồng Mây, bản Tà Phìn…
???? Sapa là điểm du lịch 4 mùa, đầu tư và kinh doanh quanh năm.
☎ Hotline PKD : 0342365139 { Mr Dương }
???? SAPA HERITAGE - NGỌA HỔ TÀNG LONG
???? Vị trí : Đường Điện Biên Phủ, Tổ 3, Thị Xã Sapa, Tỉnh Lào Cai."	False	True	True	False	Đường Điện Biên Phủ, Tổ 3, Thị Xã Sapa, Tỉnh Lào Cai	đường Điện Biên Phủ, phưởng Phan Si Păng, thị xã Sa Pa	Đường Điện Biên Phủ, Tổ 3, Thị Xã Sapa, Tỉnh Lào Cai
Bán nhà Nguyễn Văn Cừ, phân lô 2 mặt tiền, 100m x 6 tầng, thang máy, gara, 19 tỷ 5	5.1	100	6.0	7.0	Nguyễn Văn Cừ, Long Biên	"- Bán nhà khu phân lô cán bộ trên đường Nguyễn Văn Cừ, Long Biên. Diện tích trên sổ 100m, diện tích sử dụng 120m, mặt tiền rộng 4.8m, nhà 2 mặt tiền thoáng trước sau.
- Nhà nằm cách mặt đường Nguyễn Văn Cừ 50m, phân lô đường rộng 2 thoáng, ô tô đỗ thoải mái. Từ nhà cách cầu Chương Dương 500m, ngõ thông sang Ái Mộ, Bồ Đề, Hồng Tiến. Vị trí thuộc phường Bồ Đề, an sinh tốt, tiện ích không thiếu gì, bệnh viện Tâm Anh cách vài bước chân, trường học các cấp quanh nhà, 5 phút sang tời Hoàn Kiếm.
- Nhà xây dựng tâm huyết từ năm 2018, khung móng chắc chắn lên 9 tầng thoải mái. Hiện trạng nhà 6 tầng, thang máy rộng, nội thất nhập khẩu:
+ Tầng 1: Sân để xe trước sau, phòng khách, bếp, WC.
+ Tầng 2, 3: Mỗi tầng 2 phòng ngủ + VS Khép kín.
+ Tầng 4,5: Mỗi tầng 1PN + 1 phòng sinh hoạt chung (karaoke, phòng trà) VS Khép kín.
+ Tầng 6: Phòng thờ + sân phơi kết hợp nướng BBQ ngoài trời.
- Sổ đỏ vuông đẹp 2 mặt thoáng.
LH: 0904.882258"	True	False	True	False	đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên	Nguyễn Văn Cừ, Long Biên	đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên
????????????????, ????.???????? ????ỷ ????????, ????????à ????ớ???? ???????????????? ????ộ???? ????????ấ????, ????ầ???? ????â???? ???????????? ????â???? ????ơ???? ????????ấ????	19.5	45	2.0	2.0	Quận Gò Vấp HCM	"????????????????, ????.???????? ????ỷ ????????, ????????à ????ớ???? ???????????????? ????ộ???? ????????ấ????, ????ầ???? ????â???? ???????????? ????â???? ????ơ???? ????????ấ????
???? Vị trí: P10 Gò Vấp, cách sân bay vài phút.
???? Kết cấu: 4.5x10m, 1 trệt 1 lầu, Tặng nội thất như hình.
???? Sổ hồng riêng công chứng nhanh trong ngày.
???? Pháp lý: Sổ hồng công chứng trong ngày.
Giá chỉ 3.9 tỷ TL – 0976728136 - 108."	False	False	True	False	P10, Gò Vấp	Quận Gò Vấp HCM	P10, Gò Vấp
BÁN NHÀ GẦN LŨY BÁN BÍCH TÂN PHÚ-HẺM XE HƠI - 4 TẦNG-35M2 VỪA Ở VỪA CÓ DÒNG TIỀN ỔN ĐỊNH 15TRIỆU/-CHỈ NHỈNH 4 TỶ	3930	35	9.0	9.0		"????HÀNG NÓNG TÂN PHÚ-HẺM XE HƠI - 4 TẦNG- VỪA Ở VỪA CÓ DÒNG TIỀN ỔN ĐỊNH 15TRIỆU/THÁNG-CHỈ NHỈNH 4 TỶ????

Gần Ngã Tư Lũy Bán Bích Hiệp Tân, Tân Phú

- Diện tích ( 3.6m2 x10m ) 1 trệt 3 lầu sân thượng, 9 pn, 9 wc, chủ vừa ở vừa cho thuê thì nhập ổn định 15 triệu/tháng.

-Vị trí cực đẹp, gần Ngã Tư Luỹ Bán Bích, Hoà Bình, cách Công Viên Đầm Sen vài trăm mét, View đứng nhà xem bắn pháo hoa.

-Sổ đẹp vuông vức, chủ cất két, sẵn sàng công chứng.

- Lh : Chị Nhạn 0901668469 Xem nhà miễn phí"	False	True	True	False	Ngã Tư Lũy Bán Bích, Hiệp Tân, Quận Tân Phú	Ngã Tư Lũy Bán Bích, Hiệp Tân, Quận Tân Phú	Ngã Tư Lũy Bán Bích, Hiệp Tân, Quận Tân Phú
Bán Nhà 3 Tầng Độc Lập 2 Mặt Thoáng 47m2, Chỉ 2.15 Tỷ Tại Hùng Vương, Hồng Bàng, Hải Phòng	4000000000	47	3.0	2.0	Cam Lộ, Hùng Vương, Hồng Bàng, Hải Phòng	"Bán Nhà 3 Tầng Độc Lập 2 Mặt Thoáng 47m2, Chỉ 2.15 Tỷ Tại Hùng Vương, Hồng Bàng, Hải Phòng - Cơ Hội Đặc Biệt!
Liên hệ: Sàn Bán Nhà Hải Phòng - 0796-336-866
Thông tin chi tiết:
✅ Diện tích: 47m2, với thiết kế độc lập và 2 mặt thoáng - tạo không gian thoải mái và sáng sủa.
✅ Nhà nằm ngay trên mặt ngõ nông, chỉ cách đường trục Cam Lộ khoảng 30m - giao thông thuận tiện.
✅ Cấu trúc nhà bao gồm phòng khách, phòng thờ, 3 phòng ngủ, 2 nhà vệ sinh, bếp, sân phơi.
Vị trí đắc địa tại Hùng Vương, Hồng Bàng, với đầy đủ tiện ích vây quanh và dân cư đông đúc. An ninh tốt, đảm bảo cuộc sống yên bình.
Giá: Chỉ 2.15 tỷ - Cơ hội tốt để sở hữu ngôi nhà riêng tại Hải Phòng.
Hãy liên hệ ngay với Sàn Bán Nhà Hải Phòng - 0796-336-866 để biết thêm chi tiết và xem nhà. Đừng để lỡ cơ hội đặc biệt này tại Hải Phòng!"	False	False	True	False	Hùng Vương, Hồng Bàng, Hải Phòng	Cam Lộ, Hùng Vương, Hồng Bàng, Hải Phòng	Hùng Vương, Hồng Bàng, Hải Phòng
Bán nhà 1 Trệt 1 lầu 60m2 thiết kế kiểu Âu châu (P.Hố Nai) chỉ 2,9 tỉ	2.15	60	2.0	2.0		"Bán nhà 1 Trệt 1 lầu thiết kế Hiện đại kiểu Âu châu tại (P.Hố Nai)
+ Vị trí:Sát bên đường Nguyễn ái quốc 1 xẹc 20m
+Diện tích 5.4 x11.5m (60m2).
+ Sổ hồng thổ cư 100%
+ Nhà 1 Trệt 1 lầu thiết kế hiện đại gồm: 1 phòng khách,2 phòng ngủ,2 tolet,nhà bếp
+ Đang kinh doanh Spa, ở hoặc cho thuê có dòng tiền tốt."	False	True	True	False	đường Nguyễn Ái Quốc, P. Hố Nai	đường Nguyễn Ái Quốc, P. Hố Nai	đường Nguyễn Ái Quốc, P. Hố Nai
Siêu Phẩm NHà HXH 8M Hương Lộ 2, 60m2, 5 Tầng BTCT Khu Phân Lô Cực Đẹp LH 0906691380	2.9	60	5.0	5.0	Thành phố Hồ Chí Minh	"++ Thông tin nhà :
- Diện tích : 4m x 14m, hẻm cực thoáng, xe hơi vào nhà.
- Kết cấu nhà 1 trệt 1 lững 3 lầu, đúc 4 tấm rưỡi gồm phòng khách, phòng thờ, bếp, 5 phòng ngủ và 5 nhà vệ sinh.
- Chủ nhà thiện chí nên tặng toàn bộ nội thất ngoại nhập.
- Căn nhà tọa lạc tại vị trí đẹp nhất Hương Lộ 2, gần bệnh viện Bình Tân, Siêu Thị Điện Máy, trường học các cấp 1/2/3.., giáp Lê Văn Quới, Mã Lò, chỉ 5p ra ngã tư Bốn Xã.

*** Liên hệ xem nhà 0906691380 ( Trịnh Văn ) T811"	False	False	True	False	Hương Lộ 2	Thành phố Hồ Chí Minh	Hương Lộ 2
CẦN BÁN GẤP NHÀ ĐƯỜNG SỐ 4.BÌNH CHIỂU - THỦ ĐỨC.NGAY CHỢ KHIẾT TÂM	5.98	73	3.0	3.0	Đường số 4 Phường Bình Chiểu TP.Thủ Đức	"SIÊU PHẨM - NHÀ MẶT TIỀN.GIÁ TRONG HẺM.
Nhà C4 cũ.tiện xây mới.mặt tiền đường số 4.Phường Bình Chiểu - Thủ Đức.
Ngay trụ sở khu phố 6 Phường Bình Chiểu.Chợ Khiết Tâm-Giá Sứ Khiết Tâm
Diện tích 4.2 X 22
Mặt tiền kinh doanh rất sầm uất.dành cho mọi ngành nghề
Nhà hướng đông nam.không lỗi phong thủy.
Giá giảm rất mạnh.chỉ có 4.5ty 73m2.tổng diện tích sử dụng hơn 90m2
Nhà mặt tiền - giá trong hẻm
Lhe Minh Quân 24/7 để xem vị trí + nhà + sổ"	False	False	True	False	đường số 4, Phường Bình Chiểu, Quận Thủ Đức	Đường số 4 Phường Bình Chiểu TP.Thủ Đức	đường số 4, Phường Bình Chiểu, Quận Thủ Đức
SIÊU PHẨM TOÀ NHÀ VĂN PHÒNG MẶT PHỐ NGUYỄN VĂN CỪ 130M x 8 TẦNG	4.5	130	4.0	6.0		"SIÊU PHẨM TOÀ NHÀ VĂN PHÒNG MẶT PHỐ NGUYỄN VĂN CỪ, LONG BIÊN, HÀ NỘI
Diện Tích : 130m² x 8 Tầng Mặt Tiền 7,5m Vỉa Hè Siêu Rộng 6m Kinh Doanh Siêu Đỉnh
Thiết Kế :
+Tầng Hầm : Cực Rộng Để Được 6 Ô Tô
+Tầng 1-2-3-4 : Mặt Bằng Cho Thuê Siêu Rộng 100m2 Mỗi Sàn
+Tầng 5-6 : 4 Căn Hộ Cao Cấp + 2 Vệ Sinh Siêu Rộng
+Tầng 7-8 : 2 Sàn Kinh Doanh Cafe Siêu Xịn Sò
-Giá : 54 tỷ ( có thương lượng )
Liên hệ xem nhà miễn phí và tư vấn : Trần Hải 0906098086"	True	True	False	False	đường Nguyễn Văn Cục, Long Biên, Hà Nội	đường Nguyễn Văn Cục, Long Biên, Hà Nội	đường Nguyễn Văn Cục, Long Biên, Hà Nội
