Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Thanh lý căn nhà đường Lê Hồng Phong, P2, Q.10, 36,4m2 giá 1tỷ450 triệu Sổ có sẵn	7	36	3.0	3.0	Đường Lê Hồng Phong phường 2 quận 10	"+ Ngang 3,5 dài 10,4 tổng 36,4 mét vuông
+ Nhà hiện 2 tầng BTCT gồm 3PN, PK, bếp, sân thượng rộng rãi. Nhà xây mới năm 2023 hoàn công đầy đủ. Chủ tặng toàn bộ nội thất xịn sò nhập khẩu.

+ Hẻm xe hơi tránh nhau, cách mặt tiền chỉ 2 căn vừa ở vừa kinh doanh. Nhà có sân để xe hơi riêng rất tiện lợi.

+ Pháp lý chuẩn sổ vuông, công chứng trong ngày.

+ Gần bệnh viện Nhi Đồng, trung tâm thương mai, trường học, chợ.
Liên hệ em Trường 0906301743"	False	False	True	False	đường Lê Hồng Phong, Phường 2, Quận 10	Đường Lê Hồng Phong phường 2 quận 10	đường Lê Hồng Phong, Phường 2, Quận 10
Bán nhà hẻm Lê Văn Duyệt giá 1tỷ990 (30m2) phường 3 Bình Thạnh Có sổ Hồng vị trí trung tâm	1.75	30	2.0	1.0	Lê Văn Duyệt phường 3 quận Bình Thạnh	"Giá: 1tỷ 990 triệu
Diện tích: 3.7x8.1m (30m2) sổ hồng cầm tay sang tên công chứng trong ngày
Vị trí: Mặt tiền hẻm 6mét Lê Văn Duyệt phường 3 quận Bình Thạnh gần cầu Bông
Tiện ích: Nằm ngay vị trí trung tâm thuận lợi đi qua các quận 1,2,3 Phú Nhuận, Tân Bình, Gò Vấp
- Cách bệnh viện Gia định 200m kế bên là các trường học cấp 1,2,3 và trường Đại học. Hệ thống ngân hàng dày đặc
- Rất thích hợp để đầu tư kinh doanh cho thuê
Liên hệ em Trường 090630174** để đi xem nhà"	False	False	True	True	hẻm Lê Văn Duyệt, Phường 3, Quận Bình Thạnh	Lê Văn Duyệt phường 3 quận Bình Thạnh	hẻm Lê Văn Duyệt, Phường 3, Quận Bình Thạnh
NHÀ BÁN GÒ VẤP 73 M2, 4 TẦNG, HẺM XE HƠI, GẦN CHỢ, GIÁ NHỈNH 6 TỶ	1.99	72	4.0	4.0	Bùi Quang Là	"+ Kết cấu : 4PN , 4WC, sân thượng và ban công thoáng mát.
+ Diện tích : 4 * 18 ( 73m) nở hậu 4,1m .
+ Vị trí : Hẻm xe hơi tấn cửa, kế bên chợ phạm văn bạch, nguyễn tư giản, phan huy ích.
+ Sổ hồng chính chủ"	False	False	True	False	hlen xe hơi, phố Phạm Văn Bạch, phường Nguyễn Tư Giản, quận Gò Vấp	Bùi Quang Là	hlen xe hơi, phố Phạm Văn Bạch, phường Nguyễn Tư Giản, quận Gò Vấp
HẺM 8M VÀI BƯỚC RA HƯƠNG LỘ 2, BÌNH TÂN CHỈ 4,5 TỶ 71M2, 2 TẦNG BTCT, 0948362610	6.7	71			Hương lộ 2, Bình Trị Đông A, Bình Tân	"HẺM 8M VÀI BƯỚC RA HƯƠNG LỘ 2, BÌNH TÂN CHỈ 4,5 TỶ 71M2, 2 TẦNG BTCT, 0948362610
Giá đầu tư nhỉnh 50tr/m2 liên hệ ngay 0948362610
Nhà cấp 3 tiện xây mới hoặc sửa cho thuê
Diện tích công nhận đủ 71m2 ngang 4 dài 18m
Kết cấu 2 tầng 1 trệt 1 lầu đúc BTCT, có giếng trời.
Ngay Bênh Viện Bình Tân, Hương Lộ 2, Bình Trị Đông A
Cạnh Coop Mart Bình Tân, ngã Tư Mã Lò, Hương Lộ 2, thông Lê Văn Quới.
Liên hệ Hoa kho nhà 1000 căn nhà phố Sài Gòn 0948362610."	False	True	True	False	Hương Lộ 2, Bình Trị Đông A, Bình Tân	Hương lộ 2, Bình Trị Đông A, Bình Tân	Hương Lộ 2, Bình Trị Đông A, Bình Tân
NHÀ 2 TẦNG 2MT KIỆT OTO BÀ TRIỆU - SÁT NÁCH SIÊU THỊ GO	4.5	40				"NHÀ 2 TẦNG 2MT KIỆT OTO BÀ TRIỆU- SÁT NÁCH SIÊU THỊ GO
DT: 40m2
Hướng Bắc chếch Tây
Vị trí trung tâm với muôn ngàn tiện ích
Đường oto 5m
Sổ hồng chính chủ
Giá: 2,5xx tỷ (lưu chủ may mắn)
☎️ ☎Liên hệ :0766.546.405 gặp em Thảo xem nhà
Trân Trọng!"	True	False	True	False	Bà Triệu, Siêu Thị Go	Bà Triệu, Siêu Thị Go	Bà Triệu, Siêu Thị Go
Bán nhà phố Lê Trọng Tấn, 2 phút đi bộ ra Bệnh viện Bưu Điện, 38m2 6.2 tỷ	3.9	38			Lê Trọng Tấn, Thanh Xuân	"+ Nhà bán ở phố quân đội Lê Trọng Tấn, Thanh Xuân, Hà Nội. Nhà nằm trong khu phân lô, 3m ra ngõ thẳng tắp ô tô đi vào được, 50m ra mặt phố Lê Trọng Tấn. Đi bộ 2 phút ra Bệnh viện Bưu Điện, 3 phút ra chơ dân sinh.
+ Ngõ thông Khu đô thị Định Công, khu đô thị đầu tiên tại Hà Nội có quy hoạch chuẩn và đầy đủ tiện ích: Công viên, cây xanh, hồ điều hòa Đầm Sòi, Bệnh viện, trường mẫu giáo, tiểu học, trung học …
+ Phố Lê Trọng Tấn thuộc phố VIP phân lô quân đội, đường xá quy hoạch cực rộng, di chuyển các tuyến phố Trường Chinh, Hoàng Văn Thái, Nguyễn Ngọc Nại, Nguyễn Lân, Trịnh Đình Cửu…
+ Hàng xóm toàn cán bộ cao cấp về hưu, dân trí cao, chủ nhà ở rất lộc, con cái du học Mỹ.
+ Nhà 38m2 xây 5 tầng chắc chắn gồm 6 phòng + 4 WC + Bếp + Để xe.
+ Sổ đỏ đẹp vuông vắn.
+ Giá: 6.2 tỷ."	False	False	True	False	phố Lê Trọng Tấn, Thanh Xuân, Hà Nội	Lê Trọng Tấn, Thanh Xuân	phố Lê Trọng Tấn, Thanh Xuân, Hà Nội
Bán gấp nhà phố Lê Trọng Tấn Thanh Xuân, 5 tầng 4.3 tỷ	6.2	28			Thanh Xuân	"+ Bán gấp nhà phố Lê Trọng Tấn, Thanh Xuân, Hà Nội. Vị trí nhà trung tâm, ngõ thông, gần chợ, trường học.
+ Nhà 5 tầng cực chắc chắn, gồm 1 khách + 3 ngủ + 3 wc + bếp , phòng thờ, sân phơi.
+ Sổ đỏ chính chủ cất két sẵn sàng giao dịch.
+ Diện tích 28m2. Giá: 4.3 tỷ.
+ Miễn tiếp trung gian và môi giới.
+ Liên hệ Ms. Thúy để gặp chủ nhà ngay 0396 375 869"	False	False	True	False	Lê Trọng Tấn, Thanh Xuân, Hà Nội	Thanh Xuân	Lê Trọng Tấn, Thanh Xuân, Hà Nội
Bán nhà hẻm Lê Văn Duyệt giá 1tỷ990 (30m2) phường 3 Bình Thạnh Có sổ Hồng vị trí trung tâm ????	4.3	30	2.0	1.0	Lê Văn Duyệt phường 3 Bình Thạnh	"Giá: 1tỷ 990 triệu
Diện tích: 3.7x8.1m (30m2) sổ hồng cầm tay sang tên công chứng trong ngày
Vị trí: Mặt tiền hẻm 6mét Lê Văn Duyệt phường 3 quận Bình Thạnh gần cầu Bông
Tiện ích: Nằm ngay vị trí trung tâm thuận lợi đi qua các quận 1,2,3 Phú Nhuận, Tân Bình, Gò Vấp
- Cách bệnh viện Gia định 200m kế bên là các trường học cấp 1,2,3 và trường Đại học. Hệ thống ngân hàng dày đặc
- Rất thích hợp để đầu tư kinh doanh cho thuê
Liên hệ em Trường 0906301743 để đi xem nhà"	False	False	True	False	hẻm Lê Văn Duyệt, Quận Bình Thạnh	Lê Văn Duyệt phường 3 Bình Thạnh	hẻm Lê Văn Duyệt, Quận Bình Thạnh
BÁN NHÀ ĐƯỜNG ĐỒNG KHỞI, 3 PHÒNG NGỦ, THỔ CƯ 100% ,GIÁ CHỈ 1TỶ050TR THƯƠNG LƯỢNG	18.1	100	3.0	2.0	Biên Hòa	"GIÁ SẬP SÀN 1ty050 ( thương lượng ) 1 căn cuối cùng , Đườn Đồng Khởi ????????????
...
- Sát Trung Tâm Biên Hoà, cách BIGC chỉ 4km
- Diện Tích sử dụng : 120m2, đất thổ cư 100%
- Thiết kế 2pn, ptho, 2wc, pkhach, bếp, sân, cổng
- Ngay giữa trung tâm đầy đủ tiện ích
- Điện nước nhà nước, Đường 5m, oto vào tận nơi
...
1 căn duy nhất, giá cực rẻ, còn thương lượng ạ
Liên Hệ xem nhà 0961 124 875 ( Tấn Tài )"	False	False	True	False	đường Đồng Khởi	Biên Hòa	đường Đồng Khởi
Bán nhà HXH đường HƯƠNG LỘ 2, DT: 4x16m, 3 lầu, giá: 5.6 tỷ TL Liên Hệ Ngay	1.05	64				"- Bán nhà: Hẻm xe hơi đường Hương Lộ 2, DT: 4x16m.
- Hiện trạng: Hẻm trước nhà 5m xe hơi vô đến nhà, cách đầu hẻm thông tứ hướng. Bán kính tiện ích đầy đủ trong 1km như chợ, siêu thị, trường học các cấp, bệnh viện, dịch vụ ăn uống, cửa hàng công nghệ,v.v...
- Kết cấu: 1 trệt, 2 lầu, sân thượng, 4 phòng ngủ, 4 toilet.
- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.
- Giá: 5.6 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	False	True	False	đường Hương Lộ 2, Quận Bình Tân	đường Hương Lộ 2, Quận Bình Tân	đường Hương Lộ 2, Quận Bình Tân
