Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Nhà mặt tiền đường số 31F, Đông Nam mát mẻ, yên tĩnh, an ninh cao	16	80	4.0	4.0	Quận 2, Hồ Chí Minh	"Bán nhà mặt tiền đường 31F, An phú, Quận 2
Diện tích: 4 x 20m cn 80m2
Kết cấu: Trệt, 2 lầu, sân thượng
Hướng: Đông Nam
Giá: 16 tỷ (TL)
Ngay công viên Cao Đức Lân, giao thông thuận tiện đi lại qua các quận trung tâm
Lh Tâm 0815813400 để xem nhà. Uy Tín"	False	False	True	False	đường 31F, An Phú, Quận 2	Quận 2, Hồ Chí Minh	đường 31F, An Phú, Quận 2
BÁN ĐẤT UY NỖ - ĐÔNG ANH - ĐƯỜNG RỘNG - Ô TÔ TRÁNH NHAU MÁI THOẢI	16	134	3.0	3.0	Đản Mỗ, Uy Nỗ, Đông Anh, Hà Nội	"SIÊU BIỆT THỰ - ĐẸP - HIỆN ĐẠI
- Siêu biệt thự đẹp tại Đản Mỗ, Uy Nỗ, Đông Anh, Hà Nội. Diện tích 134m2, mặt tiền 8.5m. Thiết kế:
+ Tầng 1: Sân để xe rộng + 2 phòng ngủ + Khách, Bếp + WC.
+ Tầng 2: 3 phòng ngủ + phòng Thờ + 2 WC.
+ Tầng 3: Sân chơi + Sân phơi + phòng chứa đồ.
- Đường thông thoáng tiện ích xung quanh đầy đủ, Gần UBND huyện Đông Anh, Ga Đông Anh, Bệnh viện Bắc Thăng Long, trường Cao đẳng nghề Thăng Long, Trung tâm Thương mại và tổ chức sự kiện Diệp Linh Plaza, nhà máy tôn Đông Anh, gần trường học các cấp, gần dự án Bến xe chuẩn bị khởi công và vô vàn tiện ích khác. Tọa lạc trong khu dân cư đông đúc, hàng xóm thân thiện.
- Giá cả hợp lý chỉ 56 triệu/ 1m2.
Liên hệ 070.541.0000 (Mr. Thùy)."	False	False	True	False	Đường Uy Nỗ, Đông Anh, Hà Nội	Đản Mỗ, Uy Nỗ, Đông Anh, Hà Nội	Đường Uy Nỗ, Đông Anh, Hà Nội
Chính chủ cần bán gấp, nhà 1 trệt 2 lầu 4PN, sổ hồng hoàn công, giá bán nhanh 4 tỷ 6 Thương lượng, Lh: 0388668882 gặp Tâm ( zalo )	7.5	53	4.0	3.0	Hẻm 230, Lò Lu, Phường Trường Thạnh, Q9	"Chủ cần bán gấp giảm mạnh.
5,3 tỷ nay giảm còn 4,6 tỷ.
- Nhà 1 trệt 2 lầu đường Lò Lu, Phường Trường Thạnh, TP Thủ Đức.
- Nhà có 4 phòng ngủ, 3 vệ sinh, phòng khách tích hợp đậu ô tô 7 chỗ, bếp, sân phơi thoáng mát mới xây xong.
- Diện tích đất: 4 x 13m.
- Gần chợ Trường Thạnh, trường học cấp 1, 2, trường đại học FPT, Vietjet. Cách khu công nghệ cao 1km thuận tiện giao thông đi lại.
- Giá: 4 tỷ 600 triệu.
Nhà hướng Đông Nam.
Lh: 0388 668 882 gặp Tâm (zalo)."	False	False	True	False	đường Lò Lu, Phường Trường Thạnh, TP Thủ Đức	Hẻm 230, Lò Lu, Phường Trường Thạnh, Q9	đường Lò Lu, Phường Trường Thạnh, TP Thủ Đức
Chỉ 7,5 tỷ, nhà mặt phố lạc long quân.5 tầng ,ô tô.	4.6	40	5.0	5.0	218 lạc long Quân.Tây hồ Hà Nội	"❤️ 218 LẠC LONG QUÂN.NGÕ RỘNG Ô TÔ ĐỖ. NHÀ CỰC ĐẸP, GẦN HỒ TÂY.
???? DT: 40m2 +5 tầng -G.i.á chỉ 7 tỷ r.
+) Pháp lý chính chủ, sang tên cho người thiện chí.
+) ☎️ Lh: 0838525778._ Trịnh Khang thổ cư.
#lạc_long_quân #tây_hồ #thụy_khuê #cầu_giấy
#7_8tỷ #chính_chủC700.
________________________________
❤️ Vị trí:
+) Mặt phố tuyệt vời, có một ko hai. Thiết kế 5 tầng hiện đại, đầy đủ công năng.
+) Gần hồ, ô tô đỗ.vừa ở vừa cho thuê VP... Tiện ích hoàn hảo, môi trường sống thượng Lưu,đẳng cấp....Giá thương lượng với người thiện chí mua..."	True	False	True	False	Lạc Long Quân	218 lạc long Quân.Tây hồ Hà Nội	Lạc Long Quân
Bán nhà MỚI Nguyễn Lương Bằng, Đống Đa - 4T - 40M2 - GIÁ CHUẨN 5,45 TỶ - TRUNG TÂM ĐỐNG ĐA	3.3	40	4.0		Nguyễn Lương Bằng, Đống Đa, Hà Nội	"BÁN NHÀ PHÂN LÔ PHỐ NGUYỄN LƯƠNG BẰNG - TRUNG TÂM QUẬN ĐỐNG ĐA GẦN Ô TÔ - BA GÁC PHI TẬN CỬA - NGÕ NÔNG THÔNG TỨ TUNG - KINH DOANH ĐỈNH - SẦM UẤT - TIỆN ÍCH NGẬP TRÀN

- Phố Nguyễn Lương Bằng kết nối với các tuyến phố Tôn Đức Thắng, Tây Sơn, Thái Hà, Hoàng Cầu, Ô Chợ Dừa, Xã Đàn, Hồ Đắc Di, ..... Tiện ích ngập tràn, gần bệnh viện Đống Đa, TTTM Vincom Phạm Ngọc Thạch. 5 phút lên Hồ Gươm - Hồ Tây lộng gió

- Vị trí quá đẹp. Đường rộng, thông các ngả. Ba gác phi ầm ầm, kinh doanh hộ gia đình được. Gốc lõi Đống Đa, nghìn năm văn hiến.

- Nhà đẹp như mới, khách mua về dọn đồ ở luôn. Thiết kế sáu tầng khung cột bê tông vô cùng kiên cố chắc chắn, đầy đủ công năng sử dụng:

->>>> Sổ đỏ vuông vắn sẵn sàng sang tên chủ mới."	False	False	True	False	phố Nguyễn Lương Bằng, Quận Đống Đa	Nguyễn Lương Bằng, Đống Đa, Hà Nội	phố Nguyễn Lương Bằng, Quận Đống Đa
Bán Nhà Quận 10 - Lô Gốc 3 Mặt Thoáng - Sổ Đẹp 4 Tầng - Nhỉnh 8Tỷ	5.45				Thành phố Hồ Chí Minh	"????QUẬN 10 - GẦN MẶT TIỀN - LÔ GÓC 3 MẶT THOÁNG - ĐÃ XÂY FULL KHÔNG QUY HOẠCH KHÔNG LỘ GIỚI - NHÀ ĐẸP - THIẾT KẾ SANG TRỌNG - GIÁ TỐT KHU VỰC 8TỶ7
======================
LH Sang 0777826387
DT 41m 4 tầng
Ngang 4.4m x 10m

⛔ Mô tả:
????Nhà 1 trệt 2 lầu sân thượng - 3pn, 3wc, sân thượng đủ công năng.
???? Sổ đẹp - lô góc đã xây đúng chuẩn lộ giới.
????Hẻm 3m, gần mặt tiền.
???? Khu dân trí cao.
(HUYDP)"	False	False	True	False	Quận 10	Thành phố Hồ Chí Minh	Quận 10
Bán Nhà Quận 10 - Lô Gốc 3 Mặt Thoáng - Sổ Đẹp 4 Tầng - Nhỉnh 8Tỷ	8.7	41			Thành phố Hồ Chí Minh	"????QUẬN 10 - GẦN MẶT TIỀN - LÔ GÓC 3 MẶT THOÁNG - ĐÃ XÂY FULL KHÔNG QUY HOẠCH KHÔNG LỘ GIỚI - NHÀ ĐẸP - THIẾT KẾ SANG TRỌNG - GIÁ TỐT KHU VỰC 8TỶ7
======================
LH Sang 0777826387
DT 41m 4 tầng
Ngang 4.4m x 10m

⛔ Mô tả:
????Nhà 1 trệt 2 lầu sân thượng - 3pn, 3wc, sân thượng đủ công năng.
???? Sổ đẹp - lô góc đã xây đúng chuẩn lộ giới.
????Hẻm 3m, gần mặt tiền.
???? Khu dân trí cao.
(HUYDP)"	False	False	True	False	Quận 10	Thành phố Hồ Chí Minh	Quận 10
Bán nhà Lê Quang Đạo, Nam Từ Liêm diện tích 41m x 4 tầng chỉ 4,85 tỷ.	8.7	41	4.0			"Bán nhà Lê Quang Đạo 41m x 4 tầng giá 4,85 tỷ.
- Nhà ở khu vực trung tâm nhiều tiện ích, giao thông thuận tiện, nhà dân xây chắc chắn kiên cố, khách chỉ dọn đồ vào ở.
- Ngõ trước nhà rộng 2.5m.
- Thiết kế:
+ Tầng 1: để xe, Phòng bếp, phòng ăn.
+ Tầng 2,3: mỗi tầng 2 phòng ngủ, 1 wc
+ Tầng 4: Sân phơi, phòng thờ, khu máy giặt.
- Sổ đỏ chính chủ vuông đẹp sẵn sàng giao dịch luôn.
giá 4,85 tỷ ( có thương lượng ).
Liên hệ : Lê Duy Zalo/SDT : 0933628236"	False	False	True	False	Lê Quang Đạo, Nam Từ Liêm	Lê Quang Đạo, Nam Từ Liêm	Lê Quang Đạo, Nam Từ Liêm
Bán nhà An Trai, Hoài Đức diện tích 56,1m x 4 tầng siêu rộng chỉ 4,4 tỷ.	4.85	56	5.0			"Bán nhà An Trai, Hoài Đức diện tích 56,1m x 4 tầng siêu rộng.
Nhà xây mới 4 tầng theo phong cách tân cổ điển, đẹp và sang trọng, đầy đủ nội thất cơ bản.
- Tầng 1 - phòng khách, 1 phòng ngủ, bếp, vệ sinh
- Tầng 2,3- Mỗi tầng 2 ngủ, 2 vệ sinh khép kín
-Tầng 4- Phòng thờ, vệ sinh, phơi đồ
Nội thất: cửa gỗ lim, trần thạch cao, sàn gỗ, tủ bếp, thiết bị vệ sinh, thiết bị điện nước sạch, điều hòa, nóng lạnh, internet, truyền hình cáp để chờ…
Sổ đỏ sẵn sàng giao dịch.
giá : 4,4 tỷ ( có thương lượng ).
liên hệ : Lê Duy Zalo/SDT : 0933628236"	False	True	True	False	An Trai, Hoài Đức	An Trai, Hoài Đức	An Trai, Hoài Đức
SẢN PHẨM HOT HOT 3/2	4.4	24			52 trương định quận 3 hcm	"SẢN PHẨM HOT HOT Ở 3/2 Ngay đường Ba Tháng Hai Phường 14 Quận 10 kinh doanh tốt đảm bảo an ninh.

+ HXH 1 trục, khu dân trí cao, nhà sửa sơ là vào ở ngay

. + kết cấu 1 trệt 1 lầu đúc giả.

+ Sổ vuông không lỗi, hoàn công đầy đủ, pháp lý chuẩn. ( gặp kha )"	False	False	True	False	đường Ba Tháng Hai, Phường 14, Quận 10	52 trương định quận 3 hcm	đường Ba Tháng Hai, Phường 14, Quận 10
