Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Bán nhà phố Lê Trọng Tấn, Thanh Xuân, ô tô vào nhà, ở ngay 5 tầng 57m2 giá 12 tỷ	1.25	57	6.0	4.0		"- Nhà dân xây,vị trí mặt ngõ, trong khu phân lô Quân Đội ô tô đỗ cửa,vào nhà, ngõ thông sang ngõ 192 Lê Trọng Tấn, khu dân trí cao, hàng xóm toàn cán bộ về hưu, ngõ rất sạch sẽ và thoáng.
- Nhà đã xây được hơn 10 năm nhưng vẫn còn rất tốt, khách mua về ở ngay.
- Tầng 1: phòng khách, bếp, cầu thang và vs giữa .
- Tầng 2,3,4: mỗi tầng có 2 phòng ngủ và vs .
- Tầng 5: phòng thờ và sân phơi .
- Sổ đỏ đẹp,vuông như tờ giấy A4, đã sẵn sàng giao dịch.
- Giá có thương lượng."	False	False	True	False	đường Lê Trọng Tấn, Quận Thanh Xuân	đường Lê Trọng Tấn, Quận Thanh Xuân	đường Lê Trọng Tấn, Quận Thanh Xuân
Bán nhà 1Hầm 6Lầu. MT kinh doanh, đường Phan Văn Trị . P14. Bình Thạnh	12	125			Đường Phan Văn Trị, Phường 14, Quận Bình Thạnh, TP HCM	"Bán nhà 1Hầm 6Lầu. MT kinh doanh, đường Phan Văn Trị . P14. Bình Thạnh
- Kết cấu nhà : 1Hầm 6Lầu sân Thượng, thang máy, Hồ sơ PCCC , thang máy, cửa kiếng phủ mặt trước nhà
- Vị trí : nhà căn góc 2 MT kinh doanh , An Ninh, dân trí cao khu VIP Nhất Bình Thạnh,
- Nhà mới, thoáng mát, sạch sẽ.....
- Giá bán : 27 tỷ ( thương lượng chính chủ )
- Diện tích đất 105 m². dtsd 125 m². Ngang 4.8m x26m Vuông vức
- Diện tích Sàn : 567 m²
- Vị trí trung tâm Tp để duy chuyển vào Sân Bay Tân Sơn Nhất , con đường nổi tiếng bởi các thương hiệu thời trang, ngoại ngữ, Văn phòng, ngân hàng, các đại lý KD vàng bạc đá quý xung quanh, phù hợp các ngành nghề.
- Hồ sơ đầy đủ các hạng mục xd và hợp đồng thi công thiết bị, hoàn công đầy đủ.
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"	False	False	True	False	đường Phan Văn Trị, Phường 14, Quận Bình Thạnh	Đường Phan Văn Trị, Phường 14, Quận Bình Thạnh, TP HCM	đường Phan Văn Trị, Phường 14, Quận Bình Thạnh
Bán đất Ngọc Thụy, Long Biên, 100m, MT 5m, ô tô, gần chợ, 9 tỷ 4	27	100			Long Biên	"- Cần bán gấp mảnh đất gần chợ Ngọc Thụy, Long Biên, diện tích 100m, mặt tiền rộng 5m. Đường ô tô, gần trường học, gần chợ, cách đường lớn vài chục mét.
- Vị trí đất nằm ngay đầu đường Ngọc Thụy, cách cầu Long Biên chưa đến 1km, nằm gần chợ Ngọc Thụy, đường thông các hướng đi lại thuận tiện. Khu vực đầy đủ tiện ích từ chợ đến trường học các cấp, chỉ mất 5 phút là sang tới Hoàn Kiếm, Ba Đình. Đường Hồng Tiến kéo dài đang hoàn thiện, khi xong từ nhà sang bệnh viện Tâm Anh, Hoàng Như Tiếp chỉ mất 3 phút.
- Hiện trạng chỉ là thửa đất vuông đẹp trước sau như một, cần bán nhanh.
- Sổ đỏ sẵn sàng sang tên.
ĐTLH: 0904.882258"	False	False	True	False	đường Ngọc Thụy, Long Biên	Long Biên	đường Ngọc Thụy, Long Biên
Bán nhà Cầu Giấy Xuân Thủy ngõ 85 diện tích sử dụng 35m2 x 5T chỉ 4,2 tỷ	9.4	35	5.0	3.0		"- Chủ nhà bán căn nhà 5 tầng đẹp đường Xuân Thủy diện tích sử dụng 35m2 mặt tiền 3,5m.
- Ngõ trước nhà rộng, thoáng.
- Nhà mới xây đẹp.
- Sổ đỏ chính chủ vuông vắn.
- Giá 4,2 tỷ.
- Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	False	đường Xuân Thủy, ngõ 85	đường Xuân Thủy, ngõ 85	đường Xuân Thủy, ngõ 85
Bán nhà Cầu Giấy quận Cầu Giấy 44m2 x 5T chỉ 5,5 tỷ	4.2	44				"- Chủ nhà bán căn nhà 5 tầng đẹp đường Cầu Giấy diện tích 44m2 mặt tiền 4,8m.
- ngõ thẳng đẹp, đường trước nhà rộng.
- - sổ đỏ chính chủ vuông vắn.
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	False	đường Cầu Giấy, Quận Cầu Giấy	đường Cầu Giấy, Quận Cầu Giấy	đường Cầu Giấy, Quận Cầu Giấy
Bán nhà Cầu Giấy quận Cầu Giấy 44m2 x 5T chỉ 5,5 tỷ	5.5	44				"- Chủ nhà bán căn nhà 5 tầng đẹp đường Cầu Giấy diện tích 44m2 mặt tiền 4,8m.
- ngõ thẳng đẹp, đường trước nhà rộng.
- - sổ đỏ chính chủ vuông vắn.
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	False	đường Cầu Giấy, Quận Cầu Giấy	đường Cầu Giấy, Quận Cầu Giấy	đường Cầu Giấy, Quận Cầu Giấy
Bán nhà ngõ 42 Yên Hòa Cầu Giấy 43m x 4T chỉ 5,45 tỷ.	5.5	43	4.0	3.0		"- Chủ nhà bán căn nhà đường Yên Hòa diện tích sử dụng 43m2, 4 tầng, mặt tiền 7,5m.
- Nhà đẹp ở ngay chìa khóa trao tay, chủ xây mới đẹp ngất ngây,ngõ thoáng rộng, ba gác tránh, gần ô tô.
- sổ đỏ chính chủ vuông vắn.
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	False	ngõ 42, đường Yên Hòa, phố Cầu Giấy, Quận Thủ Đức	ngõ 42, đường Yên Hòa, phố Cầu Giấy, Quận Thủ Đức	ngõ 42, đường Yên Hòa, phố Cầu Giấy, Quận Thủ Đức
Bán nhà Định Công Thượng Hoàng Mai 35m2 x 5T chỉ 3,95 tỷ	5.45	35	6.0	4.0	ngõ 230 đường Định Công Thượng quận Hoàng Mai Hà Nội	"- cần bán gấp căn nhà trong ngõ 230 đường Định Công Thượng quận Hoàng Mai Hà Nội
- diện tích 35m2 mặt tiền 4m
Chủ nhà quan chức thành đạt tâm huyết kỳ công xây để ở thiết kế vô cùng tỉ mỉ sắc nét. Khách xem trong là mê luôn.
- Ngõ trước nhà rộng 3mét. Cách 2 nhà ra oto tránh. Thông ra nhiều tuyến phố lớn : Trần Hoà, Kim Giang, Vũ Tông Phan...Gần nhiều trường học các cấp, chợ Định Công Thượng, chợ Cầu Lủ, Bệnh viện Bưu Điện, Bệnh viện Y học Cổ Truyền Kim Giang...
- Chủ nhà dân xây dựng thiết kế đẹp, hiện đại.
Thiết kế:
Nhà thiết kế lệch tầng, rộng + thoáng.
- Tầng 1: Để xe + Bếp + Wc
- Tầng 2,3,4: Mỗi tầng 2 PN rộng + Wc
- Tầng 5: Phòng thờ + sân phơi
- Sổ đỏ chính chủ nét căng sẵn sàng giao dịch ngay.
- giá thương lượng: 3,95 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	False	ngõ 230, đường Định Công Thượng, quận Hoàng Mai, Hà Nội	ngõ 230 đường Định Công Thượng quận Hoàng Mai Hà Nội	ngõ 230, đường Định Công Thượng, quận Hoàng Mai, Hà Nội
Bán nhà Hoàng Mai quận Hoàng Mai 33m2 x 5T chỉ chưa đến 4 tỷ	3.95	33	3.0	4.0	ngõ 146 đường Hoàng Mai quận Hoàng Mai Hà Nội	"- cần bán gấp căn nhà trong ngõ 146 đường Hoàng Mai quận Hoàng Mai Hà Nội
- diện tích 33m2 mặt tiền 4m
- Ngõ thông, ngay gần Trường Mần Non Hoàng Văn Thụ. Trường C1.C2. Phường CA. Chợ bán kính chưa đầy 100 mét.
- Thiết kế nhà thông sàn
- Tầng 1: Phòng khách, Bếp, để xe, vệ sinh.
- Tầng 2 + 3 + 4: 3 Phòng ngủ master cực rộng, ban công, vệ sinh rộng đều có cửa sổ sáng thoáng.
- Tầng 5: Phòng thờ, sân phơi, phòng để đồ.
- Sổ đỏ sẵn sàng giao dịch
- giá thương lượng: 3,95 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"	False	False	True	True	ngõ 146, đường Hoàng Mai, Quận Hoàng Mai, Hà Nội	ngõ 146 đường Hoàng Mai quận Hoàng Mai Hà Nội	ngõ 146, đường Hoàng Mai, Quận Hoàng Mai, Hà Nội
NHÀ SÁT HẺM ÔTÔ 6M PHẠM VĂN ĐỒNG, PHƯỜNG 11, BÌNH THẠNH, 2 TẦNG BTCT, 40M2, 3.x TỶ	3.95	40	2.0	2.0		"- Kết cấu nhà: 1 trệt 1 lầu BTCT, 2 PN, 2 WC; phòng khách, bếp đủ công năng; nội thất mới xinh. Nhà bao đẹp, khách đặt cọc xách đồ vào ở ngay
- Nhà cách hẻm ôtô chỉ 10m, cách đường Phạm Văn Đồng chỉ 30 giây chạy xe; hẻm thông đi tứ phía, yên tĩnh, an ninh, sạch sẽ. Khu vực là các đường lớn như Phạm Văn Đồng, Lê Quang Định, Nơ Trang Long, Phan Văn Trị; đi bốn phương đều gần đều tiện đều nhanh
- Gần siêu thị Emart, ĐH Văn Lang, chợ Cây Thị, bệnh viện Quân Y, công an phường; tràn ngập tiện ích
- Sổ hồng vuông đẹp như tờ A4, hoàn công đủ, pháp lý chuẩn, công chứng mua bán trong ngày"	True	True	True	False	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh	Phạm Văn Đồng, Phường 11, Quận Bình Thạnh
