Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Bán nhà tập thể tầng 2 mặt phố Hàng Bài, Hoàn Kiếm, KD đỉnh 120 m2 giá 12 tỷ	13.2	120				Bán tập thể tầng 2 mặt phố Hàng Bài mặt phố VIP Hoàn Kiếm, phù hợp kinh doanh cà phê, quán Bar, nhà hàng diện tích sổ đỏ 58m2, diện tích sử dụng 120m2 Mặt tiền 11m. Khu vực này hiện các toà chung cư giao dịch 1tỷ/m2 Giá chào 12 tỷ	False	False	True	False	đường Hàng Bài, Phường Hoàn Kiếm	đường Hàng Bài, Phường Hoàn Kiếm	đường Hàng Bài, Phường Hoàn Kiếm
Bán toà nhà siêu vị trí mặt tiền Trường Sa - Q. Bình Thạnh giá chỉ 65 tỷ - rẻ nhất trong khu vực	12					"Bán toà nhà siêu vị trí mặt tiền Trường Sa - Q. Bình Thạnh.
- Địa chỉ: Mặt tiền 176A Trường Sa, Phường 1, Quận Bình Thạnh.
- Diện tích: 7 x 22m. Công nhận: 157.4m².
- Kết cấu: Trệt + lửng + 4 tầng.
- HĐT: 150 triệu/tháng.
- Giá bán: 65 tỷ có bớt lộc thêm cho khách.
Liên hê 0905 713 956 - Văn Thanh để được hỗ trợ xem trong và thương lượng giá tốt nhất."	False	False	True	False	Mặt tiền 176A Trường Sa, Phường 1, Quận Bình Thạnh	Mặt tiền 176A Trường Sa, Phường 1, Quận Bình Thạnh	Mặt tiền 176A Trường Sa, Phường 1, Quận Bình Thạnh
Bán nhà phố Nguyên Hồng - Đống Đa 60m, 5 tầng, mt 5.5m. Giá: 23 tỷ	65	60	5.0		Hà Nội	"""Bán nhà phố Nguyên Hồng - Đống Đa 60m, 5 tầng, mt 5.5m. Giá: 23 tỷ
Bán nhà mặt ngõ 26 Nguyên Hồng, nhà 5 tầng, đầy đủ tiện nghi, hiện đang cho thuê 45tr/ tháng
Diện tích 60m, mặt tiền 5.5m
Ngõ 26 Nguyên Hồng kinh doanh sầm uất, vỉa hè 2 bên, ô tô dừng đỗ ngày đêm.
Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch
Giá: 23 tỷ, có thương lượng.
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	True	True	True	False	Ngõ 26 Nguyên Hồng, thành phố Đống Đa	Hà Nội	Ngõ 26 Nguyên Hồng, thành phố Đống Đa
Bán nhà phố Nguyên Hồng - Đống Đa 60m, 5 tầng, mt 5.5m. Giá: 23 tỷ	23	60	5.0		Hà Nội	"""Bán nhà phố Nguyên Hồng - Đống Đa 60m, 5 tầng, mt 5.5m. Giá: 23 tỷ
Bán nhà mặt ngõ 26 Nguyên Hồng, nhà 5 tầng, đầy đủ tiện nghi, hiện đang cho thuê 45tr/ tháng
Diện tích 60m, mặt tiền 5.5m
Ngõ 26 Nguyên Hồng kinh doanh sầm uất, vỉa hè 2 bên, ô tô dừng đỗ ngày đêm.
Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch
Giá: 23 tỷ, có thương lượng.
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	False	True	True	False	Ngõ 26 Nguyên Hồng, Đống Đa	Hà Nội	Ngõ 26 Nguyên Hồng, Đống Đa
Bán nhà HXH thông đường ĐẤT MỚI, DT: 4x14m, 3 lầu, giá: 5.7 tỷ TL Liên Hệ Ngay	23	56				"- Bán nhà: Hẻm xe hơi thông đường Đất Mới, DT: 4x14m.
- Hiện trạng: Hẻm 5m thông ra đường Trương Phước Phan, cách mặt tiền đường chỉ 200m, cách ngã 4 Đất Mới - Hương Lộ 2 chưa đến 500m. Bán kính tiện ích nằm đầy đủ trong 1km như chợ, siêu thị, trường học các cấp, bệnh viện, cửa hàng công nghệ, dịch vụ ăn uống,v.v...
- Kết cấu: 1 trệt, 2 lầu, sân thượng, 4 phòng ngủ, 4 toilet.
- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.
- Giá: 5.7 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	False	True	False	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân	đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân
Bán nhà HXH đường SỐ 2 GÒ XOÀI, DT: 4x12.5m, 1 lửng, giá: 3.4 tỷ TL Liên Hệ Ngay	5.7	50				"- Bán nhà: Hẻm xe hơi đường Số 2 Gò Xoài, DT: 4x12.5m.
- Hiện trạng: Hẻm trước nhà 5m xe hơi vô đến nhà, cách mặt tiền đường Gò Xoài chỉ 200, đầu hẻm thông tứ hướng. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, trường học, dịch vụ ăn uống, cửa hàng công nghệ,v.v...
- Kết cấu: 1 trệt, 1 lửng.
- Vị trí: Khu dân cư an ninh, dân trí cao, văn minh, sạch sẽ.
- Giá: 3.4 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	False	True	False	đường Số 2 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Số 2 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Số 2 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh
Bán nhà MTNB đường SỐ 4 LÊ VĂN QUỚI, DT: 4x16m, 1 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay	3.4	64				"- Bán nhà: Mặt tiền nội bộ đường Số 4 Lê Văn Quới, DT: 4x16m.
- Hiện trạng: Mặt tiền đường rộng 6m, cách mặt tiền đường Lê Văn Quới chỉ vài bước chân, cách ngã 4 Bốn Xã chưa đến 200m. Bán kính tiện ích nằm trong 1km như chợ, siêu thị, dịch vụ ăn uống, cửa hàng công nghệ,v.v...
- Kết cấu: 1 trệt, 1 lầu.
- Vị trí: Khu dân cư an ninh, dân trí cao, sầm uất, xe lưu thông thường xuyên.
- Giá: 5.5 tỷ TL.

Liên hệ: 0707725457 Phú Cường.
Hỗ Trợ Khách Hàng Đăng Bộ Sang Tên Hoàn Toàn Miễn Phí.
Cam kết những thông tin trên đúng 100% sự thật.
Uy Tín - Chuyên Nghiệp - Tốc Độ - Hiệu Quả.
Sàn giao dịch BĐS TanPhuLand.
Đc: 229 Lê Văn Quới, P. Bình Trị Đông, Q. Bình Tân, TP. HCM."	False	False	True	False	đường Số 4 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Số 4 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	đường Số 4 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh
BÁN NHÀ ĐƯỜNG 6M HÒA BÌNH TÂN PHÚ,KHU VIP HIỆP TÂN,80M2 ,2 TẦNG, NHĨNH 7 TỶ.	5.5	80	3.0	2.0		"BÁN NHÀ ĐƯỜNG 6M HÒA BÌNH TÂN PHÚ,KHU VIP HIỆP TÂN,80M2 ,2 TẦNG, NHĨNH 7 TỶ.

-vi trí nhà tại Hòa Bình, sát ỦY BAN Quận dường xe hơi,nhà đẹp rộng rãi, mát mẽ thông thoáng
giáp ở đường LŨy Bán Bích, Tộ Hiệu,Thach Lam,
- Diện tích : 80m2 công nhận đủ không lộ giới không quy hoạch.
- Kết cấu : 3 Tầng gồm 3 phòng ngủ, 1 phòng khách , bếp, 2 wc,chủ xây chắc chắn thiết kế nội thất đẹp khách mua vào ở ngay
- Gía nhỉnh 7tỷ
-LH : 0901668469 Chị Nhạn gặp trực tiếp chủ thương lượng giá tốt."	False	False	True	False	đường 6M, Hòa Bình, Quận Tân Phú	đường 6M, Hòa Bình, Quận Tân Phú	đường 6M, Hòa Bình, Quận Tân Phú
Chính chủ cần bán gấp nhà 2 lầu hẻm xe tải đường Lê Văn Sỹ, P. 12, Quận 3, giá chỉ 16 tỷ	4.4					"Chủ ngộp tài chính cần bán gấp nhà 2 lầu hẻm xe tải đường Lê Văn Sỹ, P. 12, Quận 3.
- Diện tích: 4 X 15m.
- Kết cấu: Trệt - 2 lầu, 6 phòng ngủ có để lại nội thất cơ bản cho khách.
- Hẻm rộng 5m xe tải ra vào thoải mái, khu vực yên tĩnh gần mặt tiền đường, thuận tiện di chuyển sang các khu vực khác.
- Giá bán 16 tỷ có thương lượng. Giá siêu hiếm trong khu vực.
Liên hệ: 0905713956 - Văn Thanh để được xem giấy tờ pháp lí và hỗ trợ thương lượng giá tốt nhất."	False	False	True	False	đường Lê Văn Sỹ, Phường 12, Quận 3	đường Lê Văn Sỹ, Phường 12, Quận 3	đường Lê Văn Sỹ, Phường 12, Quận 3
Chính chủ cần bán gấp nhà 2 lầu hẻm xe tải đường Lê Văn Sỹ, P. 12, Quận 3, giá chỉ 16 tỷ	16					"Chính chủ cần bán gấp nhà 2 lầu hẻm xe tải đường Lê Văn Sỹ, P. 12, Quận 3, giá chỉ 16 tỷ
Chủ ngộp tài chính cần bán gấp nhà 2 lầu hẻm xe tải đường Lê Văn Sỹ, P. 12, Quận 3.
- Diện tích: 4 X 15m.
- Kết cấu: Trệt - 2 lầu, 6 phòng ngủ có để lại nội thất cơ bản cho khách.
- Hẻm rộng 5m xe tải ra vào thoải mái, khu vực yên tĩnh gần mặt tiền đường, thuận tiện di chuyển sang các khu vực khác.
- Giá bán 16 tỷ có thương lượng. Giá siêu hiếm trong khu vực.
Liên hệ Văn Thanh để được xem giấy tờ pháp lí và hỗ trợ thương lượng giá tốt nhất."	False	False	True	False	đường Lê Văn Sỹ, Phường 12, Quận 3	đường Lê Văn Sỹ, Phường 12, Quận 3	đường Lê Văn Sỹ, Phường 12, Quận 3
