Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Cần Bán Nhà phố Đền Lừ Diện Tích 35M2 5 Tầng Giá 4.65 Tỷ	3.85	35	3.0	4.0	Ngõ 299 Hoàng Mai	"Nhà Phân Lô Bàn Cờ Hàng xóm với khu đô thị Đền Lừ ,3 bước Ra Hồ Đền Lừ ,Khu vực dân trí cao xung quanh bạt ngàn tiện ích
Tầng 1 phòng khách bếp wc
Tầng 234 phòng ngủ wc
Tầng 5 phòng thờ và sân phơi
Sổ Đỏ Chính Chủ
Liên Hệ Mr Nam 0362079166 xem.nhà miễn phí"	False	False	True	True	Đền Lừ	Ngõ 299 Hoàng Mai	Đền Lừ
Bán nhà Dương Văn Bé - Quận Hai Bà Trưng 54m2x5T x MT 3,4m 6,4tỷ, nhà hiện đại thông thoáng	4.65	54				"NHÀ 2 MẶT THOÁNGTẶNG FULL NỘI THẤT SỊN
Nhà cách đường lớn 10m Dân trí xung quanh yên tĩnh
+ Nhà 3 bước ra phố Dương Văn Bé rộng rãi thoáng mát.
+ Nhà dân tự xây thiết kế chắc chắn cẩn thận tỉ mỉ,nhà vẫn mới
+ Vị trí: Gần Trường Kinh Doanh và Công Nghệ, các trường Mẫu Giáo, C1,2,3 . Cạnh Time city.
+ Khu dân trí cao, yên tĩnh, thế nhà cực đẹp, trước nhà thoáng, không khí trong lành.
+ Thiết kế:
- Tầng 1: Để xe, phòng khách.
- Tầng 2,3,4: mỗi tầng 2 ngủ + WC.
- Tầng 5: thờ+ sân phơi
+ Sổ đỏ chính chủ nở hậu.
LH; 0334553196"	False	False	True	True	đường Dương Văn Bé, Quận Hai Bà Trưng	đường Dương Văn Bé, Quận Hai Bà Trưng	đường Dương Văn Bé, Quận Hai Bà Trưng
Nhà đẹp lô góc KV vip Thủ Đức,kiến trúc Châu Âu, 66m2, 4PN, gần sát trường cấp 3	6.4	68	4.0	3.0	Bình Thọ, Tp. Thủ Đức	"Nhà đẹp lô góc KV vip Thủ Đức,kiến trúc Châu Âu, 66m2, 4PN, gần sát trường cấp 3
Đường số thông Đặng Văn Bi, Võ Văn Ngân
Khu vực tập trung khu ăn uống, dịch vụ giải trí, vip Thủ Đức
Diện tích 68m2 ( 4,5 x16m )
Nhà phong cách Châu Âu ,3 tầng , 4PN , ban công riêng, giếng trời
Sát bên trường cấp 3 , tiện kinh doanh , dịch vụ
Giá chỉ 6,8 tỷ còn thương lượng.
.............
Liên hệ em Phi đi xem thực tế căn nhà vô cùng tiềm năng này"	False	False	True	False	Đặng Văn Bi, Võ Văn Ngân, Thủ Đức	Bình Thọ, Tp. Thủ Đức	Đặng Văn Bi, Võ Văn Ngân, Thủ Đức
Nhà đẹp lô góc KV vip Thủ Đức,kiến trúc Châu Âu, 66m2, 4PN, gần sát trường cấp 3	6.8	68	4.0	3.0	Bình Thọ, Tp. Thủ Đức	"Nhà đẹp lô góc KV vip Thủ Đức,kiến trúc Châu Âu, 66m2, 4PN, gần sát trường cấp 3
Đường số thông Đặng Văn Bi, Võ Văn Ngân
Khu vực tập trung khu ăn uống, dịch vụ giải trí, vip Thủ Đức
Diện tích 68m2 ( 4,5 x16m )
Nhà phong cách Châu Âu ,3 tầng , 4PN , ban công riêng, giếng trời
Sát bên trường cấp 3 , tiện kinh doanh , dịch vụ
Giá chỉ 6,8 tỷ còn thương lượng.
.............
Liên hệ em Phi đi xem thực tế căn nhà vô cùng tiềm năng này"	False	False	True	False	Đặng Văn Bi, Võ Văn Ngân, Quận Thủ Đức	Bình Thọ, Tp. Thủ Đức	Đặng Văn Bi, Võ Văn Ngân, Quận Thủ Đức
NHÀ ĐẸP VŨ TÔNG PHAN- THANH XUÂN- 31M- MT 4,5M- NGÕ NÔNG- FULL NỘI THẤT 4,2 TỶ	6.8	31	5.0	4.0		"- Vị trí quá đẹp, khu vực trung tâm, tiện ích không thiếu thứ gì, khu vực trọng điểm phát triển quận Thanh Xuân. Ngõ to như phố rộng thẳng, thông Bùi Xương Trạch.
- Ngõ trước nhà rộng thoáng, ba gác vào tận cửa, SH quay đầu thoải mái. An sinh đỉnh, dân trí cực cao. Địa chỉ dễ tìm, kinh doanh online đỉnh, để ở thì tuyệt vời.
- Nhà xây 5 tầng khung cột bê tông siêu kiên cố chắc chắn, mới đẹp. Thiết kế hiện đại đầy đủ công năng sử dụng gồm:
+ Tầng 1: Để xe, vệ sinh, bếp và phòng ăn.
+ Tầng 2, 3, 4: Mỗi tầng một phòng ngủ rộng, vệ sinh khép kín, cầu thang cuối.
+ Tầng 5: Phòng thờ, sàn máy giặt, sân phơi, khuôn viên trồng cây rộng thoáng.
- Thiết bị nội thất đầy đủ, không thiếu thứ gì. Thiết bị bếp, nhà tắm, vệ sinh cao cấp. Nhà vừa hoàn thiện xong, đẹp lung linh.
- Sổ đỏ chính chủ đẹp mẫu mực, sẵn sàng giao dịch."	False	False	True	False	Bùi Xương Trạch, Phường Thanh Xuân	Bùi Xương Trạch, Phường Thanh Xuân	Bùi Xương Trạch, Phường Thanh Xuân
CỰC PHẨM - TRUNG TÂM THANH XUÂN - LÔ GÓC- KINH DOANH - NHỈNH 7 TỶ	4.2				Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội	"+Vị trí đắc địa giáp 3 quận Thanh Xuân, Đống Đa, Cầu Giấy, giáp Ngã Tư Sở
+Hưởng trọn tiện ích 3 quận, xung quanh là các trường đại học lớn: KHXH và Nhân Văn, ĐH Thuỷ Lợi, trường C1-C3, chợ thuốc Habu, TT Royal City. +Diện tích 42m2, mặt tiền 4.5m, Thiết kế 6 tầng hiện đại, khoa học
+Sổ đỏ chính chủ, cất két,sẵn sàng giao dịch
Liên hệ: Thái Sơn chuyên nhà đẹp Thanh Xuân – Đống Đa
Để được xem nhà và tư vấn miễn phí 24/7
Gọi ngay: 0393838449 (Zalo)"	False	False	True	False	Ngã Tư Sở, Quận Thanh Xuân	Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội	Ngã Tư Sở, Quận Thanh Xuân
Nhà 1 lầu hẻm xe hơi Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7	4.75	52	2.0	2.0		"Nhà 1 lầu hẻm xe hơi Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7
- Diện tích: 3x18m.
- Kết cấu: Trệt, 1 Lầu.
- Nhà 2 mặt tiền hẻm trước sau, xe hơi vào tận nhà.
- Khu dân cư an ninh, yên tĩnh, thích hợp ở hoặc cho thuê.
- Gần chợ Tân Thuận, Khu chế xuất, đi các quận TT chỉ 5-10p.
- Pháp lý: Sổ hồng riêng.
=================================
CÔNG TY BẤT ĐỘNG SẢN PEARL LAND
- Giá bán: 4.5 Tỷ
- Liên hệ: 0971.737.786 (Mr.Hiếu)"	False	False	True	False	Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7	Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7	Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7
Bán nhà đẹp Phan Kế Bính, 50m2 MT4.5m trung tâm Ba Đình, ở sướng	4.5	50	4.0			"- Khu vực trung tâm quận Ba Đình, khu phố có nhiều người Nhật sinh sống và làm việc, xung quanh là đầy đủ các tiện ích, trường học siêu thị không thiếu thứ gì.
- Trước nhà rất thoáng, ngõ rộng 4m cách phố Phan Kế Bính khoảng hơn chục mét
- Ngõ thông tứ tung, gần phố Liễu Giai, Kim Mã, Bưởi, Đào Tấn, ô tô đỗ cửa, đi lại đâu cũng tiện
- Thiết kế:
+ Tầng 1: phòng khách, bếp
+ Tầng 2,3: mỗi tầng 2 phòng ngủ, cầu thang giữa
+ Tầng 4: phòng thờ và sân phơi
- Sổ đỏ nở hậu, cất két, sẵn sàng giao dịch.
Liên hệ Vũ Trung 0915164636
“Môi giới tử tế - Coi nhà khách như nhà mình”"	False	False	True	True	Phan Kế Bính, Quận Ba Đình	Phan Kế Bính, Quận Ba Đình	Phan Kế Bính, Quận Ba Đình
Nhà ở xã hội tại khu công nghiệp VSIP2 chỉ với 480tr	12					"Diện tích đa dạng: 100-150m2
Chỉ cần thanh toán 480tr là nhận nhà.
Ngân hàng hỗ trợ vay 15 - 25 năm với lãi suất cố định 4,8%/năm. Mỗi tháng chỉ cần thanh toán cả gốc và lãi chỉ khoảng 5tr/tháng.
Diện tích đất: 5x12 - 5,5x12 - 5x13 - 5,5x14.
Nhà bàn giao hoàn thiện: 1 trệt 1 lầu phong cách Âu cổ điển, sổ hồng riêng sở hữu lâu dàii
Cơ sở hạ tầng: Điện âm, nước máy, đường nhựa 13m hoàn thiện với hơn 12 tiện ích nội khu, có bảo vệ an ninh 3 lớp, Công viên được đầu tư 2 tỷ với đầy đủ chức năng cho trẻ nhỏ và người lớn, khu thương mại dịch vụ, trường học mẫu giáo, khu y tế công, đèn đường năng lượng mặt trời luôn bật sáng vào ban đêm
Quy mô: 6ha.
Vị trí: Nằm tiếp giáp khu công nghiệp Vsip 2, nằm ngay giữa KCN Mỹ Phước 3, VSIP 2 và VSIP 2 mở rộng, cách TP Mới Bình Dương chỉ 7Km.
Đặc biệt: thu mua lại với lợi nhuận thấp nhất 18%/năm cho nhà đầu tư hay Quý vị muốn bán lại.
Cam kết hỗ trợ hồ sơ để Quý vị đủ điều kiện mua.
Cam kết không 1 sản phẩm nào trên thị trường hiện tại có mức giá và vị trí tốt hơn."	False	True	True	False	Nằm tiếp giáp khu công nghiệp Vsip 2, nằm ngay giữa KCN Mỹ Phước 3, VSIP 2 và VSIP 2 mở rộng, cách TP Mới Bình Dương chỉ 7Km.	Nằm tiếp giáp khu công nghiệp Vsip 2, nằm ngay giữa KCN Mỹ Phước 3, VSIP 2 và VSIP 2 mở rộng, cách TP Mới Bình Dương chỉ 7Km.	Nằm tiếp giáp khu công nghiệp Vsip 2, nằm ngay giữa KCN Mỹ Phước 3, VSIP 2 và VSIP 2 mở rộng, cách TP Mới Bình Dương chỉ 7Km.
Bán Biệt thự sân vườn Đường Đặng Văn Bi, P Trường Thọ, dt 191 m²	8.3	191	5.0	4.0	Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, TP HCM	"Bán Biệt thự sân vườn Đường Đặng Văn Bi, P Trường Thọ, dt 191 m²
- Giá bán : 18.5 Tỷ ( Thương lượng )
- Diện tích : 191 m² Thổ Cư: Ngang 12.9m x 14.8m
- Pháp lý : Sổ hồng riêng, hoàn công đầy đủ
- Kết cấu : 1 Trệt 2 Lầu – Gara oto, 5 Phòng Ngủ, 4 toilet - sân vườn tiểu cảnh…
+ Đường nhựa 10m rộng thông thoáng- sạch sẽ, bên hông quy hoạch mở đường 20m, nhà mình không dính tí lộ giới
+ Thiết kế 3 mặt kính, nhà Cách đường Đặng Văn Bi 50m . Khu an ninh - yên tĩnh - dân trí cao
+ Ngay đường chính, khu vực sầm uất, tiện ích đầy đủ không thiếu thứ gì.
+ Căn biệt thự may mắn đầy tài lộc, rất thịnh vượng, chủ nhà chính chủ trang bìa.
Liên Hệ Em Long 0898 408 677 để được xem và mua nhanh nhất!!! ( Mong tiếp khách thiện chí )"	False	True	True	False	Đường Đặng Văn Bi, Phường Trường Thọ	Đường Đặng Văn Bi, Phường Trường Thọ, Quận Thủ Đức, TP HCM	Đường Đặng Văn Bi, Phường Trường Thọ
