Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Bán nhà 4 lầu vị trí đẹp mặt tiền kinh doanh đường Hưng Phú P.8 Quận 8	4.08	37.0				"Bán nhà 4 lầu mặt tiền kinh doanh đường Hưng Phú Phường 8 Quận 8
+ Diện tích: 3.2 x 11.5m
+ Hiện trạng: Nhà còn mới, xây dựng kiên cố 1 trệt, 4 lầu, 3PN, 3WC,…
+ Vị trí: Đắc địa, nằm góc 2 mặt tiền thông thoáng, tuyến đường kinh doanh nhộn nhịp nhất Quận, gần cầu Chữ Y, cầu Nguyễn Tri Phương, dễ dàng lưu thông qua các Quận tiếp giáp 1 cách nhanh chóng.
+ Thuận lợi: Dân trí cao, xung quanh nơi ở đầy đủ các nhu cầu thiết yếu, thích hợp vừa ở vừa mở công ty, Spa, Salon hair, phòng khám, quán ăn, cho thuê kinh doanh,… phát triển.
+ Hướng Đông Nam
+ Sổ hồng
+ Giá: 8.9 Tỷ (T/L)
Liên hệ: 0933 862 860 Ms Sương
Tư vấn pháp lý & xem nhà miễn phí
Hỗ trợ vay ngân hàng 80% giá trị nhà
Nhận ký gửi cho thuê nhà đất các Quận TP.HCM"	False	True	True	True	đường Hưng Phú, Phường 8, Quận 8	đường Hưng Phú, Phường 8, Quận 8	đường Hưng Phú, Phường 8, Quận 8
Bán nhà Đường số 14 Phường 8 Gò Vấp, 33m2, 2 tầng chỉ 3.65 tỷ	8.9	33.0	2.0		Đường Số 14	"MS 19823
* Vị trí: nhà hẻm đường Số 14 Phường 8 Gò Vấp, gần trường học, gần đường Nguyễn Văn Khối.
* Diện tích công nhận 27m2, sử dụng 33m2, 1 trệt 1 lầu gồm phòng khách, phòng bếp, 2 phòng ngủ, ban công.
* Tặng lại toàn bộ nội thất như ti vi, tủ lạnh , máy lạnh, giường tủ, bàn ghế, hệ thống nóng lạnh đã trang bị sẵn.
* Hẻm ba gác sạch sẽ, an ninh.
* Sổ hồng hoàn công đủ."	False	False	True	False	đường Số 14, Phường 8, Quận Gò Vấp	Đường Số 14	đường Số 14, Phường 8, Quận Gò Vấp
BÁN NHÀ MỚI SÀI ĐỒNG, 60M X 6 TẦNG, THANG MÁY, MT 5M, 8 TỶ 5	3.65	60.0	6.0	6.0	Long Biên	"- Bán nhà mới đẹp phố Sài Đồng, Long Biên. Diện tích 60m, mặt tiền nhà rộng 5m xây dựng 6 tầng cực đẹp, thang máy xịn, ô tô vào nhà, ngõ to như phố.
- Nhà nằm trung tâm phố Sài Đồng,Long Biên, bên cạnh là chợ Sài Đồng tập lập, hàng xóm khu Eco home FLC Sài Đồng, nhà cách mặt phố vài bước chân rất tiện lợi khi vừa ở vừa kinh doanh hoặc làm văn phòng. Giao thông thuận tiện, hạ tầng tốt, an sinh đầy đủ không thiếu thứ gì, ô tô chạy quanh nhà thông thoáng các ngả khu phân lô bàn cờ.
- Nhà thiết kế hiện đại 6 tầng, thang máy:
✅ Tầng 1: để xe ô tô + WC.
✅ Tầng 2: phòng khách + bếp + WC.
✅ Tầng 3, 4: Thông sàn 1 phòng master + WC.
✅ Tầng 5: 2 phòng ngủ + WC.
✅ Tầng 6: phòng thờ, sân chơi.
- Nhà mới thơm múi sơn, khách chỉ việc mang đồ về ở. Chủ nhà xây dựng cẩn thận, tâm huyết.
- Sổ đỏ sẵn sàng giao dịch.
ĐTLH: 0904.882258"	False	False	True	False	phố Sài Đồng, Quận Long Biên	Long Biên	phố Sài Đồng, Quận Long Biên
Bán nhà phố Giảng Võ, Đống Đa 64m, 5 tầng, mt 5.8m. Giá: 25 tỷ	8.5	64.0	5.0		Hà Nội	"""Bán nhà phố Giảng Võ, Đống Đa 64m, 5 tầng, mt 5.8m. Giá: 25 tỷ
Bán nhà ngõ 2 phố Giảng Võ, nhà 5 tầng đẳng cấp, công năng đầy đủ, hiệu xuất kinh doanh 40tr/ tháng
Ngõ 2 ngõ VIP phố Giảng Võ, hiếm nhà bán, dân trí cao, an ninh tuyệt đối.
Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch
Giá: 21.5 tỷ, có thương lượng.
Liên hệ trực tiếp hoặc zalo: 0937.158.386"	False	True	True	False	phố Giảng Võ, Đống Đa	Hà Nội	phố Giảng Võ, Đống Đa
Bán Khách Sạn 6 Tầng Thang Máy, Xô Viết Nghệ Tĩnh, P.21, 6 X 15, 6 Tầng, 15 Phòng Nhỉnh 14 Tỷ	25	91.0	15.0	15.0	Xô Viết Nghệ Tỉnh	"Bán Khách Sạn 6 Tầng Thang Máy, Xô Viết Nghệ Tĩnh, P.21, 6 X 15, 6 Tầng, 15 Phòng Nhỉnh 14 Tỷ.
Chủ bán khách sạn trong cho con du học, Khách sạn đang kinh doanh tốt trước dịch là 130 triệu, tháng, với 15 phòng thiết kết sang trọng đẹp , vị trí trung tâm giao ngay Xô Viết Nghệ Tỉnh và Điện Biên Phủ, sát ngay Quận 1.
Diện tích 91m2 ( ngang 6m x 15 m) với kết cấu gồm 1 trệt 5 tầng BTCT, gồm 15 phòng khép kín,
+ Tầng trệt Sảnh để xe, phòng khách 1 phòng ngủ.
+ Tầng 2,3,4,5 mỗi tầng 3 phòng ( 1 phòng đôi, 2 phòng đơn).
+ Tầng 6, 2 phòng sân thượng.
+ Thu nhập trước dịch 130 triệu 1 tháng, giờ 65 triệu 1 tháng.
+ 100m là đường Xô Viết Nghệ Tĩnh, 300m là Q1, chủ ở 3 phòng còn 12 phòng cho thuê.
+ Tặng toàn bộ nội thất 12 phòng cho thuê, chủ mới vào là khai thác liền .
+ Tiện ích không thiếu gì, đi đâu cũng tiện.
Sổ hồng riêng vuông vức, hoàn công đầy đủ công chứng ngay.
Giá 14.5 tỷ ( thương lượng chính chủ ).
Liên hệ Nghi xem nhà 0987581589"	False	True	True	False	Xô Viết Nghệ Tĩnh, Phường 21, Quận 1	Xô Viết Nghệ Tỉnh	Xô Viết Nghệ Tĩnh, Phường 21, Quận 1
BÁN NHÀ GÓC 3 MẶT TIỀN CỘNG HOÀ,P4, TÂN BÌNH, DT 8,6x25m, HĐT 100tr GIÁ 40tỷ	31	215.0				"Góc 3 mặt tiền đường Cộng Hoà, Phường 4, Q.Tân Bình
- Diện tích : 8,6x 25m. Công nhận : 215m2
- Kết cấu : Hầm + Trệt + 5 Lầu + Sân thượng
-HĐ 100tr/ tháng kí 10 năm
- Giá : 40,5 Tỷ"	False	True	True	False	Góc 3 mặt tiền đường Cộng Hoà, Phường 4, Quận Tân Bình	Góc 3 mặt tiền đường Cộng Hoà, Phường 4, Quận Tân Bình	Góc 3 mặt tiền đường Cộng Hoà, Phường 4, Quận Tân Bình
Mua bán nhà Phố Trung Liệt, Đống Đa-Lô góc, 2 thoáng, gara ô tô-60m2x4T chỉ 7,1 Tỷ.	40	60.0	2.0	3.0		"Mua bán nhà Phố Trung Liệt, Đống Đa-Lô góc, 2 thoáng, gara ô tô-60m2x4T chỉ 7,1 Tỷ.

+ Vị trí: Nằm trên con Phố Trung Liệt nối giữa 2 con phố lớn là Thái Hà và Thái Thịnh thông ra Phố Tây Sơn, Ngã Tư Sở, Trường Chinh,...Một trong những con phố nằm giữa trung tâm quận Đống Đa giúp giao thông thuận lợi, đi lại thuận tiện.
+ Xung quanh bk 1Km: Có Cơm Tấm Sà Bì Chưởng của Độ MiXI, Highlands coffee, McDonald's Thái Hà,...Cùng nhiều shop thời trang mỹ phẩm, cửa hàng ăn uống khác.

+ Nhà thiết kế 4 tầng bê tông chắc chắn, với 2 PN và wc đầy đủ.
+ Với diện tích sử dụng lớn nên luôn mang lại cảm giác sống thỏa mái, với nguồn không khí mới luôn được thổi vào nhà.

+Ngõ thông tứ tung: Xe máy tránh ô tô.
+ Dân trí cao, hàng xóm thân thiện.
+ Sổ đỏ vuông đẹp, sẵn sàng giao dịch.
LH ngay/zalo: 0373022620 ( Văn Anh) hỗ trợ nhiệt tình 24/7.

Trong kho hàng của tôi còn có rất nhiều căn nhà khác tương đương, quý khách có thể tham khảo thêm"	False	False	True	False	Phố Trung Liệt, Quận Đống Đa	Phố Trung Liệt, Quận Đống Đa	Phố Trung Liệt, Quận Đống Đa
0348938928	7.1	62.0	6.0	7.0	BÁN NHÀ LÊ VĂN SỸ, P13, PHÚ NHUẬN	"???? 4 tầng - 6 phòng khép kín có wc riêng - hẻm xe hơi cách mặt tiền 10m - 62m2 - ngang nở hậu 5.6m/11.8m - dài 7m
⚓️ Nhà nằm tại: vị trí trung tâm Phú Nhuận, nằm trên trục đường Lê Văn Sỹ, xung quanh đầy đủ tiện ích.
???? Sổ đẹp, thế nhà nở hậu, pháp lý chuẩn.
???? Giá: 11.8 tỷ (hiện đang cho thuê 30 triệu 1 tháng)
☎️ 0348.938.928 (hotline + zalo)"	False	True	True	False	đường Lê Văn Sỹ, Quận Phú Nhuận	BÁN NHÀ LÊ VĂN SỸ, P13, PHÚ NHUẬN	đường Lê Văn Sỹ, Quận Phú Nhuận
Bán Nhà Phân Lô Oto Trần Quang Diệu, Cạnh Công Viên, KD VP, 2 Thoáng, 54m2*5T*5m, 14 tỷ	11.8	54.0	6.0	4.0	Ngõ 1D	"- CAM KẾT NHÀ THẬT – GIÁ THẬT – HÌNH ẢNH THẬT

- BÁN NHÀ TRONG NGÕ ĐẸP NHẤT PHỐ TRẦN QUANG DIỆU!

- NHÀ CÁCH VƯỜN HOA CHỈ VÀI BƯỚC CHÂN, GẦN PHỐ TRẦN QUANG DIỆU, QUẬN UỶ ĐỐNG ĐA

- Bán nhà ngõ 1D Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội

- Nhà nằm trong khu phân lô VIP, chủ xây 5 tầng kiên cố, vững chắc, diện tích 52,5m2, mặt tiền 5m, ô tô đỗ cửa/vào nhà. Dân trí cao, dãy phố toàn đại gia. Thích hợp vừa ở, vừa kinh doanh

- Xung quanh nhà là vô vàn tiện ích như: công viên 1/6, hồ Đống Đa (hồ Hoàng Cầu), sân bóng, xa hơn 1 chút là bệnh viện Đống Đa. Khu vực tập trung nhiều công ty, văn phòng lớn nhỏ, tiện ích không thiếu gì

- Thuận tiện di chuyển đi muôn nơi khi chỉ cách ga Metro vài trăm mét. Kế cạnh các tuyến đường lớn như: Hoàng Cầu, Nguyễn Lương Bằng, Võ Văn Dũng, Mai Anh Tuấn…

- Nhà chủ tự xây, đồ tự mua nên lựa chọn vật liệu bền đẹp

- Thiết kế nhà cầu thang giữa, tổng 6 phòng ngủ, 4 nhà vệ sinh


- Sổ cất két, sẵn giao dịch

- Liên hệ: Mr Luân – Chuyên bán nhà Trần Quang Diệu. Trong giỏ hàng luôn có trên 10 căn nhà đẹp nhất khu vực quận Đống Đa"	True	True	True	True	ngõ 1D Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội	Ngõ 1D	ngõ 1D Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội
Bán Nhà Phân Lô Oto Trần Quang Diệu, Cạnh Công Viên, KD VP, 2 Thoáng, 54m2*5T*5m, 14 tỷ	14	54.0	6.0	4.0	Ngõ 1D	"- CAM KẾT NHÀ THẬT – GIÁ THẬT – HÌNH ẢNH THẬT

- BÁN NHÀ TRONG NGÕ ĐẸP NHẤT PHỐ TRẦN QUANG DIỆU!

- NHÀ CÁCH VƯỜN HOA CHỈ VÀI BƯỚC CHÂN, GẦN PHỐ TRẦN QUANG DIỆU, QUẬN UỶ ĐỐNG ĐA

- Bán nhà ngõ 1D Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội

- Nhà nằm trong khu phân lô VIP, chủ xây 5 tầng kiên cố, vững chắc, diện tích 52,5m2, mặt tiền 5m, ô tô đỗ cửa/vào nhà. Dân trí cao, dãy phố toàn đại gia. Thích hợp vừa ở, vừa kinh doanh

- Xung quanh nhà là vô vàn tiện ích như: công viên 1/6, hồ Đống Đa (hồ Hoàng Cầu), sân bóng, xa hơn 1 chút là bệnh viện Đống Đa. Khu vực tập trung nhiều công ty, văn phòng lớn nhỏ, tiện ích không thiếu gì

- Thuận tiện di chuyển đi muôn nơi khi chỉ cách ga Metro vài trăm mét. Kế cạnh các tuyến đường lớn như: Hoàng Cầu, Nguyễn Lương Bằng, Võ Văn Dũng, Mai Anh Tuấn…

- Nhà chủ tự xây, đồ tự mua nên lựa chọn vật liệu bền đẹp

- Thiết kế nhà cầu thang giữa, tổng 6 phòng ngủ, 4 nhà vệ sinh


- Sổ cất két, sẵn giao dịch

- Liên hệ: Mr Luân – Chuyên bán nhà Trần Quang Diệu. Trong giỏ hàng luôn có trên 10 căn nhà đẹp nhất khu vực quận Đống Đa"	False	False	True	False	ngõ 1D Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội	Ngõ 1D	ngõ 1D Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa, Hà Nội
