Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Bán nhà phố Bồ Đề 73m, 4 tầng, mt 6,6, hơn 12 tỷ.	3.86	73.0	4.0	4.0	Bồ Đề, Long Biên, Hà Nội	"+ Nhà thiết kế hợp lý, nội thất chất lượng, tay vịn cầu thang, mặt bậc cầu thang gô lim Nam Phi.
+ Tầng 4 là phòng thờ và sân phơi.
+ Tầng 1: Bếp ăn, Khách, Wc, Gara Ô tô.
+ Tầng 2, thiết kế 2 PN, Wc. Tầng 3 Phòng ngủ rộng thênh thang, wc
+ Nhà Ngõ Ô tô tránh nhau.
+ An Ninh Trật Tự đảm bảo.
+ Vị trí hiếm người bán, thông các phố Hồng Tiến, Hoàng Như Tiếp, Lâm Du, Bồ Đề, Nguyễn Văn Cừ, phố cổ vài phút. Đi các tuyến QL 5A, QL5B, Cao tốc Lạng Sơn, Sân Bay Nội Bài, Vành đai 3.
+ Sát bên Trung tâm Hành chính P. Bồ Đề, cạnh trường QT Wellspring School, bệnh viện Tâm Anh..
+ Sổ đỏ vuông vắn, sẵn sàng giao dịch.
+ Gia chủ hiền lành, hiểu chuyện.
+ Giá chào 12,9 tỷ (có thương lượng).
LH: 086.84.23459 ngay để được tư vấn thêm chi tiết, miễn phí về căn nhà."	True	False	True	phố Hồng Tiến, Phường Bồ Đề	Bồ Đề, Long Biên, Hà Nội	phố Hồng Tiến, Phường Bồ Đề
AN CƯ LẠC NGHIỆP !!! BÁN NHÀ GẦN CÂY XĂNG 26, GIÁ CHỈ 1TỶ050 , 3 PHÒNG NGỦ	12.9	100.0	3.0	2.0	Biên Hòa	"✅ Bán Nhà mới cực đẹp cho anh chị công nhân có thu nhập trung bình
✅ Giá chỉ có : 1,05tỷ thôi
✅ Vị Trí : Gần Công Ty CHANGSHIN, Cây Xăng 26 đi lên 3km ạ
Diện tích Sàn 120m2 , Nhà vừa xây 1 trệt 1 lầu, 3 Phòng Ngủ, 2WC, 1 Phòng Thờ .
✅ Đường trước nhà oto đi thoải mái,Điện nước máy
✅ Pháp lí : Thổ Cư 100% ( Công Chứng trong ngày )
☎️ Gọi ngay để xem nhà : 0961 124 875 ( Tấn Tài )"	False	True	True	Cây Xăng 26	Biên Hòa	Cây Xăng 26
????CẦN BÁN NHÀ NÁT - Mặt tiền đường bờ bao HTX phong phú thích hợp ở	1.05	22.0	1.0	1.0	33 đường bờ bao HTX phong phú, xã phong phú huyện Bình Chánh TPHCM	"????CẦN BÁN NHÀ NÁT????
Mặt tiền đường bờ bao HTX phong phú, THÍCH cho người có tiền, đầu tư sửa sang lại.
- Kết cấu: 1 trệt 1 gác gỗ tôn suốt, 1wc
- Diện tích: ngang 5 dài 4,5 tổng diện tích sử dụng 22,5m2
- Khu dân cư hiện hữu, gần chợ, trường học, bệnh viện, xí nghiệp, KCN...
-Thuận tiện mua bán đồ ăn sáng / trưa / tối, kinh doanh nhỏ,....
- Pháp lý: giấy tờ công chứng vi bằng, giấy chứng nhận số nhà xã cấp, giấy chứng nhận đất, giấy cấp số nhà.
- Giá bán 680 triệu còn bớt lộc ????
????Địa chỉ: đường bờ bao htx phong phú xã phong phú huyện bình chánh.
Liên hệ sdt + zalo: 0569558613 chính chủ ????"	False	False	True	đường Bờ Bao, HTX Phong Phú, Xã Phong Phú, Huyện Bình Chánh	33 đường bờ bao HTX phong phú, xã phong phú huyện Bình Chánh TPHCM	đường Bờ Bao, HTX Phong Phú, Xã Phong Phú, Huyện Bình Chánh
CHỦ NGỘP QUÁ GIẢM HẲN 1 TỶ , NHÀ 110M2 , ngang khủng 8M GIÁ CHỈ CÒN 4T	680000	110.0	3.0	2.0	nguyễn văn tăng, quận 9 , tp hồ chí minh	"????chủ quyết tâm bán nhà để giải quyết công việc gấp . giá nào cũng bán
????Nhà nằm ngay trung tâm quận 9 , hàng xóm vincom Lê Văn Việt.
????Nhà xây còn mới , dọn vào ở ngay, không ngập nước , xe ô tô đỗ cửa.
????Chính chủ - công chứng trong ngày.
☎Liên hệ ngay : 0869818969"	False	False	True	Quận 9, Lê Văn Việt	nguyễn văn tăng, quận 9 , tp hồ chí minh	Quận 9, Lê Văn Việt
Bán nhà Q 12 giá 3 tỷ 3	4	62.0	2.0	2.0	41/	"Bán nhà cấp 3 Q12 62.5m2 full thổ cư giá 3 tỷ 3

Vị trí: Ngay 1/ TCH 35, Tân Chánh Hiệp, Q12

Diện tích 62,5m2 5x12,5 full thổ cư

Sổ pháp lý đầy đủ công chứng ngay

Kết cấu: Nhà cấp 3, hẻm ba gác, có sẵn 1PK, 2 PN, 2 WC,

Khu đông dân cư mặt tiền hẻm 3m

Nơi đông đúc an ninh cao, gần chợ Tân Chánh Hiệp, các trường học, siêu thị, cà phê Sa Pa, ....

Giá 3, 3 tỷ ( Thương lượng lộc lá)"	False	False	True	Tân Chánh Hiệp, Quận 12	41/	Tân Chánh Hiệp, Quận 12
Bán nhà phố Tô Vĩnh Diện, phân lô, sát phố, ngõ thông, có vỉa hè, tiện kinh doanh 6 tầng 60m2 giá 13.1 tỷ	3.3	60.0	6.0	5.0	Tô Vĩnh Diện, Thanh Xuân	"Bán nhà mặt ngõ thông, phân lô, có vỉa hè, kinh doanh tấp nập 2 ô tô tránh, cách mặt phố Tô Vĩnh Diện chỉ chục bước chân. Ngõ thông Hoàng Văn Thái, Nguyễn Ngọc Nại, cách ngã sở 500m đi các ngả quá thuận tiện. Gần trường chuyên THCS Thanh Xuân, bệnh viện Đại Học Y….. Vị trí đẳng cấp phân lô quân đội, an ninh tuyệt đối
Diện tích 60m xây 6 tầng, mặt tiền 4,2 m nở hậu hai mặt ngõ trước sau.
Thiết kế:
T1 sàn thông cầu thang góc nhà
T2,3,4,5 chia 2pn cầu thang giữa
T6 phòng thờ và sân phơi
Hiện chủ nhà đang cho thuê Cty 30tr/ tháng.
Sổ đỏ chính chủ SSGD
Giá bán 13.1 tỷ có thương lượng"	False	True	True	ngõ thông Hoàng Văn Thái, Nguyễn Ngọc Nại	Tô Vĩnh Diện, Thanh Xuân	ngõ thông Hoàng Văn Thái, Nguyễn Ngọc Nại
Dự Án BGI Topazdowntown - Nhận nhà ở ngay – Sinh lợi liền tay! Cam kết thuê lại với mức sinh lời cực khủng!	13.1	165.0	8.0			"Cần bán nhà mặt phố Thượng Đình, 7 tầng thang máy, vị trí đắc địa, kinh doanh tuyệt đỉnh, vỉe hè rộng, thoáng sáng


Diện tích 165m2, mặt tiền rộng 7.6m, thửa đất vuông vắn thiết kế thông sàn
Toà nhà 7 tầng thang máy cao to hoành tráng nhất nhì khu vực


Doanh thu cho thuê hợp đồng dài hạn vào 100 triệu/ tháng, mang đến cho gia chủ 1.2 tỷ / năm.


Thượng đình là con Phố giao cắt của tuyến Ngã tư Sở, giao thông thuận tiện, kinh doanh thuận lợi, khu vực đông đúc dân cư nhiều Chung cư cao cấp hạng sang và đắt giá


SĐCC, sẵn sàng giao dịch
Giá bán 34 tỷ, thương lượng trực tiếp
Mọi thông tin chi tiết liên hệ Em Sơn 0866962639, để xem nhà miễn phí"	False	True	True	Thượng Đình	Thượng Đình	Thượng Đình
Rẻ, Hiếm Mặt Phố Thượng Đình, TX, 7T thang máy, DT 165m, MT 7.7m, doanh thu 1.2 tỷ/ năm	6	87.0	4.0	3.0	Số 32, Ngõ 253, Phố Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội	"CHÍNH CHỦ KHÔNG QUA TRUNG GIAN CẦN BÁN NGÔI NHÀ TẠI PHỐ THUÝ LĨNH, HOÀNG MAI, HÀ NỘI.

- Địa chỉ: Số 32, Ngõ 253, Phố Thúy Lĩnh, Hoàng Mai, Hà Nội.

- Diện tích thực tế : 101,8 m2

– Nhà cửa hướng Đông Nam, giáp 2 mặt tiền:

+ Một mặt tiền rộng 11m giáp đường rộng 3m.

+ Một mặt tiền rộng 10m giáp với ngõ rộng 2m.

-Nhà 3 tầng được thiết kế đẹp bao gồm:

+Tầng 1: gồm 1 phòng khách liền nhà bếp và phòng vệ sinh.

+Tầng 2: 3 phòng ngủ rộng, phòng vệ sinh và ban công rộng.

+Tầng 3: : Phòng thờ, vệ sinh, ban công, sân chơi.

– Xung quanh có nhiều tiện ích như: gần trường học, chợ, cách Ủy ban phường 1km. Tương lai có đường phân khu rộng chạy qua trước nhà thuộc dự án thành phố hai bên sông

-Giao thông đi lại thuận tiện, ô tô đỗ cửa.

- Phù hợp để an cư lạc nghiệp hay đầu tư sinh lời.
- Giá bán: 6,8 tỷ

- Liên hê: 0988772040"	False	False	True	Số 32, Ngõ 253, Phố Thúy Lĩnh, Hoàng Mai, Hà Nội	Số 32, Ngõ 253, Phố Thúy Lĩnh, Phường Lĩnh Nam, Hoàng Mai, Hà Nội	Số 32, Ngõ 253, Phố Thúy Lĩnh, Hoàng Mai, Hà Nội
CHÍNH CHỦ KHÔNG QUA TRUNG GIAN CẦN BÁN GẤP NGÔI NHÀ TẠI PHỐ THUÝ LĨNH, HOÀNG MAI, HÀ NỘI.	34	60.0	3.0	3.0		"+ Hàng xóm xung quanh là nhà cao tầng, dân trí.
+ Hẻm trước nhà 6m xe hơi quay đầu.
+ Hiện trạng 1 trệt 1 lửng, 3PN, 2WC.
+ Sổ vuông vắn, công nhận đủ 54m2.
Alo em Oanh ngay để có ngay căn nhà ưng ý tại khu Bàu Cát với giá nhỉnh 5 tỷ đồng."	False	False	True	Phố Thuý Linh, Hoàng Mai, Hà Nội	Phố Thuý Linh, Hoàng Mai, Hà Nội	Phố Thuý Linh, Hoàng Mai, Hà Nội
HIẾM! NGANG 5M - KHU BÀU CÁT – XE HƠI ĐỖ CỬA - 60M2 – GIÁ CHƯA TỚI 100TR/M2.	6.8	100.0	6.0			"Mô tả:
???? Diện tích: 100m2 ( 5m x 20m ) Vuông Vức.
???? Kết cấu: 1 trệt, 1 lửng 2 lầu, sân thượng, chuồng chu, 6PN.
???? Khu dân trí cao, hẻm thông sạch sẽ, mặt đường 7m xe tải ra vào.
???? Vị trí: Ngay Bình Trị Đông, Tân Hòa Đông, Hương lộ 2, gần 2p ra Lê Văn Quới, Giáp Tân Phú, Hoà Bình.
???? Chủ cực gấp bán hạ chào liên tục - Pháp lý chuẩn công chứng trong ngày.
=================================
???? Xem nhà gọi em: 0354299320 Anh Tú Nhà Phố Giá Tốt Sài Gòn."	False	False	True	Rua 2, Hương lộ 2, Bình Trị Đông, Tân Hòa Đông	Rua 2, Hương lộ 2, Bình Trị Đông, Tân Hòa Đông	Rua 2, Hương lộ 2, Bình Trị Đông, Tân Hòa Đông
