Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Cần bán gấp nhà cấp 4, 4,5x30m thổ cư 100m2, mặt tiền bê tông giá 550 tr	4.5	135.0				"Nhà cấp 4, diện tích 4,5x30m thổ cư 100m², mặt tiền bê tông giá 550tr, bớt lộc cho AE thiện chí,
Nhà tại xã Tân Lâm, huyện Di Linh, cách Quốc Lộ 28 800m, sổ sẵn công chứng liền.
Thích hợp mua nghỉ dưỡng, khu dân cư đông đúc, điện nước đầy đủ."	False	False	True	xã Tân Lâm, huyện Di Linh, Quốc Lộ 28	xã Tân Lâm, huyện Di Linh, Quốc Lộ 28	xã Tân Lâm, huyện Di Linh, Quốc Lộ 28
Bán nhà đường Phú Thọ Hòa quận Tân Phú	6.37	40.0	2.0	2.0	30/3 Nguyễn Hiến Lê, Phường 13, Tân Bình	"NHÀ CÒN MỚI CHỈ XÁCH VA LI VÀO Ở VƯỜN LÀI TÂN PHÚ, 40M2, HẺM Ô TÔ.
Vườn Lài 40m2 2 tầng 3.3 ×12 giá 4.5 tỷ Phú Thọ Hòa Tân Phú.
+ Nhà có kết cấu 1 trệt, 1 lầu, 2PN, Phòng thờ có thể thiết kế thêm thành 3 PN, 2WC.
+ Hẻm ô tô đỗ cửa thông Lê Thúc Hoạch.
+ Sổ vuông như tờ A4 .
+ Khu vực an ninh dân trí.
+ Pháp lý sạch công chứng ngay.
☎️0985666979"	False	False	True	đường Phú Thọ Hòa, Quận Tân Phú	30/3 Nguyễn Hiến Lê, Phường 13, Tân Bình	đường Phú Thọ Hòa, Quận Tân Phú
Hạ chào 2 tỷ, bán nhà mặt tiền Bà Điểm, Hóc Môn, ngang khủng 9.2m, DT 132m2, chỉ 6.2 tỷ	4.5	132.0	4.0	2.0	Thành phố Hồ Chí Minh	"Mô tả:
+ Nhà có DT 132m2, ngang khủng 9.2m, dài 14.4m.
+ Nhà cấp 4, có gác lửng. Dưới trệt có 3 phòng và 1 WC. Trên gác có 2 phòng ngủ, 1 phòng sinh hoạt chung và 1 WC
+ Nằm ngay Mặt tiền đường nhựa 12m, vỉa hè hai bên, mỗi bên 2m, xe tăng tránh nhau chạy lòng vòng, thông tứ phía. Xe tăng ngủ trong nhà.
+ Xung quanh tiện ích không thiếu gì.
+ Tiện cho thuê mở Văn phòng, kinh doanh đa ngành hoặc mở xưởng sản xuất... Giá thuê tầm 15 triệu/tháng.
+ Sổ vuông vức, pháp lý chuẩn đét.
+ Chỉ 6.2 tỷ TL
PHV0-002"	True	True	True	đường Bà Điểm, Hóc Môn	Thành phố Hồ Chí Minh	đường Bà Điểm, Hóc Môn
Hạ 1 tỷ, chỉ 7.2tỷ. Nhà hẻm ôtô thông, Lê Trọng Tấn, Bình Tân	6.2	124.0	1.0	1.0	Thành phố Hồ Chí Minh	"Mô tả:
+ DT 124m2, ngang 6,6m, dài 19m. Có gác lửng.
+ Hẻm xe tải chạy lòng vòng, thông tứ phía. Xe hơi ngủ trong nhà. Cách mặt tiền Lê Trọng Tấn 50m.
+ Gần chợ, trường học cấp 1,2,3, trường mẫu giáo...Xung quanh tiện ích không thiếu gì.
+ Đang cho Công ty may thuê. Tiện làm nhà xưởng, cho thuê mở Văn phòng, kinh doanh đa ngành hoặc tiện xây mới.
+ Sổ vuông vức, công nhận đủ, pháp lý chuẩn đét, công chứng ngay trong ngày.
+ Chỉ 7.2 tỷ TL
PHV0-001
Liên hệ: Ms Vân để được tư vấn, xem nhà, xem sổ miễn phí: 0901.99.44.18"	False	True	True	Lê Trọng Tấn, Phường Bình Tân	Thành phố Hồ Chí Minh	Lê Trọng Tấn, Phường Bình Tân
Bán nhà đường Thanh Vinh 10 Liên Chiểu, Đà Nẵng	7.2	161.0				"Nhà cần tiền bán nhanh nhà Thanh Vinh 10 phường Hoà Khánh Bắc, Liên Chiểu Tp Đà Nẵng.
Xây 2 nhà riêng biệt, 1 nhà đang ở, 1 nhà đang cho thuê (2,6 triệu/tháng)
Diện tích 161,2 m².
7,5x21.
Gần chợ, gần trường học, gần khu công nghiệp Hoà Khánh.
Thuận lợi cho anh chị em mua đầu tư kinh doanh.
Giá 2700 tỷ."	True	True	True	đường Thanh Vinh 10, Liên Chiểu, Đà Nẵng	đường Thanh Vinh 10, Liên Chiểu, Đà Nẵng	đường Thanh Vinh 10, Liên Chiểu, Đà Nẵng
Quận 3 - LÊ VĂN SỸ - HẺM XE HƠI - KHU VỰC HIẾM NHÀ BÁN - 5 Tầng BTCT-NHỈNH 10 TỶ	2.7				Thành phố Hồ Chí Minh	"+ Khu vực sầm uất - Lê Văn Sỹ - Quận 3

+ Ngang 5M - Diện tích 5 X 10 M- 5 Tầng - sân thượng

+ Khu vực dễ kinh doanh - mở spa - phòng khám

+ Sổ hồng vuông như tờ A4 - công chứng ngay

+ Alo 0896416349 ( Tín Nhà Phố ) để xem nhà ngay"	False	False	True	Lê Văn Sỹ, Quận 3	Thành phố Hồ Chí Minh	Lê Văn Sỹ, Quận 3
NHÀ BÁN GIẢM GIÁ 300TR, GIÁ MỚI 3.15 TỶ - TĂNG NHƠN PHÚ B THỦ ĐỨC	6	40.0			Thành phố Hồ Chí Minh	"XOẮN XUÝT HẾT CẢ LÊN, GIẢM 300TR, GIÁ MỚI 3.15 TỶ
- TĂNG NHƠN PHÚ B - NHÀ ĐẸP Ở NGAY
Liên hệ: ☎️ 0389671670 - Thạch

+ Hẻm rộng, thoáng sạch đẹp, hẻm thông tứ tung, xe hơi đỗ sát nhà.
+ Sổ đẹp, vuông vức
+ BTCT, phòng trệt để người già ở
+ Xung quanh tiện ích đầy đủ, chợ, trường học các cấp
+ Xem nhà miễn phí liên hệ em Thạch chính chủ thương lượng mạnh
Liên hệ: 0389671670 Thạch nhà phố chính chủ
MS:1"	False	False	True	Tăng Nhơn Phú, Quận Thủ Đức	Thành phố Hồ Chí Minh	Tăng Nhơn Phú, Quận Thủ Đức
Bán nhà HXT, gần trường học, kinh doanh 47 m2, chỉ với 2.9 tỷ Linh Xuân Thủ Đức	3.15	45.0				"Bán nhà HXT, gần trường học, kinh doanh 47 m2, chỉ với 2.9 tỷ Linh Xuân Thủ Đức
+ Kết cấu trệt lầu, 2 phòng ngủ, 2 vệ sinh. Phòng khách , bếp riêng biệt.
+ Nhà hẻm xe tải thông ra hẻm đường số 8 đi thẳng ra Quốc lộ 1k bán kính 500m
+ Nhà nội thất đầy đủ Lầu có ban cộng rộng rãi, khu văn minh dân trí cao
+ Tiện ích xung quanh không thiếu thứ gì, chỉ vài bước chân mua sắm vô tư
+ Sổ sách nghiêm chỉnh, công chứng nhanh trong ngày.
Gọi ngay Mr Ảnh 0905238089 Nhà ngon, giá rẻ Thủ Đức."	False	False	True	Hẻm Xa Tôn, Linh Xuân, Thủ Đức	Hẻm Xa Tôn, Linh Xuân, Thủ Đức	Hẻm Xa Tôn, Linh Xuân, Thủ Đức
Âu Cơ Giáp Tân Bình, 3 tầng, nhà đẹp, giá 80tr/ m2.	2850000					"Âu Cơ Giáp Tân Bình, 3 tầng, nhà đẹp, giá 80tr/ m2.
* Diện tích: 3 x 12m.
* Hẻm thông thoáng, sạch sẽ,
* Trước nhà có khoảng sân rộng trồng nhiều cây, nhiều hoa. Nhà thêm xinh tươi.
Giá 3.05 tỷ thương lượng!
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	đường Âu Cơ Giáp, Quận Tân Bình	đường Âu Cơ Giáp, Quận Tân Bình	đường Âu Cơ Giáp, Quận Tân Bình
Không Có Nhà Thứ 2 – Phân Lô Tam Trinh – Ô Tô KD– Nở Hậu – Mặt Tiền 6m – 90m2*5T – 14 Tỷ	3.05	90.0	5.0	4.0		"“KHÔNG MUA NHÀ NÀY THÌ MUA NHÀ NÀO”

- BÁN NHÀ TAM TRINH, PHƯỜNG VĨNH TUY. NẰM TRONG KHU PHÂN LÔ VIP “KHÔNG CÓ NHÀ THỨ 2 BÁN”, NGÕ RỘNG 2 Ô TÔ TẢI TRÁNH, VỪA Ở VỪA KINH DOANH KHÔNG HẾT ĐẤT, NHÀ 5 TẦNG, MẶT TIỀN GẦN 6m, NỞ HẬU, DT 90m2, NHỈNH 14 TỶ

- Bán nhà ngõ Tam Trinh, DT 90m², mặt tiền gần 6m, xây dựng 5 tầng, nhỉnh 14 tỷ
- Nằm tại khu vực sầm uất bậc nhất Hai Bà Trưng, tiện ích bạt ngàn, gần Trường ĐH Vinschool, Bách Khoa, Kinh tế Quốc Dân, Xây Dựng, gần bệnh viện Thanh Nhàn, Vinmec..!
- Kế cạnh các tuyến đường lớn như: Thanh Nhàn, Trần Khát Chân, Lò Đúc, Lạc Trung, Minh Khai…
- Vài phút lên Bờ Hồ, phố cổ. Thuận tiện di chuyển sang các quận như Long Biên, Hoàn Kiếm, Đống Đa…hay đi sang các tỉnh thành khác
- Nhà tự xây, đồ đạc tự mua để ở và sử dụng nên rất tốt

Nhà được thiết kế.
- Tầng 1: Gara Ô tô, Phòng ăn bếp, Vệ sinh
- Tầng 2, 3, 4 mỗi tầng 2 phòng ngủ, vệ sinh giữa.
- Tầng 5: 2 sân thượng một bên View Time Cty, một bên View 2 toà Vinaconex có thể thiết kế thêm 1 phòng nữa.
+ Nhà có thiết kế ô chờ thang máy.
- Liên hệ Mr Luân – Chuyên bán nhà Tam Trinh"	False	False	True	Tam Trinh, Phường Vĩnh Tuy, Quận Hai Bà Trưng	Tam Trinh, Phường Vĩnh Tuy, Quận Hai Bà Trưng	Tam Trinh, Phường Vĩnh Tuy, Quận Hai Bà Trưng
