Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Dự án Young Town : Nhà Phố, ShopHouse, Biệt thự , Đất nền	3.15	28.0	3.0	3.0	Chùa BộC, Đống Đa, HN	"Nhà chủ tự xây dựng vô cùng chắc chắn, hiện đại. vị trí gần sát ĐH Thủy Lợi, ĐH Ngân Hàng, công viên ĐH Thủy Lợi, gần các khu phố mua sắm sắm sầm uất Thái Hà, Chùa Bộc….
Thiết kế gồm:
-Tầng 1 để xe, bếp, khách
-Tầng 2,3,4 gồm 3 ngủ khép kín
- Tầng 5 phòng thờ sân phơi.
Sổ đỏ sẵn sàng giao dịch
Liên hệ xem nhà miễn phí: Thu Lê chuyên nhà thổ cư, nhà mặt phố"	False	False	True	False	Đường Thái Hà	Chùa BộC, Đống Đa, HN	Đường Thái Hà
BÁN NHÀ CHÙA BỘC, ĐỐNG ĐA 28M NGÕ SIÊU RỘNG, VÀI NHÀ RA MẶT PHỐ, HƠN 2 TỶ	800000	52.0	3.0	3.0	Bùi Thế Mỹ, P.10, Tân Bình	Nhà 4 tầng xây 2019 còn mới đẹp, gia đình ở nên xây kiên cố chắc chắn, gồm 4 tầng, 3 phòng ngủ, 3 vệ sinh. Hẻm sạch thoáng, có chỗ đậu ô tô gần nhà. Vị trí trung tâm Tân Bình, tiện ích đầy đủ xung quanh, đi đâu cũng thuận tiện. Pháp lý chuẩn, sổ vuông, hoàn công đầy đủ. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.	False	False	True	False	Số ??, Phường ??, Quận Tân Bình	Bùi Thế Mỹ, P.10, Tân Bình	Số ??, Phường ??, Quận Tân Bình
Nhà mới 4 tầng ở ngay, Bùi Thế Mỹ, P.10, Tân Bình. 5.3 tỷ	2.6	74.0	5.0	4.0		"???? BÁN NHÀ 1 TRỆT 2 LẦU ĐƯỜNG D5 KDC PHÚ HỒNG KHANG, P.BÌNH CHUẨN, TP THUẬN AN ????

???? Diện tích: 73,7m2 (4x18,4m), thổ cư 100%
???? Vị trí: Nhà nằm tại khu đô thị Phú Hồng Khang, phường Bình Chuẩn, TP Thuận An, Bình Dương.
???? Nhà gồm 1 trệt 2 lầu với thiết kế thông minh, bao gồm có phòng ngủ ở tầng trệt và tổng cộng 5 phòng ngủ, 1 phòng khách, 1 phòng bếp, 4 WC, sân thượng trước và sân thượng sau thoáng rộng.

????️ Vị trí thuận lợi:

Cách đường Bình Chuẩn 67 chỉ 50m, thuận tiện di chuyển và giao thông.
Cách chợ Phú Phong chỉ 200m, mua sắm và tiện ích dễ dàng.
???? Sổ hồng riêng, pháp lý đầy đủ.
???? Hỗ trợ vay ngân hàng nhanh chóng và thuận tiện.

???? Giá bán: 3 tỷ 800 triệu đồng (Có thương lượng)
+Liên Hệ Ngay Để Được Tư Vấn Và Xem Thực Tế:
+Mr.Nhật Quang - @9@4844228 Stt: 1097
........................................................
| Nhật-Quang-Real |
+Uy Tín- Nhanh Chóng-Tận Tâm
+Giá Trị Thật-Pháp Lý Thật
+ Nhận Ký Gửi Mua Bán \Cho Thuê Nhà- Đất Khu Vực Bình Dương
+ Chuyên Nhà Đất khu vực Thuận An-Dĩ An Bình Dương,Sổ Hồng Cầm Tay.
+ Hỗ Trợ Làm Pháp Lý,Sang Tên,Thủ Tục Nhanh Gọn.
+ Hỗ Trợ Vay Ngân Hàng Lãi Suất Ưu Đãi.
========================================================
#nhatquangreal #BánNhà #bánđất #GiáRẻ #SổHồngRiêng #nhàđấtbìnhdương #bđsthuanan #bđsdian"	False	True	True	False	đường D5, khu đô thị Phú Hồng Khang, phường Bình Chuẩn, TP Thuận An, Bình Dương	đường D5, khu đô thị Phú Hồng Khang, phường Bình Chuẩn, TP Thuận An, Bình Dương	đường D5, khu đô thị Phú Hồng Khang, phường Bình Chuẩn, TP Thuận An, Bình Dương
GIẢM 500TRiệu BÁN NHÀ 1 TRỆT 2 LẦU ĐƯỜNG D5 KDC PHÚ HỒNG KHANG,TP THUẬN AN.	5.3	54.0	4.0	5.0	Đường Lò Lu, Phường Trường Thạnh, Q9	"Bán căn nhà phố 1 trệt 2 lầu vừa xây mới tại hẻm 230 Lò Lu, P. Trường Thạnh Quận 9.

Nhà có Vị trí gần Vinhomes Q9, ĐH FPT, Samsung, Khu Công Nghệ Cao.
Nhà DT Đất 54m² (4x13.7m).
Thiết kế: 4PN - 3WC, sân trước, sân sau thoáng.

Sổ Hồng riêng, hoàn công đầy đủ.
Đường nhựa 6m, xe ôtô đổ trong nhà, Dân cư dân trí cao.
Nhà thiết kế hiện đại, đẹp và rất thoáng mát.

Giá bán 4, 8 tỷ thương lượng.
Nhà hướng Tây Tứ Trạch.
LH 0388 668 882 gặp Tâm (zalo)."	False	False	True	False	hẻm 230 Lò Lu, Phường Trường Thạnh, Quận 9	Đường Lò Lu, Phường Trường Thạnh, Q9	hẻm 230 Lò Lu, Phường Trường Thạnh, Quận 9
Cần bán gấp nhà 1 trệt 2 lầu, 54m2 4PN - 3WC, sổ hồng hoàn công, giá 4 tỷ 8 TL, LH: 0388 668 882 gặp Tâm ( zalo )	3.8	38.0				"Bán nhà 1 lầu hẻm 4m đường Âu Dương Lân Phường 3 Quận 8
+ Diện tích: 3.5 x 12m – DT đất: 38m2
+ Kết cấu: Nhà đúc 1 lầu kiên cố, gồm 2PN, 2WC, nhà trống vào ở liền.
+ Vị trí: Hẻm trước nhà gần 4m, cách đường Âu Dương Lân 200m, 3 phút qua cầu Chữ Y, chợ Rạch Ông, tiện di chuyển qua các Quận lân cận 1 cách nhanh chóng.
+ Tiện ích: Dân cư đông đúc, môi trường sống an ninh, xung quanh nơi ở đầy đủ các nhu cầu thiết yếu, đáp ứng cho cuộc sống hằng ngày.
+ Hướng Tây Nam
+ Sổ hồng
+ Giá: 4.1 Tỷ (T/L)
Liên hệ: 0933 862 860 Ms Sương
Tư vấn pháp lý & xem nhà miễn phí
Hỗ trợ vay ngân hàng 80% giá trị nhà
Nhận ký gửi cho thuê nhà đất các Quận TP.HCM"	False	False	True	False	đường Âu Dương Lân, Phường 3, Quận 8	đường Âu Dương Lân, Phường 3, Quận 8	đường Âu Dương Lân, Phường 3, Quận 8
Bán nhà 1 lầu hẻm 4m đường Âu Dương Lân Phường 3 Quận 8	4.5	44.0				"Bán nhà mới 1 lầu 4m gần MT đường Đặng Chất Phường 3 Quận 8
+ Diện tích: 3.3 x 14.7m – CN: 43.5m2
+ Kết cấu: Nhà 1 trệt + lầu, 3PN, 2WC, phòng khách, bếp, có bancon thông thoáng, sân đậu xe trong nhà,…
+ Vị trí: Hẻm trước nhà 4m, cách mặt tiền đường Đặng Chất 50m, thông ra đường Dạ Nam, gần cầu Chữ Y, xe cộ tiện lưu thông qua các Quận 1, 4, 5, 7, 10,…
+ Tiện ích: Dân cư hiện hữu, an ninh, yên tĩnh, xung quanh khu vực gần chợ, trường học mầm non, các cửa hàng tiện lợi, bệnh viện, quán ăn, nhà thuốc,… hoạt động sầm uất 24/7.
+ Hướng Tây Bắc
+ Sổ hồng
+ Giá: 5.55 Tỷ (T/L)
Liên hệ: 0933 862 860 Ms Sương
Tư vấn pháp lý & xem nhà miễn phí
Hỗ trợ vay ngân hàng 80% giá trị nhà
Nhận ký gửi cho thuê nhà đất các Quận TP.HCM"	False	False	True	False	đường Đặng Chất, Phường 3, Quận 8	đường Đặng Chất, Phường 3, Quận 8	đường Đặng Chất, Phường 3, Quận 8
Bán nhà mới 1 lầu 4m gần MT đường Đặng Chất Phường 3 Quận 8	4.1	56.0	3.0	3.0	Nguyễn Văn Cư, Long Biên	"- Bán căn nhà trên ngõ 558 Nguyễn Văn Cừ, Long Biên. Diện tích 56m, rộng 5.2m, nhà 3 tầng cũ xác định bán đất.
- Vị trí nhà nằm tại khu phân lô cán bộ trên ngõ 558 Nguyễn Văn Cừ, Long Biên. Khu vực phường Gia Thụy dân trí cao, tiện ích tốt, đường ô tô thông thoáng đi hướng nào cũng được, từ Nguyễn Văn Cừ sang Nguyễn Sơn.
- Hiện trang nhà 3 tầng cũ được xây dựng hơn chục năm, chủ nhà xác định bán đất. Khách mua vẫn có thể ở luôn hoặc cải tạo thêm tầng, nhà gồm 3 phòng ngủ, vệ sinh các tầng, tầng 1 để xe và khách, bếp.
- Nhà cần bán nhanh với giá trị diện tích đất, không tính giá trị căn nhà. Khách thích vị trí, khu vực có thể đàm phán thương lượng ngay: mua đất tặng nhà.
- Sổ đỏ vuông đẹp sẵn sàng giao dịch.
ĐTLH: 0904.882258"	False	False	True	False	ngõ 558 Nguyễn Văn Cừ, Long Biên	Nguyễn Văn Cư, Long Biên	ngõ 558 Nguyễn Văn Cừ, Long Biên
BÁN NHÀ NGÕ 558 NGUYỄN VĂN CỪ, PHÂN LÔ 56M, MT 5.2M, Ô TÔ, 7 TỶ HƠN	5.55	30.0	4.0	3.0		"- Bán nhà Khâm Thiên, Đống Đa, vị trí đẹp, ngõ chợ kinh doanh buôn bán sầm uất, đi lại thuận tiện, cách trường Tiểu Học, Trung Học Cơ Sở Trung Phụng vài trăm mét, thuận tiện cho con em học tại đây, nhà còn rất mới, xây chắc chắn .
- Thiết kế 4 tầng.
+ Tầng 1: Phòng khách, bếp, vs.
+ Tầng 2,3: Mỗi tầng 1 ngủ, vs ngoài.
+ Tầng 4: Phòng thờ, sân phơi.
- Sổ đỏ đẹp, pháp lý chuẩn SSGD ngay."	False	False	True	False	Nguyễn Văn Cừ, Phân lô	Nguyễn Văn Cừ, Phân lô	Nguyễn Văn Cừ, Phân lô
Bán nhà phố Chợ Khâm Thiên, Đống Đa, gần phố, ở ngay 4 tầng 30m2 giá 3.2 tỷ	7.35	35.0	2.0	2.0	Đường Số 4	"MS 18623
* Vị trí: nhà hẻm đường Số 4 Phường 16 Gò Vấp.
* Diện tích 35m2, ngang 4.3m, dài 9m.
* Nhà 1 trệt 1 lầu còn khá mới, có thể dọn vào ở ngay, gồm 2 phòng ngủ.
* Hẻm ba gác, yên tĩnh, sạch sẽ
* Hình sổ đẹp, hoàn công đủ. Không vướng quy hoạch."	False	False	True	False	đường Số 4, Phường 16, Quận Gò Vấp	Đường Số 4	đường Số 4, Phường 16, Quận Gò Vấp
Nhà Gò Vấp giá rẻ, Đường số 4 Phường 16 Gò Vấp, 35m2 2 tầng chỉ 3.2 tỷ	3.2	40.0	2.0	2.0	Quận Gò Vấp HCM	"LÊ văn THỌ, 4m+10m/2 tầng, Giá Chỉ 2.95 tỷ (Thương lượng mạnh)

Chủ Gấp Bán Chỉ Cần Khách Thích
Kết Cấu: 1 Trệt 1 Lầu, 2 PN 2WC, 1 Phòng Khách, 1 Bếp
Vị Trí: Đối Diện CV Làng Hoa Gò Vấp. Phạm Văn Chiêu, Lê Đức Thọ
Sổ Hồng Riêng, Công Chứng Trong Ngày

☏ ZALO: 0976728136 ( THANH QUANG 22 )
Ký Gửi - Tư Vấn – Mua Bán - BĐS HCM"	False	True	True	False	Phạm Văn Chiêu, Lê Đức Thọ, Phường 16, Quận Gò Vấp	Quận Gò Vấp HCM	Phạm Văn Chiêu, Lê Đức Thọ, Phường 16, Quận Gò Vấp
