Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2
Trường Sa, 25m2, 4 tầng, xe hơi vào tận cửa, giá bán bằng Ngân hàng định giá.	3.18					"Trường Sa, 25m2, 4 tầng, xe hơi vào tận cửa, giá bán bằng Ngân hàng định giá.
* Nhà 1 trệt, 2 lầu, sân thượng, 3 phòng ngủ, 4WC.
* Hẻm 5m thông khắp ngã, hàng xóm thân thiện.
* Nhà nhỏ, cao tầng, đầy đủ công năng.
Giá 3.8 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Trường Sa	Trường Sa	Trường Sa
Trường Sa, 25m2, 4 tầng, xe hơi vào tận cửa, giá bán bằng Ngân hàng định giá.	3.8					"Trường Sa, 25m2, 4 tầng, xe hơi vào tận cửa, giá bán bằng Ngân hàng định giá.
* Nhà 1 trệt, 2 lầu, sân thượng, 3 phòng ngủ, 4WC.
* Hẻm 5m thông khắp ngã, hàng xóm thân thiện.
* Nhà nhỏ, cao tầng, đầy đủ công năng.
Giá 3.8 tỷ thương lượng.
Liên hệ Oanh để xem nhà chính chủ miễn phí."	False	False	True	Trường Sa	Trường Sa	Trường Sa
Bán gấp nhà Bình Tân giáp Tân Phú – 84m2 chỉ 4.3 tỷ.	3.8	84.0			GẦN NGÃ 3 HƯƠNG LỘ 3 - BỜ BAO TÂN THẮNG	"Cam kết nhà thật 100%
Cần bán nhà gấp để trả nợ nên giá giảm sâu 300tr còn 4.3 tỷ.
- Nhà ngang 6m bề thế, lô góc cách mặt tiền 20m.
- Gần ngã 3 Bờ bao Tân Thắng – Hương lộ 3, cách AEON Tân Phú 2 phút xe máy.
- Kết cấu: 1 trệt 1 lầu, GPXD 5 tầng.
- DT: 6 x 14m.
- SHR, công chứng ngay.
- Giá cần bán gấp: 4.3 tỷ.
* Liên hệ: 0933024233 (Mr. Nhớ)
Gặp chính chủ thương lượng."	False	False	True	Bờ bao Tân Thắng, Hương lộ 3, Bình Tân, giáp Tân Phú	GẦN NGÃ 3 HƯƠNG LỘ 3 - BỜ BAO TÂN THẮNG	Bờ bao Tân Thắng, Hương lộ 3, Bình Tân, giáp Tân Phú
Bán nhà MT Kinh Doanh 50m2 thổ cư đường ô tô (P.Tân Vạn) chỉ 2,950 tỉ	4.3	50.0	3.0	3.0		"???????? Bán nhà MT Kinh Doanh 1 trệt 1 lửng 1 lầu SHR thổ cư đường ô tô 50m2 (P. Tân Vạn)
+ Vị trí: Gần sân banh tân vạn ,cách đường Bùi Hữu Nghĩa khoảng 200m
- Nhà 1 Trệt 1 Lửng 1 lầu thiết kế hiện đại gồm:1 phòng khách, 3 phòng ngủ, 3 WC,nhà bếp. Đường hai ô tô né nhau chạy thoải mái
- Diện tích: 5x10m (50m2)
- Sổ hồng riêng thổ cư 100%"	False	False	True	Đường ô tô, Phường Tân Vạn	Đường ô tô, Phường Tân Vạn	Đường ô tô, Phường Tân Vạn
Bán nhà 1 Trệt 2 Lầu tại KDC Đinh Thuận (P.Tân Hiệp) chỉ 5,5 tỉ	2.95	84.0	4.0	3.0		"Bán nhà 1 Trệt 2 Lầu đẹp như mới tại KDC Đinh Thuận Tân Hiệp gần Đồng Khởi
☆Diện tích 5x16m5 (84m2)
☆Sổ hồng riêng thổ cư. Đường rộng 2 làn xe có vỉa hè 3m mỗi bên
☆Nhà xây 1 Trệt 2 Lầu 4 Phòng ngủ, 2 tolet, PK rộng rãi, xe hơi để tự do. Nhà kiến trúc hiện đại sang trọng.
☆KDC Đinh Thuận Vip ở và kinh doanh sầm uất.
☆Gần trung tâm việc làm, sân vận động, chợ trường BHX Vinmart kế bên."	False	True	True	KDC Đinh Thuận, Phường Tân Hiệp	KDC Đinh Thuận, Phường Tân Hiệp	KDC Đinh Thuận, Phường Tân Hiệp
Bán dãy nhà trọ 24 phòng đang cho thuê cách MTĐ 30m, 380m2 Linh Xuân, giá 10 tỷ	7.2	380.0				"Bán dãy nhà trọ 24 phòng đang cho thuê cách MTĐ 30m, 380m2 Linh Xuân, giá 10 tỷ
+ Hiện trạng 2 đây nhà trọ 24 phòng, mua về xây thêm,khai thác giá tốt hơn.
+ Hẻm ô tô cách mặt tiền 30m.
+ Gần trường Tiểu học Nguyễn Văn Lịch, UBND Linh Xuân,...
+ Sổ chính chủ, công chứng ngay.
LH 0905238089"	False	True	True	Linh Xuân	Linh Xuân	Linh Xuân
Chdv 5x19 Xô Viết Nghệ Tĩnh P21 Bình Thạnh 8,3 tỷ	10000000	95.0	5.0	6.0		"Chdv 5x19 Xô Viết Nghệ Tĩnh P21 Bình Thạnh 8,3 tỷ

+ 5x19 2 lầu 5 phòng ngủ 6wc kiên cố cho thuê 45tr
+ Hẻm thông, gần mặt tiền an ninh Phường 21
+ Gần Quận 1, chợ Thị Nghè, Hàng Xanh, Landmark"	False	True	True	Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh	Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh	Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh
➡ Quận 5 Giáp Quận 1 – An Dương Vương-HXH - Sát Mặt Tiền – 4Tầng -65m2- 12Tỷ	8.3	65.0	4.0	4.0	Thành phố Hồ Chí Minh	"+DT: 4 x 16M vuông vức Phong Thủy
+Hiện trạng : Trệt + 3 Lầu ( 4PN mới , xây Kiên cố vào ở liền)
=> Vị Trí Hẻm thông, gần mặt tiền.
=> Khu vực dân trí cao , an ninh tuyệt đối. Ngay khu Vip
=> Chuyên nội thất Ôtô nổi tiếng hiếm nhà bán.
=> Gần Chợ Bàu Sen tiện di Chuyển , tiện nghi siêu tốt.
=> Sổ Hồng chính chủ công chứng ngay.
+++ Giá 12 Tỷ còn thương lượng giá tốt
Liên hệ xem nhà: 0903356875 Hangnhapho#SG
#nhabanquan1
#nhabanquan3
#nhabanquan5
#nhabanquan10
hangBDS#SG
hangnhapho#SG"	False	True	True	An Dương Vương, Quận 5	Thành phố Hồ Chí Minh	An Dương Vương, Quận 5
Trung Tâm Quận 5 Đắc Địa – Sát MT TRẦN PHÚ -Bán Đất Tặng Nhà – Giá Rẻ	12	30.0	3.0	2.0	Thành phố Hồ Chí Minh	"❌ Giá rẻ hơn thị trường cùng khu vực
+ DT: 3,5m x 8.5 vuông vức Phong Thủy
+ Hiện trạng : 2 tầng (nhà cũ)
=> Nhà lô góc, 2 mặt hẻm thông thoáng
=> Hẻm 4m, sát mặt tiền, thông tứ bề
=> Nhà nát, xác định mua đất, xây dựng mới
=> Khu vực cộng đồng Người Hoa nổi tiếng Q5
=> Giáp #Quận nhất, sát #Quận 10, gần #Quận 3, kế bên Q6, Q8
=> Sổ Hồng, pháp lý chuẩn,công chứng ngay.
++ Giá Chỉ 4 Tỷ 500 TL chính chủ.
☎️☎️ Xem nhà liên hệ 0903356875 Hangnhapho#SG

#nhabanquan1
#nhabanquan3
#nhabanquan5
#nhabanquan10
hangBDS#SG
hangnhapho#SG"	False	False	True	Trần Phú, Quận 5	Thành phố Hồ Chí Minh	Trần Phú, Quận 5
Bán nhà ngay ngã 3 MTĐ 114m2, 3 tầng chỉ nhỉnh 8 tỷ Linh Xuân Thủ Đức.	4.5	114.0				"Bán nhà ngay ngã 3 MTĐ 114m2, 3 tầng chỉ nhỉnh 8 tỷ Linh Xuân Thủ Đức.
+ Diện tích: 114 m2 ( 4.8/5x23m)- Pháp lý đầy đủ, shr, sổ nở hậu,công chứng ngay.
+ Giao thông kết nối các tuyến đường chính, thuận lợi cho việc lưu thông hàng hoá, gần TT Thành Phố Thủ Đức.
+ Kết cấu:1 trệt , 2 lầu , 3pn, 3wc, ban công , phòng bếp, phòng thờ, giếng trời nên nhà lúc nào cũng sáng như ban ngày.
+ Vị trí: Nằm MTĐ di chuyển 2 phút ra QL 1k. Khu vực cực kỳ sầm uất, đông dân cư qua lại, sát các KCN, KCX với số lượng công nhân lên đến 20.000 lao động, rất thuận tiện kinh doanh đa ngành nghề.
LH: Mr Ảnh 0905238089 Nhà phố để được hỗ trợ miễn phí."	False	True	True	ngã 3 MTĐ, Linh Xuân, Thủ Đức	ngã 3 MTĐ, Linh Xuân, Thủ Đức	ngã 3 MTĐ, Linh Xuân, Thủ Đức
