Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
BÁN GẤP ÂU CƠ, P14, Q11, 48M2, 2 TẦNG(3PN), CHỈ 4.7 TỶ, 0354095924	4500000000	48.0			ÂU CƠ, PHƯỜNG 14, QUẬN 11	"Chủ nhà cần bán gấp cho ai thiện chí mua
LH: 0354095924

- Nằm ở ngay vòng xoay Lê Đại Hành giáp q10, hẻm ba gác, trước nhà 4m, cách 30m ra
- DT: 48M2 (10.5X4.6)

- Kết cấu: trệt + lầu, 3 phòng ngủ.

- Tiện ích: Gần Đầm Sen, ngân hàng, .... Xung quanh đầy đủ tiện ích.

- Pháp lý rõ ràng, có thể xem nhà công chứng ngay.

- Giá chỉ 4.7 TỶ thương lượng.

GỌI NGAY: 0354095924(Quỳnh Nhi) nghe máy 24/24."	False	False	True	False	Lê Đại Hành, Phường 14, Quận 11	ÂU CƠ, PHƯỜNG 14, QUẬN 11	Lê Đại Hành, Phường 14, Quận 11
Chốt ngay căn shophose cực kỳ tiềm năng với 4.x tỷ	4.7	75.0				"????Căn shophouse sở hữu vị trí cực đắc địa tiếp giáp với 3 đường cao tốc lớn thuận tiện di chuyển kết nối giao thương. Đối diện chân đế chung cư, khu dân cư bên cạnh sầm uất

* Nơi giao thoa của 3 khu công nghiệp lớn: KCN Vsip, KCN Đại Đồng, KCN Tiên Sơn hơn 150 nghìn chuyên gia, kỹ sư và công nhân lao động
- Diện tích đất 75 m2
- DTXD 50, tổng 4 sàn 210m²
- Đối diện ngay chung cư, tiềm năng tăng giá x2, x3
???? Môi trường sống trong lành, tiện ích xung quanh đầy đủ, công viên nội khu thuận tiện vui chơi, giải trí, thể thao
???? Pháp lý chuẩn, có hợp đồng mua bán
???? Ngân hàng hỗ trợ cho vay đến 70%
???? Hệ thống an ninh tốt, bảo vệ túc trực ngày đêm
☎️ Liên hệ để được tư vấn và xem nhà: ms Toan 0942505155"	False	False	True	False	Khu vực Tiên Sơn	Khu vực Tiên Sơn	Khu vực Tiên Sơn
Hẻm 8m Trần Văn Quang, P10, Tân Bình 54m2 3 tấm 5.6 tỷ 0977943598	4.7	54.0				"MỘT ĐỜI CHỦ - Ô TÔ NGỦ TRONG NHÀ - BUÔN BÁN TỐT.
Mô tả:
???? Đường trước nhà 8m, ô tô đỗ trong nhà. Thông Âu Cơ, Lạc Long Quân,...
???? Diện tích 54m2. Ngang 4 dài 13.5
???? Pháp lý sạch, sổ vuông vức, công chứng ngay.

LH: 0977943598(Giang có zalo)."	False	False	True	False	đường Trần Văn Quang, Phường 10, Quận Tân Bình	đường Trần Văn Quang, Phường 10, Quận Tân Bình	đường Trần Văn Quang, Phường 10, Quận Tân Bình
Nhà dưới 4 tỷ, HXH, Bùi Quang Là P12 Gò Vấp, 30m2, 2 tầng chỉ 3.7 tỷ	5.6	30.0	2.0	2.0	Bùi Quang Là	"MS 16223
• Vị trí: nhà hẻm đường Bùi Quang Là, Phường 12 Gò Vấp.
• Diện tích 30m2, 2 tầng, gồm 2 phòng ngủ, 2 WC.
• Hẻm xe hơi đến nhà, yên tĩnh, an ninh. Hàng xóm thân thiện.
• Sổ vuông nở hậu đẹp, hoàn công đủ."	False	False	True	False	đường Bùi Quang Là, Phường 12, Quận Gò Vấp	Bùi Quang Là	đường Bùi Quang Là, Phường 12, Quận Gò Vấp
Bán nhà hẻm 445 Tân Hòa Đông Bình Tân, DT 77M2, 4 tầng, Kinh Doanh, chỉ 57 triệu/m2	3.7	77.0	5.0	5.0	đường tân hoà đông, phường bình trị đông, quận Bình Tân	"HẺM Ô TÔ TRÁNH - NHÀ DT 4,1 X 19M (77m2) - 4 TẦNG BTCT - VỊ TRÍ KINH DOANH TỐT

+ Kết cấu : trệt + 2 lầu + sân thượng trước sau. bankong thoáng mát, sân trước để xe.

+ Bật mí: nhà xây hơn 2 tỷ; Đất khoảng 4,4 tỷ/77m2 = 57 triệu/m2 mức giá quá tốt cho 1 căn nhà mặt phố kinh doanh.

+ Hẻm nhựa 8m thông qua chiến lược. Tiện ích đầy đủ. Giáp với Tân Phú, Q 11, Q6,... Đi đâu cũng tiện.

+ Khu vực cực kỳ sạch sẽ, xung quanh đồng bộ nhà cao tầng, dân cư văn minh.

+ Tiện vừa ở vừa kinh doanh, hoặc cho thuê CHDV, mở văn phòng cty, mở spa, nail, tóc, thẫm mỹ viện,...

+ Xem thực tế mới thấy vị trí và giá trị căn nhà.

+ LH Nguyễn Tiền xem nhà trực tiếp, miễn môi giới!

+ Giá tổng: 6,6 tỷ thương lượng."	False	False	True	False	445 Tân Hòa Đông, Bình Tân	đường tân hoà đông, phường bình trị đông, quận Bình Tân	445 Tân Hòa Đông, Bình Tân
Mua nhà cho con đi học gần Đại Học Y Hà Nội 24m2x4 tầng giá 3,1 Tỷ	5.08	24.0			Hà Nội	"Mua nhà cho con đi học gần Đại Học Y Hà Nội 24m2x4 tầng giá 3,1 Tỷ

+ Vị trí: gần Tôn Thất Tùng giao Trường Chinh thông Xã Đàn, Chùa Bộc
+ Bán kính 2km: Nhiều quán ăn, shop thời trang mỹ phẩm, thư viện và trường học.
=> Cách Trường Đại Học Y khoảng 150m
+ Nhà đẹp ở luôn, Lô góc thoáng mát
+ Thiết kế: 4 tầng, 2 phòng ngủ và wc riêng biệt + đầy đủ công năng tiện ích.
- Sổ đẹp như hoa, chính chủ
- Dân sinh hài hòa, Hàng xóm thân thiện.
LH ngay/zalo : 0373022620 (Văn Anh)."	False	False	True	False	Tôn Thất Tùng, Trường Chinh, Xã Đàn	Hà Nội	Tôn Thất Tùng, Trường Chinh, Xã Đàn
Lô góc 4 tầng hẻm thông thoáng sổ hồng 106m2 Huỳnh Tấn Phát Q7	35900	106.0	8.0	7.0	Hẻm Huỳnh Tấn Phát Q7	"DT:6m x 16m7 x 4 tầng.DTS:106m2
Giá:9ty490tr còn thương lượng

Mô Tả:
- Hướng Tây Bắc
- Xây full đất 4 tầng bê tông kiêng cố, 8PN, 7WC, bếp tủ bếp xịn, Phòng Khách, Xung quanh toàn nhà cao tầng, Kinh doanh cực kỳ tốt.
+Tầng 1: Sân trước nhà Sân hông nhà, Phòng khách lớn soffa, Bếp bàn ăn, 1WC, Hồ cá
+Tầng 2: 2PN, 1 phòng khách 2WC, Lan can
+Tầng 3: 2PN rộng rãi, 2WC, Lan can trước trồng cây,
+Tầng 4: Sân thượng lớn trồng cây.
- Hẻm thẳng đẹp, khu vực sầm uất, Cách chợ 100m. Chính chủ xây mới từ đất, Móng sâu 30m có thể lên thêm tầng.
- Khu vực dân trí cao,Rất yên tĩnh,Không ngập nước,Sạch sẽ.Hẻm thông rất thoáng.
- Đầy đủ tiện ích sinh hoạt:Chợ Phú Thuận,Siêu thị CoopMart,Ủy ban,Công an,Ngân hàng lớn,Bệnh Viện,Trường học các cấp...5p ra Phú Mỹ Hưng,Cầu Phú Mỹ,thuận tiện đi lại..
- Sổ hồng chuẩn,Công chứng sang tên liền"	False	False	True	False	Huỳnh Tấn Phát, Quận 7	Hẻm Huỳnh Tấn Phát Q7	Huỳnh Tấn Phát, Quận 7
Bán nhà Huỳnh Cung Tam Hiệp 52 m, 4 tầng, chỉ hơn 2 tỷ	9490000	52.0		3.0	Thanh Trì	Bán nhà Huỳnh Cung Tam Hiệp Diện tích 52m x 4 tầng Vị trí thuận tiện -ngõ thông tứ phía. Gần đường lớn,BV,trường học... 4 phòng ngủ rộng đủ công năng Giá chỉ hơn 2ty Liên hệ ngay :0968889725 xem nhà miễn phí.	True	False	True	False	Huỳnh Cung Tam Hiệp	Thanh Trì	Huỳnh Cung Tam Hiệp
LĨNH NAM - HOÀNG MAI - 34M2 - 5 TẦNG - LÔ GÓC 2 THOÁNG - THANG MÁY - NHÀ MỚI COONG - GARA OTO - NỘI THẤT THIỆT BỊ XỊN SÒ	2.3	34.0	3.0	4.0		"- Vị trí lô góc 2 mặt thoáng, phòng nào cũng trổ cửa sổ mát mẻ, thoáng đãng.
- Thiết kế 5 tầng mới đẹp thiết bị nội thất đỉnh. Cửa cuốn điều khiển từ xa, camera an ninh, thang máy nhập khẩu, hệ thống điện điều khiển bằng điện thoại, có sẵn đường điện, đường ống điều hoà nối từ các phòng lên tầng thượng chờ cho khách lắp…
- Ngõ rộng rãi, GARA OTO. Cách đường oto tránh nhau 30m. Bãi gửi xe ngay nhà.
- Tiện ích xung quanh đầy đủ, chợ trường,…cách nhà vài bước chân.
- Sổ đỏ vuông vắn, giao dịch ngay.
-Liên hệ: 0343314943 hoặc 0373786695 hoặc zalo để biết thêm chi tiết"	True	False	True	False	Linh Nam, Hoàng Mai	Linh Nam, Hoàng Mai	Linh Nam, Hoàng Mai
NHÀ NGUYỄN CHÍNH - HOÀNG MAI - 4.7 TỶ - 44M2 - 5 TẦNG - 7M MẶT TIỀN	5.3	44.0	5.0	3.0		"Vị trí đẹp ô tô 4 chỗ đỗ tận cửa, 30m ra mặt đường ô tô tránh, ngõ nông rộng
Xung quanh tiện ích trường chợ không thiếu thứ gì, đỗ ô tô ngay đầu ngách
+ Mô tả
Nhà mới xây dựng khung cột chắc chắn, trước nhà có khoảng đất rộng chung nhưng chỉ 1 mình nhà mình sử dụng nên chủ lát gạch thành sân. Thiết kế:
Nội thất cao cấp đầy đủ chủ để lại toàn bộ sẵn đến ở.
Sổ đỏ chính chủ pháp lý đầy đủ giao dịch ngay."	True	False	True	False	Nguyễn Chính, Hoàng Mai	Nguyễn Chính, Hoàng Mai	Nguyễn Chính, Hoàng Mai
