Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Vấn đề pháp lý, sổ đỏ	ExtractedTitle	Address1	Address2
Nhà 1 Sẹc Duy Tân, Phú Nhuận, P.15, 4 Tầng, 4 X 18, 6 Phòng, Dòng Tiền 23 Tr.Th, Nhĩnh 9 Tỷ.	25	73.0	6.0	7.0		"Nhà 1 Sẹc Duy Tân, Phú Nhuận, P.15, 4 Tầng, 4 X 18, 6 Phòng, Dòng Tiền 23 Tr.Th, Nhĩnh 9 Tỷ.
Duy Tân, Hồ Biểu Chánh, Nguyễn Đình Chính, Nguyễn Văn Trổi.
Diện Tích 4m X 17m, 4 Tầng BTCT, 6 Phòng, 7 WC, Cách Mặt Tiền 1 Căn, Phù Hợp Mua Giữ Tiền, Cho Thuê CHDV. Kinh Doanh Online, Spa, Nail, Đang Có Hợp Đồng Thuê 23 Triệu Tháng, Quá Tuyệt Vời Cho Khách Vừa Ở Vừa Đầu Tư.
Sổ Hồng Riêng Chính Chủ Sang Tên Công Chứng Ngay Trong Ngày.
Liên Hệ Em Nguyên Nhà Đất Xem Nhà Ngay Xem Nhà Miễn Phí
Gọi Ngay: 0901486189 , 0987581589."	True	True	True	False	Sẹc Duy Tân, Phường 15, Quận Phú Nhuận	Sẹc Duy Tân, Phường 15, Quận Phú Nhuận	Sẹc Duy Tân, Phường 15, Quận Phú Nhuận
3.8 Tỷ Diện Tích 68m2 Nhà 2 Tầng Kiệt 19 Hoàng Thúc Trâm Hải Châu Đà Nẵng.	9350000	68.0			kiệt 19 hoàng thúc trâm	"3.8 Tỷ Diện Tích 68m2 Nhà 2 Tầng Kiệt 19 Hoàng Thúc Trâm Hải Châu Đà Nẵng.
Nhà 2 tầng keng Full nội thất cơ bản dọn về ở ngay.
Vị trí trung tâm quận hải châu đi đâu cũng tiện.
Khu dân cư yên tĩnh an ninh tuyệt đối ở cực sướng.
Nhà thiết kế 3 phòng ngủ ( có phòng ngủ tầng 1 cho người lớn tuổi)
Trước nhà ô tô tránh nhau thoải mái.
Pháp lý chuẩn sang tên nhanh.
Chủ nhà kẹt tiền cần bán gấp.
Giá bán 3.8 tỷ thương lượng chính chủ.
Khách thiện chí gọi ngay Minh xem nhà 24/24.
Cam kết thông tin chuẩn 100%."	False	False	True	False	19 Hoàng Thúc Trâm, Quận Hải Châu, Đà Nẵng	kiệt 19 hoàng thúc trâm	19 Hoàng Thúc Trâm, Quận Hải Châu, Đà Nẵng
Bán nhà phố Đào Tấn, Ba Đình gần ô tô, ở ngay 4 tầng 49 m2 giá 7 tỷ	3.8	49.0	5.0	4.0	Đào Tấn	"Vị trí mặt ngõ, thoáng trước sau, đường trước nhà ba gác đỗ cửa, ô tô đỗ gần, cách phố Đào Tấn khoảng hơn 100m, ngay gần ngã Tư đường Bưởi -Đào Tấn,con phố buôn bán sầm uất của Quận Ba Đình, tiện ích xung quanh ngập tràn, giao thông đi lại thuận tiện.
- Nhà được chủ tự tay xây, móng bè 7 tầng , khách mua về có thể vào ở ngày, còn nếu có nhu cầu thêm 1-2 tâng và lắp thang máy được vì móng và khung cột chủ nhà đã làm cho 7 tầng .
- Phía sau nhà có khe thoáng diện tích đất 49m2 x 4 tầng x mặt tiền 3.2 m.
- Tầng 1: sân để xe , phòng khách, phòng ngủ, cầu thang và vs giữa .
- Tầng 2: Bếp, và có 2 phòng ngủ và vs.
- Tầng : 4: có 1phòng ngủ, phòng thờ và sân phơi, trồng tiểu cảnh.
- Sổ đỏ chính chủ, đã nằm két, chờ giao dịch .
- Giá có thương lượng."	False	False	True	False	phố Đào Tấn, Quận Ba Đình	Đào Tấn	phố Đào Tấn, Quận Ba Đình
Nhà mới siêu đẹp ở ngay Phố Phương Mai, ô tô tránh dt36m2x6t giá chỉ 4,3 tỷ	7	36.0	3.0	4.0	Phương Mai - Đống Đa - Hà Nội, Phương Mai	"Siêu phẩm Phương Mai 36m2. Ngõ ô tô tránh, ô tô đỗ cửa
- Cạnh trường cấp 1,2,3 Phương Mai, Kim Liên.

- Đi bộ 2 phút tới hồ công viên Thống Nhất, phố đi bộ Trần Nhân Tông.

- Khu có hạ tầng quần thể đẹp hệ thống giáo dục - y tế cao cấp bậc nhất của thủ đô.

+ Sở hữu hai mặt ngõ trước sau thoáng Vĩnh Viễn gió mát lạnh.

+ Nhà xây khung cột bê tông kiên cố, gia chủ xây để ở cực chắc chắn và cẩn thận.

+ Thiết kế và kiến trúc hiện đại trẻ trung năng động kiểu Châu Âu.

+ Tầng 1 là phòng khách bếp.

+ Tầng 2,3,4 là 1PN và 1WC khép kín.

+ Tầng 5 phòng thờ và thư viện đọc sách.

+ Tầng 6 là hệ thống sân vườn trồng lan, View rất đẹp họp hành cafe ngắm cảnh.

+ Trang bị toàn bộ nội thất xịn sò nhập khẩu.

- Nay gia chủ cần tiền bán rất gấp giá nhỉnh 4tỷ.

+ SĐCC pháp lý sạch sẵn sàng giao dịch.
Xem nhà liên hệ a Tùng 0858663364"	False	False	True	False	Phố Phương Mai	Phương Mai - Đống Đa - Hà Nội, Phương Mai	Phố Phương Mai
Chỉ với 8.55 tỷ sở hữu ngay căn nhà mặt phố liền kề Ngụy Như Kon Tum khu vực đẹp nhất quận Thanh Xuân	4.3	30.0			Ngõ 28	"* Nói đến nhà mặt phố là nói đến phân khúc triệu đô, có thể nói rất hiếm trong khu vực quận Thanh Xuân, Hà Nội có nơi nào bán nhà mặt phố ô tô tránh xe tải, có vỉa hè, kinh doanh sầm uất cả ngày lẫn đên lại có giá dưới 10 tỷ. Chỉ có thể nói với cái giá bán 8.55 tỷ cho căn nhà 30m2 5 tầng mặt tiền 5m trên phố chia lô liền kề Ngụy Như Kon Tum, phường Thanh Xuân Trung, quận Thanh Xuân, Hà Nội là đã hiếm lại càng thêm hiếm.
* Với vị trí trung tâm kết nối các quận Thanh Xuân, Cầu Giấy, Đống Đa, Hà Đông, chỉ mất 50m là ra đến đường vành đai 3, Khuất Duy Tiến, vài bước chân ra phố Ngụy Như Kon Tum, khu vực tập trung nhiều quần thể căn hộ chung cư cao cấp, văn phòng hạng A, ngân hàng, hay các cơ quan hành chính lớn. Việc có một vị trí nhà mặt phố tại đây luôn được mong chờ và săn đón bởi các Thương gia và các Doanh nhân muốn khẳng định thương hiệu.
* Do gặp khó khăn về tài chính nên gia chủ cần bán gấp căn nhà tại vị trí đắc địa ở số 28 phố Ngụy Như Kon Tum. Nhà có pháp lý rõ ràng, sổ đỏ chính chủ sẵn sàng giao dịch.
* Quan tâm liên hệ điện thoại / zalo: 0963146879 gặp anh Dũng."	False	False	True	False	phố Ngụy Như Kon Tum, phường Thanh Xuân Trung, quận Thanh Xuân, Hà Nội	Ngõ 28	phố Ngụy Như Kon Tum, phường Thanh Xuân Trung, quận Thanh Xuân, Hà Nội
NGAY CẦU SÔNG VÀ CẦU SÔNG HÀN , SÁT MẶT TIỀN NGÔ QUYỀN.	8.55	50.0			Đà Nẵng	"Khu vực dân trí cao, hàng xóm thân thiệt, an ninh tuyệt đối. Tầng thượng view ngắm pháo hoa, xem cầu rồng phun lửa.
Nhà ngay mặt tiền ngô quyền, sát cầu rồng, gần cầu sông hàn, giao thông thuận tiện.
Xung quang đi bộ ra mọi nẻo đường điều thuận lợi."	False	False	True	False	Cầu Sông và Cầu Sông Hàn, Ngô Quyền	Đà Nẵng	Cầu Sông và Cầu Sông Hàn, Ngô Quyền
Nhà mặt tiền kinh doanh 4 tầng, Đồng Xoài, P.13, Tân Bình, 8.3 tỷ	4.6	44.0	5.0	4.0	Đồng Xoài, P.13, Tân Bình	"Nhà 1 trệt 2 lầu, sân thượng. Xe hơi đỗ cửa và vào trong. Hẻm rộng 6m thẳng 1 trục, cách mặt tiền 15m, xe hơi tránh nhau. Nhà có 5 phòng ngủ, 4 toilet, phòng khách, phòng bếp. Phù hợp gia đình lớn ở mở Cty, kinh doanh,..
Nhà gần Chợ Hoàng Hoa Thám, gần siêu thị Vincom,.. Vị trí tiện đi lại các hướng, qua sân bay Tân Sơn Nhất chỉ vài phút. Khu vực ở an ninh, dân trí. Sổ hồng một đời chủ, pháp lý chuẩn. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian."	False	False	True	False	Đồng Xoài, Phường 13, Quận Tân Bình	Đồng Xoài, P.13, Tân Bình	Đồng Xoài, Phường 13, Quận Tân Bình
Nhà mặt tiền kinh doanh 4 tầng, Đồng Xoài, P.13, Tân Bình, 8.3 tỷ	8.3	44.0	5.0	4.0	Đồng Xoài, P.13, Tân Bình	"Nhà 1 trệt 2 lầu, sân thượng. Xe hơi đỗ cửa và vào trong. Hẻm rộng 6m thẳng 1 trục, cách mặt tiền 15m, xe hơi tránh nhau. Nhà có 5 phòng ngủ, 4 toilet, phòng khách, phòng bếp. Phù hợp gia đình lớn ở mở Cty, kinh doanh,..
Nhà gần Chợ Hoàng Hoa Thám, gần siêu thị Vincom,.. Vị trí tiện đi lại các hướng, qua sân bay Tân Sơn Nhất chỉ vài phút. Khu vực ở an ninh, dân trí. Sổ hồng một đời chủ, pháp lý chuẩn. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian."	False	True	True	False	Đồng Xoài, Phường 13, Quận Tân Bình	Đồng Xoài, P.13, Tân Bình	Đồng Xoài, Phường 13, Quận Tân Bình
Chỉ 6tỷ.. Có Ngay Mặt Tiền Kinh Doanh Đoàn Văn Bơ Q4 giáp Quận 1 42m2	8.3	42.0			Thành phố Hồ Chí Minh	"+ Bán nhà 2 mặt tiền kinh doanh Đoàn Văn Bơ Quận 4 giáp Quận 1, tuyến đường duy nhất nối với Cầu Calmette 1 phút sang tới Quận 1.
+ Vị trí kinh doanh tuyệt đỉnh sầm uất hiếm nhà bán cực kỳ, nằm ngay khu chợ kinh doanh đa dạng mặt hàng
+ Nhà không quy hoạch, có hẻm sau 2m.
+ Xung quanh nhiều nhà cao tầng khang trang.
+ Giá rất tốt do chủ ngộp ngân hàng bán gấp.
+ Chủ là người thân quen nên rất hợp tác Môi giới.
✅ Liên hệ 0934546931 Nhà phố Bội Dư
Tư vấn tìm nhà theo nhu cầu khách hàng."	False	True	True	True	mặt Tiền Kinh Doanh Đoàn Văn Bơ, Quận 4	Thành phố Hồ Chí Minh	mặt Tiền Kinh Doanh Đoàn Văn Bơ, Quận 4
Bán nhà riêng chính chủ số 141/7/58 đường số 11, P Bình Hưng Hòa A. Q Bình Tân	6.5	43.0			141/7/58 đường số 11, P Bình Hưng Hòa A. Q Bình Tân	"Mặt Tiền Kinh Doanh rẻ bèo còn sót lại 1 căn nhỏ nhỏ, xinh xinh
141/7/58 đường số 11, P Bình Hưng Hòa A. Q Bình Tân
DT: 43,9m2
Nhà Đúc thật 1Lầu, kinh doanh nhỏ lẻ
- Hẻm xe hơi quay đầu, nhà cũ tiện xây mới lại. Đang cho thuê 5tr/tháng
- Ngân hàng hỗ trợ vay vốn 70% với lãi suất đầu tư thấp cho các nhà đầu tư và các anh/chị mua nhà để ở, thỏa sức kinh doanh với mặt tiền đẹp."	False	True	True	False	Đường số 11, Phường Bình Hưng Hòa A, Quận Bình Tân	141/7/58 đường số 11, P Bình Hưng Hòa A. Q Bình Tân	Đường số 11, Phường Bình Hưng Hòa A, Quận Bình Tân
