Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
bán nhà gần chợ hoàng hoa thám, tân bình, 7x27, hẻm 8m, giá chỉ 21 tỷ	21.0	https://batdongsan.vn/ban-nha-gan-cho-hoang-hoa-tham-tan-binh-7x27-hem-8m-gia-chi-21-ty-r253656	180.0	6.0	6.0	Hoàng Hoa Thám	"+ vị trí đẹp, cách mặt tiền 1 căn, kết cấu 3 tầng
+ hẻm 8m, ô tô tránh, ô tô đậu trong nhà
+ khu vực cực đẹp, hoàng hoa thám, bình giã, núi thành, đồng xoài...
+ diện tích cực hiếm, ngang 7, vuông vức
+ sổ hồng riêng, pháp lý chuẩn, hoàn công đầy đủ
+ lh: tâm nhà phố 0903464105 để xem nhà"	True	False	False	False	0	3.0	near chợ Hoàng Hoa Thám, Quận Tân Bình	Hoàng Hoa Thám	near chợ Hoàng Hoa Thám, Quận Tân Bình
hxh, 5x22, huỳnh tấn phát nb – chỉ hơn 12 tỷ	12.6	https://batdongsan.vn/hxh-5x22-huynh-tan-phat-nb-chi-hon-12-ty-r253654	114.0	4.0	6.0	Huỳnh Tấn Phát Phú Xuân Nhà Bè	"giá : 12.6 tỷ
diện tích: 114m2 (5 x 22m)
kết cấu: 4 tầng : 04 phòng ngủ, 01 phòng thờ, 6wc, sân thượng trước và sau.
có garage để xe hơi.
có thang máy hiện đại.
đường trước nhà thông hai chiều.
nội thất toàn bộ gỗ an cường, sử dụng đá bóng kính cao cấp, đèn led, nhôm xingfa loại 1, cửa cuốn - cáp internet tv và hệ thống điện âm...
cơ sở hạ tầng chỉnh chu, điện âm có lề, nhà nằm trong khu phân lô sang trọng văn minh lịch sử, camara an ninh toàn khu, kế bên là công an, trạm y tế và bách hóa xanh.
thẳng 1 trục huỳnh tấn phát đi quận 7, đi nguyễn hữu thọ ra lotte mart nguyễn thị thập rất nhanh.
pháp lý chuẩn, không lộ giới không quy hoạch, hoàn công đầy đủ. công chứng trong ngày.
vui lòng liên hệ : 0938781389 để xem nhà."	True	False	True	False	1	4.0	Huỳnh Tấn Phát, Nguyễn Bình	Huỳnh Tấn Phát Phú Xuân Nhà Bè	Huỳnh Tấn Phát, Nguyễn Bình
5m ngang mt huỳnh tấn phát- nhà 3 tầng, vừa ở vừa kd đa ngành nghề, 17 tỷ nhỉnh	17.2	https://batdongsan.vn/5m-ngang-mt-huynh-tan-phat-nha-3-tang-vua-o-vua-kd-da-nganh-nghe-17-ty-nhinh-r253653	134.0	4.0	5.0		"giá : 17.2 tỷ
diện tích : 134m2 (5 x 28)m
đường huỳnh tấn phát, xã phú xuân, nhà bè
nhà xây kiên cố 3 tầng (trệt, 2 lầu sân thượng). nhà mới vào ở và kinh doanh ngay. gồm 4 phòng ngủ, 5 wc. có chỗ đậu xe ô tô, sân sau trồng rau
pháp lý: sổ hồng chính chủ - hoàn công đủ - vuông đẹp, công chứng ngay.
vị trí trên trục đường huyết mạch kết nối nhà bè – quận 7, thuận tiện kinh doanh đa ngành nghề. gần trung tâm hành chính nhà bè, chợ phú xuân. cơ sở hạ tầng đang phát triển mạnh mẽ.
xung quanh đầy đủ các tiện ích. thuận tiện đi qua các con đường lớn như nguyễn thị hương – đào tông nguyên – nguyễn bình – phạm hữu lầu. lưu thông liên quận dễ dàng: qua cầu phú xuân là quận 7, khu tthc quận 7.
vui lòng liên hệ : 0938781389 để hẹn đi xem nhà."	True	False	True	False	2	3.0	đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè	đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè	đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè
ô tô đỗ cửa - nhà lê trọng tấn - trường chinh - dt 71m2, mt 4.2 , nhỉnh 7 tỷ	7.1	https://batdongsan.vn/o-to-d-cua-nha-le-trong-tan-truong-chinh-dt-71m2-mt-42-nhinh-7-ty-r253651	70.0	6.0	6.0		"bán nhà lê trọng tấn , trình chinh , ô tô đỗ cửa cửa

-nhà đẹp ở ngay , có thể chuyển đổi thành dòng tiền cho thuê siêu đỉnh .
-diện tích: 71m2
-mặt tiền: 4.2m
-thiết kế 5 tầng , 6 ngủ vệ sinh khép kín
-phòng thờ , sân phơi thoáng mát .
-chính chủ , sổ đỏ nở hậu .

pháp lý sổ đỏ sẵn sàng giao dịch.
thông tin giá cả thương lượng em đức: 0969510505
cảm ơn !"	True	True	False	True	3	5.0	đường Lê Trọng Tấn, Trường Chinh	đường Lê Trọng Tấn, Trường Chinh	đường Lê Trọng Tấn, Trường Chinh
hot hxh nguyễn thượng hiền 4x10 p6 bình thạnh	5.85	https://batdongsan.vn/hot-hxh-nguyen-thuong-hien-4x10-p6-binh-thanh-r253650	40.0	3.0	3.0		"hxh, nhà đẹp ở ngay- 2 mặt thoáng ko lộ giới- tặng nội thất oto vào
hot hxh nguyễn thượng hiền 4x10 p6 bình thạnh

- nhà còn mới ở ngay 1 trệt, 2 lầu, ban công và sân thượng, 3 pn, 3wc full nội thất
- hẻm xe hơi an ninh, mặt sau có hẻm 2m
- pháp lý chuẩn, công chứng ngay 5,85 tỷ"	True	False	False	False	4	3.0	 Nguyễn Thượng Hiền, Phường 6, Quận Bình Thạnh	 Nguyễn Thượng Hiền, Phường 6, Quận Bình Thạnh	 Nguyễn Thượng Hiền, Phường 6, Quận Bình Thạnh
mặt phố hai bà trưng, 88m x 4 tầng, vỉa hè, mặt tiền 6m, kinh doanh đắc địa	25.0	https://batdongsan.vn/mat-pho-hai-ba-trung-88m-x-4-tang-via-he-mat-tien-6m-kinh-doanh-dac-dia-r253649	88.0			Hai Bà Trưng, Hà Nội	"mặt phố hai bà trưng, 88m x 4 tầng, vỉa hè, mặt tiền 6m, kinh doanh đắc địa
-nhà gần ngã tư đèn xanh đỏ đại la- bạch mai-trương định- minh khai, vị trí kinh doanh sầm uất, thông các tuyến phố quan trọng quận hai bà trưng
-nhà xây 4 tầng chắc chắn, mặt tiền 6m, tầng 1 + 2 thông sàn đang cho 1 đơn vị thuê dài hạn
sổ đỏ chính chủ, pháp lý rõ ràng
giá bán: 25 tỷ ( có thương lượng )
miễn phí xem nhà và tư vấn : trần hải 0906098086"	False	False	True	True	5	4.0	Mặt phố Hai Bà Trưng	Hai Bà Trưng, Hà Nội	Mặt phố Hai Bà Trưng
rẻ 5x26 mtkd lý thường kiệt phường 7 gò vấp	14.7	https://batdongsan.vn/re-5x26-mtkd-ly-thuong-kiet-phuong-7-go-vap-r253648	130.0	4.0	4.0		"mặt tiền kinh doanh chỉ 100tr - sát chợ gò vấp - kinh doanh đa ngành

dẻ 5x26 mt lý thường kiệt p 7 gò vấp
- gần chợ gò vấp, nhà mới đẹp.
- kết cấu 1 trệt 1 lầu, 4pn, 4wc. có 2 pn dưới đất.14,7 tỷ
- vị trí kề bên chợ gò vấp, kv buôn bán
- nhà mặt tiền gần big c, cityland, đh công nghiệp...
- làm vp hoặc chdv thì quá đỉnh"	False	False	True	True	6	2.0	đường Lý Thường Kiệt, Phường 7, Quận Gò Vấp	đường Lý Thường Kiệt, Phường 7, Quận Gò Vấp	đường Lý Thường Kiệt, Phường 7, Quận Gò Vấp
chủ giảm mạnh -nhà 4t căn góc dt lớn -ngang khủng -xh thông ngủ nhà chỉ 70tr m2	8.9	https://batdongsan.vn/chu-giam-manh-nha-4t-can-goc-dt-lon-ngang-khung-xh-thong-ngu-nha-chi-70tr-m2-r253647	121.0				"* cạnh phú mỹ hưng, huỳnh tấn phát, quận 7
* diện tích 121m2, 4tầng, 9x14m
* giá 8.x tỷ thương lượng

chủ giảm mạnh -nhà 4t căn góc dt lớn -ngang khủng -xh thông ngủ nhà chỉ 70tr m2

- kết cấu 1trệt, 2lầu, sân thượng, 4pn có thể thêm phòng, 3wc, sân đậu xe hơi rộng rãi.

- hẻm xe hơi 1trục thông ra đào trí, gò ô môi, giữa ngã tư phú thuận, và ngã tư hoàng quốc việt, cạnh bên phú mỹ hưng, ubnd phường phú thuận

- tiện ích: trường quốc tế hàn quốc, quốc tế đài bắc, thpt ngô quyền, yamaha, co.op food, galaxy cinema, gym cali, ngân hàng,...

- pháp lý chuẩn, mua bán công chứng sang tên ngay
_ __ ___ ____ _____ ______ _______ ________
> liên hệ/zalo xem nhà 0355441178
anh chị mg-qc vui lòng không gọi. xin cảm ơn."	True	False	True	False	7	4.0	phú mỹ hưng, đường Huỳnh Tấn Phát, Quận 7	phú mỹ hưng, đường Huỳnh Tấn Phát, Quận 7	phú mỹ hưng, đường Huỳnh Tấn Phát, Quận 7
chủ giảm mạnh -nhà 4t căn góc dt lớn -ngang khủng -xh thông ngủ nhà chỉ 70tr m2	8.9	https://batdongsan.vn/chu-giam-manh-nha-4t-can-goc-dt-lon-ngang-khung-xh-thong-ngu-nha-chi-70tr-m2-r253646	121.0				"* cạnh phú mỹ hưng, huỳnh tấn phát, quận 7
* diện tích 121m2, 4tầng, 9x14m
* giá 8.x tỷ thương lượng

chủ giảm mạnh -nhà 4t căn góc dt lớn -ngang khủng -xh thông ngủ nhà chỉ 70tr m2

- kết cấu 1trệt, 2lầu, sân thượng, 4pn có thể thêm phòng, 3wc, sân đậu xe hơi rộng rãi.

- hẻm xe hơi 1trục thông ra đào trí, gò ô môi, giữa ngã tư phú thuận, và ngã tư hoàng quốc việt, cạnh bên phú mỹ hưng, ubnd phường phú thuận

- tiện ích: trường quốc tế hàn quốc, quốc tế đài bắc, thpt ngô quyền, yamaha, co.op food, galaxy cinema, gym cali, ngân hàng,...

- pháp lý chuẩn, mua bán công chứng sang tên ngay
_ __ ___ ____ _____ ______ _______ ________
> liên hệ/zalo xem nhà 0355441178
anh chị mg-qc vui lòng không gọi. xin cảm ơn."	True	False	True	False	8	4.0	Huỳnh Tấn Phát, Quận 7	Huỳnh Tấn Phát, Quận 7	Huỳnh Tấn Phát, Quận 7
chính chủ cần bán gấp nhà mt hẻm huyện bình chánh, giá rẻ hơn mbc 200tr	3.55	https://batdongsan.vn/chinh-chu-can-ban-gap-nha-mt-hem-huyen-binh-chanh-gia-re-hon-mbc-200tr-r253644	96.0				"chính chủ cần bán gấp nhà mặt tiền hẻm ql1a xã tân kiên huyện bình chánh - giá rẻ hơn mặt bằng chung 200 triệu

cần tiền gấp nên cần bán nhà trọ mặt tiền hẻm xã tân kiên huyện bình chánh đã hoàn công đầy đủ, full nội thất xách vali vào ở

vị trí
- nằm trên mặt tiền hẻm c11 ql1a p3 - xã tân kiên - bình chánh
- cách chợ bờ ngựa 1 phút đi bộ
- cách vòng xoay phú lâm 2km, sân bay tân sơn nhất 7km, chợ bến thành 6km

hiện trạng
- diện tích đất: 96,6 m2; diện tích sàn: 96,6 m2
- nhà cấp 4: đã hoàn công full 100%

pháp lý
- sổ hồng riêng đã hoàn công
- hẻm xi măng hiện hữu 3m

hotline 0888023189 (phúc an): giá 3tỷ550 tl"	False	False	True	True	9	1.6	hẻm C11 QL1A, Phường 3, Xã Tân Kiên, Huyện Bình Chánh	hẻm C11 QL1A, Phường 3, Xã Tân Kiên, Huyện Bình Chánh	hẻm C11 QL1A, Phường 3, Xã Tân Kiên, Huyện Bình Chánh
nhà mặt tiền kinh doanh tấp nập đông hưng thuận-quận 12-gấp bán 172m2 chỉ 7 tỷ 6.	7.6	https://batdongsan.vn/nha-mat-tien-kinh-doanh-tap-nap-dong-hung-thuan-quan-12-gap-ban-172m2-chi-7-ty-6-r253643	172.0	3.0	3.0	Đông Hưng Thuận - Quận 12 - Tp Hồ Chí Minh	"nhà mặt tiền kinh doanh tấp nập đông hưng thuận-quận 12-gấp bán 172m2 chỉ 7 tỷ 6.

- nhà mặt tiền đường đông hưng thuận - kinh doanh tấp nập.
- mặt tiền đường nhựa 10 mét, nối đường trường chinh và song hành.
- sổ hồng riêng, cần bán nhanh, giá tốt cho khách thiện chí.
☎️ 0974642818 gặp tươi xem nhà, xem sổ ngay."	False	False	True	True	10	0.4	đường Đông Hưng Thuận, Quận 12	Đông Hưng Thuận - Quận 12 - Tp Hồ Chí Minh	đường Đông Hưng Thuận, Quận 12
nhà mặt tiền đối diện aeon mall tên lửa 6x20m, 3 tầng 5pn chỉ 14,5 tỷ tl	14.5	https://batdongsan.vn/nha-mat-tien-doi-dien-aeon-mall-ten-lua-6x20m-3-tang-5pn-chi-145-ty-tl-r253642	120.0	5.0	6.0		"- chính chủ bán căn nhà khu tên lửa p.bình trị đông b q bình tân đối diện aeon mall, đường trước nhà 14 mét rộng thoáng sang trọng
- khu toàn biệt thự cao cấp,
- nhà hướng đông, 5 phòng ngủ 6 wc
- giá bán 14,5 tỷ còn tl khách thiện chí

liên hệ 0888023189 phúc an chuyên bđs nhà phố hỗ trợ pháp lý kiểm tra quy hoạch, thủ tục mua & bán đăng bộ sang tên an toàn mua bán tận tâm phục vụ."	False	False	True	False	11	3.0	đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân	đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân	đường Tên Lửa, Phường Bình Trị Đông, Quận Bình Tân
bán nhà trịnh công sơn-tây hồ 45mx5 ô tô, bãi xe 30m, 2 thoáng nhỉnh 5t 0865775442	5.6	https://batdongsan.vn/ban-nha-trinh-cong-son-tay-ho-45mx5-o-to-bai-xe-30m-2-thoang-nhinh-5t-0865775442-r253635	45.0	8.0	4.0	Trịnh Công Sơn - Tây Hồ - Hà nội	"+ nhà thiết kế 5 tầng với thiết kế mỗi tầng 2 phòng có sân phơi đầy đủ công năng. nhà đẹp dọn về ở luôn đón tết.
+ nhà trịnh công sơn ngõ 3 gác tránh thông các ngả, nhà đi bộ ra hồ tây chỉ vài bước chân. giao thông thuận tiện gần các tuyến phố lớn như lạc long quân, âu cơ, công viên nước, sen tây hồ.
+ khu vực đầy đủ tiện ích, hàng xóm toàn cán bộ về hưu hiền lành, an ninh cực tốt. nhà gần hồ không khí trong lành thuận tiện cho các bác lớn tuổi dắt cháu đi dạo hồ.
+ sổ đỏ chính chủ, pháp lý chuẩn giao dịch luôn. chủ dọn về nhà mới muốn tìm chủ mới cho em!
+ liên hệ 0865775442 đăng ánh xem nhà làm việc trực tiếp với chủ."	False	False	True	False	12	6.0	ngõ Trịnh Công Sơn, Hồ Tây	Trịnh Công Sơn - Tây Hồ - Hà nội	ngõ Trịnh Công Sơn, Hồ Tây
mặt tiền quận 7- nhà 5 tầng- khu đồng bộ- xe hơi trong nhà, chỉ hơn 9 tỷ	9.5	https://batdongsan.vn/mat-tien-quan-7-nha-5-tang-khu-dong-bo-xe-hoi-trong-nha-chi-hon-9-ty-r253633	50.0	4.0	5.0	Đường số 2 Phường Phú Mỹ Quận 7	"giá 9,5 tỷ
diện tích: 50m2

- kết cấu: trệt,lửng, 2lầu, sân thượng, thiết kế full công năng, ban công thoáng mát, view cực chill
- gồm 4pn, 5wc, pk, phòng thờ, phòng giặt, bếp, ban công, sân thượng.
- nhà đẹp thiết kế sang trọng, nhà còn mới, dọn vào ở ngay.
- đường trải nhựa xe hơi, xe tải có thể đậu trong nhà hoặc trước nhà thoải mái.
- khu dân trí cao, nhà cao tầng động bộ, khu dân cư yên tĩnh, camera an ninh 24/24 .
- cạnh phú mỹ hưng,liền kề với khu lacasa, vạn phát hưng, đào trí...
- xung quanh đầy đủ các tiện ích, khu tổ hợp giải trí nghỉ dưỡng ngay tại nội khu khuôn viên.
- khu phức hợp thể thao phú mỹ đang khởi công, tương lai giá trị bđs sẽ tăng
- giao thông vô cùng thuận tiện đi đến các đường lớn huỳnh tấn phát, nguyễn lương bằng, phạm hữu lầu, nguyễn thị thập, nguyễn văn linh....
- pháp lý: sổ hồng riêng. hoàn công đầy đủ.
vui lòng liên hệ : 0938781389 để xem nhà."	True	False	True	False	13	5.0	mặt tiền, Quận 7	Đường số 2 Phường Phú Mỹ Quận 7	mặt tiền, Quận 7
