Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
hồ ngọc cẩm tiên	1.4	https://batdongsan.vn/ho-ngoc-cam-tien-r253166	90.0	2.0	2.0	-- Đường / Phố --, -- Dự án --	"???? sống thoải mái, đầu tư thông thái????
khu đô thị được thiết kế theo lối cấu trúc hiện đại.
???? nhà mới đã hoàn công với thiết kế nhà hiện đại: 2 phòng ngủ, 2 toilet, 1 phòng khách, 1 bếp, nhà kho, sân trước sân sau.
????hệ thống kênh rạch xanh mát.
????nằm trên trục chính giao thương miền tây.
???? diện tích: 70-90 m2
???? diện tích sử dụng: 120-140 m2.
????với 8 tiện ích nội khu và hơn 30 tiện ích ngoại khu.
???? giá: 1,4 tỷ.
☎️liên hệ: 0357400743 (cẩm tiên)"	False	False	True	False	0	1.2	Hồ Ngọc, Cẩm Tiên	-- Đường / Phố --, -- Dự án --	Hồ Ngọc, Cẩm Tiên
bán nhà xuân la - tây hồ 45m ôtô 50m, ngõ thông, gần hồ, vuông, chỉ 5.2t 0865775442	5.2	https://batdongsan.vn/ban-nha-xuan-la-tay-ho-45m-oto-50m-ngo-thong-gan-ho-vuong-chi-52t-0865775442-r253161	45.0	3.0	4.0	Xuân La - Tây Hồ - Hà Nội	"* nhà khu xuân la xây chắc chắn 5 tầng với mặt tiền 4,3m vuông vắn. thiết kế hiện đại với không gian vô cùng tối ưu mỗi tầng 1 phòng khép kín. ngõ trước nhà thông xe cải tiến tránh xe máy thoải mái. không gian hai thoáng giúp không khí trong nhà luôn có sự lưu thông hài hòa. nhà phù hợp với các gia đình có nhu cầu không gian rộng và không yêu cầu số lượng phòng ngủ lớn. khách mua về chỉ cần thùng sơn là nhà đẹp đón tết.
* vị trí nằm ở trung tâm khu vực tây hồ, từ nhà đi ra hồ tây chỉ vài bước chân, giao thông thuận lợi kết nối nhiều tuyến phố lớn như lạc long quân, xuân la, trích sài, võng thị.
* quanh nhà gần trường học các cấp từ mẫu giáo đến cấp 3, gần tttm. hàng xóm gần gũi đã gắn bó, hiền lành, an ninh tốt. chủ nhà muốn chuyển lên khu vực khác để tiện việc công tác nên muốn chuyển nhượng sớm. giá cả phải chăng nhất khu vực.
* sổ đỏ chính chủ, vuông vắn, pháp lý chuẩn vào việc ngay. chủ cần thành khoản nhanh giá cả thương lượng.
* liên hệ đăng ánh 0865775442 hỗ trợ xem nhà 24/7. em ánh chuyên thổ cư tây hồ sẽ hỗ trợ và tư vấn các anh chị mọi thủ tục và các vấn đề về pháp lý, thủ tục trong giao dịch nhà đất."	False	False	True	True	1	5.0	đường Xuân La, Tây Hồ	Xuân La - Tây Hồ - Hà Nội	đường Xuân La, Tây Hồ
cần bán căn nhà 2 tầng full nội thất 2 mặt tiền kiệt bùi thị xuân	2.1	https://batdongsan.vn/can-ban-can-nha-2-tang-full-noi-that-2-mat-tien-kiet-bui-thi-xuan-r253160	96.0	3.0	2.0		"cần bán căn nhà 2 tầng full nội thất 2 mặt tiền kiệt bùi thị xuân, tp huế
⚡đường hiện tại ôtô tránh nhau mái thoải, tương lai là mt đường qh 13m
⚡diện tích đất: 96,5m2( ngang 9m)
⚡hướng: đông nam
⚡️g.ía: 2tỷ1 ( thương lượng cho khách thiện chí)
⚡nhà được thiết kế hiện đại và sang trọng, gồm 3phòng ngủ, 2tolet, phòng thờ, bếp, phòng khách, sân đổ 3 chiếc ôtô thoải mái...
☎️☎️vui lòng lh 0799191152 ( để xem nhà và chốt nhé khách)"	True	False	False	True	2	2.0	kiệt Bùi Thị Xuân, TP Huế	kiệt Bùi Thị Xuân, TP Huế	kiệt Bùi Thị Xuân, TP Huế
bán nhà 1 trệt 1 lầu tại cái tắc hậu giang	1.4	https://batdongsan.vn/ban-nha-1-tret-1-lau-tai-cai-tac-hau-giang-r253141	90.0	2.0	2.0	QUỐC LỘ 1A, THỊ TRẤN CÁI TẮC, HUYỆN CHÂU THÀNH A, HẬU GIANG	"+ kết cấu nhà: 1 trệt – 1 lầu (2pn – 2wc)
+ diện tích đất từ 69m2 – 90m2
+ diện tích sử dụng nhà từ 120m2 – 140m2
+ trong vòng bán kính 3km có đầy đủ các tiện ích thiết yếu hàng ngày: chợ, bệnh viện, trường học các cấp, khu dân cư, khu công nghiệp, trung tâm hành chính,....
+ vị trí nằm ở mặt tiền quốc lộ 1a, thuận lợi cho việc lưu thông qua lại giữa các tỉnh, vận chuyển hàng hóa dễ dàng, đón đầu dự án cao tốc,....
+ tặng 1 lượng vàng lộc 9999 cho khách hàng
+ tặng 1 sh150i
+ hỗ trợ vay vốn ngân hàng
+ chiết khấu lên đến 8%"	False	False	True	True	3	2.0	đường Quốc Lộ 1A, Cái Tắc, Hậu Giang	QUỐC LỘ 1A, THỊ TRẤN CÁI TẮC, HUYỆN CHÂU THÀNH A, HẬU GIANG	đường Quốc Lộ 1A, Cái Tắc, Hậu Giang
bán nhà 4 tầng. mặt tiền kd đường kha vạn cân, ngay chợ thủ đức, dt 200m2	20.0	https://batdongsan.vn/ban-nha-4-tang-mat-tien-kd-duong-kha-van-can-ngay-cho-thu-duc-dt-200m2-r253137	200.0	7.0	8.0	Đường Kha Vạn Cân, Phường Linh Đông, Quận Thủ Đức, TP HCM	"bán nhà 4 tầng. mặt tiền kd đường kha vạn cân, ngay chợ thủ đức, dt 200m2
kết cấu. nhà xây dựng 4 tầng + buồng thang, xây dựng btct kiên cố
- nhà có 7 phòng ngủ, 8 toilet, dưới trệt chủ đang kinh doanh vật liệu xây dựng
- đường xá rộng rãi ( 20m ) có vỉa hè 2 bên
- khu vực kinh doanh sầm uất, tiềm năng tăng giá trị tương lai. kế chợ thủ đức, sát phạm văn đồng, võ văn ngân và các tuyến đường lớn huyết mạch của thủ đức……………..
- vị trí : tiện kinh doanh buôn bán nhiều ngành nghề như : thích hợp làm khối văn phòng , công ty , ngân hàng, thiết kế mở showroom, làm kho , xây dựng tòa nhà building……………
- pháp lý : sổ hồng riêng, nhà hoàn công đầy đủ, nhà không tranh chấp , không quy hoạch , mua bá công chúng nhanh cho khách thiện chí……..
- diện tích 200,4m2 cn trên sổ 118,5m2 thổ cư ,ngang 7,67m
- giá bán : 20 tỷ thương lượng cho khách thiện chí
liên hệ : 0898 408 677 xem nhà và gặp chính chủ làm việc"	False	False	True	True	4	4.0	đường Kha Vạn Cân, ngay chợ Thủ Đức	Đường Kha Vạn Cân, Phường Linh Đông, Quận Thủ Đức, TP HCM	đường Kha Vạn Cân, ngay chợ Thủ Đức
tôi cần gấp bán nhà âu cơ, phường 14, tân bình 60m2(4x15) 3 tầng btct 6.6 tỷ - 0977943598	6.6	https://batdongsan.vn/toi-can-gap-ban-nha-au-co-phuong-14-tan-binh-60m24x15-3-tang-btct-66-ty-0977943598-r253136	60.0				"tôi cần gấp bán nhà âu cơ, phường 14, tân bình 60m2(4x15) 3 tầng btct 6.6 tỷ - 0977943598

âu cơ - gần mt - 60m2 - sổ vuông a4 - 3 tầng btct- 3 phòng ngủ - giá 6.5 tỷ.

mô tả:
+ diện tích 60m2, bề ngang 4m.
+ kết cấu: 1 trệt 2 lầu btct, 3 pn, 4wc, phòng khách, phòng bếp giếng trời...
+ hẻm rộng yên tĩnh cách mặt tiền chỉ 20m, an ninh sạch sẽ, vị trí đỉnh nhiều văn phòng cty, kinh doanh buôn bán...
+ liên kết với các tuyến đường: ba vân, khu bàu cát, giáp tân phú, quận 10, quận 3,…
+ tiện ích xung quanh không thiếu thứ gì. trường học, bệnh viện, siêu thị, chợ,…
+ sổ vuông đét, pháp lý sạch, công chứng ngay.

giá bán: 6.6 tỷ thương lượng.
liên hệ xem nhà: giang nguyễn, sdt: 0977943598."	False	False	True	False	5	3.0	đường Âu Cơ, Phường 14, Quận Tân Bình	đường Âu Cơ, Phường 14, Quận Tân Bình	đường Âu Cơ, Phường 14, Quận Tân Bình
biệt thự mini 80m2-ngay chợ cây sọp-đông hưng thuận-quận 12-kế tân bình, gò vấp-chỉ 6 tỷ.	6.0	https://batdongsan.vn/biet-thu-mini-80m2-ngay-cho-cay-sop-dong-hung-thuan-quan-12-ke-tan-binh-go-vap-chi-6-ty-r253134	80.0	3.0	3.0	Đông Hưng Thuận - Quận 12 - Tp Hồ chí Minh.	"biệt thự mini 80m2-ngay chợ cây sọp-đông hưng thuận-quận 12-kế tân bình, gò vấp-chỉ 6 tỷ.

biệt thự mini 80m - ngay chợ cây sộp - sát tân bình - gò vấp
- kết cấu btct 2 tầng, 3pn, 3wc, sân thượng rộng để được 3 bàn tiệc. móng chắc chắn có thể lên thêm 2 tầng.
- ngang bề thế 7 mét, hiếm nhà bán.
- vị trí ngay chợ cây sộp, nguyễn văn quá.
- hẻm sạch an ninh yên tĩnh.
- pháp lý sạch, sổ vuông vức, hoàn công đầy đủ, mua bán công chứng ngay.
☎️ 0974642818 gặp tươi xem nhà, xem sổ."	False	False	True	False	6	2.0	chợ cây sọp, Đông Hưng Thuận, Quận 12	Đông Hưng Thuận - Quận 12 - Tp Hồ chí Minh.	chợ cây sọp, Đông Hưng Thuận, Quận 12
bán nhà viện quy hoạch rừng 62m2 dân xây chắc chắn, phân lô cán bộ, dân trí cao. lh 0972448366	3.4	https://batdongsan.vn/ban-nha-vien-quy-hoach-rung-62m2-dan-xay-chac-chan-phan-lo-can-bo-dan-tri-cao-lh-0972448366-r253131	62.0	3.0	3.0		"nhà nằm trong khu phân lô cán bộ của viện quy hoạch rừng gần trung tâm thanh trì, gần bến xe, gần đường quốc lộ, gần trường, gần chợ.
+ ngõ rộng, ô tô nhỏ lùi cửa, ô tô tránh cách 50m.
+ chủ tự xây chắc chắn, chỉ việc ở luôn.
+ hàng xóm toàn cán bộ của viện quy hoạch rừng, khu vực dân trí cao, yên tĩnh.
+ tiềm năng tăng giá cao khi các dự án quanh nhà được hoàn thiện và khi thanh trì hoàn thành chỉ tiêu lên quận năm 2025.
+ thích hợp mua ở hoặc mua đầu tư giữ tiền.
+ sổ đỏ vuông đẹp, sẵn sàng giao dịch
liên hệ (24/7): 0972448366 - văn hữu ( nhà đẹp thanh trì, hoàng mai )"	True	False	True	False	7	1.0	Viện Quy Hoạch Rừng, Huyện Thanh Trì, Hà Nội	Viện Quy Hoạch Rừng, Huyện Thanh Trì, Hà Nội	Viện Quy Hoạch Rừng, Huyện Thanh Trì, Hà Nội
chủ ngộp bank bán gấp nhà hxh tân phú 60m2 4 tầng btct chỉ 7 tỷ	7.0	https://batdongsan.vn/chu-ngop-bank-ban-gap-nha-hxh-tan-phu-60m2-4-tang-btct-chi-7-ty-r253129	60.0	3.0	4.0		"chủ ngộp bank cần bán gấp trong tuần.
nhà hxh tân phú mới vào ở ngay.
4x15m công nhận đủ.
trệt, 3 lầu. thiết kế đẹp, sang trọng.
hẻm nhựa ô tô sạch sẽ, hàng xóm thân thiện, khu dân trí cao.
chủ gấp bán chỉ 7 tỷ bớt lộc nhẹ."	True	False	False	False	8	4.0	HXH Tân Phú	HXH Tân Phú	HXH Tân Phú
nhà vườn xây xong như hình chỉ 2 tỷ 2	2.2	https://batdongsan.vn/nha-vuon-xay-xong-nhu-hinh-chi-2-ty-2-r253127	100.0	3.0	3.0	Quốc Lộ 13	"đã có sổ riêng từng căn
liền kề trung tâm hành chính bàu bàng, bình dương.
đối diện cụm khu công nghiệp hơn 800ha.
nằm trong khu dân cư hiện hữu, đông đúc. thích hợp mua ở, kinh doanh, cho thuê
trước nhà trồng cây xanh mát mẻ, làm hàng rào, sân vườn lát đá
thanh toán trước 30%, còn lại góp 18 tháng không lãi suất
ngân hàng nhà nước vcb bảo lãnh, cho vay lên đến 70% giá trị!"	False	False	False	False	9	0.0	Bàu Bàng, Bình Dương	Quốc Lộ 13	Bàu Bàng, Bình Dương
