Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
0902638683	1.96	https://batdongsan.vn/0902638683-r263062	57.0		3.0	Quận Thủ Đức	"địa chỉ nhà: đường số 9, khu phố 5, p.hiệp bình phước, thủ đức
* diện tích: 57,2m2(12,71x4.5m)
** vị trí cực kì đắc địa:
- nằm trong khu vực dân cư sinh sống sầm uất, đông đúc.
+ khu vực an ninh, sạch sẽ.
+ kết cấu nhà cực kì chắc chắn, chủ xây để ở tâm huyết.
+ nhà gồm : 3 phòng ngủ - 2wc. 1 trệt 1 lầu, sân thượng
+ phòng khách rộng rãi sang trọng
+ phòng bếp đầy đủ tiện ích, thoải mái
+ hẻm rộng rãi, có camera an ninh, hàng xóm thân thiện hòa đồng
+ xung quanh có nhiều cửa hàng tiện ích. gần bệnh viện, trường học ( đại học cảnh sát nhân dân,trường cao đẳng công nghệ thủ đức, học viện tư pháp cơ sở tp.hcm...)
+ cách sân bay 5p di chuyển, trung tâm tp 10p di chuyển.
+ khu vực dân cư đông đúc sầm uất.
- thích hợp mua về để ở, đầu tư kinh doanh đa ngành nghề, cho thuê,...
-nhà hiện đang có hợp đồng cho thuê 12tr/tháng"	False	False	True	False	0	2.0	đường số 9, khu phố 5, phường Hiệp Bình Phước, Quận Thủ Đức	Quận Thủ Đức	đường số 9, khu phố 5, phường Hiệp Bình Phước, Quận Thủ Đức
trung tâm cầu giấy, 2 mặt thoáng, an ninh tốt, 48m, 6.25ty	6.25	https://batdongsan.vn/trung-tam-cau-giay-2-mat-thoang-an-ninh-tot-48m-625ty-r263059	55.0				"+ vị trí: đẹp trước cửa xe ba gác tránh xe máy phóng vèo vèo, cách đường ô tô 15m, khu vực phát triển sầm uất bậc nhất quận cầu giấy. trước nhà 4m



+ nhà nằm ngay khu vực vip trung tâm hn: 7 phút ra công viên cầu giấy, 10 phút ra đại học giao thông – bệnh viện bưu điện, 8 phút ra chợ cầu giấy và nhiều tiện ích khác …



+ khu dân trí cao, kinh doanh sầm uất, gần trường chợ, trung tâm thương mại. tiện ích ngập tràn.



+ sổ đỏ chính chủ cất két chờ giao dịch.



- liên hệ: 0838870096"	True	False	True	False	1	0.4	trung tâm Cầu Giấy	trung tâm Cầu Giấy	trung tâm Cầu Giấy
trung tâm cầu giấy, 2 mặt thoáng, an ninh tốt, 50m, 6.25ty	6.25	https://batdongsan.vn/trung-tam-cau-giay-2-mat-thoang-an-ninh-tot-50m-625ty-r263058	50.0				"+ vị trí: đẹp trước cửa xe ba gác tránh xe máy phóng vèo vèo, cách đường ô tô 15m, khu vực phát triển sầm uất bậc nhất quận cầu giấy. trước nhà 4m



+ nhà nằm ngay khu vực vip trung tâm hn: 7 phút ra công viên cầu giấy, 10 phút ra đại học giao thông – bệnh viện bưu điện, 8 phút ra chợ cầu giấy và nhiều tiện ích khác …



+ khu dân trí cao, kinh doanh sầm uất, gần trường chợ, trung tâm thương mại. tiện ích ngập tràn.



+ sổ đỏ chính chủ cất két chờ giao dịch.



- liên hệ: 0838870096"	True	False	True	False	2	0.8	Trung tâm Cầu Giấy	Trung tâm Cầu Giấy	Trung tâm Cầu Giấy
trung tâm cầu giấy, 2 mặt thoáng, an ninh tốt, 48m, 6.25ty	6.25	https://batdongsan.vn/trung-tam-cau-giay-2-mat-thoang-an-ninh-tot-48m-625ty-r263057	48.0				"+ vị trí: đẹp trước cửa xe ba gác tránh xe máy phóng vèo vèo, cách đường ô tô 15m, khu vực phát triển sầm uất bậc nhất quận cầu giấy. trước nhà 4m



+ nhà nằm ngay khu vực vip trung tâm hn: 7 phút ra công viên cầu giấy, 10 phút ra đại học giao thông – bệnh viện bưu điện, 8 phút ra chợ cầu giấy và nhiều tiện ích khác …



+ khu dân trí cao, kinh doanh sầm uất, gần trường chợ, trung tâm thương mại. tiện ích ngập tràn.



+ sổ đỏ chính chủ cất két chờ giao dịch.



- liên hệ: 0838870096"	True	False	True	False	3	1.2	Trung tâm Cầu Giấy	Trung tâm Cầu Giấy	Trung tâm Cầu Giấy
bán nhà nguyễn văn cừ, long biên, ngõ thông oto vào nhà, mipec, 48m2x 5t, mặt tiền: 4m, 6 tỷ 5	6.5	https://batdongsan.vn/ban-nha-nguyen-van-cu-long-bien-ngo-thong-oto-vao-nha-mipec-48m2x-5t-mat-tien-4m-6-ty-5-r263056	48.0			Nguyễn Văn Cừ, Long Biên	"+ vị trí ngõ thông, ô tô vào nhà, gần phố ẩm thực ngọc lâm, qua cầu chương dương và long biên sang phố cổ cực gần, rất thích hợp cho khách phố sang ở.
+ nhà đẹp long lanh, khách xem là mê, thiết kế công năng sử dụng tuyệt vời khu vực an ninh cực tốt, hàng xóm dân trí cao:
- tầng 1: để xe ô tô, xe máy, bàn tiếp khách phụ+ 1wc.
- tầng 2: phòng khách chính rộng rãi, sang trọng, phòng ăn và bếp.
- tầng 3,4: mỗi tầng 2 phòng ngủ, cầu thang vệ sinh giữa.
- tầng 5: phòng thờ, sân phơi.
+ sổ đỏ vuông vắn chính chủ sẵn sàng giao dịch.
- liên hệ em trác : 0965492571 (xem nhà và tư vấn miễn phí)"	True	False	False	False	4	5.0	nguyễn văn cừ, Long Biên	Nguyễn Văn Cừ, Long Biên	nguyễn văn cừ, Long Biên
cực hot!! siêu phẩm lê thanh nghị, ngõ rộng thông tứ tung, 30m2, chỉ hơn 3 tỷ	3.45	https://batdongsan.vn/cuc-hot-sieu-pham-le-thanh-nghi-ngo-rong-thong-tu-tung-30m2-chi-hon-3-ty-r263055	30.0			mặt ngõ phố Lê Thanh Nghị	"- chủ nhà tâm huyết xây nhà siêu chắc chắn, lô góc 2 mặt tiền cực thoáng sáng, ngõ to dễ tìm, xe máy tránh nhau thoải mái, vài bước chân ra phố
- đi vài bước đến đại học kinh tế quốc dân, bệnh viện bạch mai, 10 phút lên phố cổ
- hàng xóm đều là dân tri thức, giảng viên, sinh viên nên dân trí không phải bàn
- chủ nhà thiện chí bán, tạo điều kiện hết sức cho khách mua nhà cho con đi học hoặc khách mua để cho thuê
- giá 3.45 tỷ (có thương lượng), vị trí hiếm có khó tìm, ngay sát trần đại nghĩa, giải phóng, khu vực lê thanh nghị đi đâu cũng thuận tiện
- sổ đỏ nằm két, sẵn sàng sang tên chủ mới
- liên hệ ms.huyền: 0774111999
- miễn phí tất tần tật cho đến khi giao dịch thành công"	False	False	True	True	5	0.4	ngõ Lê Thanh Nghị	mặt ngõ phố Lê Thanh Nghị	ngõ Lê Thanh Nghị
nhà hẻm xe hơi bùi văn ba, có dãy trọ đang cho thuê ngay kcx tân thuận	6.3	https://batdongsan.vn/nha-hem-xe-hoi-bui-van-ba-co-day-tro-dang-cho-thue-ngay-kcx-tan-thuan-r263053	93.0	5.0	5.0		"nhà hẻm 1/ bùi văn ba, tân thuận đông, quận 7. hẻm xe hơi, thoáng rộng. đi thẳng 1 đường là tới nhà.

diện tích: 84m2 (ngang 4m, vuông vức), dtsd: 93m2. gồm 1 căn nhà phía trước đang ở buôn bán và 3 căn phòng trọ phía sau cho thuê.

cách đường bùi văn ba 150m, huỳnh tấn phát 400m, cầu tân thuận 700m. liền kề khu chế xuất tân thuận nên có thể vừa ở vừa kinh doanh, cho thuê.

phía sau nhà còn quy hoạch mở rộng đường 16m nên tính ra sau này nhà trở thành 2 mặt tiền. diện tích đất trên sổ được công nhận đủ, không dính ranh quy hoạch.

sổ hồng hoàn công, khu dân cư hiện hữu. ngân hàng hỗ trợ vay với gói lãi suất ưu đãi lên tới 35 năm.

liên hệ: 0942264336 mr. tuấn để đi xem nhà trực tiếp nhé ạ."	True	False	False	True	6	2.8	hẻm 1/ Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7	hẻm 1/ Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7	hẻm 1/ Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7
khu bành văn trân - giáp quận 10, quận 3 - hiếm nhà bán - 48m2 ngang 4m, giá 5.9 tỷ.	5.9	https://batdongsan.vn/khu-banh-van-tran-giap-quan-10-quan-3-hiem-nha-ban-48m2-ngang-4m-gia-59-ty-r263050	136.0	6.0	6.0		"chủ sốc nắng, giảm 655 trđ. giá mới 5.9 tỷ.
[tân bình phường 6] khu bành văn trân - giáp quận 10, quận 3 - hiếm nhà bán - 48m2 ngang 4m
+ nhà 5 tầng đúc kiên cố. tổng 6 phòng ngủ, ban công, sân thượng thoáng mát
+ vị trí trung tâm tân bình giáp quận 10, quận 3, sát công viên lê thị riêng, bệnh viện thống nhất…
+ sổ hoàn công đủ, pháp lý chuẩn, công chứng ngay.
liên hệ oanh để được xem nhà và chạm tay chủ nhà với giá tốt nhất."	False	False	True	False	7	5.2	khu Bành Văn Trân, Phường 6, Quận Tân Bình	khu Bành Văn Trân, Phường 6, Quận Tân Bình	khu Bành Văn Trân, Phường 6, Quận Tân Bình
bán nhà 3 tầng, dt 210m, xã phong phú, bình chánh, tphcm	9.2	https://batdongsan.vn/ban-nha-3-tang-dt-210m-xa-phong-phu-binh-chanh-tphcm-r263049	210.0	3.0	5.0		"chính chủ bán nhà tại ql50 ấp 5 xã phong phú, huyện bình chánh, hồ chí minh.

nhà diện tích 210m2 mặt tiền 7m chiều sâu 30m, có tường rào kiên cố bao quanh.

hẻm đường nhựa xe tải 10 tấn cách ql50 khoảng 30m, khu dân cư an ninh thoáng mát. đang có thu nhập của 4 phòng trọ 10triệu/tháng.
nhà có điện mặt trời đang ký hợp đồng với điện lực. hệ thống nước năng lượng mặt trời. kết cấu 1 trệt 2 lầu, phòng khách, bếp, sân thượng, 3 phòng ngủ, 3 wc. sân trước, sân sau, sân hông, 4 phòng trọ.

giá 9,2 tỷ bao gồm nội thất đẹp, còn thương lượng."	False	False	False	True	8	3.0	Xã Phong Phú, Huyện Bình Chánh, Thành phố Hồ Chí Minh	Xã Phong Phú, Huyện Bình Chánh, Thành phố Hồ Chí Minh	Xã Phong Phú, Huyện Bình Chánh, Thành phố Hồ Chí Minh
2 tỷ về ở ngay nhà 61m2 x 2,5 tầng cam lộ, hùng vương, hồng bàng	2.0	https://batdongsan.vn/2-ty-ve-o-ngay-nha-61m2-x-25-tang-cam-lo-hung-vuong-hong-bang-r263048	61.0				"2 tỷ về ở ngay nhà 61m2 x 2,5 tầng cam lộ, hùng vương, hồng bàng
???? mr nhật (+84)772221339
tầng 1: sân để xe, pk, pn, vs, bếp
tầng 2: 02pn, vs
tầng 3 : pt, sân phơi, sân chơi
diện tích 61.4m2 mặt tiền 4.25m nhà 2.5 tầng.
vị trí gần đường, gần trường, gần chợ.
gần ubnd hùng vương.
thuận tiện di chuyển chuyển qua trung tâm thành phố cũng như các quận huyện nội ngoại thành hải phòng
pháp lý : sổ đỏ chính chủ"	False	False	True	True	9	2.0	đường Cam Lộ, Phường Hùng Vương, Quận Hồng Bàng	đường Cam Lộ, Phường Hùng Vương, Quận Hồng Bàng	đường Cam Lộ, Phường Hùng Vương, Quận Hồng Bàng
