Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
bán nhà hxh tránh-kinh doanh đỉnh-chiến lược bình tân-2 tầng dt 3.6mx13m-chỉ 3tỷ.	3.0	https://batdongsan.vn/ban-nha-hxh-tranh-kinh-doanh-dinh-chien-luoc-binh-tan-2-tang-dt-36mx13m-chi-3ty-r253434	48.0				"☘️☘️☘️mô tả:
???? nhà có kết cấu 1 trệt, 1 lầu đầy đủ công năng.
???? hẻm xe hơi tránh cực rộng, kinh doanh đỉnh.
????vị trí đẹp, cạnh mặt tiền, chủ thiện chí muốn bán nhanh.
liên hệ thúy: 093 795 4068 xem nhà ngay."	True	False	False	True	0	2.0	Hxing Kinh Doanh Đỉnh, Bình Tân	Hxing Kinh Doanh Đỉnh, Bình Tân	Hxing Kinh Doanh Đỉnh, Bình Tân
trung tâm thị trấn thường tín - sổ phân lô - ngõ thông - hai mặt ngõ- 55m - 2.7 tỷ	2.7	https://batdongsan.vn/trung-tam-thi-tran-thuong-tin-so-phan-lo-ngo-thong-hai-mat-ngo-55m-27-ty-r253433	55.0			Hà Nội	"bán nhà cấp 4 khu tập thể cao đẳng sư phạm hà tây cũ, thường tín, hà nội
+ diện tích: 55m
+ mặt = hậu: 3.5m
+ giá chào: 2.7 tỷ “có thương lượng”
- hiện trạng là nhà cấp 4 cũ chủ xác định bán đất. nhà hai mặt ngõ, đường trước sau đều rộng thoáng, ô tô đỗ cửa, ngõ thông tứ tung.
- bán kính 100m là dãy biệt thự himlam, trường thpt thường tín mới, sân bóng cao đẳng sp hà tây, hội chữ thập đỏ huyện thường tín, trường thcs nguyễn trãi a, trường thăng long… tiện ích bạt ngàn.
- sổ hoa hậu, cất két, sẵn sàng giao dịch.
- tư vấn, báo giá, dẫn đi xem nhà miễn phí, kết nối gặp chủ nhà. liên hệ em liên."	True	False	True	False	1	1.2	Khu tập thể Cao đẳng Sư phạm Hà Tây cũ, Thường Tín, Hà Nội	Hà Nội	Khu tập thể Cao đẳng Sư phạm Hà Tây cũ, Thường Tín, Hà Nội
hàng nóng bỏng tay - nhà phố thanh xuân - kinh doanh- ô tô tránh nhau - 44m2- mt 3,8m = 9.2 tỷ	9.2	https://batdongsan.vn/hang-nong-bong-tay-nha-pho-thanh-xuan-kinh-doanh-o-to-tranh-nhau-44m2-mt-38m-92-ty-r253432	44.0				"hàng nóng bỏng tay - nhà phố thanh xuân - kinh doanh- ô tô tránh nhau - 44m²- mt 3,8m = 9.2 tỷ
chi tiết +++++
+ nhà nằm ở mặt ngõ oto tránh có vỉa hè kinh doanh vô đối,
+ 3 bước chân ra chợ tiện ích ngập tràn hiện tại đang cho thuê phòng trọ
khép kín với giá bèo hơn 10tr.
+ nhà cũ hiện tại là 3 tầng 1 tum chủ xác định bán đất.
+ sổ đỏ vuông đẹp sẵn sàng giao dịch.
= liên hệ : mr hiếu : 0901.55.6989
= đa dạng nguồn hàng, phong phú phân khúc. nguồn nhà đẹp, có tính thanh khoản cao, vị trí đẹp.
- hỗ trợ các thủ tục sang tên, công chứng, quy hoạch, vay vốn ngân hàng, tư vấn phong thủy.
trân trọng!"	True	True	True	False	2	3.0	đường Thanh Xuân	đường Thanh Xuân	đường Thanh Xuân
0834167887	4.5	https://batdongsan.vn/0834167887-r253428	40.0	3.0	4.0	817/ Lạc Long Quân, P. 1, Quận Tân Bình	"???? giá: 4,5 tỷ
???? nhà đẹp 2 góc mặt đường thoáng, 4 tầng btct, dt 4.1 x 10m, thông lý thường kiệt, hồng lạc, gần mặt tiền.
- vị trí: 817/ lạc long quân, p. 1, quận tân bình
- kết cấu: 4 tầng btct kiên cố . gồm 3pn, 4 tolet, phòng khách, bếp, phòng ăn, 3pn 4wc, nhà mới như hình, trống ở ngay.
- hẻm sạch sẽ, thông thoáng, vài bước chân ra đường xe hơi, gần chợ tân bình, trường học,v.v.. gần giáp biên tân bình với các quận 10, 11, tân phú
- sổ sạch vuông vắn, pháp lý chuẩn, hoàn công đủ, không lộ giới, công chứng trong ngày giao nhà ngay.
- thích hợp ở hoặc kd online đều tiện, mua cho thuê lại giá cao.

???? liên hệ xem và gặp chủ nhà trực tiếp: hotline/zalo: 0834 167 887"	True	False	True	True	3	4.0	817 Lạc Long Quân, Phường 1, Quận Tân Bình	817/ Lạc Long Quân, P. 1, Quận Tân Bình	817 Lạc Long Quân, Phường 1, Quận Tân Bình
lê vinh	2.45	https://batdongsan.vn/le-vinh-r253425	33.0				"quá ngọp bán gấp hẻm xe hơi ngã tư an lạc kinh dương
dt: 32m2(4.1 x 8)2tầng
giá: 2.45tỷ( thương lượng )
lh: 08.6868.3249 mr. vinh
mô tả:
vị trí: hẻm thông, xe hơi đậu sát nhà. 50m ra mặt tiền, 80m ra kinh dương vương. đi bộ 1 phút tới chợ khu phố 2 hồ học lãm.
- kết cấu: 1 trệt 1 lầu, 1wc, nhà mới ở ngay.
- sổ sạch, pháp lý chuẩn, nở hậu nhẹ, công chứng ngay."	True	False	True	True	4	2.0	Ngã Tư An Lạc, Kinh Dương	Ngã Tư An Lạc, Kinh Dương	Ngã Tư An Lạc, Kinh Dương
chính chủ bán nhà phân lô chợ xanh - phan văn trường 55m2x5t,kd- ôtô tránh,giá 14,8 tỷ	14.8	https://batdongsan.vn/chinh-chu-ban-nha-phan-lo-cho-xanh-phan-van-truong-55m2x5tkd-oto-tranhgia-148-ty-r253422	55.0	7.0			"+ nhà xây chắc chắn, đang cho thuê homestay giường tầng gần 50 triệu/tháng.
+ trung tâm cầu giấy, kinh doanh, ngay mặt phố phan văn trường.
+ ngõ đẹp, ô tô tránh, vỉa hè, kinh doanh, ô tô.
+ nhà chia tầng 2 phòng với tổng 7 phòng.
+ pháp lý chuẩn, giao dịch nhanh gọn.
gía : 14,8 tỷ ( có thương lượng )
liên hệ chị tâm 0985428591 để được tư vấn và xem nhà miễn phí."	True	True	True	True	5	6.2	Phan Văn Trường, Chợ Xanh	Phan Văn Trường, Chợ Xanh	Phan Văn Trường, Chợ Xanh
✨bán gấp nhà hà huy tập, trung tâm ,hành chính quận,thành phố, đà nẵng,nhà mới full nội thất , 3.25 tỷ	3.25	https://batdongsan.vn/ban-gap-nha-ha-huy-tap-trung-tam-hanh-chinh-quanthanh-pho-da-nangnha-moi-full-noi-that-325-ty-r253416	53.0			Đà Nẵng	"✨bán gấp nhà hà huy tập, trung tâm ,hành chính quận,thành phố, đà nẵng,nhà mới full nội thất , 3.25 tỷ
mô tả;
+ nhà chủ tự xây,chắc chắn, 3 tầng, mặt tiền rộng, thiết kế nội thất đầy đủ, khép kín.
+ kiệt ôtô , thông tứ tung
+ vị trí nhà bán siêu đẹp, ngay trung tâm hành chính quận, trường học…
+3 bước ra : điện biên phủ , công viên biển hà khê, biển nguyễn tất thành..
+ ngân hàng đến tận giường, cần bán gấp .
+ sổ chính chủ, sang tên và công chứng ngay
trong ngày.
✨+ liên hệ: văn thắng bđs, 0974444479 ,(tư vấn miễn phí 24/24 )"	True	False	True	True	6	3.0	Hà Huy Tập, Hành Chính Quận, Thành Phố Đà Nẵng	Đà Nẵng	Hà Huy Tập, Hành Chính Quận, Thành Phố Đà Nẵng
nhà đẹp mặt tiền kd -hẻm xh thông - chủ nhiệt bán giảm 200tr	9.6	https://batdongsan.vn/nha-dep-mat-tien-kd-hem-xh-thong-chu-nhiet-ban-giam-200tr-r253414	75.0				"* lotte mart, lê văn lương, quận 7
* diện tích 75m2 (4x19m) 3tầng
* giá 9tỷ nhỉnh còn thương lượng.

nhà đẹp mặt tiền kd -hẻm xh thông - chủ nhiệt bán giảm 200tr

- kết cấu 1trệt, 2lầu, 3pn, sân để xe hơi, phòng thờ, ban công, giếng trời, nhà đẹp mới vào ở ngay.

- vị trí 200m ra lê văn lương, thông ra bế văn cấm, trần xuân soạn, chung cư m.one, ngay cầu kênh tẻ thuận tiện sang quận 4

- tiện ích: lotte mart quận 7, đh nguyễn tất thành, trạm y tế, trường học các cấp...

- pháp lý chuẩn, sổ hồng riêng, công chứng ngay.
_ __ ___ ____ _____ ______ _______ ________
> liên hệ/zalo (lư huy) xem nhà 0355441178
anh chị mg-qc vui lòng không gọi. xin cảm ơn."	True	False	True	True	7	3.0	Lê Văn Lương, Quận 7	Lê Văn Lương, Quận 7	Lê Văn Lương, Quận 7
bán nhà phân lô hoàng văn thái,ôtô đỗ cửa,kd đỉnh,nhà đẹp ở ngay,35m2x5t,giá 4.55 tỷ 0969945393	4.55	https://batdongsan.vn/ban-nha-phan-lo-hoang-van-thaioto-do-cuakd-dinhnha-dep-o-ngay35m2x5tgia-455-ty-0969945393-r253412	35.0	4.0			"siêu vip thanh xuân, phân lô quân đội, ô tô đỗ cửa - nhà dân xây- ở sướng- bay nhanh
mô tả:
+ vị trí đẹp,ngõ ô tô tránh, giao thông thuận tiện, khu vực an sinh đỉnh, dân trí cao. ngõ thông tứ phía.
+ nhà cách đường ô tô tránh 10m, tiện ích ngập tràn gần chợ dân sinh …..
+ nhà khung cột cực kỳ chắc chắn thiết kế hợp lý:
- tầng 1: phòng khách, bếp
- tầng 2,3,4: mỗi tầng 1 phòng ngủ rộng + vệ sinh, ban công
- tầng 5: phòng thờ+ sân phơi.
+ phòng nào cũng có cửa sổ, ban công thoáng sáng.
+sổ đỏ chính chủ, vuông đét, sẵn sàng giao dịch.
+ liên hệ trực tiếp a tuyên 0969945393 (miễn trung gian)"	True	False	True	False	8	5.0	phân lô Hoàng Văn Thái	phân lô Hoàng Văn Thái	phân lô Hoàng Văn Thái
bán nhà phố đối diện kdt five star bình chánh mới, 1 trệt 2 lầu 85m2, shr	2.1	https://batdongsan.vn/ban-nha-pho-doi-dien-kdt-five-star-binh-chanh-moi-1-tret-2-lau-85m2-shr-r253411	85.0	4.0	3.0	đường Đinh Đức Thiện, Tân Qúy Tây, Bình Chánh	"kdc đế vượng, đối diện kđt năm sao đinh đức thiện, cách chợ bình chánh chỉ 2km

- diện tích đất: 85m2 (5m x 17m). khu vực an ninh yên tĩnh, gần công viên nội khu.

- kết cấu 1 trệt, 2 lầu gồm 4 phòng ngủ, 3 wc, phòng khách, bếp, sân rộng trước sau. nhà hoàn thiện nội thất trong ngoài

- mặt tiền đường 60m thông ra các trục đường lớn ql1a, trịnh như khuê, huỳnh văn trí hương lộ 11, đoàn nguyên tuấn....thuận tiện di chuyển qua q7,8, bình tân, q6,q5, q11....và các quận trung tâm.

- tiện ích xung quanh: phòng khám đa khoa quốc tế, trạm y tế, bệnh viện h.bình chánh công viên thể dục bình chánh, trường học cấp 1,2,3 trường mầm non bình chánh, hồ bơi, sân thể thao đa năng, trung tâm thể dục thể thao, phòng gym, mini mart, chợ hưng long, bình chánh, nhà hàng mỹ xuân... và nhiều tiện ích xung quanh.

- pháp lý: sổ hồng riêng chính chủ, giao dịch an toàn.
- giá: 2 tỷ 1
- nh hỗ trợ vay tối đa 70%, hỗ trợ trả góp 0% lãi suất
- gửi lộc 05 chỉ vàng sjc ngay kh giao dịch nhanh!
liên hệ ngay: 078.332.9938 – tường vân để được hỗ trợ tư vấn và đi xem thực tế
an cư lập nghiệp!
#nhabinhchanh #datnenbinhchanh #kdcdevuong #kdt5saobinhchanh #nhabinhchanhgiare #nhabinhchanhsorieng"	False	False	True	True	9	3.0	đường đế vượng, đối diện KĐT Năm Sao Đinh Đức Thiện, Bình Chánh	đường Đinh Đức Thiện, Tân Qúy Tây, Bình Chánh	đường đế vượng, đối diện KĐT Năm Sao Đinh Đức Thiện, Bình Chánh
