Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	index	Số tầng	ExtractedTitle	Address1	Address2
nhà phố khu dân cư thạnh xuân, gần ngã tư ga nguyễn oanh, nhận nhà ngay	5.0	https://batdongsan.vn/nha-pho-khu-dan-cu-thanh-xuan-gan-nga-tu-ga-nguyen-oanh-nhan-nha-ngay-r256717	200.0	4.0	5.0		"bán nhà khu dân cư thạnh xuân, hà huy giáp – nguyễn oanh, phường thạnh xuân, quận 12.

nhà 1 trệt 1 lửng 2 lầu sân thượng. diện tích sàn xd 200m2, gồm 4 phòng ngủ, 5 wc, 1 phòng đa chức năng.

đường trước nhà rộng 12m, thông thoáng 2 hướng, vỉa hè, điện âm, đèn năng lượng mặt trời. khu dân cư an ninh, xe hơi đậu trước nhà thoải mái. ban công thoáng mát, phía sau có giếng trời. tiện ở và làm văn phòng buôn bán kinh doanh.

sổ hồng hoàn công đầy đủ, sở hữu lâu dài. trả góp 0% nhận nhà ở ngay.

nhà mới 100%. liên hệ để đi xem thực tế căn đẹp: 0942264336 mr. tuấn."	True	False	False	False	0	4.0	Khu Dân Cư Thạnh Xuân, Đường Hà Huy Giáp – Nguyễn Oanh, Phường Thạnh Xuân, Quận 12	Khu Dân Cư Thạnh Xuân, Đường Hà Huy Giáp – Nguyễn Oanh, Phường Thạnh Xuân, Quận 12	Khu Dân Cư Thạnh Xuân, Đường Hà Huy Giáp – Nguyễn Oanh, Phường Thạnh Xuân, Quận 12
nhà mới ở ngay-hẻm xe tải thông-60m2-ngang gần 5m-huỳnh tấn phát-quận 7-nhỉnh 5 tỷ lh 0972998989	5.9	https://batdongsan.vn/nha-moi-o-ngay-hem-xe-tai-thong-60m2-ngang-gan-5m-huynh-tan-phat-quan-7-nhinh-5-ty-lh-0972998989-r256716	60.0			QUẬN 7	"nhà mới ở ngay-hẻm xe tải thông-60m2-ngang gần 5m-huỳnh tấn phát-quận 7-nhỉnh 5 tỷ
lh 0972998989
- nhà mới đẹp 1 trệt 2 lầu, gồm 4 pn, 5 wc, 1 phòng khách. xe hơi đỗ trong nhà.
- hẻm trước nhà 5m, tương lai mở đường n2 rộng 30m thì nhà chỉ cách đường nửa bước chân.
- hẻm thông ra chợ phú thuận, gò ô môi.
- tiện ích: cách phú mỹ hưng khu đô thị sầm uất chỉ 5p, gần siêu thị big c, siêu thị lotte, gò ô môi, đào trí, nguyễn thị thập, các trường quốc tế vây xung quanh,...
- giá chào 5,9 tỷ thương lượng
- sổ hồng riêng, khách mua công chứng trong ngày.
- liên hệ nghị 0972 998 989 để xem nhà"	True	False	True	False	1	3.0	Huỳnh Tấn Phát, Quận 7	QUẬN 7	Huỳnh Tấn Phát, Quận 7
bán nhà đường quang trung, hxh, 3 tầng, nhà mới, 16m2, nhỉnh 2 tỷ	2.25	https://batdongsan.vn/ban-nha-duong-quang-trung-hxh-3-tang-nha-moi-16m2-nhinh-2-ty-r256714	16.0	2.0	2.0		"chính chủ gửi bán gấp nhà hẻm xe hơi 7 chỗ đường quang trung, p12, quận gò vấp
- diện tích: 3,5m x 4,5m
- hẻm xe hơi 7 chỗ đỗ cửa, đi them 10m ra hẻm xe tải tránh nhau.
- đường thông thoáng thuận tiện di chuyển sang đường nguyễn văn nghi, thống nhất, nguyễn kiệm, nguyễn oanh, ….
- kết cấu 1 trệt 1 lầu 1 lửng 2 phòng ngủ, 2 wc, nhà mới vào ở ngay.
- tiện ích xung quanh đầy đủ bao gồm chợ, trường học, siêu thị, bệnh viện,…
- giá cực hiếm quanh khu vực này, nhà hiện đang cho thuê.
- sổ hống chính chủ, shr, vuông vức, pháp lý chuẩn sạch sẽ, công chứng ngay trong ngày.
- giá chỉ: 2 tỷ 250 ( có thương lượng)
liên hệ tùng để xem nhà trực tiếp"	True	True	True	False	2	2.8	đường Quang Trung, Phường 12, Quận Gò Vấp	đường Quang Trung, Phường 12, Quận Gò Vấp	đường Quang Trung, Phường 12, Quận Gò Vấp
siêu phẩm vip nhất bình tân sát chợ bình trị đông tiện kd-2 tầng 95m2-chỉ 3..tỷ.	3.7	https://batdongsan.vn/sieu-pham-vip-nhat-binh-tan-sat-cho-binh-tri-dong-tien-kd-2-tang-95m2-chi-3ty-r256709	95.0				"☘️☘️☘️mô tả:
???? ngang 6,5m bề thế - 2 tầng ( btct ) - 2pn - ban công rộng thông thoáng - tọa lạc tại đường bình trị đông quận bình tân
????cách 10m ra chợ bình trị đông - khu vực sầm uất bậc nhất tại quận bình tân.
????cách bv đa khoa bình tân và đường tên lửa 500m
???? cách siêu thị coopmart và aeon mall bình tân 700m.
????sổ hồng riêng chính chủ, công chứng ngay.
liên hệ thúy: 093 795 4068 xem nhà, xem sổ ngay."	False	False	True	False	3	2.0	đường Bình Trị Đông, Quận Bình Tân	đường Bình Trị Đông, Quận Bình Tân	đường Bình Trị Đông, Quận Bình Tân
bán nhà k175/x đỗ quang, đà nẵng giá rẻ	1.43	https://batdongsan.vn/ban-nha-k175x-do-quang-da-nang-gia-re-r256706	40.0	2.0	1.0	K175/x Đỗ Quang, Đà Nẵng	"diện tích : 40m2 (nở hậu)
nhà 2 tầng gồm 1 phòng khách, 2 phòng ngủ, 1 toilet, 1 bếp. nhà đẹp nội thất cao cấp có đầy đủ nệm, tủ áo quần, điều hòa, máy nước nóng lạnh, tủ lạnh, máy giặt, bộ bàn ăn. (nhà sạch và đẹp y như hình). chỉ việc xách vali vào ở.
vị trí ngay trung tâm thành phố gần đường nguyễn văn linh, gần chợ, gần siêu thị big c, gần sân bay. khu an ninh tốt, sạch sẽ. cách đường chính nguyễn hoàng 20m, cách đường đỗ quang 50m
sổ đỏ chính chủ, giá bán: 1,43 tỷ (bớt làm sổ). tiếp người thiện chí, miễn tiếp cò và môi giới.
liên hệ xem nhà sau 18h00, hoặc thứ 7, cn. sdt: 0905052086"	True	False	True	False	4	2.0	k175/x Đỗ Quang, Đà Nẵng	K175/x Đỗ Quang, Đà Nẵng	k175/x Đỗ Quang, Đà Nẵng
bán căn shopphouse đường 26m đẹp lung linh tại tp từ sơn	7.7	https://batdongsan.vn/ban-can-shopphouse-duong-26m-dep-lung-linh-tai-tp-tu-son-r256704	120.0				"tìm đâu ra căn shopphouse 120m2 - mt 6m tại thành phố từ sơn chưa tới 8 tỷ cả nhà cả đất

✅ vị trí trung tâm , kết nối trực tiếp đường cao tốc hà nội bắc giang
✅ kinh doanh buôn bán làm ăn cũng cực thuận tiện
✅ nằm tại vsip trung tâm của khu đô thị xanh centa city .
✅ tiện ích đầy đủ xung quanh bán kính 2km
✅ có chỗ để ô tô thoáng rộng , hè thoáng , đường rộng 26m
✅ con phố ẩm thực buôn bán cực tốt
✅ công viên lớn nhỏ xung quanh vài bước chân ra công viên trung tâm lớn
✅ vài bước chân ra đường lớn 56m - vài bước chân ra đường 23m
ngã 3 trung tâm của các đường lớn
✅ hàng xóm thân thiện , cộng đồng doanh nhân thành đạt
✅ tiềm năng phát triển cho giới đầu tư bđs
✅ pháp lý đầy đủ , ngân hàng hỗ trợ vay 70%
✅ nhà mới tinh 3 tầng
ib hoặc call 03888.24686 để xem sản phẩm trực tiếp , chính sách thông tin cụ thể"	True	False	True	False	5	3.0	đường 26m, Thành phố Từ Sơn	đường 26m, Thành phố Từ Sơn	đường 26m, Thành phố Từ Sơn
nhà tt bình thạnh - sát mt- 5tầng - hẻm xe hơi - tặng toàn bộ nội thất phường 7 bình thạnh.	6.0	https://batdongsan.vn/nha-tt-binh-thanh-sat-mt-5tang-hem-xe-hoi-tang-toan-bo-noi-that-phuong-7-binh-thanh-r256703	47.0				"bt111222
nhà tt bình thạnh - sát mt- 5tầng - hẻm xe hơi - tặng toàn bộ nội thất
phường 7 bình thạnh.

- dt: 47m2, 5tầng, 4.3x11, chào giá 6.1 tỷ
- nhà vị trí cực đẹp, ngay ngã 4 lê quang định giao nguyễn văn đậu đi vào, hẻm nội bộ xe hơi đỗ cửa, trung tâm phường 7, trung tâm của tiện ích.
- nhà kiên cố , xây chắc chắn cực đẹp, kết cấu 1 trệt, 1 lửng, 2 lầu, sân thượng, có 4 phòng ngủ lớn, 5 wc, nội thất cao cấp toà gỗ căm xe tặng toàn bộ nội thất cho khách thiện chí, các phòng ngủ đều có ban công, cửa sổ lấy ánh sáng tự nhiên.
+ nhà ngang lớn 4.3m, cách mặt tiền 1 căn thiết kế bắt mắt, sổ đẹp hoàn công đầy đủ , pháp lý sạch, công chứng ngay.

hãy gọi ngay(zalo): 0903329000 huy
chân thành, nhiệt tình, chính xác.
miễn phí mọi dịch vụ"	True	False	True	False	6	5.0	đường Lê Quang Định, Phường 7, Quận Bình Thạnh	đường Lê Quang Định, Phường 7, Quận Bình Thạnh	đường Lê Quang Định, Phường 7, Quận Bình Thạnh
nhà lê quý đôn, phú nhuận phù hợp kd chdv giá nhĩnh 6 tỷ!	6.2	https://batdongsan.vn/nha-le-quy-don-phu-nhuan-phu-hop-kd-chdv-gia-nhinh-6-ty-r256702	66.0	3.0	3.0	Lê Quý Đôn, Phú NHuận Thành phố Hồ Chí Minh	nhà cũ tiện xây mới, phù hợp với khách muốn kinh doanh căn hộ dịch vụ, văn phòng cho thuê. vị trí tọa lạc trên đường lê quý đôn phú nhuận đoạn gần huỳnh văn bánh giao với nguyễn văn trỗi. diện tích 66m2 ngang 4m nở hậu 4.3 dài 14m, giá bán 6.2 tỷ thương lượng. hẻm ba gác tung tăng, cách mặt tiền 50m, 200m qua quận 3...	False	False	False	False	7	0.4	đường Lê Quý Đôn, Phường Phú Nhuận	Lê Quý Đôn, Phú NHuận Thành phố Hồ Chí Minh	đường Lê Quý Đôn, Phường Phú Nhuận
nhà hxh đỗ thúc tịnh, gò vấp, 68m2, 3 tầng giá nhĩnh 5 tỷ	5.5	https://batdongsan.vn/nha-hxh-do-thuc-tinh-go-vap-68m2-3-tang-gia-nhinh-5-ty-r256699	68.0	5.0	5.0	Đỗ Thúc Tịnh, Gò Vấp Thành phố Hồ Chí Minh	chủ nhà sắp đi định cư nước ngoài cần bán gấp căn nhà hẻm xe hơi đường đặng thúc tịnh, gò vấp. diện tích 68m2 ngang 4m dài 17m, giá bán 5.5 tỷ thương lượng. nhà kết cấu 3 tầng btct, 5 phòng ngủ (có phòng ngủ dưới tầng trệt), 3 nhà vệ sinh, 2 bếp, 1 phòng đọc sách, 1 phòng thờ, ban công, sân để xe. nhà nằm phía sau căn mặt tiền đỗ thúc tịnh, gần mặt tiên quang trung. xung quanh đầy đủ tiện ích: gần siêu thị vinmart, bách hóa xanh, nhiều quán ăn, cà phê, tạp hóa, gần nhà thờ, trường học, trạm y tế p12. nhà phù hợp vừa ở vừa kinh doanh đa ngành nghề, mở văn phòng, spa, kinh doanh online hoặc cho thuê chdv.	True	False	True	True	8	3.0	đường Đặng Thúc Tịnh, Phường 12, Quận Gò Vấp	Đỗ Thúc Tịnh, Gò Vấp Thành phố Hồ Chí Minh	đường Đặng Thúc Tịnh, Phường 12, Quận Gò Vấp
nhà hxh trần hưng đạo quận 1,52m2 giá nhĩnh 10 tỷ	10.3	https://batdongsan.vn/nha-hxh-tran-hung-dao-quan-152m2-gia-nhinh-10-ty-r256693	52.0	3.0	3.0	Trần Hưng Đạo Quận 1Thành phố Hồ Chí Minh	tôi có người quen cần rao bán nhanh căn nhà 2 tầng diện tích 52m2 ( 3.8 x13.5) ngay trần hưng đạo, phường phạm ngũ lão quận 1. đường hẻm trước nhà ô tô 7 chỗ vào tới nhà, thông sang bùi viện. vị trí siêu đỉnh bậc nhất sài gòn, nhà tiện xây mới kinh doanh đa ngành, mở khách sạn mini, home stay,… cho khách nước ngoài thuê, thu nhập khủng. sô vuông vắn, chủ cần bán nhanh, giá bán: 10.25 tỷ còn thương lượng.	True	False	False	False	9	2.0	Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1	Trần Hưng Đạo Quận 1Thành phố Hồ Chí Minh	Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1
